"gene","moduleColor","best_anno","display_gene_ID","MM.black","MM.blue","MM.brown","MM.grey","MM.grey60","MM.lightcyan","MM.lightgreen","MM.magenta","MM.midnightblue","MM.pink","MM.turquoise"
"LOC113998904","brown",NA,"LOC113998904 (NA)",0.0835644360715995,4.43406221700799e-09,1.59392478013491e-22,0.455353042442711,0.000156042941711173,1.95091768723656e-09,0.295495204516201,1.06845476073424e-06,0.0201004194883002,1.67741598585657e-15,2.22967079831832e-19
"LOC113998906","black","GVINP1","LOC113998906 (GVINP1)",1.43220584820702e-14,7.16335929624071e-08,0.206216220789785,0.0114064747839971,0.467208808326496,0.0845860674707046,1.31241143079866e-05,7.70472694144853e-06,1.36380309782807e-10,0.000104447898652712,0.475441873781934
"LOC113998915","turquoise",NA,"LOC113998915 (NA)",0.863267636537999,4.16433113226754e-07,4.3855652096398e-38,0.882950778816553,0.00987653523160383,1.61793088631208e-13,0.1934455166038,3.21474770524384e-15,6.87535635153235e-06,4.60258980832965e-15,8.33028021593237e-62
"LOC113998917","magenta",NA,"LOC113998917 (NA)",7.45533750847144e-08,0.304037260549382,3.94855767658305e-05,0.00690742797373017,0.0421531751599913,0.00117876966377573,0.697793247078004,1.32626697187025e-23,1.08928612754694e-17,0.248534796428366,6.36454357710433e-11
"LOC113998926","turquoise",NA,"LOC113998926 (NA)",0.106427855046526,3.14322521783014e-09,1.84201255383137e-24,0.699285539656486,0.0192179576338599,3.64418192637606e-09,0.0179206838201553,2.28939055009679e-07,0.0141489247231808,3.04745833618764e-16,6.71358336981459e-22
"LOC113998941","black","TDH","LOC113998941 (TDH)",1.33648713184674e-17,5.97868514464487e-08,0.577894902441838,0.376710254657616,5.26491735758828e-05,0.0115527076474325,0.0267962428219121,3.61711692838542e-09,8.04577864926526e-16,0.000757587121096058,0.10834990164407
"LOC113998942","brown","CYBB","LOC113998942 (CYBB)",0.686700981238751,0.41906980684519,0.0872352163454317,4.47507221027346e-07,0.00644461214797699,0.014629053525828,0.200165711871078,0.0941748515095441,0.117647009443933,0.270309337624968,0.0588504068852953
"LOC113998953","blue","PTK2","LOC113998953 (PTK2)",2.87024329231002e-11,3.17031641467256e-25,4.61034641132449e-13,0.673756037867042,0.000111354271812084,0.00492505539447971,0.00228135675680347,0.877975103035832,0.0141631329585714,9.54840001367867e-23,2.13055501137432e-06
"LOC113998955","pink","ZNF624","LOC113998955 (ZNF624)",0.00248791221346316,3.9447418858974e-09,1.3916351326463e-11,0.0847443190312096,0.0203767688176903,1.08140636345112e-06,0.00858656333249767,0.0139409688061747,0.577315247689343,1.00366844439554e-11,1.01471535208546e-08
"LOC113998956","turquoise","LOC113998956","LOC113998956",0.940433180120848,1.7564118746069e-06,1.54594355255638e-34,0.95020725827754,0.0154294931914692,2.16659636442063e-13,0.194425934889449,4.68832747700812e-16,2.18513211503637e-06,8.07724106855858e-14,1.39866011920373e-54
"LOC113998962","black","DSC1","LOC113998962 (DSC1)",2.72992255187095e-27,1.22629484277941e-39,3.04442439142616e-08,0.676885253938126,3.06387962243655e-05,0.440428740541864,2.19921139118221e-06,0.0264625306690438,1.78895309048002e-07,4.67703896390074e-22,0.00453569069095922
"LOC113998963","black",NA,"LOC113998963 (NA)",8.52621696541542e-20,7.51622377255119e-31,5.99405167205015e-09,0.227841273910035,4.44742920866169e-05,0.057909131763679,4.79867918762775e-06,0.127438507642291,4.60646214325021e-05,1.31293033628157e-20,0.00113543274419404
"LOC113998967","blue","DYSF","LOC113998967 (DYSF)",2.80067001093485e-14,3.88297149326581e-14,0.000404570397947348,0.671609480443637,0.00434487125409051,0.523735857428865,1.88411707220839e-05,0.0107005987301067,1.42823075757711e-06,1.14984440349687e-09,0.126515484468
"LOC113998978","turquoise","ALDH3B1","LOC113998978 (ALDH3B1)",0.00146217800193516,0.334685893090409,6.60416045248603e-10,0.0848078710389751,0.573352467135267,5.52338900466377e-17,0.959571450816621,2.02418011067569e-22,1.02914702082881e-14,0.00206544643311609,3.55733709619318e-17
"LOC113998979","turquoise","ALDH3B1","LOC113998979 (ALDH3B1)",7.45287108583032e-06,0.399584221017736,0.000321298638068197,0.925340867068355,0.449158396585169,5.6340852439746e-06,0.0963935191610097,3.81603633243775e-15,6.36584090109047e-13,0.328704062227862,4.10171758226224e-08
"LOC113998982","turquoise","FNTB","LOC113998982 (FNTB)",0.0338851596827825,2.80680698024138e-07,7.14362767975316e-12,0.599936091068608,0.124793434298237,1.10579773482345e-05,2.26756584902676e-09,0.000907147500575391,0.138533155129501,3.06096059110322e-10,8.50312836017244e-10
"LOC113999006","turquoise",NA,"LOC113999006 (NA)",0.92220498100884,1.58372527271605e-06,1.44570935133253e-36,0.963818081074615,0.0229042207499935,1.13570089013735e-13,0.161169067633762,1.27298454714771e-16,1.41782402773895e-06,4.5237938254872e-14,1.31071176774829e-72
"LOC113999007","blue","GFPT1","LOC113999007 (GFPT1)",1.57996034065214e-35,9.90079498560980e-20,0.00361369443904949,0.183814374343536,0.00464061510304736,0.0909174642847256,3.20968604836017e-07,4.70950335837079e-06,3.27421904394555e-15,9.96804853301916e-11,0.656286506070063
"LOC113999008","pink","LOC113999008","LOC113999008",1.07526051382238e-07,2.68115209660338e-12,2.97348241494973e-07,0.0291974588032985,0.000469957491542877,0.00630633562028419,0.000823717205276723,0.898434822129083,0.0506307247372574,1.75128489789396e-11,0.00049174624098152
"LOC113999012","magenta","LOC113999012","LOC113999012",1.5465833422595e-06,0.0731078053239113,0.0506653695217017,0.00141805810131591,0.132754498907564,0.277765922491542,0.0347365782100247,4.28362032710632e-09,1.41000903217774e-08,0.831139289498803,0.000320082432909355
"LOC113999018","grey60","KANK3","LOC113999018 (KANK3)",0.245157233313004,0.0680277282664902,0.130177701347245,0.0103546659453924,1.01461942008641e-08,0.376514370368762,0.0576298240284092,0.91923525814732,0.540755871423696,0.0834969154429448,0.217338465750278
"LOC113999026","black","LOC113999026","LOC113999026",2.10901949788643e-07,3.52666324078091e-07,0.00464996997960065,7.09149994790316e-05,0.108887331675612,0.961411979490702,0.0113696192421937,0.105198739556668,0.000721803044664648,7.60639982862859e-06,0.183024187180921
"LOC113999030","turquoise",NA,"LOC113999030 (NA)",0.578807027046179,1.59894287384358e-07,9.69527194715238e-31,0.812167506693161,0.00352963980923114,4.65699686724269e-11,0.421918056202925,7.53176498769408e-12,0.000140508720468112,1.01981585023628e-14,9.89666251464032e-34
"LOC113999036","blue","LOC113999036","LOC113999036",6.53849857602445e-06,7.71680648554334e-12,7.67008979608717e-09,0.748187689570614,0.109292583388144,0.0288832729289599,2.02794352992176e-05,0.482793479931221,0.188733292103043,6.30233932866089e-12,3.24372869124787e-05
"LOC113999047","turquoise","LOC113999047","LOC113999047",0.987399950582758,4.42512779253735e-06,2.77446890505968e-26,0.846429813037274,0.0365130379540103,2.88312452254306e-12,0.183962262980369,1.54013342584305e-13,1.26956652591039e-05,2.73538296983677e-12,2.91738031654099e-33
"LOC113999057","blue","EPHB1","LOC113999057 (EPHB1)",1.60691247693363e-18,5.34725945123362e-52,3.62802448902852e-13,0.66302851513683,0.000121556261966274,0.0794925066006916,4.05524143204274e-07,0.475624292804297,0.000273626646876349,7.43936275450506e-33,1.02207529742585e-05
"LOC113999059","blue",NA,"LOC113999059 (NA)",9.70349331650052e-08,1.88113269266188e-28,1.45672632018564e-25,0.791084468315876,5.78516613971809e-05,2.98871422592802e-05,9.33007447205009e-05,0.0400168678714099,0.460326248135232,5.58853244036371e-39,2.0758798577334e-13
"LOC113999060","turquoise",NA,"LOC113999060 (NA)",0.957569153334506,1.80508666556514e-06,4.49674421548165e-34,0.900470074901388,0.0219641018523737,1.17037370615218e-13,0.156956922213141,7.01068163649281e-16,2.1125554480209e-06,7.52331163200346e-14,3.46486585003216e-53
"LOC113999061","turquoise",NA,"LOC113999061 (NA)",0.957115987250585,1.60863052373792e-06,2.77575772452973e-35,0.90390639842285,0.0196447412242949,6.44989459481019e-14,0.166056006605042,3.70102497597342e-16,1.69791847236051e-06,4.39661778964593e-14,7.16502977585167e-59
"LOC113999067","turquoise","IRF2BP2","LOC113999067 (IRF2BP2)",0.887284949659856,6.34043280316341e-05,1.23560795733906e-15,0.47154306870762,0.0923133590910463,6.40062595618459e-09,0.0709854497026445,2.7482812103903e-09,9.067369451548e-05,6.09693223497365e-09,3.1501784087496e-17
"LOC113999070","blue","KLHL32","LOC113999070 (KLHL32)",9.99797413817325e-13,2.31003313198264e-26,4.66966010874752e-12,0.469612130096812,4.15204713169507e-06,0.0600575328105196,7.14064374442862e-05,0.837972946473106,0.00444648375163226,2.88996067981605e-23,7.06277600329791e-06
"LOC113999072","turquoise",NA,"LOC113999072 (NA)",0.946706689229748,1.73253551436816e-06,1.97649572152502e-34,0.983841019232597,0.0228035042096367,2.8697167490327e-13,0.165961697073454,5.76194801878201e-16,2.23131247729867e-06,7.77454576245786e-14,8.50248402915462e-55
"LOC113999075","brown","KLHL32","LOC113999075 (KLHL32)",0.863647058379953,4.96422859270427e-05,1.04541853860351e-19,0.228213432367792,0.0146482481182256,1.2579712870124e-16,0.382860785832161,2.28721588913693e-12,3.7023649021591e-06,1.26770546587872e-09,4.14449178808025e-23
"LOC113999076","pink","LOC113999076","LOC113999076",1.30223833289641e-10,1.08235298576048e-26,1.34341343668705e-15,0.780850254058741,5.28501054733772e-05,0.00437201315306699,9.56618124184359e-05,0.527318714522232,0.0403511384826611,9.1676720399331e-28,5.38011968901707e-08
"LOC113999078","blue","UTRN","LOC113999078 (UTRN)",0.0144712628428759,0.00114787678696485,0.00390538935257529,0.0160730459418359,0.375293436059888,0.989100153631614,0.00154356277413817,0.742231740136715,0.266206025810074,0.000314967656058845,0.0195387305504051
"LOC113999081","turquoise","LOC113999081","LOC113999081",0.164074586844219,0.0277122456983228,8.39080406377709e-10,0.828478587880409,0.440038133360116,1.11229926707367e-06,0.99858468069123,9.86607213002712e-11,4.2038644760115e-06,8.31197719057825e-05,5.52077011703371e-13
"LOC113999096","blue","LOC113999096","LOC113999096",6.46218581027209e-23,1.24914807221532e-47,2.06042188921056e-10,0.962569325148592,6.77099889466548e-06,0.108760035842573,2.20202018790777e-05,0.133408504055027,1.25491541205601e-05,6.18647146185605e-26,0.000401977639981184
"LOC113999103","blue","ZNF777","LOC113999103 (ZNF777)",8.36355248354475e-10,1.3686189103622e-30,1.58305577271047e-19,0.0628133702381203,5.79545465639894e-05,0.0156746058676601,0.000331849271517328,0.260311440265109,0.0655631077433056,2.27058229370346e-36,4.04243311039749e-10
"LOC113999104","brown","ZNF589","LOC113999104 (ZNF589)",8.49202885855253e-05,5.37077450370355e-18,3.69321220260746e-24,0.213817942371741,0.000235143250867372,3.44674933730742e-05,0.0448203122679472,0.00329334855990796,0.876904749361263,1.27618420856756e-25,4.54693659502455e-15
"LOC113999105","brown","LOC113999105","LOC113999105",0.256483608857702,0.000507593307349299,2.52606855929896e-06,0.00323934146259523,0.0287285436223943,0.05910674831323,0.576888707335399,0.00865536453285013,0.403021220460557,1.6608438704953e-05,6.13054984418581e-06
"LOC113999107","turquoise","HAUS5","LOC113999107 (HAUS5)",0.935319170237501,1.88306626684082e-06,1.01097151292294e-29,0.876453306403774,0.0349162527632706,7.51758476883388e-12,0.114635280368167,3.6555432702157e-14,7.95281407934689e-06,2.43087250843908e-13,3.85503384913584e-38
"LOC113999119","pink","LMO7","LOC113999119 (LMO7)",3.62763755852614e-12,1.53660307602758e-34,1.01932383472274e-16,0.536737997914374,1.02388029923698e-05,0.00302539573884156,1.88186229661304e-06,0.603267032091746,0.029315274762277,8.77056417459785e-34,2.51883583299968e-08
"LOC113999121","brown","ZNF780A","LOC113999121 (ZNF780A)",0.00045871423016237,2.43496496316631e-16,2.3340629089667e-26,0.210626786046743,3.71332232064712e-05,1.11696853151874e-05,0.0301649712918343,0.000598742137201026,0.552543753760072,1.45438421475087e-25,1.95210157198551e-17
"LOC113999122","turquoise","HYDIN","LOC113999122 (HYDIN)",0.241097188129402,0.000478261909606756,1.68816422805618e-23,0.936775338251707,0.0727232487082139,1.79673745670774e-13,0.387970804186671,2.35290347081554e-20,5.35493417252718e-09,2.0187599475973e-09,2.87838219618536e-40
"LOC113999125","turquoise","KCTD9","LOC113999125 (KCTD9)",0.0398724008692914,0.0125216275787551,1.05158188287383e-17,0.477270048944328,0.0787022341758352,1.0892779969154e-15,0.920440012333758,3.76542998886491e-24,5.60333116556448e-12,9.46338793975607e-07,4.15379444565774e-31
"LOC113999147","turquoise",NA,"LOC113999147 (NA)",0.882056808918007,3.07128777820502e-06,2.97160085520966e-32,0.942482100062216,0.0178491882027063,4.54061007259876e-13,0.183217811449408,5.64711969415013e-16,2.01220387208497e-06,2.96001799191134e-13,2.5163428524817e-49
"LOC113999149","pink","LOC113999149","LOC113999149",9.7560197026677e-14,2.28724312484058e-25,1.48490472640665e-10,0.697324773242787,6.74899220119389e-08,0.0298125600997772,0.0191850765099828,0.524440396727659,0.000752870425276604,5.06490314018874e-21,6.41439047154283e-05
"LOC113999153","turquoise","LOC113999153","LOC113999153",0.910480695215421,2.3013890000006e-06,8.61438444389416e-34,0.884646990139566,0.0117722070062461,6.611702643257e-13,0.334045747766087,4.62640609725064e-16,1.90367197706842e-06,9.88902252886666e-14,3.99327510827764e-54
"LOC113999159","blue","BOP1","LOC113999159 (BOP1)",1.34688393958681e-15,4.82780237394109e-12,0.0118352465688937,0.00156672200187092,0.0218892010276188,0.0122111228955032,0.000362932586682012,0.000259858381481504,1.29136910153478e-10,1.56084194900678e-07,0.634965847672475
"LOC113999162","brown","LOC113999162","LOC113999162",0.230331379939195,0.00170480475576325,5.57555217612424e-16,0.368487674767407,0.148112980273047,1.79190931633325e-06,0.716784205714211,1.52901252174177e-14,5.41905358823252e-07,2.97349047140317e-07,5.03683040197345e-22
"LOC113999168","turquoise","LOC113999168","LOC113999168",0.0402626891626915,1.36471559935865e-10,7.06903487449715e-26,0.859726042149906,0.000603074472831353,6.99031964829045e-09,0.0079171781818806,1.34118980572552e-06,0.0336558372764444,1.0404913507602e-18,5.50409845499791e-22
"LOC113999171","turquoise","SLBP","LOC113999171 (SLBP)",0.29496469627325,1.2187001145689e-09,6.78506855778176e-50,0.696100592977172,0.00912994863015426,3.53529900013425e-11,0.0417381535043974,1.0369264349908e-11,0.000381702952537752,1.72403959884333e-19,2.72151356488769e-49
"LOC113999172","black","ZC3HAV1","LOC113999172 (ZC3HAV1)",2.25408968918423e-32,1.20449613154867e-19,0.00278974877757651,0.395562016479837,3.91343354196941e-07,0.332813758175537,0.0114590581290294,9.08207609259737e-06,3.38766990471662e-14,1.99617333683683e-10,0.61670650508054
"LOC113999178","turquoise",NA,"LOC113999178 (NA)",0.0277260453745712,0.0921079465540134,4.13403245951541e-10,0.14572470263941,0.201584694134518,6.57754277210254e-11,0.511682677891419,7.59777193645572e-15,1.46093637745188e-09,0.000378599588171581,7.35692091688475e-15
"LOC113999189","blue",NA,"LOC113999189 (NA)",2.19415756915485e-14,4.68482632742322e-51,4.83261717138888e-18,0.717884070758439,3.97950887972368e-07,0.000670742886935133,6.6922416784026e-05,0.735804509563166,0.0138544685365193,1.74528330623388e-43,2.43743173072164e-08
"LOC113999219","brown","DNAJA4","LOC113999219 (DNAJA4)",0.0474683480963577,0.0935958945866018,1.23839813824423e-08,0.381872830496846,0.405829696531154,0.000119598326522948,0.789667726470786,1.50953314929811e-11,1.86096575822986e-06,0.000571977673978771,1.71843694668038e-12
"LOC113999229","turquoise","CERS2","LOC113999229 (CERS2)",0.775592898146011,0.00189462401595258,3.85843198958735e-11,0.470157142193774,0.455514618093476,5.04889982162733e-09,0.142212156815887,1.91556091219224e-08,0.0001053127477434,1.9519718486484e-06,7.78617488535813e-13
"LOC113999236","brown","ADCY3","LOC113999236 (ADCY3)",0.0333503601005104,1.22962626960548e-12,3.33894415310815e-38,0.23981623624578,0.00253459108410127,3.26393390986312e-07,0.011569101010355,2.08779086108652e-07,0.0318023195081005,5.6473801595378e-23,1.49106564563158e-28
"LOC113999239","black","AQP5","LOC113999239 (AQP5)",1.98368978975989e-12,1.45933479050118e-06,0.397893173430794,0.0129257566755635,0.00986947857912787,0.823345305746113,0.000981252142391475,6.3340044379036e-06,3.35074522749194e-08,0.00174729670858283,0.276078101344138
"LOC113999249","black","ABT1","LOC113999249 (ABT1)",3.06716630197417e-19,2.52584052335324e-25,1.41632980579635e-07,0.593084327989346,0.000198304113322716,0.237448626100965,1.88122791869567e-06,0.0667107530021406,1.13191246930819e-05,1.09168898616021e-17,0.00490800244859123
"LOC113999251","blue",NA,"LOC113999251 (NA)",0.00097773301242926,0.00490280149912418,0.410882150099346,0.684280102796258,0.00936997433824434,0.356054838621506,0.613089944403777,0.0336867632754851,0.0019105170147923,0.0450966599661818,0.846350640670797
"LOC113999252","blue","WNK3","LOC113999252 (WNK3)",5.61724843729809e-26,2.74575073539494e-32,2.22440287155781e-07,0.86765869715764,5.96784232521503e-06,0.312591561500951,2.23550676495244e-05,0.0187019655693852,1.32239117778038e-07,3.77124403140436e-19,0.0097918213784289
"LOC113999264","blue",NA,"LOC113999264 (NA)",9.09910677221761e-13,1.77617690709615e-44,2.30779886580521e-19,0.837027455274183,3.49056273015348e-07,0.000845163729777896,0.000468565882613677,0.518330600023049,0.0253110844018342,1.32052417740296e-44,3.36187443726479e-09
"LOC113999270","turquoise",NA,"LOC113999270 (NA)",0.967045101353942,1.55976547807349e-06,3.39436926785684e-35,0.959208377927202,0.0214420588661965,6.72847993409618e-14,0.166411507014549,4.78544511877189e-16,1.91494417581135e-06,4.11755280495295e-14,2.54960447295141e-59
"LOC113999277","turquoise",NA,"LOC113999277 (NA)",0.968256387763897,1.49682638142542e-06,1.09136430776463e-35,0.990505051644868,0.0201736214295985,3.30614855863673e-14,0.161325583411564,3.78319600470316e-16,1.83457704662838e-06,4.00308465560545e-14,1.20617272461001e-59
"LOC113999282","black","MFSD14B","LOC113999282 (MFSD14B)",5.59890029005277e-27,3.29045325901575e-20,0.000348079619323223,0.618469587270047,9.36609912128544e-07,0.597677992500644,0.000331828317414871,0.000423430774787291,8.27769804497209e-10,6.07546825330483e-12,0.232021879205494
"LOC113999294","turquoise","POT1","LOC113999294 (POT1)",6.45295061450128e-06,0.304559096557843,0.0017815726916702,0.717676382288287,0.722487598739018,0.000241290799893932,0.0345477650006443,1.24419815148883e-12,8.69653954106663e-12,0.554796666887701,1.3094645004407e-06
"LOC113999296","turquoise","LOC113999296","LOC113999296",0.953631887150449,1.28442384653985e-06,3.05227871520391e-37,0.964555093680978,0.0231466441509215,5.58211706216814e-14,0.156809735894166,1.67000968608189e-16,1.60232095285965e-06,2.74360063232945e-14,8.12014167445386e-75
"LOC113999307","blue","EPHB1","LOC113999307 (EPHB1)",2.83133959534184e-20,1.55749415468994e-55,2.3543878553936e-12,0.795718825471323,6.71481264368488e-05,0.072458640950048,2.75163504749207e-06,0.329087793131188,9.14968897211054e-05,3.02737832586442e-31,3.34560608424474e-05
"LOC113999308","turquoise",NA,"LOC113999308 (NA)",0.913939767809633,6.36034605852555e-07,2.21690060204873e-36,0.658917437366086,0.00792837378243484,1.67305941628243e-14,0.188196829714003,2.86670691505527e-15,4.00385888479649e-06,1.40121047949012e-14,2.96196583324697e-54
"LOC113999325","turquoise","FBP1","LOC113999325 (FBP1)",0.0141202516406536,2.09264051567884e-10,9.16568630151233e-19,0.577023252064189,0.00286699264883905,3.57356836435275e-07,0.0286241474182496,0.000140368598507416,0.185033067124457,2.2496706932956e-15,8.30570325407915e-15
"LOC113999345","blue","PPP1R1A","LOC113999345 (PPP1R1A)",9.79384575889094e-20,6.89878157421769e-19,5.98058806688942e-05,0.570134580147693,8.29887532128544e-08,0.262744967679408,0.0206610118277497,0.0056928395094659,1.5236238945852e-07,3.02083608518891e-12,0.0917101185084647
"LOC113999348","blue","TAGLN","LOC113999348 (TAGLN)",2.9229638587147e-05,1.50565171266866e-10,3.95771563025414e-08,0.136596119062188,0.209681752743001,0.555022694682434,4.51064079911723e-08,0.467325781880968,0.123026075884927,1.61017435226648e-11,2.33951370481801e-05
"LOC113999349","turquoise",NA,"LOC113999349 (NA)",0.0161002713753878,0.0361722453661729,3.55981721552192e-15,0.465800006001617,0.0200473577447236,1.80633366950125e-14,0.245219158084025,5.72162515320959e-24,3.40628058932372e-12,1.2050396462294e-05,1.45997274258995e-26
"LOC113999365","black","VPS28","LOC113999365 (VPS28)",0.00340054187518486,0.0303830405805962,0.653801260092816,0.249016677067275,0.123171072919292,0.742958109330125,0.525324843819142,0.0419772404297717,0.0149221936699283,0.127078528796441,0.627464041096156
"LOC113999375","midnightblue","SRM130L2","LOC113999375 (SRM130L2)",1.02772692862659e-08,0.0719942320028382,0.00287251610823482,0.217000523252664,0.312585085191693,2.31507492892322e-07,0.242559849827622,6.21314206271298e-18,2.95597023168956e-19,0.915890490624599,3.74192042315596e-07
"LOC113999387","turquoise",NA,"LOC113999387 (NA)",0.00323527564972684,0.618816338769701,7.08719719522975e-06,0.914282398515567,0.810778070539511,1.43751908411485e-06,0.144745350545434,7.09985863422134e-12,7.2141484870754e-09,0.032367627287602,3.08494299752561e-09
"LOC113999388","turquoise","PPP1R37","LOC113999388 (PPP1R37)",0.0100474987393257,0.0354741366011447,5.77334102789599e-17,0.591568258988919,0.367778042194672,5.40983005138516e-15,0.803795008650897,1.81403797675512e-30,1.63026775717672e-14,5.65622590731412e-06,1.1084390728488e-32
"LOC113999391","turquoise","HAUS5","LOC113999391 (HAUS5)",0.798497017508518,2.64101367292878e-05,1.51417177401892e-22,0.904320330713627,0.0666655955753351,2.35868439904434e-10,0.190616874035021,1.22528915091435e-13,4.90000726480179e-06,6.94358851780297e-11,1.39713045482913e-28
"LOC113999394","turquoise","TFCP2","LOC113999394 (TFCP2)",0.0274023332167634,0.359649628928886,9.00328556413356e-06,0.0525165050885794,0.523095452943617,2.48775681020083e-08,0.311499824029588,2.32222899668822e-09,2.61636207109417e-07,0.0200746381944869,4.31490918410828e-08
"LOC113999398","grey","LOC113999398","LOC113999398",0.0508303987898305,0.131745738723509,0.716161006208917,0.616948280463998,0.38690737016972,0.484586904870759,0.886928768518853,0.180860874141301,0.0738562328431823,0.274989007871283,0.778077657663399
"LOC113999400","turquoise","SAE1","LOC113999400 (SAE1)",0.280798270780882,0.302579088868157,0.000850195169322299,0.000517350022240022,0.163839116609443,4.7914367333612e-09,0.716228008380832,9.81320140200879e-05,0.000368012360299939,0.0441887011138901,0.000111140413000233
"LOC113999401","turquoise","SAE1","LOC113999401 (SAE1)",0.590581253245843,0.0189191961607937,2.9412216186796e-07,0.0221532310754468,0.0550868390080465,1.34749715932591e-09,0.696723096904243,1.81742546594851e-06,0.000281069169943002,0.000438195413893472,2.67283039504805e-08
"LOC113999412","black",NA,"LOC113999412 (NA)",0.0030505595401016,0.00264460474764932,0.0995512221676988,0.75940368878471,0.278336666666894,0.774972623981787,0.0439304608460099,0.27466317590563,0.0369413810223634,0.00960605898124622,0.428595214308518
"LOC113999413","turquoise",NA,"LOC113999413 (NA)",0.00138401972929088,1.43152954344152e-16,2.23044011741995e-34,0.291825730186001,0.000190028888974836,5.47034887375337e-09,0.00229720618507873,4.65346296043051e-05,0.173200305278517,2.1811197994721e-27,1.13129360809326e-21
"LOC113999415","turquoise","CPLX4","LOC113999415 (CPLX4)",0.564089927800516,3.49148372572686e-05,1.36559080079762e-27,0.614540355279278,0.0323413557888001,7.46747047120122e-13,0.383528862552669,1.36225853655636e-17,2.76384521271211e-07,1.95799500526309e-11,2.28591513106045e-44
"LOC113999418","black",NA,"LOC113999418 (NA)",0.000442882413134829,0.00149807151294426,0.193671842187342,0.267444007136445,0.2154711504515,0.162535940324088,0.0537219026881998,0.0622412498016217,0.00288260280196945,0.0114274210991437,0.795358015835688
"LOC113999435","pink","NT5C1B","LOC113999435 (NT5C1B)",5.09972042691617e-10,1.03771335979531e-38,4.90570424116991e-25,0.88536790866447,1.45253723603606e-06,0.000100210664980117,0.000615278709446743,0.135709411956159,0.172577990775202,2.30792197582302e-56,4.11347201989956e-12
"LOC113999436","brown","RDH14","LOC113999436 (RDH14)",0.78794163758241,0.0215655334835745,3.6832379281223e-05,0.00279292782443398,0.0015211031262744,6.36082491900528e-16,0.175770737253589,0.00107128744388101,0.0101327371132645,0.00206991034991826,4.07447028973376e-05
"LOC113999442","blue","CUL9","LOC113999442 (CUL9)",1.45358223690545e-12,8.484122094825e-08,0.206986452895737,0.0028036410920859,0.0373755390866676,0.000406508397729488,0.00251717036358596,1.20239959552719e-05,6.90041534792436e-11,0.000161316544304785,0.529346521411248
"LOC113999444","blue","PACS1","LOC113999444 (PACS1)",1.28778267899417e-05,2.82741857877167e-05,0.0613907118370217,6.84232262359636e-09,0.512382626638746,0.00041410317282412,0.0250074725472538,0.0353998391575619,0.000115053943304461,0.000630224395663182,0.575321632715452
"LOC113999445","black","CUL9","LOC113999445 (CUL9)",1.40803024177003e-06,0.000123405539361096,0.182389988184819,0.000428861205839539,0.00150002477580937,0.0638437583238911,0.0167006677703148,0.0113596161151296,0.000622983710003584,0.00267971098532141,0.977842185028405
"LOC113999452","midnightblue","PEX6","LOC113999452 (PEX6)",3.26528733949706e-11,0.00275164060733063,0.117210910863699,0.0650025541047148,0.242960576321888,0.000140506507811933,0.0529081273222044,3.53431138718501e-13,7.45480292520487e-18,0.225233270359947,0.000318528094378292
"LOC113999455","magenta","LOC113999455","LOC113999455",5.87157044729603e-05,0.78713729547073,8.27181237667472e-05,0.00165950907812983,0.214591375322323,0.0694528695968131,0.383762003064763,1.34033064553195e-13,8.71289567019643e-10,0.147980712100134,1.19263362135731e-08
"LOC113999457","turquoise","NPAS4","LOC113999457 (NPAS4)",0.711848878443748,0.000232044508794447,4.5510425229103e-12,0.0162815493375234,0.014359977779535,7.89632937664695e-14,0.212805208111824,3.57669807593886e-07,0.000680156346802697,1.42629718527286e-07,8.50520119413195e-13
"LOC113999461","turquoise","TMEM121","LOC113999461 (TMEM121)",0.0316678387386441,3.39797403104522e-08,2.11618993939403e-15,0.0263116532753285,0.0484610266826977,5.24373769585814e-13,0.0021621462980804,0.000105443084126284,0.0641074754120599,1.36703966970811e-12,5.78063743423335e-13
"LOC113999462","brown","TMEM221","LOC113999462 (TMEM221)",0.0331237394589754,2.20558095670063e-07,1.68152373317129e-11,0.712281551398467,0.508470840142945,0.00100357049034772,1.26866499778015e-13,0.00147547775901908,0.212434179798073,1.45931499826395e-10,8.11585369699355e-10
"LOC113999464","blue","LOC113999464","LOC113999464",1.29859378971991e-15,1.23879249468335e-45,2.28970113692223e-15,0.807894569344576,0.000384802109405481,0.0064754340790256,5.77601942516379e-08,0.937986633662024,0.00444989337414092,1.41884006907675e-35,5.0841832895649e-07
"LOC113999466","pink","BORCS8","LOC113999466 (BORCS8)",6.17099709722318e-10,1.38693260131214e-12,9.21355051534839e-06,0.545005156151945,0.0203320920831475,0.104706252127762,0.000538472529340756,0.295387742641892,0.00151113475130434,7.87668207772641e-11,0.00737424198067459
"LOC113999467","turquoise","PIM1","LOC113999467 (PIM1)",0.00437057484706195,0.282742228031387,1.57110247573257e-08,0.291873574310239,0.734735526903985,2.2997623632422e-06,0.630515370452025,7.30587881815628e-16,7.35431677893323e-10,0.00274440941626384,6.61692983566718e-14
"LOC113999470","turquoise","RELA","LOC113999470 (RELA)",5.84669198241376e-05,0.82987423492687,9.50628901942428e-06,0.00150083148027264,0.887988627564033,4.64510164538895e-13,0.359015807811158,1.14119692837182e-17,2.39815257705791e-16,0.102677550249512,2.27496859766621e-10
