,PFT1_PVN_run2,PFT10_PVN_run2,PFT11_PVN_run2,PFT12_PVN_run2,PFT2_PVN_run2,PFT3_PVN_run2,PFT4_PVN_run2,PFT5_PVN_run2,PFT6_PVN_run2,PFT7_PVN_run2,PFT8_PVN_run2,PFT9_PVN_run2
LOC113999976,434.502728836314,468.686392424108,465.266189576826,436.542664522139,403.439182927775,467.241172774288,414.55003544562,420.932050161252,501.598805252126,423.34828747923,478.770238890887,381.821635981085
KIAA1147,2448.66426739754,2241.19151798483,2170.07173704512,2157.27377339612,2459.6096400427,2098.62560652858,2352.93600520516,2187.15447169213,1957.07288950876,2176.33901184711,2445.76603963537,2309.55526154413
AGK,744.448008739551,745.039276078064,761.105257288884,747.92274690856,681.527810324466,892.905800513577,704.110110455375,545.730999706548,798.463404278895,702.840360766488,692.19793574586,683.967754426822
TMEM178B,4323.78493273114,5355.98207843619,4421.78452244995,4920.00881809917,4749.62735201394,5127.77388765003,4933.97868820578,5377.98863082906,4656.77258159859,4463.65281749945,5596.2280333009,5682.8304195342
MRPS33,507.885411928669,470.71095567432,519.693555149965,692.973320605074,488.761829969942,417.74528582786,493.710343721668,460.063924171218,630.953599185421,434.65127573717,438.392025972378,408.725057486528
BRAF,330.222073915599,461.600421048365,380.991559011967,442.648156333638,301.262679679748,420.715039044645,412.466869438356,380.742557934801,416.913292677092,393.54950025375,407.627673272562,339.397009760965
LOC113999969,292.565170749785,419.084592793911,249.312448754375,348.013033255412,417.132941095036,299.945074895359,507.250922768887,292.9602459665,323.852289847384,494.24885018813,376.863320572746,419.072527296313
ADCK2,205.664624982522,156.90365189144,183.472893625579,159.760369067543,227.527058779111,140.568318927858,192.692855671959,172.391769287146,174.024075291554,179.820267739964,157.667307586557,210.053637138646
DENND2A,734.792392543189,798.690202208685,945.456011649513,892.419386447357,948.029411579628,573.162370839646,813.476325836757,695.912786447497,882.218306825632,982.332434053746,816.216732566993,872.291704964919
LOC113999951,47.3125193621764,76.9334035080609,34.236568666974,93.6175411096429,77.9490849521028,28.7076144289287,21.8732430762764,58.1690019067057,19.5428105942387,36.9915979350783,47.1079150715933,82.7797584782841
MKRN1,2033.47277095395,1998.24392795937,2074.38491692461,2109.44742087271,1887.63189505633,2043.19021314858,1960.25921283582,1911.1161171894,2200.8927169226,1990.35347778463,1970.84134483196,2179.17714194083
RAB19,230.769227093065,274.328320403744,246.678866549223,263.553729863016,254.914575113633,249.459270210001,255.187835889892,274.980736286245,212.179086451734,241.472930965095,260.535611926567,302.146118445737
SLC37A3,1013.83970061807,1067.9571144869,1039.38711029993,960.597378342423,1163.96944421721,1027.53461300786,1041.58300363221,1077.71296259878,1098.11983339056,899.10133869982,1068.09987029674,1069.92837833182
KDM7A,491.470864394853,638.749705441927,576.754502928255,534.230533506115,619.379215565357,749.367728368933,654.114126281028,814.36602669388,468.096844233432,515.827282316925,711.425656183245,508.060767660469
LOC113999964,172.835529914889,106.289570636137,154.503489368908,95.6527050468091,151.684705852741,178.185193007144,132.281041461291,161.81558712229,168.440415121772,172.627457030365,110.559392514964,88.9882403641554
LOC113999965,18.3456707730888,8.09825300084852,2.63358220515185,13.22856559158,11.5870261415288,10.8890951282144,12.4989960435865,9.51856394837003,11.167320339565,13.3580770321116,22.1118785029928,10.3474698097855
LOC113999946,13.5178626749076,13.1596611263788,20.1907969061642,14.2461475601631,8.42692810293003,24.7479434732144,16.6653280581154,11.6338003813411,12.097930367862,13.3580770321116,23.073264524862,36.2161443342493
TRIM24,770.51817246973,608.381256688745,619.769678945735,676.692009107745,496.135392060005,772.13583636429,618.700304157533,534.097199325207,685.859590854948,605.223643993365,755.649413189231,672.585537636058
SVOPL,10.6211778159988,14.1719427514849,15.8014932309111,20.3516393716615,17.9072222187263,14.8487660839287,7.29108102542548,6.34570929891335,9.30610028297081,7.19281070959856,8.65247419682325,5.17373490489276
ATP6V0A4,43.4502728836314,44.5403915046668,28.9694042566703,49.8615164605707,76.8957189392365,32.6672853846431,21.8732430762764,21.1523643297112,38.1550111601803,33.9089647738218,40.3782129185085,38.2856382962064
KIAA1549,2162.85802798521,2567.14620126898,2352.66676993565,2408.61651963614,2609.18761386971,2261.9620334518,2401.89040637588,2577.41559357531,2472.63084518534,2227.71623120138,2627.46799776866,2309.55526154413
HIPK2,2607.98193463752,3086.44667494839,2980.33719549684,3577.81820153809,2835.66130663595,2510.43138592287,3209.11723419084,3246.88792461066,3223.63313802109,3633.39695273436,3397.53820128593,2848.65843863395
TBXAS1,198.905693645068,389.728425665835,244.923145079122,460.964631768133,257.021307139366,361.319974708931,386.42729434755,292.9602459665,373.174621347129,290.795061545199,332.639563566761,202.810408271796
PARP12,484.711933057399,527.39872668026,463.510468106725,492.509672794208,598.311895308032,652.355789953932,652.030960273764,576.401927984629,532.30893618593,519.937459865267,713.348428226984,626.021923492024
MYBPC1,7.72449295709003,18.2210692519092,3.51144294020246,3.05274590574923,0,10.8890951282144,15.6237450544832,17.9795096802545,7.44488022637664,2.05508877417102,6.72970215308475,6.20848188587131
CHPT1,316.704211240691,326.966964909259,309.884839472867,259.483401988684,370.784836528921,265.297954032859,365.595634274906,341.610683924835,275.460568375936,284.629795222686,350.905897982276,354.918214475643
SYCP3,7.72449295709003,8.09825300084852,14.0457717608099,8.1406557486646,9.48029411579628,5.93950643357146,14.582162050851,6.34570929891335,15.8203704810504,9.24789948376958,16.3435623717772,6.20848188587131
GNPTAB,1256.19566714677,1273.45028438343,1239.53935789147,1267.90713285451,1492.61964023148,1674.94081426715,1526.96068332482,1603.34921619211,1277.72756885189,1151.87725792286,1569.94337371249,1198.23700397316
DRAM1,39.5880264050864,8.09825300084852,32.4808471968728,19.3340574030784,25.2807843087901,53.4555579021432,13.5405790472187,48.6504379583357,9.30610028297081,19.5233433546247,22.1118785029928,17.5906986766354
FHL2,30.8979718283601,60.7368975063639,42.1373152824296,51.8966803977368,55.8283986819114,33.6572031235716,33.3306561162307,26.440455412139,26.9876908206153,51.3772193542754,32.6871247435545,67.2585537636058
CUNH2orf49,410.363688345408,525.374163430048,451.220417816017,411.103115307562,667.834052157205,592.960725618218,614.533972143004,606.015238046225,373.174621347129,381.218967608724,568.179138924727,670.516043674101
LOC113999992,13.5178626749076,17.2087876268031,22.824379111316,19.3340574030784,18.9605882315926,19.7983547785715,11.4574130399543,9.51856394837003,15.8203704810504,21.5784321287957,24.0346505467313,17.5906986766354
TGFBRAP1,320.566457719236,424.146000919441,321.297029028525,329.696557820916,405.545914953508,418.735203566788,433.298529511,441.026796274478,368.521571205644,362.723168641185,376.863320572746,369.404672209343
MRPS9,330.222073915599,364.421385038183,383.625141217119,368.364672627073,379.211764631851,421.704956783574,371.845132296699,366.993521120489,373.174621347129,350.392635996159,365.326688310315,311.458841274544
POU3F3,153.524297522164,183.222974144198,183.472893625579,203.516393716615,166.431830032868,242.529846037501,172.902778602947,223.157443678453,94.9222228863022,239.417842190924,158.628693608426,217.296866005496
LOC113999988,37.6569031658139,33.4052936285001,48.2823404277839,49.8615164605707,26.3341503216563,50.4858046853574,43.7464861525529,43.3623468759079,28.8489108772095,67.8179295476436,45.1851430278547,37.2508913152279
LOC113999981,135.178626749076,124.510639888046,92.1753771803147,152.637295287461,141.151045724078,143.538072144644,149.987952523038,182.967951452002,60.4896518393102,176.737634578708,112.482164558702,111.752673945684
LOC113999980,179.594461252343,150.829962140804,136.068413932845,163.830696941875,140.097679711212,189.074288135358,135.405790472187,168.161296421204,133.077234046483,188.040622836648,147.092061345995,162.455276013633
LOC113999983,7.72449295709003,44.5403915046668,35.9922901370753,27.474713151743,71.6288888749052,16.8286015617858,58.3286482034038,49.7080561748212,17.6815905376445,30.8263316125653,35.5712828091623,49.6678550869705
CHL1,11725.7803088627,11481.298191953,13313.6359077776,11715.4212042969,11903.0359453887,12805.5758707801,12619.8196720079,13074.2763921945,11682.8782952415,11417.0456849071,11808.70450662,13862.5053041697
CNTN6,320.566457719236,661.01990119426,505.647783389155,581.039304060936,522.469542381662,268.267707249644,403.092622405666,320.458319595124,469.958064290026,569.259590445372,345.137581851061,392.169105790871
LOC113999997,322.497580958509,376.568764539456,553.930123816939,429.419590742058,373.94493456752,211.842396130716,262.478916915317,323.631174244581,378.758281516912,412.045299221289,288.415806560775,346.640238627815
LOC114000014,1.93112323927251,7.08597137574245,0,2.03516393716615,34.7610784245864,0,68.7444782397259,10.5761821648556,20.4734206225358,57.5424856767885,4.80693010934625,0
LOC114000015,236.562596810882,178.161566018667,476.678379132484,257.448238051518,294.942483602551,253.418941165716,360.387719256745,329.976883543494,189.844445772604,560.011690961602,284.570262473298,239.026552606045
SLC9A3,284.840677792695,699.486602948291,250.190309489426,285.940533171844,367.624738490322,184.124699440715,340.597642187733,320.458319595124,402.954142252636,419.238109930888,329.755405501153,290.763901654973
IQCK,118.764079215259,97.1790360101822,146.602742753453,79.3713935494799,69.5221568491727,76.2236658975005,87.4929723051057,93.0704030507291,80.963072461846,134.608314708202,74.9881097058015,185.219709595161
GPRC5B,1625.04020584781,1556.88913941313,1306.25677375532,1474.47627247688,2443.80914984971,1867.97477335823,1921.72064170143,1814.87285948922,1519.68617620913,1643.04347494973,1552.63842531884,1596.6145916499
KNOP1,490.505302775217,535.496979681108,514.426390739661,492.509672794208,436.093529326629,507.82780007036,451.005440572747,494.965325315241,467.166234205134,476.780595607676,539.337558268649,437.697972953927
VPS35L,1374.95974636203,1457.68554015273,1346.63836756764,2206.11770788811,1545.28794087479,1480.91693743715,1390.513309849,1386.53748181257,1426.62517337942,1353.27595779162,1472.84338550369,1463.13223110367
CCP110,1732.21754562744,1911.18770820025,2046.29337340299,1824.52446966945,2046.69016299913,2296.6091543143,2135.24515744603,2065.5283767963,1841.67724599992,1937.94871404327,2130.43142446226,2277.47810513379
GDE1,543.611191855211,677.216407195957,511.792808534509,556.617336814942,591.991699230834,588.011136923575,647.864628259235,541.500526840606,596.521028138429,583.645211864569,571.063296990334,588.771032176796
TMC5,36.6913415461776,59.7246158812578,58.8166692483913,58.0021722092353,69.5221568491727,55.4353933800003,45.8296521598173,56.0537654737346,43.7386713299628,46.2394974188479,36.5326688310315,77.6060235733914
TMC7,134.213065129439,187.272100644622,122.900502907086,139.408729695881,130.617385595415,159.376755967501,158.320616552096,133.25989527718,114.465033480541,133.580770321116,141.32374521478,183.150215633204
COQ7,245.252651387608,292.549389655653,258.091056104881,241.166926554189,264.39486922943,257.37861212143,248.938337868098,254.88599017302,283.83605863061,225.032220771726,239.385119445443,263.860480149531
ITPRIPL2,229.803665473428,262.180940902471,247.556727284274,221.83286915111,255.9679411265,221.741573520001,232.273009809983,298.248337048927,193.566885885793,177.765178965793,273.033630210867,211.088384119624
SYT17,936.594771047166,982.925457977989,1235.15005421622,959.57979637384,943.815947528163,862.218350606791,1194.69570516615,866.189319301672,1031.11591135317,759.355302056191,835.444453004378,940.585005709503
CLEC19A,133.247503509803,31.380730378288,79.0074661545554,86.4944673295614,25.2807843087901,33.6572031235716,51.0375671779783,54.996147257249,126.562963848403,48.2945861930189,43.2623709841163,153.142553184826
SMG1,2137.75342587467,2249.28977098568,2225.37696335331,1995.47824039141,2323.72542438296,2489.64311340537,2234.19554279109,2353.20053168037,2086.42768344205,2050.97859662268,2686.11254510268,2230.91449098976
ARL6IP1,6103.31499772076,7192.26094637859,5827.23955926599,6169.59947551919,8561.75895257691,6028.59903007504,7397.32249179596,7143.15343414346,5753.96180496085,5654.57676213156,6700.86057242867,7306.34843268955
RPS15A,1306.40487136785,1178.29581162346,1416.86722637169,1242.46758363993,1040.72562071186,1145.33482394036,1057.20674868669,928.58879407432,1320.53563015356,1325.53225934031,1045.02660577187,1014.05204135898
XYLT1,735.757954162825,786.542822707412,753.204510673428,733.676599348397,936.442385438099,903.794895641791,860.347561000206,949.741158404031,724.014602015129,685.372106186034,889.282070229056,811.241633087184
LOC114000042,3359.18887471453,3861.85439977964,3183.12302529353,3428.23365215638,3988.04372471164,4047.77363447895,4193.41317262328,3975.58687576921,3279.46973971891,3452.54914060731,3860.92626382691,3712.67216775104
LOC114000060,71.4515598530828,65.7983056318942,93.0532379153653,51.8966803977368,104.283235273759,127.699388321786,85.4098062978413,155.469877823377,90.2691727448168,79.1209178055842,148.053447367865,91.0577343261125
LOC114000062,1.93112323927251,2.02456325021213,0.877860735050616,3.05274590574923,31.6009803859876,1.97983547785715,5.20791501816105,3.17285464945668,7.44488022637664,4.11017754834204,4.80693010934625,6.20848188587131
LOC114000059,634.373984101019,582.061934435987,591.678135424115,571.881066343688,788.971143636824,661.26504960429,599.951810092154,658.896148870503,556.504796921654,576.45240115497,612.402895930712,633.265152358873
FOPNL,261.667198921425,300.647642656501,232.633094788413,234.043852774107,257.021307139366,268.267707249644,262.478916915317,270.750263420303,273.599348319342,246.610652900522,276.879174298344,255.582504301702
MYH11,7.72449295709003,26.3193222527577,44.7708974875814,9.15823771724768,51.6149346304464,32.6672853846431,13.5405790472187,107.877058081527,2.79183008489124,32.8814203867363,13.4594043061695,13.4517107527212
NDE1,52.1403274603577,77.945685133167,75.496023214353,81.406557486646,83.215915016434,100.971609370715,81.2434742833125,104.70420343207,109.811983339056,95.5616279989523,99.984146274402,91.0577343261125
MARF1,1644.35143824054,1946.61756507896,1854.0418724269,1953.7573796795,1901.32565322359,2088.7264291393,2189.40747363491,2013.7050841885,2085.49707341376,1862.93797378603,2029.48589216599,2060.1812391283
CUNH16orf45,2853.23458602513,3752.52798426818,2870.60460361551,3428.23365215638,4222.94434558081,2650.99970485073,3559.08912341127,3600.13240891684,2884.89108772095,3881.03515002197,3149.50060764366,3763.37476981899
MPV17L,1906.01863716196,2888.0394764276,1976.06451459894,2312.96381458933,3326.52986863163,2670.7980596293,2920.59874218472,2677.88932414143,1887.27713738648,2087.97019455775,2320.78585679237,2525.81738056864
PDXDC1,1013.83970061807,1005.19565373032,969.15825149588,1107.12918181839,1005.96454228727,935.472263287505,962.422695356163,925.415939424864,1086.95251305099,1125.16110385863,896.011772382141,972.662162119838
NTAN1,384.293524615229,458.563576173047,390.648027097524,387.698730030152,313.903071834144,389.037671398931,397.884707387505,376.512085068859,525.794665987851,462.394974188479,402.820743163216,365.265684285429
RRN3,2868.68357193931,3009.51327144033,3123.42849531009,2973.37451219975,3134.81725428997,3096.46268736859,2945.59673427189,3202.46795951827,2670.85078121262,2668.53277326107,3161.99862592796,3179.77747254709
TMEM238,12.5523010552713,6.07368975063639,6.14502514535431,6.10549181149845,31.6009803859876,23.7580257342859,24.9979920871731,24.3252189791678,4.6530501414854,4.11017754834204,19.227720437385,26.9034215054423
RSL1D1,419.053742922134,419.084592793911,377.480116071765,366.329508689907,455.054117558221,480.11010338036,335.389727169572,426.22014124368,562.088457091437,551.791335864918,397.052427032,433.558985030013
GSPT1,978.113920691525,1072.00624098732,950.723176059817,1033.8632800804,1037.56552267326,1107.71794986108,992.628602461497,949.741158404031,984.585409938311,980.277345279575,1027.72165737823,961.279945329074
TNFRSF17,8.69005457672628,30.3684487531819,7.02288588040493,5.08790984291538,22.1206862701913,0.989917738928577,6.24949802179327,28.5556918451101,2.79183008489124,1.02754438708551,19.227720437385,4.13898792391421
SNX29,545.542315094483,641.786550317245,517.059972944813,510.826148228704,752.103333186505,668.19447377679,778.062503713262,772.061298034458,549.059916695278,740.859503088652,698.927637898945,656.029585940402
CPPED1,1071.77339779624,1151.9764893707,1111.37169057408,1019.61713252024,1199.78388865466,1070.10107578179,1157.19871703539,1169.72574743303,1213.51547689939,1146.73953598743,822.946434720078,981.974884948645
LOC114000047,525.265521082122,454.514449672623,534.617187645825,470.122869485381,428.719967236565,393.987260093574,446.839108558219,394.491594749113,567.672117261219,632.967342444673,386.477180791439,373.543660133257
ZZZ3,921.145785132986,855.377973214625,929.654518418602,846.628197861119,780.544215533894,921.613414942505,879.096055065586,962.432577001858,932.471248353675,916.569593280274,940.235529388127,874.361198926876
USP33,1189.57191539186,1763.39459093476,1295.72244493471,1405.28069861323,1521.06052257887,1406.67310701751,1525.91910032119,1433.07268333793,1307.5070897574,1362.52385727538,1504.56912422538,1484.86191770422
MIGA1,1647.24812309945,2167.29495935208,1719.72917996416,1693.25639572224,2220.49555512206,2144.1618225193,2286.2746929727,2261.18774684612,1977.5463101313,1788.95477791587,2014.10371581608,2365.43159851697
NEXN,329.256512295962,149.817680515698,444.197531935612,182.14717237637,125.350555531084,213.822231608573,139.572122486716,253.828371956534,160.064924867098,245.583108513437,220.157399008058,192.462938462011
FUBP1,4175.08844330716,3727.22094364053,4200.5636172172,4303.35414513783,4917.11254805967,5110.94528608824,4667.33343927594,4905.23328806002,4224.96952846875,4008.45065402057,4745.40140394662,4658.43090836544
DNAJB4,4115.22362288971,3337.4925179747,4575.41015108381,3409.91717672188,4167.1159468989,5194.09837615824,3535.13271432772,3745.02610457536,4025.81898241317,3295.33484938323,4769.43605449335,3937.21226262339
GIPC2,5.79336971781752,17.2087876268031,1.75572147010123,5.08790984291538,10.5336601286625,2.96975321678573,10.4158300363221,13.7490368143123,6.51427019807956,7.19281070959856,12.4980182843003,10.3474698097855
PTGFR,524.299959462486,428.195127419865,326.564193438829,295.098770889092,381.318496657584,548.414427366432,549.955825917807,432.565850542593,573.255777431002,307.235771738567,721.039516401938,570.145586519182
LOC114000075,6.75893133745378,5.06140812553032,8.77860735050616,4.0703278743323,5.26683006433127,2.96975321678573,4.16633201452884,5.28809108242779,3.72244011318832,3.08263316125653,10.5752462405617,3.10424094293565
ADGRL4,126.488572172349,133.621174514001,148.358464223554,129.232910010051,140.097679711212,136.608647972144,112.490964392279,203.062697565227,164.717975008583,151.04902490157,105.752462405618,91.0577343261125
ADGRL2,1940.77885546887,2064.04223359127,2194.65183762654,2195.94188820228,1908.69921531365,2105.55503070108,2067.54226220994,2039.08792138416,2330.24751085589,1945.14152475287,2266.94823956769,1969.12350480218
LOC114000088,212.423556319976,169.051031392713,201.907969061642,202.498811748032,142.204411736944,208.87264291393,164.570114573889,247.482662657621,209.387256366843,336.007014576961,133.632657039826,197.636673366903
BBX,967.492742875526,1154.00105262091,998.12765575255,953.474304562341,996.484248171476,1323.52001694751,1173.8640450935,1168.66812921654,805.908284505272,936.092936634899,1293.06419941414,1018.19102928289
CD47,2365.62596810882,3125.92565832753,2638.84936956215,2420.82750325914,2942.05127393545,3436.00447182109,3189.32715712183,3154.87513977642,2245.56199828086,2429.11493107014,3161.03723990609,3148.73506311773
IFT57,347.602183069051,487.919743301123,483.701265012889,401.944877590315,371.838202541787,504.858046853574,389.552043358447,442.084414490963,440.178543384519,365.805801802441,338.407879697976,478.053105212091
HHLA2,23.1734788712701,42.5158282544547,35.1144294020246,12.2109836229969,21.0673202573251,11.8790128671429,26.0395750908053,10.5761821648556,14.8897604527533,21.5784321287957,12.4980182843003,16.5559516956568
CIP2A,32.8290950676326,68.8351505072124,25.4579613164679,17.2988934659123,58.9884967205102,49.4958869464289,26.0395750908053,52.8809108242779,25.1264707640212,35.9640535479928,28.8415806560775,54.8415899918632
LOC114000127,11.586739435635,9.11053462595458,7.90074661545554,2.03516393716615,11.5870261415288,17.8185193007144,0,9.51856394837003,9.30610028297081,11.3029882579406,3.845544087477,2.0694939619571
HJURP,4.82780809818127,10.1228162510606,11.412189555658,9.15823771724768,12.640392154395,16.8286015617858,19.790077069012,6.34570929891335,13.9591504244562,11.3029882579406,11.536632262431,11.3822167907641
GUCA1C,154.489859141801,118.43695013741,53.5495048380876,66.1428279578999,121.137091479619,153.437249533929,127.07312644313,111.049912730984,74.4488022637665,105.837071869807,60.5673193777628,37.2508913152279
NECTIN3,490.505302775217,516.263628804093,459.999025166523,438.577828459305,573.031110999242,501.888293636789,584.32806503767,616.591420211081,402.954142252636,454.174619091795,610.480123886974,475.983611250134
CD96,8.69005457672628,8.09825300084852,16.6793539659617,16.2813114973292,20.0139542444588,5.93950643357146,7.29108102542548,5.28809108242779,18.6122005659416,16.4407101933681,6.72970215308475,7.24322886684986
PLCXD2,111.039586258169,110.338697136561,127.289806582339,136.355983790132,91.642843119364,119.780046410358,106.241466370486,98.3584941331569,121.909913706918,120.222693289005,86.5247419682325,115.891661869598
PHLDB2,221.113610896702,228.775647273971,257.21319536983,217.762541276778,201.192908457454,227.681079953573,226.02351178819,252.770753740048,160.064924867098,201.39869986876,268.226700101521,229.713829777238
ABHD10,266.495007019606,299.635361031395,253.701752429628,221.83286915111,289.67565353822,226.691162214644,287.47690900249,258.058844822476,257.778977838291,211.674143739615,291.299964626383,311.458841274544
TAGLN3,3413.26032541416,3660.41035638353,3722.12951661461,3715.19176729681,2575.47990145799,4142.8057374161,3661.16425776722,3388.60876561973,4026.74959244147,3346.7120687375,3444.64611635752,3381.55313383791
LOC114000099,154.489859141801,113.375542011879,11.412189555658,81.406557486646,101.12313723516,8.9092596503572,17.7069110617476,103.646585215585,86.5467326316285,132.553225934031,118.250480689918,65.1890598016487
KCNE3,2.89668485890876,10.1228162510606,22.824379111316,22.3868033088277,21.0673202573251,9.89917738928577,22.9148260799086,6.34570929891335,29.7795209055066,10.2754438708551,15.382176349908,28.9729154673994
LIPT2,125.523010552713,91.1053462595458,116.755477761732,135.338401821549,110.603431350957,110.870786760001,104.158300363221,97.3008759166714,139.591504244562,112.00233819232,100.945532296271,103.474698097855
POLD3,440.296098554132,482.858335175593,496.869176038649,423.314098930559,437.146895339495,479.120185641431,446.839108558219,438.911559841507,431.803053129845,491.166217026873,402.820743163216,439.767466915884
CHRDL2,15.4489859141801,1.01228162510606,17.5572147010123,2.03516393716615,2.10673202573251,1.97983547785715,2.08316600726442,11.6338003813411,2.79183008489124,2.05508877417102,0.96138602186925,2.0694939619571
RNF169,894.110059783171,692.400631572548,888.395063871223,851.716107704034,766.850457366633,721.650031678933,896.802966127334,721.295623643151,814.283774759946,785.043911733329,930.621669169434,783.303464600763
SPCS2,770.51817246973,912.065744220564,944.578150914463,981.966599682668,658.353758041408,773.125754103219,840.557483931194,677.933276767243,933.401858381972,967.946812634549,894.089000338403,823.658596858927
NEU3,211.45799470034,200.431761771001,212.442297882249,190.287828125035,174.858758135798,209.862560652858,184.360191642901,166.046059988233,182.399565546228,212.7016881267,164.397009739642,188.323950538096
P4HA3,229.803665473428,134.633456139107,221.220905232755,241.166926554189,100.069771222294,223.721408997858,166.653280581154,163.930823555262,216.83213659322,296.960327867712,135.555429083564,230.748576758217
PPME1,3963.63044860682,3465.04000273806,3413.12253787679,3591.04676712967,3368.66450914628,3506.28863128502,3471.59615110616,3656.18617439058,3913.21516898922,3551.19340176752,3638.84609277511,3585.39828909068
C2CD3,502.092042210852,483.870616800699,488.090568688142,483.351435076961,680.4744443116,688.98274629429,474.961849656288,501.311034614155,611.410788591182,519.937459865267,432.623709841163,585.66679123386
UCP3,12.5523010552713,6.07368975063639,3.51144294020246,15.2637295287461,11.5870261415288,1.97983547785715,8.33266402905769,4.23047286594223,15.8203704810504,13.3580770321116,10.5752462405617,11.3822167907641
SYNJ1,5017.05817562997,5285.12236467876,5350.5611801335,5478.66131885128,5303.69787478159,6022.65952364146,5332.90497859692,5445.67619668414,5798.63108631911,5507.63791477833,5651.02703654745,5325.8427110966
LOC114000139,834.245239365723,717.7076722002,748.815206998175,672.621681233413,739.46294103211,772.13583636429,778.062503713262,665.241858169416,687.720810911543,682.289473024778,677.777145417821,661.203320845294
EVA1C,47.3125193621764,35.4298568787123,50.0380618978851,64.1076640207337,27.3875163345226,50.4858046853574,44.7880691561851,64.5147112056191,51.1835515563394,39.0466867092493,62.4900914215013,37.2508913152279
URB1,530.093329180303,572.951399810033,537.250769850977,796.766681400548,606.738823410962,562.273275711432,579.120150019509,610.245710912167,524.864055959554,489.111128252702,605.673193777627,517.373490489276
MIS18A,92.6939154850803,52.6386445055154,47.4044796927333,49.8615164605707,100.069771222294,61.3748998135718,64.5781462251971,49.7080561748212,50.2529415280424,28.7712428383942,80.756425837017,32.0771564103351
BACH1,744.448008739551,631.663734066184,649.616943937456,553.564590909193,678.367712285867,848.359502261791,782.228835727791,812.250790260909,609.549568534588,569.259590445372,839.289997091855,792.61618742957
MAP3K7CL,35.7257799265414,31.380730378288,21.0686576412148,43.7560246490722,40.0279084889176,50.4858046853574,39.580154138024,47.5928197418501,44.6692813582599,32.8814203867363,30.764352699816,40.3551322581635
CCT8,3298.35849267744,3779.85958814605,3457.89343536438,3452.65561940237,3264.38127387252,3214.26289830109,3387.22792781195,3307.17216295034,3728.02377335811,3274.78396164152,3403.30651741715,3357.7539532754
USP16,530.093329180303,458.563576173047,517.059972944813,545.423935160528,613.059019488159,716.70044298429,572.870651997716,479.101052067958,583.49248774227,508.634471607327,620.093984105666,458.392912573498
RWDD2B,137.109749988348,126.535203138258,98.320402325669,147.549385444546,140.097679711212,135.618730233215,117.69887941044,119.510858462868,105.15893319757,133.580770321116,125.941568864872,142.79508337504
LTN1,1246.5400509504,1457.68554015273,1152.63114512146,1251.62582135718,1507.36676441161,1533.38257760037,1562.37450544832,1478.55026664681,1098.11983339056,1109.74793805235,1583.40277801865,1336.89309942429
N6AMT1,191.181200687978,176.137002768455,152.747767898807,174.006516627706,174.858758135798,188.08437039643,159.362199555728,203.062697565227,184.260785602822,135.635859095287,173.049483936465,153.142553184826
ADAMTS5,233.665911951973,237.886181899925,147.480603488503,299.169098763424,255.9679411265,278.16688463893,276.019495962536,305.651664564326,210.31786639514,191.123255997905,338.407879697976,263.860480149531
ADAMTS1,1302.54262488931,2690.64455953192,1536.25628633858,798.801845337714,2304.76483615136,656.315460909647,205.191851715546,1102.03818157795,1736.51831280235,1595.7764331438,1137.31966387132,553.589634823525
CYYR1,7.72449295709003,5.06140812553032,2.63358220515185,4.0703278743323,3.16009803859876,8.9092596503572,4.16633201452884,9.51856394837003,10.2367103112679,5.13772193542754,9.6138602186925,8.27797584782841
APP,30108.1424234977,29308.5898916959,28383.8711463916,32267.5242237693,28575.7131970357,30963.636955947,31085.0031603997,27224.1505105548,32521.0980488698,30566.3628826326,29755.8587628752,31426.3005592996
GABPA,880.592197108263,844.242875338458,865.570684759907,877.155656918611,843.746176305869,957.250453543934,1015.54342854141,888.399301847869,851.508175891829,812.787610184638,890.243456250926,906.438355337211
ATP5PF,806.243952396272,830.070932586973,777.784611254846,795.749099431965,666.780686144338,749.367728368933,738.482349575238,735.044660457463,892.4550171369,916.569593280274,688.352391658383,729.496621589879
JAM2,1367.23525340494,1424.28024652423,1358.0505571233,1477.52901838263,1191.35696055173,1251.25602200572,1219.69369725332,1434.13030155442,1463.84957451131,1683.11770604606,1244.03351229881,1512.80008619064
MRPL39,329.256512295962,262.180940902471,261.602499045084,312.397664355004,243.327548972105,315.783758718216,229.148260799086,236.906480492765,300.587039139957,296.960327867712,254.767295795351,246.269781472895
KCTD12,1559.38201571255,2532.72862601537,2203.43044497705,1937.47606818218,2465.9298361199,1645.2432820993,2367.51816725602,2951.81244221119,1942.18312905601,2190.7246332663,2135.2383545716,2370.60533342186
LOC114000170,1036.0476178697,1033.53953923329,1038.50924956488,1137.65664087588,1074.43333312358,1041.39346135286,1106.16114985741,1007.91016031074,1216.30730698428,1009.04858811797,949.849389606819,1063.71989644595
CLN5,482.780809818127,491.968869801547,447.708974875814,426.366844836309,579.351307076439,395.967095571431,606.201308113947,414.586340862339,438.317323327925,434.65127573717,497.997959328272,599.118501986581
FBXL3,1073.70452103551,985.962302853307,1042.02069250508,904.630370070354,1190.30359453887,896.865471469291,988.462270446968,944.453067321604,950.152838891319,894.991161151478,956.579091759904,961.279945329074
MYCBP2,4450.27350490349,5097.85026403414,4780.82956308565,4997.34504771148,3924.84176393966,5694.9967520561,4998.55683443098,4947.53801671944,5069.0328241342,5252.80690678112,5680.8300032254,4684.2995828899
