"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"3431","FAM166A",2212.56174009874,-0.0768149322192515,0.0818310644845858,-0.938701368521497,0.34788409062082,0.823279531318631,"FAM166A","FAM166A","GON","~ Year + mean_T","no"
"16046","ZNF318",929.413770268964,0.101657149163218,0.108307790712818,0.938594984665193,0.347938728766985,0.823279531318631,"ZNF318","ZNF318","GON","~ Year + mean_T","no"
"10172","MEPCE",1154.88709263637,-0.113167764580852,0.120576816342689,-0.938553264329193,0.347960157584684,0.823279531318631,"MEPCE","MEPCE","GON","~ Year + mean_T","no"
"9446","LOC114002866",31.8890184951833,0.248102527554049,0.264357660778301,0.938510829697937,0.347981954146652,0.823279531318631,"ATAD2B","LOC114002866 (ATAD2B)","GON","~ Year + mean_T","no"
"3559","FBXL18",2752.25275296176,-0.0743695113155075,0.0792491476247094,-0.938426639838326,0.34802520086465,0.823279531318631,"FBXL18","FBXL18","GON","~ Year + mean_T","no"
"12285","PSMC1",2347.6387877038,-0.075498309387759,0.0804574672215023,-0.938362988483213,0.348057899614575,0.823279531318631,"PSMC1","PSMC1","GON","~ Year + mean_T","no"
"5774","LOC113983635",1457.31832753953,-0.0648898317152716,0.0691525737152755,-0.938357435291489,0.348060752473296,0.823279531318631,"H3F3C","LOC113983635 (H3F3C)","GON","~ Year + mean_T","no"
"6684","LOC113988498",13.3678211273831,-0.373688493733156,0.398292619815344,-0.938226005559443,0.34812827662404,0.823279531318631,"EBF2","LOC113988498 (EBF2)","GON","~ Year + mean_T","no"
"11108","NRROS",51.9975719451301,-0.264815445691604,0.282300051223094,-0.938063753599279,0.348211647678169,0.823279531318631,"NRROS","NRROS","GON","~ Year + mean_T","no"
"15936","ZC3H11A",9590.19944488435,0.0741093994091816,0.0790026291692952,0.93806244410388,0.348212320596929,0.823279531318631,"ZC3H11A","ZC3H11A","GON","~ Year + mean_T","no"
"5151","KIF1BP",835.872534406096,-0.0585682269379405,0.0624358004599371,-0.938055194399593,0.348216046063706,0.823279531318631,"KIF1BP","KIF1BP","GON","~ Year + mean_T","no"
"4759","ILF2",2705.10276568135,-0.092931390327683,0.0990695960675523,-0.938041478076847,0.348223094655644,0.823279531318631,"ILF2","ILF2","GON","~ Year + mean_T","no"
"6080","LOC113985136",11.7268838577603,0.394334085546815,0.420546257781821,0.937671131891025,0.348413443731497,0.823279531318631,NA,"LOC113985136","GON","~ Year + mean_T","no"
"109","ACER2",230.06730790115,0.120037269847586,0.128025185551126,0.937606685206867,0.348446574538202,0.823279531318631,"ACER2","ACER2","GON","~ Year + mean_T","no"
"6152","LOC113985550",147.743154895485,-0.115635264926437,0.123340817316746,-0.937526339147563,0.348487881713123,0.823279531318631,"LOC113985550","LOC113985550","GON","~ Year + mean_T","no"
"5873","LOC113984135",23.0471606803367,-0.252263225651315,0.269109558494829,-0.937399723228941,0.348552983267206,0.823279531318631,"DALRD3","LOC113984135 (DALRD3)","GON","~ Year + mean_T","no"
"6986","LOC113989977",333.778419782731,-0.0933333140809762,0.0995757446270625,-0.937309727690555,0.348599260578413,0.823279531318631,"PDZD11","LOC113989977 (PDZD11)","GON","~ Year + mean_T","no"
"9248","LOC114001826",71.682771536934,0.142587319805588,0.152129167056522,0.937277989253771,0.348615581979912,0.823279531318631,"UNC13A","LOC114001826 (UNC13A)","GON","~ Year + mean_T","no"
"12279","PSMA7",970.176943895091,-0.0578892327719879,0.0617672737675181,-0.937215279888724,0.348647831521203,0.823279531318631,"PSMA7","PSMA7","GON","~ Year + mean_T","no"
"7369","LOC113991930",116.74884867382,-0.178724603265776,0.190709582353955,-0.93715586317034,0.348678389502059,0.823279531318631,NA,"LOC113991930","GON","~ Year + mean_T","no"
"7166","LOC113990875",32.3147112967606,-0.225490720957795,0.24062433807607,-0.937106872732502,0.348703586533303,0.823279531318631,"HYAL1","LOC113990875 (HYAL1)","GON","~ Year + mean_T","no"
"5321","LAT2",159.651812462864,-0.171696581829397,0.183238990493305,-0.937008992284695,0.348753932407659,0.823279531318631,"LAT2","LAT2","GON","~ Year + mean_T","no"
"14064","SPG11",1492.23149643824,-0.0821769569848714,0.087702235179413,-0.936999573805178,0.348758777148722,0.823279531318631,"SPG11","SPG11","GON","~ Year + mean_T","no"
"3013","EEF1AKMT4",115.686379949883,-0.153763062949403,0.164113681295509,-0.936930192142432,0.348794467474248,0.823279531318631,"EEF1AKMT4","EEF1AKMT4","GON","~ Year + mean_T","no"
"1507","CCNB3",3534.13382992277,-0.130185036089202,0.138953239924493,-0.936898169196661,0.348810941043904,0.823279531318631,"CCNB3","CCNB3","GON","~ Year + mean_T","no"
"10756","NCF2",430.359080878166,-0.0985045859050263,0.105179504843534,-0.93653783644982,0.348996341152638,0.823596659429676,"NCF2","NCF2","GON","~ Year + mean_T","no"
"5599","LOC113982797",697.616389925007,-0.0986052993514435,0.105307846417027,-0.936352823710394,0.349091559095887,0.823700904975921,"MYL12A","LOC113982797 (MYL12A)","GON","~ Year + mean_T","no"
"12388","PTPRQ",28.503571090782,0.495508530263295,0.529253110250759,0.936241130502803,0.349149050677333,0.823716115611128,"PTPRQ","PTPRQ","GON","~ Year + mean_T","no"
"3551","FBLN7",17.8326064204107,-0.485109700147818,0.518227633432481,-0.936093849211964,0.349224869619957,0.823774553582406,"FBLN7","FBLN7","GON","~ Year + mean_T","no"
"15425","UBFD1",707.371378820129,-0.0676015975888702,0.0722413163717503,-0.935774719843084,0.349389190108617,0.823857512067057,"UBFD1","UBFD1","GON","~ Year + mean_T","no"
"2626","DEPDC4",368.935261454335,-0.14775685672139,0.157902017045092,-0.935750280372891,0.349401776074511,0.823857512067057,"DEPDC7","DEPDC4","GON","~ Year + mean_T","no"
"12266","PSD",3009.61721348648,-0.0644315120471612,0.0688570881119744,-0.935728097336669,0.349413200259462,0.823857512067057,"PSD","PSD","GON","~ Year + mean_T","no"
"13681","SLC34A2",281.977844819162,0.207345103496736,0.221614550564867,0.935611416164866,0.349473294553041,0.823878824573034,"SLC34A2","SLC34A2","GON","~ Year + mean_T","no"
"2698","DIPK1C",20.066955388775,0.397904681472837,0.425342290939109,0.935492872327149,0.349534354893963,0.823902407964341,"DIPK1C","DIPK1C","GON","~ Year + mean_T","no"
"5323","LATS2",463.955463128427,0.123115058622965,0.131622071078084,0.935367887882023,0.349598740039029,0.823933820360715,"LATS2","LATS2","GON","~ Year + mean_T","no"
"6416","LOC113987020",967.837190788055,0.0908605205292101,0.0971497170104421,0.93526284301419,0.34965285922719,0.823941032323183,"AGO1","LOC113987020 (AGO1)","GON","~ Year + mean_T","no"
"6089","LOC113985180",161.3396257862,0.172746723441832,0.18475114213798,0.935023845821845,0.349776010555928,0.824110889522706,"LOC113985180","LOC113985180","GON","~ Year + mean_T","no"
"12929","RNPEPL1",545.908723202527,0.0909392821431365,0.0972826083888514,0.934794858497627,0.349894029782467,0.824268607094842,"RNPEPL1","RNPEPL1","GON","~ Year + mean_T","no"
"15147","TRIM13",140.840897785595,0.137444227534899,0.147067323360527,0.934566730353566,0.350011631314136,0.824376076368812,"TRIM13","TRIM13","GON","~ Year + mean_T","no"
"14757","TM2D1",2107.9855808955,0.0678273961023352,0.0725808484070744,0.934508173863177,0.35004182160743,0.824376076368812,"TM2D1","TM2D1","GON","~ Year + mean_T","no"
"331","AIMP1",844.376912857194,-0.127866007204556,0.136907452574674,-0.933959436100188,0.35032481764865,0.824922162906211,"AIMP1","AIMP1","GON","~ Year + mean_T","no"
"10724","NASP",1546.30234244648,0.0818926516275622,0.0877081459868413,0.933694934559994,0.350461278683551,0.825123089307916,NA,"NASP","GON","~ Year + mean_T","no"
"11194","NUP155",726.873515881242,0.0709985428008082,0.0760496157401411,0.933581874278074,0.350519618770625,0.825140056615839,"NUP155","NUP155","GON","~ Year + mean_T","no"
"8370","LOC113997232",531.243568110261,0.152679419002928,0.163578943442938,0.933368413986533,0.350629782923472,0.82523328040225,"PPP5C","LOC113997232 (PPP5C)","GON","~ Year + mean_T","no"
"8562","LOC113998264",95.2481222495151,0.158584165694233,0.169916406054008,0.933306967685202,0.350661498650197,0.82523328040225,NA,"LOC113998264","GON","~ Year + mean_T","no"
"193","ADAMTS18",22.1438427208641,-0.270778787973127,0.290164307435025,-0.933191233500559,0.350721240200022,0.825253521887978,"ADAMTS18","ADAMTS18","GON","~ Year + mean_T","no"
"2791","DNAJC2",2668.10813904311,0.132705069875606,0.142258888275118,0.932842028253198,0.350901537739016,0.825332767152978,"DNAJC2","DNAJC2","GON","~ Year + mean_T","no"
"12666","RBMS3",109.443240242648,-0.139548354626742,0.149596513444896,-0.932831597563564,0.35090692409332,0.825332767152978,"RBMS3","RBMS3","GON","~ Year + mean_T","no"
"5355","LENG8",2984.62425116092,0.0812053017633271,0.0870625046183534,0.93272416316643,0.350962405711521,0.825332767152978,"LENG8","LENG8","GON","~ Year + mean_T","no"
"1902","CKAP5",9137.49387591993,0.122882525843159,0.131750534896008,0.932690906645287,0.350979581278458,0.825332767152978,"CKAP5","CKAP5","GON","~ Year + mean_T","no"
"4956","JAZF1",297.682009865949,0.093683192954613,0.100450464266827,0.932630761225373,0.351010645161485,0.825332767152978,"JAZF1","JAZF1","GON","~ Year + mean_T","no"
"15729","WDR25",166.149907280447,0.171860027911875,0.184364516319397,0.932175189363129,0.35124599532484,0.825765825547341,"WDR25","WDR25","GON","~ Year + mean_T","no"
"4838","IPO4",34.3505156996541,0.22311419064921,0.239400581702778,0.931970127483698,0.351351963700982,0.825894630479642,NA,"IPO4","GON","~ Year + mean_T","no"
"8161","LOC113996210",19.9163933494185,0.347878610857792,0.373327540638339,0.931832166099954,0.351423268425775,0.825941928719302,NA,"LOC113996210","GON","~ Year + mean_T","no"
"14387","SYNGR3",4885.48570602355,-0.056216953105684,0.0603461326434308,-0.931575076034365,0.351556168736201,0.825971578615759,"SYNGR3","SYNGR3","GON","~ Year + mean_T","no"
"14997","TNFRSF21",429.772783267818,-0.139047063228512,0.149264368530113,-0.931548932928761,0.351569684953839,0.825971578615759,"TNFRSF21","TNFRSF21","GON","~ Year + mean_T","no"
"4663","IFFO1",627.779074116271,-0.118047113705566,0.126729322642013,-0.931490133810842,0.351600085822434,0.825971578615759,"IFFO2","IFFO1","GON","~ Year + mean_T","no"
"9692","LOC114004175",70.6812476035569,0.172450203974392,0.185220508535315,0.931053506645088,0.351825886964159,0.825971578615759,NA,"LOC114004175","GON","~ Year + mean_T","no"
"9523","LOC114003343",1259.46817161426,0.103142409306868,0.110781344392869,0.931044932448996,0.351830322017137,0.825971578615759,"RFX5","LOC114003343 (RFX5)","GON","~ Year + mean_T","no"
"5288","LAMA5",1683.21892916986,0.135386488885896,0.145418969979373,0.931009818767801,0.351848485143092,0.825971578615759,"LAMA5","LAMA5","GON","~ Year + mean_T","no"
"13324","SEMA4D",4757.16674833773,0.0723087371941122,0.0776753462464837,0.930909750497385,0.3519002503501,0.825971578615759,"SEMA4D","SEMA4D","GON","~ Year + mean_T","no"
"2337","CUNH16orf45",105.730590595206,-0.165895491859721,0.178271074425887,-0.930579974311472,0.35207087734322,0.825971578615759,"BMERB1","CUNH16orf45","GON","~ Year + mean_T","no"
"5214","KLHL21",330.229438616944,-0.0860168066553205,0.0924383604768402,-0.930531504578896,0.352095960114011,0.825971578615759,"KLHL21","KLHL21","GON","~ Year + mean_T","no"
"13348","SERGEF",87.5808982139711,0.149910531051247,0.161130740127164,0.930365806877928,0.352181716139048,0.825971578615759,"SERGEF","SERGEF","GON","~ Year + mean_T","no"
"8154","LOC113996160",547.862432300411,0.11702020426744,0.125789315443223,0.930287312997255,0.352222344873516,0.825971578615759,"MYZAP","LOC113996160 (MYZAP)","GON","~ Year + mean_T","no"
"5107","KIAA0319",456.478130883004,0.0785310350775279,0.0844229681024291,0.930209359403799,0.352262696889576,0.825971578615759,"KIAA0319","KIAA0319","GON","~ Year + mean_T","no"
"12101","PPP1R9A",1184.05255841558,0.097914606764208,0.105299244257427,0.929869985817132,0.352438404845691,0.825971578615759,"PPP1R9A","PPP1R9A","GON","~ Year + mean_T","no"
"9344","LOC114002268",5.80316274175173,0.510707327905825,0.549228846380098,0.929862535938955,0.352442262582513,0.825971578615759,NA,"LOC114002268","GON","~ Year + mean_T","no"
"10134","MED20",206.602380691576,-0.112841014024932,0.121354957855527,-0.929842636996088,0.352452566893387,0.825971578615759,"MED20","MED20","GON","~ Year + mean_T","no"
"440","AMZ1",44.6244465252879,-0.215704019437239,0.231982894271522,-0.929827262111709,0.352460528632235,0.825971578615759,"AMZ1","AMZ1","GON","~ Year + mean_T","no"
"210","ADARB1",448.713599315025,-0.0611718993102677,0.0657905076810465,-0.929798256107555,0.352475549427803,0.825971578615759,"ADARB1","ADARB1","GON","~ Year + mean_T","no"
"5225","KLHL35",6.09928553280917,0.491966410859231,0.529124048974712,0.929775185634669,0.352487496790319,0.825971578615759,"KLHL35","KLHL35","GON","~ Year + mean_T","no"
"3498","FAM78B",89.8643555934695,-0.155854514857314,0.167649497051419,-0.929644989090021,0.352554925670442,0.825971578615759,"FAM78B","FAM78B","GON","~ Year + mean_T","no"
"654","ARHGAP42",225.512645076132,0.161499974790517,0.173742853189725,0.929534492070075,0.352612158556037,0.825971578615759,"ARHGAP42","ARHGAP42","GON","~ Year + mean_T","no"
"9173","LOC114001395",45.8863938081957,-0.185668975673263,0.199772828456852,-0.929400545146536,0.35268154540419,0.825971578615759,NA,"LOC114001395","GON","~ Year + mean_T","no"
"8170","LOC113996268",373.809640503835,0.168169442802731,0.180952437395642,0.92935715717959,0.352704022981902,0.825971578615759,"LOC113996268","LOC113996268","GON","~ Year + mean_T","no"
"11517","PDCD11",1197.33432432606,0.0574102017297681,0.0617775191481821,0.929305717053183,0.352730673237051,0.825971578615759,"PDCD11","PDCD11","GON","~ Year + mean_T","no"
"4573","HS3ST5",7.82239973790067,0.380935520113434,0.409995337148393,0.929121591389121,0.352826076055444,0.825971578615759,"HS3ST5","HS3ST5","GON","~ Year + mean_T","no"
"12191","PRKCQ",821.213481639171,-0.117334529851422,0.126305649225438,-0.928972936451924,0.352903111990374,0.825971578615759,"PRKCQ","PRKCQ","GON","~ Year + mean_T","no"
"4320","GTPBP8",85.1032542430043,0.196207855597965,0.211211973865582,0.928961800824957,0.352908883121324,0.825971578615759,"GTPBP8","GTPBP8","GON","~ Year + mean_T","no"
"13620","SLC25A26",154.001801359249,-0.154322229189898,0.166138383011016,-0.928877640392503,0.352952501893452,0.825971578615759,"SLC25A26","SLC25A26","GON","~ Year + mean_T","no"
"7040","LOC113990269",3346.81005440053,0.112509378476548,0.121132679022381,0.928811113438348,0.352986983977985,0.825971578615759,"PAK3","LOC113990269 (PAK3)","GON","~ Year + mean_T","no"
"7460","LOC113992389",28.8015273450682,0.233628497792772,0.251539466930587,0.928794596902132,0.352995545117904,0.825971578615759,NA,"LOC113992389","GON","~ Year + mean_T","no"
"11470","PCDH12",15.2347893388617,-0.322015001834091,0.346723482412466,-0.92873721616299,0.353025288726885,0.825971578615759,"PCDH12","PCDH12","GON","~ Year + mean_T","no"
"10023","MARCH6",10522.3080513529,0.0691984880094321,0.0745096358518802,0.92871864448504,0.353034915793713,0.825971578615759,"MARCH6","MARCH6","GON","~ Year + mean_T","no"
"3554","FBXL12",2328.9422113627,-0.095537003943267,0.102878004797052,-0.928643631179795,0.353073802397689,0.825971578615759,"FBXL12","FBXL12","GON","~ Year + mean_T","no"
"11156","NUAK1",178.732861348325,-0.175349260165521,0.188848506044235,-0.928518121951401,0.353138871948738,0.826004055172748,"NUAK1","NUAK1","GON","~ Year + mean_T","no"
"957","B3GNT2",424.985589856037,0.0992295213744265,0.106881227800928,0.928409257790775,0.353195318099953,0.826016354808542,"B3GNT2","B3GNT2","GON","~ Year + mean_T","no"
"332","AIMP2",1067.91168468067,-0.0867129614934074,0.0934244984603414,-0.928160845628911,0.353324141360033,0.8261299754489,"AIMP2","AIMP2","GON","~ Year + mean_T","no"
"13544","SLC10A7",634.350571833635,0.117137576075205,0.126215191825434,0.928078263646863,0.353366973862387,0.8261299754489,"SLC10A7","SLC10A7","GON","~ Year + mean_T","no"
"14295","STX17",1009.97465944144,0.128925790308571,0.138940366921373,0.927921763597548,0.353448154191025,0.8261299754489,"STX17","STX17","GON","~ Year + mean_T","no"
"1067","BGLAP",8.43841668585539,0.428781814364881,0.462088830789419,0.927920749853146,0.35344868008299,0.8261299754489,"BGLAP","BGLAP","GON","~ Year + mean_T","no"
"16040","ZNF217",2824.40015313041,0.0847603464483969,0.0913934622910027,0.927422425233377,0.353707251794731,0.826471460494808,"ZNF217","ZNF217","GON","~ Year + mean_T","no"
"6626","LOC113988193",20.4639466757313,-0.26683855489581,0.287729607925607,-0.927393453943057,0.353722288154533,0.826471460494808,"TOX","LOC113988193 (TOX)","GON","~ Year + mean_T","no"
"13570","SLC16A7",134.400860684077,0.221279121834381,0.238640467981116,0.927248943594476,0.353797296356406,0.826471460494808,"SLC16A7","SLC16A7","GON","~ Year + mean_T","no"
"9845","LSM14A",2969.44656704257,0.0589270829810899,0.0635573772036176,0.927147808385898,0.353849796639059,0.826471460494808,"LSM14A","LSM14A","GON","~ Year + mean_T","no"
"1603","CDCA4",1127.26592932215,-0.0495340283610862,0.0534270840508425,-0.927133292806106,0.353857332223466,0.826471460494808,"CDCA4","CDCA4","GON","~ Year + mean_T","no"
"4065","GLT8D1",584.983836186576,0.069274597427571,0.0747271869187241,0.927033390175873,0.353909198193939,0.826471460494808,"GLT8D1","GLT8D1","GON","~ Year + mean_T","no"
"4624","HTRA3",100.865807056846,0.162603916977314,0.175418507997613,0.926948466461284,0.35395329140978,0.826471460494808,"HTRA3","HTRA3","GON","~ Year + mean_T","no"
"3140","ELP6",2135.57203819668,-0.118671469070008,0.12805162941813,-0.926747044213762,0.354057885672966,0.826596079442224,"ELP6","ELP6","GON","~ Year + mean_T","no"
"1080","BIN3",279.94314705403,-0.0863654201200704,0.0932103234982377,-0.926564964895796,0.35415245237025,0.826697255012111,"BIN3","BIN3","GON","~ Year + mean_T","no"
"12889","RNF169",461.232643322395,0.084905341601528,0.091666272130256,0.926244076784089,0.354319151151608,0.826878725619139,"RNF169","RNF169","GON","~ Year + mean_T","no"
"11159","NUBP1",742.755335507028,0.135823815153103,0.146643455742317,0.926218046796265,0.354332675692901,0.826878725619139,"NUBP1","NUBP1","GON","~ Year + mean_T","no"
"5447","LNX2",649.608059837684,0.090960930619286,0.0982333070682661,0.925968323107292,0.354462442547723,0.826888990388995,"LNX2","LNX2","GON","~ Year + mean_T","no"
"14706","TIGD4",46.2111494504366,0.18364014317742,0.198333852275348,0.925914265621537,0.354490537025549,0.826888990388995,"TIGD4","TIGD4","GON","~ Year + mean_T","no"
"1699","CENPS",395.046039152898,0.0992743036256518,0.107217656655547,0.925913760124285,0.354490799746611,0.826888990388995,"CENPS","CENPS","GON","~ Year + mean_T","no"
"4019","GIT2",4497.33021285346,-0.0709677079939388,0.0766671509674599,-0.925659909079704,0.354622748771347,0.827024960234662,"GIT2","GIT2","GON","~ Year + mean_T","no"
"15068","TP53INP2",391.147721150343,-0.120057373733462,0.129707770231447,-0.92559893304183,0.354654448074561,0.827024960234662,"TP53INP2","TP53INP2","GON","~ Year + mean_T","no"
"14752","TLR3",35.0868230870796,0.263253740978884,0.284443086463234,0.925505851635145,0.35470284128302,0.827024960234662,"TLR3","TLR3","GON","~ Year + mean_T","no"
"6739","LOC113988813",13.4842893868145,0.373032367509747,0.403152281676592,0.925288989952916,0.354815604274453,0.827065688396853,"KRT8","LOC113988813 (KRT8)","GON","~ Year + mean_T","no"
"1904","CKMT1A",18798.6747429026,-0.0857559593374646,0.0926970217181528,-0.925120977437736,0.354902982401437,0.827065688396853,"CKMT1B","CKMT1A","GON","~ Year + mean_T","no"
"15550","USP38",16578.0414789376,0.0531234057636663,0.0574232112470812,0.925120776249979,0.354903087041126,0.827065688396853,"USP38","USP38","GON","~ Year + mean_T","no"
"6778","LOC113989008",64.8057282550384,-0.145181710132789,0.156939961192902,-0.925078030026655,0.354925320205007,0.827065688396853,"FGL1","LOC113989008 (FGL1)","GON","~ Year + mean_T","no"
"735","ARPC3",365.198753473338,-0.0835821987961576,0.0903850671171082,-0.924734599000337,0.355103977442554,0.827243812323632,"ARPC3","ARPC3","GON","~ Year + mean_T","no"
"3612","FEM1B",1927.30677260819,-0.0916520707647229,0.0991118207687827,-0.924734003005932,0.355104287535837,0.827243812323632,"FEM1B","FEM1B","GON","~ Year + mean_T","no"
"6483","LOC113987351",285.241662551929,0.174682345532982,0.188942188883309,0.924528008092814,0.355211476025869,0.827277820932741,"NTL","LOC113987351 (NTL)","GON","~ Year + mean_T","no"
"15754","WDR66",1487.77278146212,-0.111950749886781,0.121092127331078,-0.924508903710117,0.355221417936603,0.827277820932741,"WDR66","WDR66","GON","~ Year + mean_T","no"
"10957","NKTR",2924.45457977835,0.112302201378397,0.121517511514074,0.924164756002181,0.355400542295646,0.827392857329744,"NKTR","NKTR","GON","~ Year + mean_T","no"
"5701","LOC113983367",39.8575228979254,-0.242758551194447,0.262784544571761,-0.923793108114676,0.355594044127646,0.827392857329744,"LOC113983367","LOC113983367","GON","~ Year + mean_T","no"
"2400","CUNH3orf38",686.364996871964,0.103032940334455,0.111543891191657,0.923698637672784,0.355643241608982,0.827392857329744,"CUNH3orf38","CUNH3orf38","GON","~ Year + mean_T","no"
"9395","LOC114002576",468.148602369587,-0.115136518778954,0.124648050887579,-0.923692893383436,0.355646233207656,0.827392857329744,"LOC114002576","LOC114002576","GON","~ Year + mean_T","no"
"3018","EEF2",15187.5747938534,-0.0627587593370096,0.067946562899028,-0.923648771318606,0.355669212299165,0.827392857329744,"EEF2","EEF2","GON","~ Year + mean_T","no"
"8027","LOC113995505",18.5935408118329,0.308143564612351,0.33361589525951,0.923647730791287,0.355669754224646,0.827392857329744,NA,"LOC113995505","GON","~ Year + mean_T","no"
"1257","CACNA1B",129.35980242647,-0.161194657478433,0.174524114500701,-0.923623981359814,0.355682123500476,0.827392857329744,"CACNA1B","CACNA1B","GON","~ Year + mean_T","no"
"46","ABCD4",414.188895887022,0.104950949685441,0.113635939963901,0.923571800600944,0.355709301449263,0.827392857329744,"ABCD4","ABCD4","GON","~ Year + mean_T","no"
"10612","MYBPH",24.2618366114604,0.254416528882849,0.275509818134049,0.923439065097357,0.35577844162376,0.827392857329744,"MYBPH","MYBPH","GON","~ Year + mean_T","no"
"13864","SMCR8",311.117596467886,-0.083405805016835,0.0903218119408129,-0.9234292716746,0.355783543224335,0.827392857329744,"SMCR8","SMCR8","GON","~ Year + mean_T","no"
"1019","BCAR3",412.786927187989,0.106680640243054,0.115552158690235,0.923224987332667,0.355889969767265,0.827521101172098,"BCAR3","BCAR3","GON","~ Year + mean_T","no"
"13649","SLC26A5",381.043990479358,0.119052561853984,0.128989216163819,0.922965232246897,0.356025324037529,0.82762817148465,"SLC26A5","SLC26A5","GON","~ Year + mean_T","no"
"586","APMAP",255.506197804159,-0.0935684053152067,0.101380835568087,-0.922939772501344,0.356038592455007,0.82762817148465,"APMAP","APMAP","GON","~ Year + mean_T","no"
"8521","LOC113998093",9.23215685840087,-0.348960495413897,0.378154721597237,-0.9227981973621,0.356112380421384,0.827680467068972,NA,"LOC113998093","GON","~ Year + mean_T","no"
"11719","PID1",65.4771551916185,-0.162150060111019,0.175738088564129,-0.922680230767665,0.356173871143594,0.827704170311662,"PID1","PID1","GON","~ Year + mean_T","no"
"13408","SFT2D2",38.1264208494207,0.223586531779108,0.242420009115753,0.92231054934227,0.356366612929542,0.827809988425435,"SFT2D2","SFT2D2","GON","~ Year + mean_T","no"
"4883","ISCU",1671.70996337054,-0.0818620157795229,0.0887581530442534,-0.922304182453051,0.356369933027243,0.827809988425435,"ISCU","ISCU","GON","~ Year + mean_T","no"
"15780","WHAMM",314.909509907642,0.0922971437697085,0.100077534087109,0.922256374636203,0.356394863661774,0.827809988425435,"WHAMM","WHAMM","GON","~ Year + mean_T","no"
"10174","MERTK",225.827118383834,-0.413886965911507,0.448813581909785,-0.922180126881057,0.35643462731942,0.827809988425435,"MERTK","MERTK","GON","~ Year + mean_T","no"
"11398","PANK2",1215.43278423546,-0.0649633592100235,0.0704543625283891,-0.922062976353621,0.356495727464244,0.827809988425435,"PANK2","PANK2","GON","~ Year + mean_T","no"
"9250","LOC114001832",60.8391144873894,0.262116170298758,0.284290043707281,0.922002638153047,0.356527199575929,0.827809988425435,"TLR2","LOC114001832 (TLR2)","GON","~ Year + mean_T","no"
"8591","LOC113998417",535.900999028926,-0.111560464257021,0.121014008407322,-0.921880579986394,0.356590869874856,0.827838709131139,"BLOC1S1","LOC113998417","GON","~ Year + mean_T","no"
"1416","CCDC141",12.7748761402239,0.349648846242561,0.379352873997565,0.921698160759961,0.356686040211716,0.827940539542068,"CCDC141","CCDC141","GON","~ Year + mean_T","no"
"8209","LOC113996437",36.9206990430847,0.561724886042916,0.609554816733572,0.921533011670775,0.356772214309223,0.828021461571686,"CNKSR2","LOC113996437 (CNKSR2)","GON","~ Year + mean_T","no"
"4789","INIP",846.224576911739,-0.0750110464453447,0.0814376952706778,-0.921085084689927,0.357006006744951,0.828417623018869,"INIP","INIP","GON","~ Year + mean_T","no"
"7907","LOC113994882",247.268399238091,-0.129725304567251,0.140851394497318,-0.921008308297018,0.357046089345863,0.828417623018869,"SPNS2","LOC113994882 (SPNS2)","GON","~ Year + mean_T","no"
"3475","FAM219B",223.959724946672,0.0983250223199612,0.106777073367029,0.920843952914729,0.357131903780369,0.828417623018869,"FAM219B","FAM219B","GON","~ Year + mean_T","no"
"2399","CUNH3orf33",219.474665553437,0.118202749467214,0.128367861847665,0.920812637726141,0.357148255768871,0.828417623018869,"CUNH3orf33","CUNH3orf33","GON","~ Year + mean_T","no"
"15506","UPK1B",41.0671828923078,-0.232526541807518,0.25262153015732,-0.920454173730608,0.357335470066396,0.828660431901924,"UPK1B","UPK1B","GON","~ Year + mean_T","no"
"11646","PGGT1B",254.080124543742,0.0964099735249224,0.104773142662485,0.920178311683337,0.357479586071406,0.828660431901924,"PGGT1B","PGGT1B","GON","~ Year + mean_T","no"
"2795","DNAJC25",260.362796986332,0.0796141575603614,0.0865253349218004,0.920125390237609,0.357507237505453,0.828660431901924,"DNAJC25","DNAJC25","GON","~ Year + mean_T","no"
"1457","CCDC47",989.753896207344,0.0636721648784227,0.0692058468085163,0.920040254035117,0.357551723962367,0.828660431901924,"CCDC47","CCDC47","GON","~ Year + mean_T","no"
"114","ACLY",5913.84994890297,-0.14963903669463,0.162646824668995,-0.920024334930379,0.357560042603196,0.828660431901924,"ACLY","ACLY","GON","~ Year + mean_T","no"
"14841","TMEM17",221.283715592778,0.0921605086848195,0.100180562759332,0.919944010558421,0.357602018530498,0.828660431901924,"TMEM17","TMEM17","GON","~ Year + mean_T","no"
"13288","SEC24D",8359.79303474161,-0.0673175092248715,0.0731825585789996,-0.919857279275132,0.357647346065748,0.828660431901924,"SEC24D","SEC24D","GON","~ Year + mean_T","no"
"12145","PRDM15",289.517179366557,0.10437274541262,0.113470109777648,0.919825896151378,0.35766374841649,0.828660431901924,"PRDM15","PRDM15","GON","~ Year + mean_T","no"
"4076","GMEB1",799.776302171332,-0.0780932609143247,0.0849302073308076,-0.919499237887732,0.35783450406649,0.828856003320151,"GMEB1","GMEB1","GON","~ Year + mean_T","no"
"1620","CDH8",23.1897792079842,0.418825516473437,0.455569849937949,0.919344237838575,0.357915545934912,0.828856003320151,"CDH8","CDH8","GON","~ Year + mean_T","no"
"227","ADGRA2",278.496142698496,-0.161095511902315,0.175257235495257,-0.91919464236143,0.357993772971761,0.828856003320151,"ADGRA2","ADGRA2","GON","~ Year + mean_T","no"
