"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"14799","TM9SF3",1900.3437596346,0.103259456974362,0.0808100655981031,1.27780439491173,0.201318404391545,0.884486285159366,"TM9SF3","TM9SF3","GON","~ Batch + Status","no"
"2246","CSPG4",70.4121690742271,-0.195122738520854,0.152718537615909,-1.27766243421996,0.201368476168211,0.884486285159366,"CSPG4","CSPG4","GON","~ Batch + Status","no"
"7500","LOC113992480",18.1497447913067,0.601757727499073,0.471013046869424,1.27758186635941,0.201396897764404,0.884486285159366,NA,"LOC113992480","GON","~ Batch + Status","no"
"9343","LOC114002136",654.607891070405,0.188143729505163,0.147360417788136,1.27675893112397,0.20168736885513,0.884486285159366,"FLNA","LOC114002136 (FLNA)","GON","~ Batch + Status","no"
"13255","SCN4A",47.9958462690878,0.54022517865126,0.423160839337634,1.27664265790016,0.201728434381192,0.884486285159366,"SCN4A","SCN4A","GON","~ Batch + Status","no"
"5183","KIRREL1",61.7099630084771,-0.250101631728659,0.195934288965201,-1.27645667866271,0.201794131440255,0.884486285159366,"KIRREL","KIRREL1","GON","~ Batch + Status","no"
"6555","LOC113987747",64.6907908293913,-0.335689156130626,0.263068394058255,-1.27605278213806,0.201936861378539,0.884486285159366,"LOC113987747","LOC113987747","GON","~ Batch + Status","no"
"9705","LOC114004119",20.6847490168464,0.474356057863301,0.371833287197484,1.27572241161767,0.202053663225574,0.884486285159366,"ATP6V1B1","LOC114004119 (ATP6V1B1)","GON","~ Batch + Status","no"
"6517","LOC113987543",219.466865104523,0.251810517899998,0.197386617105932,1.27572234426034,0.202053687044645,0.884486285159366,"LOC113987543","LOC113987543","GON","~ Batch + Status","no"
"4793","INHBB",340.287179352793,-0.183637648372116,0.143957800408767,-1.27563527541181,0.202084478265211,0.884486285159366,"INHBB","INHBB","GON","~ Batch + Status","no"
"11518","PCM1",4885.26642760133,0.177803954357321,0.139395023840271,1.27554018399582,0.202118110511644,0.884486285159366,"PCM1","PCM1","GON","~ Batch + Status","no"
"10487","MRPL51",1021.42355438469,-0.135954744856146,0.106591357346957,-1.27547625098357,0.20214072484428,0.884486285159366,"MRPL51","MRPL51","GON","~ Batch + Status","no"
"7690","LOC113993566",59.7512727549569,0.37753761183313,0.296004144106803,1.27544704812277,0.2021510550698,0.884486285159366,NA,"LOC113993566","GON","~ Batch + Status","no"
"15819","WIPI2",1991.51225440443,0.097060677510865,0.0761022968470131,1.27539747855422,0.202168590699268,0.884486285159366,"WIPI2","WIPI2","GON","~ Batch + Status","no"
"2491","DACT1",128.105705631059,-0.205269261727448,0.160957777023106,-1.27529881142669,0.202203498280703,0.884486285159366,"DACT1","DACT1","GON","~ Batch + Status","no"
"1063","BEST3",9.56640312168451,0.658398539869356,0.516322180052025,1.27516997197954,0.202249087182458,0.884486285159366,"BEST3","BEST3","GON","~ Batch + Status","no"
"8415","LOC113997337",65.0239613103722,0.287823456845967,0.225717721960335,1.27514780118393,0.202256932912689,0.884486285159366,"LOC113997337","LOC113997337","GON","~ Batch + Status","no"
"7264","LOC113991349",7.47690308820731,-0.538411886900608,0.42226570893281,-1.27505472386411,0.202289873237202,0.884486285159366,NA,"LOC113991349","GON","~ Batch + Status","no"
"13189","SAMHD1",2035.61731451,0.145834587174924,0.114379126039171,1.27501050432035,0.202305524027624,0.884486285159366,"SAMHD1","SAMHD1","GON","~ Batch + Status","no"
"5763","LOC113983530",155.018668646429,0.257814023701572,0.202242894754568,1.27477419671254,0.202389176231656,0.884486285159366,NA,"LOC113983530","GON","~ Batch + Status","no"
"14995","TMPRSS12",4369.93587728992,-0.199976833623752,0.156919012045128,-1.27439518651979,0.20252339736405,0.884486285159366,"TMPRSS12","TMPRSS12","GON","~ Batch + Status","no"
"2947","DYNC2H1",4824.57115016384,0.280195092100936,0.219906615972359,1.27415489916936,0.202608525338591,0.884486285159366,"DYNC2H1","DYNC2H1","GON","~ Batch + Status","no"
