"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","n_p005","n_q01","Test","fdrtool"
"LOC113999391",20.2804690543843,-0.713766658219823,0.954829955501283,0.485726028977936,0.485840044917325,0.951357580572902,"HAUS5","LOC113999391 (HAUS5)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113999464",244.571234674781,0.197523285577564,0.280233123159393,0.478621123614147,0.489047555667767,0.951357580572902,"LOC113999464","LOC113999464","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114000372",7.13374994096211,0.939085765109308,1.33478936421294,0.482101712834961,0.487471866257008,0.951357580572902,"KRT18","LOC114000372 (KRT18)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114000538",7.20599931469253,1.25767134011174,2.07367981262522,0.487117040452489,0.485216152879642,0.951357580572902,"LOC114000538","LOC114000538","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114000676",29.5743653073695,0.383281324588496,0.540744057934842,0.492910726434332,0.482631761211902,0.951357580572902,"ACR","LOC114000676 (ACR)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114001595",305.917094558587,0.155442020865203,0.216574036179762,0.494276358568186,0.482025895005907,0.951357580572902,"USF1","LOC114001595 (USF1)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114001765",20.1667620577315,0.504534463819772,0.708948621884464,0.486627397588364,0.485435614741079,0.951357580572902,NA,"LOC114001765","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114002719",2344.30985505845,-0.150347407801653,0.22303855036933,0.478459219163199,0.489121057129812,0.951357580572902,"GRM3","LOC114002719 (GRM3)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LRTM2",1638.70503129373,0.109902245297815,0.156691321753581,0.484796912394103,0.486257509131538,0.951357580572902,"LRTM2","LRTM2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LYRM7",442.014765977306,-0.149068770074238,0.219878616727462,0.480009857344243,0.488417851684981,0.951357580572902,"LYRM7","LYRM7","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MAK",335.8597526984,-0.15487376854995,0.223584978103403,0.492137361822344,0.482975422372787,0.951357580572902,"MAK","MAK","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MFNG",111.124367998769,0.261893848064679,0.368313418904428,0.496493292655515,0.481045004721429,0.951357580572902,"MFNG","MFNG","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MLYCD",548.239362358902,0.113680270052553,0.161840896078195,0.496761467205332,0.480926572183318,0.951357580572902,"MLYCD","MLYCD","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MOCOS",25.8513008982278,-0.498533610165592,0.718517238636485,0.482351306590488,0.487359197347782,0.951357580572902,"MOCOS","MOCOS","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MTFP1",119.540444135442,0.281541434936704,0.394052838415514,0.489191832670869,0.484288030999105,0.951357580572902,"MTFP1","MTFP1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MTMR9",2260.66806432479,0.0900510529579234,0.128132915590321,0.487876684182737,0.484875998898096,0.951357580572902,"MTMR9","MTMR9","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"N4BP1",381.551008206377,-0.111638231776475,0.159777093109257,0.485328323941928,0.486018666326101,0.951357580572902,"N4BP1","N4BP1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"NDUFB8",1085.0355551207,-0.102212509208275,0.14812402926836,0.484995380280608,0.486168285049755,0.951357580572902,"NDUFB8","NDUFB8","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"NEDD9",382.869887051716,-0.146851266283796,0.207988849078216,0.480594788894635,0.488153025165206,0.951357580572902,"NEDD9","NEDD9","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"NLRC5",13.5218451993752,-0.647876867584944,0.899037176569484,0.498170763556359,0.480304977343231,0.951357580572902,"NLRC5","NLRC5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"NSMAF",1060.92782701043,0.150230368222613,0.218711972338261,0.488509409192204,0.484592977331252,0.951357580572902,"NSMAF","NSMAF","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"OSBPL1A",755.812904704023,-0.157417043379022,0.228023966882642,0.49476438927681,0.481809682203718,0.951357580572902,"OSBPL1A","OSBPL1A","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PACS2",2936.78236373264,0.0949918305323151,0.13845638565175,0.483380264650947,0.486895172073915,0.951357580572902,"PACS2","PACS2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PFDN5",420.902116253039,-0.102264288662996,0.14784942866403,0.48191884982532,0.487554439735145,0.951357580572902,"PFDN5","PFDN5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PIGK",3856.06369865405,0.107144858140598,0.152700931667259,0.487080248348462,0.485232637695614,0.951357580572902,"PIGK","PIGK","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PLXND1",1405.59950257702,0.121276213902557,0.169870314454638,0.487149497586358,0.485201611129045,0.951357580572902,"PLXND1","PLXND1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"POLR3C",107.726262302544,-0.19020035633568,0.272114559662878,0.484779145940294,0.486265497617757,0.951357580572902,"POLR3C","POLR3C","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"POU3F2",185.403477949425,0.17635793741596,0.257479634245874,0.482681265566612,0.487210317144345,0.951357580572902,"POU3F2","POU3F2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PRICKLE2",1916.71410519412,0.110364947371941,0.157410348925628,0.485143993482467,0.486101491604259,0.951357580572902,"PRICKLE2","PRICKLE2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PSMC5",2135.44926509777,-0.0746848143997545,0.107329350325598,0.48949416168341,0.484153034120102,0.951357580572902,"PSMC5","PSMC5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PTS",361.632067544064,0.252514344040441,0.361581967405657,0.497140762837759,0.4807591474867,0.951357580572902,"PTS","PTS","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RAB39B",6670.51240900888,-0.0834785767739045,0.119403970718561,0.48326491746954,0.486947153278444,0.951357580572902,"RAB39B","RAB39B","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RAB3A",4395.49152251753,0.0898981773057454,0.127400337573261,0.49374925452662,0.482259597750151,0.951357580572902,"RAB3A","RAB3A","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RASGRP3",181.487539360623,-0.362308237849202,0.566922666577343,0.481229332817904,0.487866006442998,0.951357580572902,"RASGRP3","RASGRP3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RCC1L",1858.690890934,-0.0992123180316276,0.145028663404193,0.480920259040516,0.48800577254942,0.951357580572902,"RCC1L","RCC1L","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RETREG3",490.178997471319,0.110630569950116,0.159468884786037,0.487544324419176,0.485024774758602,0.951357580572902,"RETREG3","RETREG3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RPL4",2935.32660492373,-0.0960985582194192,0.136289905023634,0.499006317650469,0.479937063254312,0.951357580572902,"RPL4","RPL4","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RUBCNL",99.4045994057211,-0.260174586593461,0.372019697369116,0.490261220816905,0.48381080296912,0.951357580572902,"RUBCNL","RUBCNL","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SASH3",14.421915494633,-0.582269713743295,0.846381287167777,0.484682724142957,0.486308856385958,0.951357580572902,"SASH3","SASH3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SHE",63.592334204074,0.354726455396989,0.519158224815495,0.482369780168156,0.487350859923022,0.951357580572902,"SHE","SHE","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SLC26A7",107.146487063843,0.586792570429926,0.870209741079686,0.489325584494253,0.484228300063487,0.951357580572902,"SLC26A7","SLC26A7","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SMARCAL1",351.897496821053,-0.14516444667592,0.208143283864936,0.481349889901168,0.487811507404004,0.951357580572902,"SMARCAL1","SMARCAL1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SSH2",720.265660620659,0.0898701799029398,0.129325415546799,0.487211855000169,0.485173675195136,0.951357580572902,"SSH2","SSH2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"STOML1",1622.90745250153,-0.0829709455847612,0.117554920790083,0.49603528481822,0.481247383075011,0.951357580572902,"STOML1","STOML1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"STX18",215.244945703228,-0.147171986412089,0.210184465905059,0.487793529967547,0.484913214561261,0.951357580572902,"STX18","STX18","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TBCA",1300.61506874096,-0.126642968935165,0.183750498532382,0.492127989016439,0.482979589850982,0.951357580572902,"TBCA","TBCA","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TEK",57.7994631321947,0.296246410005401,0.426772058215846,0.484700816698222,0.486300720072531,0.951357580572902,"TEK","TEK","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TMX1",636.480248792792,-0.151489927376624,0.215058136274432,0.495311253033108,0.481567593824341,0.951357580572902,"TMX1","TMX1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TPMT",109.170122077063,-0.245234343843955,0.350527444975971,0.485925255027766,0.485750607288082,0.951357580572902,"TPMT","TPMT","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TTC1",580.410126709543,-0.0931750593579664,0.132485255584054,0.495664933481521,0.48141113118775,0.951357580572902,"TTC1","TTC1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TUBGCP5",924.998793186584,-0.124052142074745,0.176259637776389,0.484397022725631,0.486437367654302,0.951357580572902,"TUBGCP5","TUBGCP5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TUSC1",659.802601351616,-0.109961612446186,0.158174866126028,0.479258157707164,0.488758532962686,0.951357580572902,"TUSC1","TUSC1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TXNDC11",341.745870254882,-0.16729234212784,0.240772235961329,0.494615412162631,0.481875666798766,0.951357580572902,"TXNDC11","TXNDC11","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"UBALD1",576.744945853475,-0.128620530011945,0.183934406333529,0.490642199968661,0.483640973549506,0.951357580572902,"UBALD1","UBALD1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"VASH1",1257.79354028433,-0.099938899783969,0.144742996381259,0.480187731220497,0.488337294403559,0.951357580572902,"VASH1","VASH1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"VGLL3",392.711862814713,0.235704744623987,0.330553164278714,0.491899459331876,0.483081220490604,0.951357580572902,"VGLL3","VGLL3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"WDR36",732.864749365833,-0.104709420371817,0.147861377386326,0.496527832794683,0.481029748253369,0.951357580572902,"WDR36","WDR36","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"WDR74",29.1818748970382,-0.439026442102426,0.638289316072152,0.480975819572095,0.487980642644858,0.951357580572902,"WDR74","WDR74","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"WSB1",1914.5714673572,0.0851540437345268,0.122078823605073,0.48408202233702,0.486579123106206,0.951357580572902,"WSB1","WSB1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"XPO5",1261.59559412987,-0.0798111103285887,0.114511043154147,0.478708813687618,0.489007753758913,0.951357580572902,"XPO5","XPO5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"YJU2",351.309858699986,0.117335039842379,0.167572852846391,0.493239843771065,0.48248563292959,0.951357580572902,"YJU2","YJU2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ZFAT",294.662834399591,0.176598525148165,0.250519099949808,0.478422189305903,0.489137870546062,0.951357580572902,"ZFAT","ZFAT","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ZNF280D",822.130337664301,0.0917341062726565,0.131525449267799,0.479359631623339,0.488712520429909,0.951357580572902,"ZNF280D","ZNF280D","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ZNF365",786.884230847235,-0.123774525980632,0.173302747983499,0.494299849374372,0.482015484193756,0.951357580572902,"ZNF365","ZNF365","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"BABAM2",1859.88209671709,0.0870072242043132,0.126098247313345,0.477045016105649,0.489763860490934,0.951484237431681,"BABAM2","BABAM2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"BRICD5",20.594206786687,0.487914706480402,0.708951156435652,0.477205372497082,0.489690902351846,0.951484237431681,"BRICD5","BRICD5","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DTX4",825.209167018197,0.0775973986990714,0.111868051543104,0.477198078634061,0.489694220483611,0.951484237431681,"DTX4","DTX4","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"G0S2",170.293620233845,0.294434317407666,0.443353837054623,0.477284714232155,0.489654810546851,0.951484237431681,"G0S2","G0S2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113999026",29.440930099909,-0.583129497699838,0.909468204080825,0.477606342313109,0.489508550354706,0.951484237431681,"LOC113999026","LOC113999026","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LUZP1",1104.13973756823,0.0788222523849427,0.114472623749524,0.477124937357345,0.48972749606077,0.951484237431681,"LUZP1","LUZP1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SPACA9",6.31202922787733,0.812003082602905,1.25375989503014,0.477928396228677,0.489362169408645,0.951484237431681,"SPACA9","SPACA9","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TNPO1",1123.90756349551,0.0893969561924144,0.128535467275372,0.477768095138259,0.489435020844929,0.951484237431681,"TNPO1","TNPO1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TPRA1",1443.21597587711,-0.0834087374649161,0.120700906670912,0.477263716370857,0.48966436184415,0.951484237431681,"TPRA1","TPRA1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CHADL",7.74922679790079,0.813290813793726,1.09216933145615,0.476902071263659,0.48982891208183,0.951489545758954,"CHADL","CHADL","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"KCNA4",693.206217572712,-0.143105775778264,0.202627991923312,0.476326377431775,0.490091045690442,0.951635518962441,"KCNA4","KCNA4","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113984188",543.830171264995,-0.101075503702783,0.146681609215974,0.476480250106945,0.490020959166637,0.951635518962441,"LOC113984188","LOC113984188","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"NRP2",3525.14354796226,0.0936936037244685,0.134751453376246,0.476361557285145,0.490075020360573,0.951635518962441,"NRP2","NRP2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"BET1L",227.128293288514,-0.647289712989131,0.909388246104162,0.471906332946531,0.492111471091796,0.951858593458118,"BET1L","BET1L","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CALD1",605.723956471392,0.173217157521318,0.252943368383178,0.475412511993085,0.490507641350906,0.951858593458118,"CALD1","CALD1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CBWD3",317.833316451928,0.150034384771372,0.222070957191685,0.474049506794074,0.491130081222802,0.951858593458118,"CBWD1","CBWD3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CUNH6orf203",378.279326743655,-0.107503018889074,0.157502764917039,0.47136011652897,0.492362115945037,0.951858593458118,"CUNH6orf203","CUNH6orf203","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DENND1B",683.343242509274,-0.137843352767226,0.202398723280037,0.475566793989131,0.490437268764147,0.951858593458118,"DENND1B","DENND1B","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DIPK1C",196.356879468952,0.349477682211796,0.509400214395382,0.473587659198586,0.491341291150479,0.951858593458118,"DIPK1C","DIPK1C","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DPYSL4",287.790408093197,0.242169731028845,0.347460716094301,0.471582147951224,0.49226020559293,0.951858593458118,"DPYSL4","DPYSL4","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ESRP2",16.5909288118683,0.605684947106049,0.834641388981897,0.473689063337389,0.491294904496191,0.951858593458118,"ESRP2","ESRP2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FAAP100",914.436024243452,0.117930943018078,0.169287923602105,0.474565685521256,0.490894204239582,0.951858593458118,"FAAP100","FAAP100","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FAM3C",615.362395802229,-0.133317067811696,0.195360227513234,0.472431537087488,0.491870669505251,0.951858593458118,"FAM3C","FAM3C","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"FUCA2",121.064567215766,0.212905643321658,0.309919131185978,0.475335096643434,0.490542959132204,0.951858593458118,"FUCA2","FUCA2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"GPM6B",19428.2672157702,-0.0784527133588225,0.116116383413894,0.472189524436828,0.491981605733489,0.951858593458118,"GPM6B","GPM6B","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"GRK6",252.719466194153,0.15151325721728,0.22094607204009,0.473964262945813,0.491169053115815,0.951858593458118,"GRK6","GRK6","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"IFNAR1",359.842728753491,0.12474868446448,0.181609015128257,0.471419219370063,0.492334984843374,0.951858593458118,"IFNAR1","IFNAR1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"IGFN1",17.5473442555072,1.01464891318924,1.60106313784847,0.472969038723832,0.491624433597894,0.951858593458118,"IGFN1","IGFN1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LHX9",627.366833718076,0.249073931876182,0.363535056913412,0.472280630803482,0.491939838555996,0.951858593458118,"LHX9","LHX9","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LMNB2",960.810194405818,-0.0850480280757979,0.123825871180659,0.474738474686987,0.490815287434943,0.951858593458118,"LMNB2","LMNB2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114001648",8.78521316705446,0.678150153147569,1.02562308161093,0.471939029101904,0.492096474429183,0.951858593458118,"CHIA","LOC114001648 (CHIA)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC114001782",585.170088763748,-0.0970867067992423,0.140356733807294,0.47290702808094,0.491652830894027,0.951858593458118,"FAAH","LOC114001782 (FAAH)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LSM6",262.302402292748,-0.166780602158785,0.247916222582078,0.471654910643011,0.492226815876476,0.951858593458118,"LSM6","LSM6","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MLF2",3336.73749000903,-0.0604050624549618,0.0880848815751937,0.474442360592803,0.490950542541179,0.951858593458118,"MLF2","MLF2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MSTO1",61.4901029527406,-0.303659782931005,0.455967395439813,0.47410967658891,0.49110257582747,0.951858593458118,"MSTO1","MSTO1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"MTCH2",718.904367411421,-0.109511637802211,0.160299745655287,0.475382142603237,0.490521495713401,0.951858593458118,"MTCH2","MTCH2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"OTUD3",179.003630758852,-0.177477873915703,0.260217428653564,0.471854295201524,0.492135340689338,0.951858593458118,"OTUD3","OTUD3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PAXIP1",275.801794491606,0.173050805071758,0.252376701241216,0.472306348997165,0.49192804927496,0.951858593458118,"PAXIP1","PAXIP1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PDE6G",55.3603859399153,0.280109480504814,0.410732436015501,0.474700478329325,0.490832639432722,0.951858593458118,"PDE6G","PDE6G","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PDE7A",293.170320089511,-0.122377418437139,0.178476278835839,0.473099392298565,0.491564748122092,0.951858593458118,"PDE7A","PDE7A","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PODN",157.128631565992,0.289906792227355,0.422569433831855,0.471134019012055,0.492465928894934,0.951858593458118,"PODN","PODN","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PPIP5K2",2512.08955673952,0.0884868084959526,0.127500386967765,0.474958429094869,0.490714859809281,0.951858593458118,"PPIP5K2","PPIP5K2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"PYCR3",14.3413330386963,-0.530690806031486,0.793097081355018,0.473976380456648,0.491163512901558,0.951858593458118,"PYCR3","PYCR3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RAB41",8640.54566842505,0.0583532139562789,0.0842432687890629,0.473366058045542,0.491442686611335,0.951858593458118,"RAB41","RAB41","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"RNF182",397.970762896035,-0.114667772100661,0.164814400389697,0.471210503515451,0.492430806841155,0.951858593458118,"RNF182","RNF182","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SELENOM",997.944272187618,0.135603039729588,0.192561039877516,0.475797233219168,0.490332189969167,0.951858593458118,"SELENOM","SELENOM","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"SORBS2",1755.24971111063,0.123917632564889,0.17724416179612,0.47279050179003,0.491706200630163,0.951858593458118,"SORBS2","SORBS2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TAOK3",1782.96686290222,-0.0767297065269724,0.110463876645404,0.473794256946263,0.491246792105411,0.951858593458118,"TAOK3","TAOK3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"THSD7B",699.79808144363,0.27071105473385,0.372211436519528,0.47103232558834,0.492512633502694,0.951858593458118,"THSD7B","THSD7B","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"TLE3",310.655037046804,0.190216840713161,0.271107860544056,0.474076782481774,0.491117612379282,0.951858593458118,"TLE3","TLE3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ABCF2",1509.17514546037,0.083621652824627,0.121357303599425,0.469969819331595,0.493001053390356,0.952349736465322,"ABCF2","ABCF2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"AMER2",2790.73553225482,-0.0699688445388865,0.102394766844413,0.46783984545857,0.493982622732367,0.952349736465322,"AMER2","AMER2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"ATF6",1177.33728476022,0.079776378843913,0.116094554002476,0.468265697334658,0.493786112636385,0.952349736465322,"ATF6","ATF6","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CBX2",10.5201206578741,0.594082254382554,0.871961303122387,0.467480533744286,0.494148529893711,0.952349736465322,"CBX2","CBX2","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CLCN1",14.3705587631285,-0.584211475938727,0.86340273146632,0.469073629759933,0.493413651113934,0.952349736465322,"CLCN1","CLCN1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"CUNH11orf96",421.885230028075,-0.633569920117873,0.819415284802421,0.469996851341818,0.492988617078762,0.952349736465322,"CUNH11orf96","CUNH11orf96","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"DMTF1",1213.02683428261,0.0747393943899321,0.108585875907902,0.468258302448476,0.493789523900147,0.952349736465322,"DMTF1","DMTF1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"GALT",123.431339817255,0.319297327795805,0.472287331474022,0.467059804212766,0.494342914836805,0.952349736465322,"GALT","GALT","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"GLI3",424.47263505229,-0.173961647194887,0.24715041673286,0.469160584616162,0.493373592512098,0.952349736465322,"GLI3","GLI3","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113983759",44.5960881714326,0.40775603505319,0.563720534027771,0.467755975560635,0.494021340117319,0.952349736465322,NA,"LOC113983759","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113987788",55.5388496400351,-0.38762334437085,0.550310257031203,0.467204419990495,0.494276085148695,0.952349736465322,"LOC113987788","LOC113987788","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113989977",637.308015942033,-0.123343312153203,0.181693483137638,0.468818199297715,0.49353135507298,0.952349736465322,"PDZD11","LOC113989977 (PDZD11)","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LOC113998084",11.0832679851182,-0.704221701042244,0.959580190217154,0.466691298734574,0.494513276833709,0.952349736465322,"LOC113998084","LOC113998084","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
"LPCAT1",864.829185453723,0.117015288292493,0.167507670404622,0.469700793414319,0.493124849765311,0.952349736465322,"LPCAT1","LPCAT1","POM","~ Status + mean_T + Status:mean_T",1012,24,"LRT_full_interaction","no"
