,PFT1_AH_run2,PFT10_AH_run2,PFT11_AH_run2,PFT12_AH_run2,PFT2_AH_run2,PFT3_AH_run2,PFT4_AH_run2,PFT5_AH_run2,PFT7_AH_run2,PFT8_AH_run2,PFT9_AH_run2
PLAA,943.624018009287,945.103936532687,882.824032573367,816.403873933188,921.868947568048,1013.26336034275,1195.60699396923,1200.99634006981,839.52243116152,1026.82228676514,1000.72277866417
CAAP1,908.872991850305,775.312536679412,764.692262384339,720.184845933919,734.095816895715,846.565194608947,769.73606938315,771.131529826244,803.618327187317,877.73357028186,807.812363499992
TUSC1,639.775302106391,650.526086184836,710.900117030406,451.937858784443,511.519907693596,658.076418975294,556.334665159492,546.90179420301,599.809736980809,624.702720475726,663.129552126859
LOC113984841,4.45525976397208,4.09135903260903,4.21899179246532,17.4943687271397,9.7124033106379,3.26859148497663,11.1826063348642,10.9380358840602,23.2320672774257,14.6988875406053,7.03319221952729
LOC113984834,8.91051952794416,5.11419879076129,14.7664712736286,7.77527498983988,13.7592380234037,8.71624395993767,16.7739095022963,12.0318394724662,10.5600305806481,17.8486491564493,2.00948349129351
LOC113984871,17.8210390558883,84.8956999266374,99.1463071229349,109.825759231488,38.8496132425516,34.8649758397507,35.4115867270699,19.6884645913084,30.6240886838794,31.4976161584399,23.1090601498754
PBX1,2284.65720696488,1667.22880578818,2067.305978308,1891.33564127855,1808.12574966376,1909.94695772134,2155.44737104507,1658.20624002353,2075.04600909734,1799.56380318554,1754.27908789924
RXRG,24.0584027254492,17.3882758885884,29.5329425472572,34.0168280805495,19.4248066212758,18.5220184148676,32.6159351433538,12.0318394724662,33.7920978580738,16.7987286178346,34.1612193519897
SELE,22.2762988198604,23.5253144375019,13.7117233255123,20.4100968483297,28.3278429893606,8.71624395993767,33.5478190045925,8.75042870724816,39.0721131483978,12.599046463376,18.0853514216416
LOC113985122,150.587780022256,171.837079369579,157.157444269333,125.376309211168,109.264537244676,166.698165733808,121.144901961029,207.822681797144,124.608360851647,167.987286178346,158.749195812187
METTL18,44.5525976397208,51.1419879076129,41.1351699765368,34.9887374542795,38.8496132425516,71.9090126694858,52.1854962293661,32.8141076521806,46.4641345548514,49.3462653148893,47.2228620453975
CUNH1orf112,183.55670227565,153.425963722839,188.799882712823,194.381874745997,178.060727361695,192.846897613621,145.373882353234,208.91648538555,220.704639135544,186.88585587341,129.611685188432
SCYL3,533.740119723855,449.026653828841,448.26787794944,568.566983632041,618.356344110613,516.437454626307,495.762214178978,600.498170034905,547.009584077569,487.163129917205,543.565284394895
KIFAP3,4671.78538850113,4786.89006815257,4731.59929524985,4673.9121782675,4329.30377571685,4550.96887758246,5078.76704375081,4448.49919404728,4283.14840351085,4801.28662308486,5098.05961741164
METTL11B,8.01946757514975,22.5024746793497,6.32848768869797,21.3820062220597,10.5217702531911,7.62671346494547,13.0463740573415,16.4070538260903,17.9520519871017,10.4992053861467,21.0995766585819
GORAB,134.548844871957,156.494482997296,146.60996478817,143.842587312038,119.786307497867,149.265677813933,147.237650075712,153.132502376843,163.680474000045,119.690941402072,160.758679303481
PRRX1,7.12841562235533,14.3197566141316,4.21899179246532,3.88763749491994,10.5217702531911,7.62671346494547,15.8420256410576,5.4690179420301,4.22401223225922,2.09984107722933,8.03793396517405
FMO1,10.692623433533,3.06851927445678,24.2592028066756,23.3258249695196,7.28430248297843,13.0743659399065,13.9782579185802,3.28141076521806,8.44802446451844,14.6988875406053,29.1375106237559
LOC113984893,11.5836753863274,13.2969168559794,14.7664712736286,26.2415530907096,25.0903752191479,29.4173233647897,24.2289803922057,25.1574825333385,31.6800917419442,33.5974572356693,22.1043184042286
PRRC2C,2382.67292177227,2211.37955712518,2679.05978821548,3420.14908615582,3127.39386602541,2512.45732145203,2500.24439970338,2164.63730145551,2430.91903966518,2750.79181117042,2101.91973189301
LOC113985281,1639.53559314173,2018.06284283441,2204.42321156313,1923.40865061164,1960.28673486375,2211.74690483418,1939.25031523769,1946.97038736272,1580.83657792301,2196.43376678188,1787.43556550558
MAGT1,592.549548608287,714.964990948429,851.181594129877,690.05565534829,534.991549027638,602.510363730692,687.730289594146,642.062706394334,775.106244619567,714.995886796587,625.954107537929
LOC113985195,814.421484854097,1138.42065082346,838.524618752482,1026.33629865886,1083.74233607868,878.161578963721,1043.70992458732,1219.59100107271,1200.67547701968,887.182855129392,1029.86028928793
ATP7A,1292.0253315519,1080.11878460878,1370.11758460311,1176.98225158701,1145.25422371272,1475.22429021945,1309.29682504035,915.513603495839,1308.38778894229,1316.60035542279,1203.68061128481
PGK1,8563.00926635434,9714.93202293015,8199.61054865634,9232.16714106113,10191.5485406294,7851.15674691386,9733.52693063802,9982.05154779334,9496.63550117679,9465.03365561121,8680.96868238797
AMOT,817.985692665274,1021.81691839411,1124.36131269201,1252.79118273795,1255.32812789995,967.503079553082,1119.19251734766,1248.02989437127,1291.49174001326,1011.07347868592,1054.97883292909
TRPC5,1505.87780022256,1288.77809527185,1543.09624809419,1227.52153902097,1393.72987507654,1264.94490468596,1007.36645399901,1395.69337880608,1104.57919873579,1348.09797158123,1164.49568320459
ALG13,865.211446163378,922.601461853337,837.469870804365,894.156623831586,1134.73245345953,1024.15866529268,882.494016593031,1093.80358840602,932.450700271223,955.427690139345,1172.53361716976
SERTM2,45.4436495925152,51.1419879076129,88.5988276417716,90.3875717568886,127.879976923399,207.01079404852,44.7304253394567,374.080827234859,155.232449535526,56.6957090851919,139.659102644899
RPGRIP1L,1619.93245018025,1277.52685793217,954.546893045278,970.937464356255,1147.68232454038,1182.14058706655,1409.00839819289,1332.25277067853,1142.59530882612,1108.71608877709,1119.28230465049
LOC113985265,507.899613092817,590.178540453853,570.618639930934,461.656952521743,518.804210176575,591.61505878077,494.83033031774,447.365667658062,494.209431174329,603.704309703432,593.802371677233
KLF8,247.712442876848,202.522272114147,216.223329363847,241.033524685036,237.953881110629,213.547977018473,309.385441931242,207.822681797144,298.84886543234,232.032439033841,221.043184042286
ERICH6,75.7394159875254,37.8450710516336,67.503868679445,100.106665494188,84.1741620255285,63.1927687095481,95.9840377075841,82.0352691304515,65.4721896000179,56.6957090851919,68.3224387039794
SELENOT,2379.10871396109,2664.49756998663,2468.11019859221,2078.91415040844,2252.46820112544,2346.84868621322,2366.05312368501,2846.07693703246,2453.09510388454,2578.60484283762,2719.83590546577
EIF2A,537.304327535033,426.524179149492,506.279015095838,489.842324359913,598.122170546784,539.317595021144,503.217285068888,585.184919797221,513.217486219495,503.961858535039,515.432515516786
SERP1,1540.62882638155,1493.3460469023,1566.30070295275,1592.95946354345,1699.67057936163,1441.44884487469,1545.06344193373,1645.08059696265,1665.3168225682,1660.9742920884,1679.92819872138
TSC22D2,577.401665410782,458.232211652212,529.483469954397,543.297339915062,582.744198638274,536.049003536167,536.76510407348,481.273578898649,628.321819548559,438.86678514093,435.053175865045
LOC113985544,316.323443242018,265.938337119587,245.756271911105,244.921162179956,290.562732376584,297.441825132873,283.292693816559,232.980164330482,261.888758400072,260.380293576437,278.313463544151
LOC113985550,507.008561140023,397.884665921229,426.118171038997,390.707568239454,427.345745668068,384.60426473225,408.165131222542,343.45432675949,367.489064206552,422.068056523095,402.901440004349
PFN2,7463.45115660603,7253.97956481582,6732.45615282653,6338.79293546696,6234.55355848698,6675.55334281727,7278.94484013534,7210.35325477249,6226.19403035009,6978.82182017168,7046.2538622207
RNF13,2052.09264728554,2698.25128200566,2005.07584936914,1846.62781008697,2292.12718131055,2480.86093709726,2564.54438612885,2963.11392099191,2358.05482865871,2277.27764825521,2491.75952920396
COMMD2,938.27770629252,950.218135323448,962.984876630208,863.055523872227,729.239615240396,982.756506482973,954.249073908409,904.575567611779,925.058678864769,1007.92371707008,994.694328190289
WWTR1,1030.05605743035,1596.65286247568,1314.21594335295,1393.7180419288,1299.84330974037,1504.64161358424,1706.27934992802,1774.14942039456,1883.90945558761,1586.42993384676,1771.35969757523
TM4SF1,5.3463117167665,5.11419879076129,16.8759671698613,13.6067312322198,4.04683471276579,6.53718296995326,5.59130316743208,9.84423229565418,5.28001529032403,5.24960269307333,11.0521592021143
TM4SF18,41.8794417813376,58.3018662146787,45.3541617690021,35.9606468280095,29.1372099319137,41.402158809704,59.6405671192756,66.7220188927672,73.9202140645364,32.5475366970546,60.2845047388054
CP,3.56420781117767,28.6395132282632,25.3139507547919,21.3820062220597,17.8060727361695,21.7906098998442,28.8883996983991,20.7822681797144,14.7840428129073,11.5491259247613,18.0853514216416
HPS3,574.728509552399,555.401988676676,582.220867360214,588.005171106641,598.931537489337,569.824448880926,618.770883862484,636.593688452304,538.561559613051,636.251846400487,594.80711342288
LOC113985616,8.91051952794416,15.3425963722839,11.6022274292796,7.77527498983988,11.3311371957442,25.0592013848208,16.7739095022963,24.0636789449324,19.0080550451665,19.9484902336786,21.0995766585819
HLTF,1205.59329213085,1411.51886625012,1277.29976516887,1027.30820803259,1056.22386003187,1433.82213140975,1070.73455656324,1328.97135991331,1239.74759016808,1228.40703017916,1386.54360899252
GYG1,825.11410828763,1036.13667500824,823.758147478853,907.763355063806,779.420365678692,893.415005893612,1013.88964102768,1042.39481975094,908.162629935733,952.277928523501,1083.1116018072
LOC113985468,183.55670227565,157.517322755448,326.971863916062,217.707699715517,144.876682717015,276.740745728021,303.79413876381,224.229735623234,318.912923535571,317.076002661629,68.3224387039794
CSNK1D,1560.23196934302,1545.51087456806,1449.22368071184,1131.3025110217,1167.10713116165,1512.26832704919,1327.93450226512,1442.72693310754,1288.32373083906,1442.59082005655,1530.22167862001
SLC16A3,1169.06016206627,1087.27866291585,1067.40492349372,857.224067629847,765.661127655288,1062.2922326174,1167.65047813207,1188.96450059734,842.690440335715,1127.61465847215,1017.80338834016
CCDC57,102.470974571358,95.12409750816,123.40550992961,83.5842061407787,55.0369520936148,103.50539702426,115.553598793596,95.1609121913238,112.992327212934,93.4429279367052,109.516850275496
FASN,8503.30878551712,7284.66475756038,7929.59507393856,8430.34190773389,8391.51646039115,7924.15529007834,8429.82140876511,7131.59939640725,7948.53501805379,7735.81452851285,7287.39188117592
DUS1L,337.708690109084,385.610588823401,335.409847500993,297.404268361376,341.552849757433,347.560227902515,370.889776772995,375.174630823265,352.705021393645,356.972983128986,329.555292572136
GPS1,1807.05336026708,1814.51773096211,1781.46928436848,1881.61654754125,1508.65998091909,1741.06973099755,1818.10541327667,1535.70023812205,1700.16492348434,1773.31578972017,1654.80965508021
RFNG,1202.92013627246,1167.06016405173,1024.16025762096,915.538630053646,910.537810372304,1024.15866529268,1065.14325339581,1039.11340898572,1176.38740668419,1073.01879046419,1071.05470085944
DCXR,170.190922983734,207.636470904908,171.923915542962,183.690871634967,202.34173563829,173.235348703761,259.995597285592,275.638504278317,183.744532103276,195.285220182328,229.08111800746
RAC3,624.627418908886,592.224219970158,643.396248350961,516.083877450622,546.322686223382,529.511820566214,530.241917044809,632.21847409868,569.18564829693,562.757408697461,636.001524994397
LRRC45,920.456667236632,637.229169328857,696.133645756777,786.274683347558,872.497564072305,704.926230259959,787.441862746685,637.68749204071,723.362094774392,812.638496887751,736.475699559072
CENPX,167.51776712535,204.567951630452,179.307151179776,181.747052887507,162.682755453185,157.98192177387,159.352140271814,191.415627971054,255.552740051683,173.23688887142,190.900931672884
ASPSCR1,1079.06391483404,869.41379442942,895.481007950763,886.381348841747,957.481093040387,931.548573218339,899.267926095327,928.639246556711,833.186412813131,1042.57109484436,932.40033996019
NOTUM,418.794417813376,345.719838255463,396.58522849174,378.072746380964,359.358922493602,313.784782557756,376.481079940427,321.57825499137,291.456844025886,486.11320937859,422.996274917284
MYADML2,292.265040516569,327.308722608723,280.562954198943,331.421096441925,328.602978676582,259.308257808146,345.728912519551,342.360523171084,281.952816503303,366.422267976518,301.422523694027
PYCR1,359.09393697615,188.202515500016,296.384173420688,198.269512240917,310.796905940413,263.666379788115,244.153571644534,227.511146388452,199.584577974248,275.079181117042,201.953090874998
MAFG,554.234314638127,562.561866983742,532.647713798746,566.623164884581,537.419649855297,528.422290071222,499.489749623933,485.648793252273,460.417333316255,586.905581085598,528.494158210194
SIRT7,154.151987833434,166.722880578818,212.004337571382,191.466146624807,136.783013291484,149.265677813933,147.237650075712,145.475877258001,192.192556567795,163.787604023888,139.659102644899
PCYT2,1838.24017861488,1569.03618900556,1576.84818243391,1956.45356931846,2229.80592673395,1683.32461476296,1854.44888386497,1766.49279527572,2073.99000603928,1663.07413316563,1738.20321996889
NPB,108.708338240919,180.019797434797,197.237866297754,74.8370217772089,76.8898595425501,175.414409693746,77.3463604828105,175.008574144963,103.488299690351,177.436571025878,198.938865638058
ANAPC11,83.7588835626751,82.8500204103329,61.1753809907471,80.6684780195888,47.7526496106364,86.0729091043845,72.6869411766171,64.5344117159552,85.5362477032492,65.0950733941092,81.3840813973872
ALYREF,239.692975301698,301.737728654916,296.384173420688,247.836890301146,316.462474538285,294.173233647897,250.676758673205,306.265004753686,275.616798154914,271.929419501198,285.346655763679
ARHGDIA,1647.55506071688,1571.08186852187,1471.37338762228,2001.16140051004,1946.52749684035,1528.61128447407,1722.12137556908,1436.1641115771,2091.94205802638,1444.69066113378,1689.97561617784
P4HB,1839.13123056768,1761.33006353819,1628.53083189161,1539.5044479883,1927.10269021907,1948.08052504607,1897.31554148195,1730.39727685832,1949.38164518763,1641.02580185472,1674.90448999314
MCRIP1,2911.06672977936,2486.52345206814,2674.84079642301,2446.29589367837,2590.78358311266,2472.14469313732,2288.7067632022,2244.48496340915,2770.95202436205,2388.56922534836,2508.84013887995
GCGR,18.7120910086827,26.5938337119587,13.7117233255123,38.8763749491994,76.8898595425501,22.8801403948364,60.5724509805143,61.2530009507371,49.6321437290459,16.7987286178346,33.156477606343
SLC25A10,195.140377661977,150.357444448382,153.993200424984,255.612165290986,296.228300974456,173.235348703761,246.017339367012,199.072253089896,225.984654425868,186.88585587341,186.881964690297
MRPL12,335.035534250701,408.113063502751,388.147244906809,396.539024481834,396.589801851048,381.335673247273,379.276731524143,442.990453304438,476.257379187227,376.921473362665,412.948857460817
HGS,1352.61686434192,1218.20215195934,1344.80363384832,1775.67842580468,1744.99512814461,1359.73405775028,1525.49388084772,1284.12541278867,1643.14075834884,1350.19781265846,1298.12633537561
ARL16,235.237715537726,217.864868486431,200.402110142103,167.168412281557,256.569320789351,286.546520182951,189.172423831452,217.666914092798,189.0245473936,249.88108819029,209.991024840172
TK1,29.4047144422157,9.20555782337033,11.6022274292796,10.6910031110298,31.5653107595732,22.8801403948364,26.0927481146831,19.6884645913084,14.7840428129073,23.0982518495226,14.0663844390546
TMC6,95.3425589490026,78.7586613777239,76.996600212492,130.235856079818,174.013892648929,89.3415005893612,124.872437405983,109.380358840602,138.336400606489,83.9936430891732,104.493141547263
SYNGR2,155.043039786228,213.773509453822,126.569753773959,217.707699715517,343.171583642539,186.309714643668,229.243429864715,283.295129397159,329.472954116219,133.339908404062,217.024217059699
AFMID,229.891403820959,114.558052913053,122.350761981494,138.011131069658,206.388570351055,149.265677813933,169.60286274544,106.098948075384,118.272342503258,170.087127255576,113.535817258083
LOC113986079,205.83300109551,208.659310663061,145.555216840053,216.735790341787,174.823259591482,111.132110489205,141.646346908279,240.636789449324,151.008437303267,192.135458566484,163.772904540421
SOCS3,12.4747273391218,8.18271806521807,20.0402110142103,11.6629124847598,8.90303636808475,5.44765247496105,2.79565158371604,9.84423229565418,20.0640581032313,16.7987286178346,6.02845047388054
PGS1,148.805676116668,105.352495089683,119.186518137145,139.954949817118,137.592380234037,130.743659399065,162.14779185553,129.06882343191,145.728422012943,131.240067326833,118.559525986317
DNAH17,15.1478831975051,17.3882758885884,24.2592028066756,22.3539155957897,13.7592380234037,10.8953049499221,20.501444947251,9.84423229565418,31.6800917419442,16.7987286178346,24.1138018955221
CYTH1,970.355576593119,669.960041589729,993.572567125582,946.639730013006,938.865653361664,809.521157779212,804.215772248982,694.565278637823,984.194850116399,760.142469957018,756.570534472007
USP36,510.572768951201,276.16673470111,418.734935402183,419.864849451354,735.714550780821,417.290179582016,487.37525942783,383.925059530513,304.128880722664,487.163129917205,372.759187634946
TIMP2,6775.55904904874,5411.8451603836,5952.99741916856,6645.91629756564,6967.03064149759,5676.45387890941,5405.85827904559,4883.83302223288,6370.86644930497,5810.26026069356,5403.50110808825
CANT1,591.658496655493,444.935294796232,499.95052740714,588.005171106641,670.155828434015,453.244685916759,571.244806939311,468.147935837777,605.089752271133,638.351687477716,535.527350429721
C1QTNF1,26.7315585838325,22.5024746793497,20.0402110142103,48.5954686864993,106.027069474464,49.0288722746494,53.1173800906048,74.3786440116094,82.3682385290548,26.2480134653666,41.194411571517
ENGASE,119.400961674452,119.672251703814,113.912778396564,158.421227917988,106.027069474464,81.7147871244157,99.7115731525388,74.3786440116094,135.168391432295,96.5926895525492,113.535817258083
RBFOX3,1744.67972357147,1059.66198944574,1659.11852238699,1578.3808229375,1558.84073135738,1367.36077121522,1258.97509653346,959.26574703208,1220.73953512291,1487.73740321698,1094.16376100932
LOC113986086,525.720652148706,441.866775521776,570.618639930934,548.156886783712,624.831279651038,502.273558191409,417.483969834929,494.399221959521,661.057914348568,542.808918463782,489.30923012997
SDC2,3736.18083806699,4243.76215657372,3807.64009269995,2361.73977816386,2357.68590365735,4120.60433206054,3395.78479035375,4436.46735457482,2897.67239132983,3925.65289388023,4153.60237650369
CPQ,185.338806181239,255.709939538065,147.664712736286,225.482974705357,277.612861295733,217.906098998442,266.518784314263,364.236594939205,217.53662996135,306.576797275482,311.469941150494
MTDH,1260.8385132041,1587.44730465231,1403.86951894283,1052.57785174957,1105.59524352761,1508.99973556421,1388.50695324563,1661.48765078874,1209.1235014842,1529.73422476157,1412.66689437934
LAPTM4B,1465.78046234682,1618.13249739687,1616.92860446233,1177.95416096074,1141.20738899995,1552.5809553639,1886.13293514709,1613.36029289888,1445.66818649072,1551.78255607248,1472.95139911814
MATN2,107.817286288124,201.499432355995,172.978663491078,127.320127958628,106.836436417017,213.547977018473,132.327508295893,89.6918942492937,148.896431187138,132.289987865448,97.4599493277353
RPL30,676.308432170962,724.170548771799,556.906916605422,696.859020964399,637.781150731889,711.463413229913,671.888263953089,623.468045391431,748.706168167947,535.459474693479,644.039458959571
ERICH5,29.4047144422157,23.5253144375019,13.7117233255123,31.1010999593595,9.7124033106379,7.62671346494547,5.59130316743208,9.84423229565418,4.22401223225922,7.34944377030266,2.00948349129351
RIDA,394.736015087926,462.323570684821,405.02321207667,338.224462058035,386.87739854041,388.962386712219,410.02889894502,552.37081214504,431.905250748505,501.86201745781,478.257070927856
POP1,190.685117898005,138.083367350555,150.828956580635,118.572943595058,181.298195131908,162.340043753839,136.986927602086,129.06882343191,126.720366967777,173.23688887142,140.663844390546
KCNS2,1146.78386324641,945.103936532687,1202.41266085262,706.578114701699,602.978372202103,913.026554803471,721.278108598739,686.908653518981,549.121590193699,1281.95297764851,876.134802203971
STK3,484.732262320163,495.054442945693,519.99073842135,359.606468280095,362.596390263815,761.581815999554,476.192653092966,608.154795153747,588.193703342097,585.855660546983,513.423032025492
VPS13B,766.304679403198,1005.45148226367,1062.13118375314,1117.69577978948,1050.558291434,1020.8900738077,1190.0156908018,1105.83542787849,940.898724735742,1125.51481739492,1111.24437068531
LOC113986170,1330.34056552206,1687.68560095123,1312.10644745671,1500.6280730391,1297.41520891271,1333.58532587046,1394.09825641307,1696.48936561774,1537.54045254236,1340.74852781093,1489.02726704849
RGS22,204.941949142716,130.923489043489,216.223329363847,213.820062220597,216.100973661693,236.428117413309,194.763726998884,215.479306915986,214.368620787155,131.240067326833,180.853514216416
POLR2K,212.070364765071,210.704990179365,217.278077311964,158.421227917988,154.589086027653,187.39924513866,177.057933635349,177.196181321775,199.584577974248,159.587921869429,183.867739453356
SPAG1,361.767092834533,450.049493586994,394.475732595507,283.797537129156,237.953881110629,332.306800972624,287.952113122752,283.295129397159,257.664746167812,381.121155517123,326.541067335196
RNF19A,633.53793843683,417.318621326121,535.811957643095,542.325430541332,421.680177070196,532.78041205119,539.560755657196,537.057561907356,387.553122309784,569.056931929149,580.740728983825
ANKRD46,1840.02228252047,1768.48994184525,1825.76869818937,1125.47105477932,958.29045998294,1783.56142030225,1384.77941780068,1613.36029289888,1175.33140362613,1910.85538027869,1623.66266096516
PABPC1,2568.01172795351,2425.153066579,2662.18382104561,2879.76747436195,2466.14107395947,2683.51360916581,2525.40526395682,2228.07790958306,2686.47177971686,2500.91072298013,2439.51295843032
LOC113986097,7.12841562235533,4.09135903260903,4.21899179246532,4.85954686864993,4.04683471276579,3.26859148497663,4.6594193061934,5.4690179420301,10.5600305806481,14.6988875406053,2.00948349129351
YWHAZ,10453.8215101841,8619.47064194908,9898.80949307175,7075.50024075429,5952.89386247848,8279.3422314458,7342.31294269957,7144.72503946812,6535.60292636308,8229.27718166174,8230.84438033823
ZNF706,1617.25929432187,1519.93988061426,1442.89519302314,984.544195588475,1103.16714269996,1624.48996803338,1496.60548114932,1425.22607569304,1270.37167885196,1460.439469213,1631.70059493033
NCALD,736.899964960982,730.307587320713,1043.14572068705,911.650992558726,803.701373955286,824.774584709102,578.699877829221,748.161654469718,596.641727806615,804.239132578833,832.930907141161
RRM2B,886.596693030444,945.103936532687,768.911254176804,641.46018666179,597.312803604231,792.088669859336,752.030276019615,826.915512834951,629.377822606624,791.640086115457,795.755462552231
UBR5,2120.70364765071,2202.17399930181,2308.84325842664,2316.06003759856,2326.12059289778,2135.47977018473,2539.38352187541,2132.91699739174,2099.33407943283,2315.07478764534,2067.75851254102
LOC113986135,12.4747273391218,16.3654361304361,11.6022274292796,14.5786406059498,29.9465768744669,18.5220184148676,13.9782579185802,33.9079112405866,10.5600305806481,15.74880807922,11.0521592021143
KLF10,70.3931042707589,117.62657218751,119.186518137145,100.106665494188,70.4149240021248,78.4461956394391,89.4608506789134,82.0352691304515,77.0882232387308,83.9936430891732,79.3745979060937
AZIN1,3168.58074413694,3478.67801747583,3119.9444305281,3242.28967076323,2922.62402955946,2929.74750103405,3269.98046908653,3252.9718719195,2741.38393873623,3339.79723333325,3176.99339973504
ATP6V1C1,6619.62495730972,6431.6163992614,6458.22168631628,5084.05793398155,4694.32826680832,6135.14621730113,5575.46114179103,6441.40933212305,4459.50091420767,6923.1760316251,6623.25758730342
BAALC,1181.5348894054,1188.53979897292,1163.38698677231,742.538761529709,445.151818404237,1165.79762964166,696.117244345295,768.943922649432,579.745678877578,1052.02037969189,1121.29178814178
FZD6,667.397912643018,501.191481494607,764.692262384339,483.038958743803,472.670294451045,560.018674425996,520.923078432423,675.97061763492,379.105097845265,670.899224174771,733.461474322132
LOC113986106,9.80157148073858,18.4111156467407,36.9161781840715,25.2696437169796,14.5686049659569,30.5068538597819,21.4333288084897,22.9698753565264,12.6720366967777,40.9469010059719,13.0616426934078
CTHRC1,24.9494546782437,27.616673470111,33.7519343397225,59.2864717975291,31.5653107595732,32.6859148497663,32.6159351433538,30.6265004753686,25.3440733935553,41.9968215445866,30.1422523694027
SLC25A32,245.039287018465,287.417972040785,301.65791316127,193.409965372267,225.813376972331,247.323422363232,236.698500754625,294.233165281219,204.864593264572,298.177432966565,275.299238307211
DCAF13,619.281107192119,685.302637962013,634.95826476603,595.780446096481,527.707246544659,594.883650265746,613.179580695052,619.092831037807,551.233596309828,582.705898931139,661.120068635566
RIMS2,2827.30784621668,2416.97034851379,2841.49097222539,2720.37433707023,2670.10154348287,2734.72154243045,2354.87051735015,2267.45483876568,2993.76866961372,2434.76572904741,2774.09195973069
LRP12,2150.99941404572,2116.25545961702,2059.92274267119,1593.93137291718,1757.13563228291,2331.59525928333,2024.05174661041,2194.16999834248,1560.77251981978,2405.3679539662,2157.18052790359
ZFPM2,503.444353328845,256.732779296217,335.409847500993,306.151452724945,229.860211685097,314.874313052749,269.314435897979,148.757288023219,278.784807329109,258.280452499208,275.299238307211
OXR1,5016.62249423256,8139.75879537567,5353.90058463849,5850.89442985451,6438.51402801038,6410.79743253416,7166.18689292546,9912.04811813536,6188.17792025976,7216.10386189859,7387.8660557406
LOC113986125,1.78210390558883,15.3425963722839,3.16424384434899,5.83145624237991,8.09366942553159,7.62671346494547,9.31883861238681,27.3450897101505,1.05600305806481,3.149761615844,4.01896698258702
ANGPT1,48.1168054508985,153.425963722839,95.9820632785859,73.8651124034789,46.13391572553,66.4613601945248,78.2782443440492,124.693609078286,137.280397548425,82.9437225505585,159.753937557834
RSPO2,65.0467925539924,110.466693880444,93.8725673823533,67.061746787369,60.7025206914869,92.6100920743378,90.392734540152,99.5361265449478,85.5362477032492,103.942133322852,98.4646910733821
EIF3E,1049.65920039182,1039.20519428269,1005.17479455486,982.600376841015,875.735031842518,880.340639953705,1024.14036350131,1042.39481975094,966.242798129297,931.279517751208,906.277054573374
LOC113986151,8.91051952794416,6.13703854891355,3.16424384434899,4.85954686864993,4.04683471276579,8.71624395993767,7.45507088990945,8.75042870724816,3.16800917419442,4.19968215445866,3.01422523694027
EMC2,658.487393115074,784.518094502782,698.24314165301,696.859020964399,713.861643331886,727.806370654796,756.689695325809,729.566993466815,581.857684993708,723.395251105504,697.290771478849
LOC113986178,196.922481567566,228.093266067954,184.580890920358,193.409965372267,236.335147225522,186.309714643668,183.58112066402,158.601520318873,191.13655350973,203.684584491245,171.810838505595
KCTD8,656.705289209485,518.579757383195,492.567291770326,430.555852562383,454.054854772322,573.093040365902,500.421633485172,598.310562858093,423.457226283987,561.707488158846,578.731245492532
GUF1,278.899261224652,277.189574459262,247.865767807337,228.398702826547,178.060727361695,281.09886770799,321.499932127345,280.013718631941,221.760642193609,284.528465964574,292.379847983206
GNPDA2,956.989797301203,889.870589592465,829.031887219435,678.39274286353,756.758091287203,964.234488068105,789.305630469163,945.046300382801,613.537776735652,914.480789133373,836.949874123748
GABRG1,2726.61897555091,3284.3384634269,3349.87948321746,2150.83544406446,1536.98782390845,3007.1041661785,2531.9284509855,2095.72767538593,1582.94858403914,3955.05066896144,3273.44860731713
GABRA2,7667.50205379595,7976.10443407131,8060.38381950499,5333.83864303016,4854.58292143385,7732.39792295971,6478.45660333131,6969.71646532316,5264.17524445305,7189.85584843323,7832.96664906211
GABRA4,2519.89492250261,2046.70235606267,1913.31277788302,1532.70108237219,1395.34860896165,1932.82709811618,1873.08656108975,1622.11072160613,1457.28422012943,1645.22548400918,1667.87129777362
GABRB1,2398.71185692257,2090.68446566322,3154.75111281594,2078.91415040844,1154.96662702336,2416.57863789272,1393.16637255183,1133.18051758864,1651.58878281336,2317.17462872257,1971.30330495894
COMMD8,650.467925539924,511.419879076129,596.987338633842,582.173714864261,425.727011782961,621.032382145559,536.76510407348,485.648793252273,473.089370013033,537.559315770709,521.460965990666
ATP10D,608.588483758586,455.163692377755,725.666588304034,460.685043148013,401.446003506367,638.464870065435,468.737582203056,382.831255942107,368.545067264617,521.810507691489,598.826080405467
CORIN,160.389351502995,97.1697770244646,133.952989410774,229.370612200277,173.204525706376,175.414409693746,102.507224736255,56.8777865971131,88.7042568774437,163.787604023888,123.583234714551
NFXL1,973.919784404297,810.089088456589,799.498944672177,742.538761529709,798.035805357414,850.923316588916,785.578095024208,872.855263548004,517.441498451755,941.778723137355,896.229637116906
TEC,3.56420781117767,10.2283975815226,16.8759671698613,5.83145624237991,2.42810082765948,10.8953049499221,13.9782579185802,14.2194466492783,9.50402752258325,13.6489670019906,9.04267571082081
SLAIN2,599.677964230642,590.178540453853,627.575029129216,510.252421208242,429.773846495727,588.346467295793,510.672355958797,547.995597791416,487.87341282594,580.60605785391,617.916173572755
SLC10A4,826.896212193218,1152.7404074376,943.999413564114,934.004908154516,797.226438414861,866.176743518806,694.253476622817,459.397507130528,977.85883176801,765.392072650091,969.57578454912
