,PFT1_PIT_run1,PFT10_PIT_run2,PFT11_PIT_run2,PFT12_PIT_run1,PFT2_PIT_run1,PFT3_PIT_run2,PFT4_PIT_run1,PFT5_PIT_run1,PFT6_PIT_run1,PFT7_PIT_run1,PFT8_PIT_run2,PFT9_PIT_run1
LOC113985337,5.88434487698521,5.89210940074165,5.96610143441695,6.05315674641825,5.998007517496,6.00894540225102,6.47070402969764,6.45884841883593,6.20825187099647,6.18082383608081,5.81113085452875,6.09580975049659
OXA1L,9.56112072033184,9.80423450400546,9.63274731179089,9.4940191769883,10.3902261431522,9.91509215753533,10.1367965705954,9.88507282369106,9.57018682086185,9.63885841963302,9.62535345360738,9.71714572699343
RIPOR1,9.52956306794995,8.99007766213848,8.74270081635503,9.49199167910224,9.71956242579379,9.7775108185395,10.1073591382591,9.45726695608912,8.78286836759126,9.2206363432943,8.78448178221115,9.75291635952525
CTCF,9.26764937913288,8.3913514816384,8.28184737439106,8.84601519011119,8.4928606007622,8.85538234174933,9.56720140895984,9.24820828905654,9.52088480506666,9.78784527969617,7.21491218575211,8.92067418532271
CARMIL2,7.16103775720734,7.06102837518751,6.80850599811249,7.13129332945377,7.38895986648045,6.93880881904079,7.5123896317505,7.13959066768264,6.61532748565652,7.14587982000072,6.61328827240108,7.09190511640165
LOC113985373,9.22386032231904,8.99007766213848,8.79093960306945,8.98586185335958,8.9207225286412,8.55649709606067,9.09802563087109,9.16434743213048,8.78286836759126,9.0840293015814,8.42097983680927,9.14860504049412
AARS,11.398553782684,11.1541806411547,10.9567908054235,11.015458276334,11.1817797754644,10.9718151583234,11.1930413969138,11.2820614713121,11.1105107785414,11.3732572611823,10.5904621723875,11.3657234798128
EXOSC6,8.79108185826591,8.83459427900318,9.05016510650164,8.84281593752957,9.29276808051858,8.39044897227692,8.90478727756457,8.82435289107825,8.5496888284232,8.80450376046592,8.68579917925009,9.04750879287291
LOC113985379,6.91647277111343,6.62080992615796,6.47631048632209,7.11947304007101,7.37420646327313,6.71568479513568,6.34134628577096,6.92217036178449,6.58293390394165,6.46963986670227,6.54345394419846,6.45870384241083
LOC113985374,5.58816993266165,5.96007640128316,6.07515835759827,5.58816993266165,6.22015929467701,7.53727640424457,6.47070402969764,6.95012465639603,5.77644047475176,5.58816993266165,7.44172262525709,6.24132383759693
LOC113985375,6.00629554507026,5.58816993266165,5.80678400931546,5.79683766139774,6.1055460593793,6.66040649151516,5.95313306081477,6.35855669872392,5.58816993266165,5.95268177290107,6.54345394419846,6.09580975049659
ZDHHC1,10.7417781478311,10.3794897477296,10.8483133323853,10.6519638694837,10.4640254898384,10.1521591048384,10.4054226176171,10.680298755555,10.4985238789505,10.6781522511872,9.90796549352648,10.8008528086814
TPPP3,8.2442781004182,7.65483432097985,7.86726972528316,7.36494656525493,9.03360927949156,8.10500555754255,8.40538431152369,8.85628428546086,7.39009302282808,7.35179494663058,7.64209338894549,8.07229638014361
PLEKHG4,9.48705809711154,9.68495810982961,9.75273854143566,9.66744337041882,9.66066403785861,9.92585576495263,10.0855649311857,10.2092978958448,9.75336819216203,10.0263149599535,9.73893450236297,10.0808431227802
SLC9A5,8.63148814818295,9.12181092104157,7.71609113590979,8.31656622985212,9.13413262053018,8.2774043524442,8.41431557657971,8.96268233572522,7.6772927534923,8.67436605843575,8.5118658829324,8.69556090177408
FHOD1,8.06974295439951,8.6598259137438,7.73991060487365,8.35341670832265,8.74048105016914,8.4523623630719,8.80065806760134,9.03684682220796,8.00583764412388,8.51860728215543,7.79979764255785,8.31575620822745
HSD11B2,6.13986830203734,6.48706473946158,6.16330590161717,6.05315674641825,6.65188908832304,6.51630236245939,6.39584134236115,6.43500715652161,5.96391536982042,6.46963986670227,6.4672391103968,6.50430719619208
ATP6V0D1,12.1527647171554,12.0727665741603,12.2611974396002,12.0659420223102,12.1128741996936,11.6260299605755,11.6972195074423,11.9864761120394,11.8798285188411,11.7124398834239,11.553013726751,12.1256416946863
LOC113985400,8.55427683470251,8.21082228839238,8.39288071485895,8.4668228746123,8.81839854772648,8.40842238390173,9.08703445648308,8.97434795069753,8.45329554679409,9.07850371201761,8.13649911121639,8.77466196651133
SETD6,7.48304242392331,8.12797495047557,7.97029403884824,7.77286189684994,7.80897287512711,7.87480350502299,8.0081678468918,8.27842884002441,7.99144484532644,7.83343858746361,7.89043079206248,7.46245726650416
CNOT1,12.0059644776902,11.7140006482826,11.732834511256,11.7656696925058,11.663608836987,11.6396074105648,11.6967711044129,11.660851805302,11.9112109821616,12.031153292805,11.297161168704,11.825391832745
SLC38A7,8.14119100322733,7.87162514643821,7.57212653380541,7.80734613663759,8.07124400274825,8.21206007258943,8.48799696350303,8.72397458525671,7.84906913958495,8.72147464580148,6.93275209507803,7.92577281568774
GOT2,11.8904701639157,11.4210490143285,11.3068841421727,11.5666251462476,11.6383546357103,11.5531906528187,11.7409351651222,11.8496039841642,11.0363313023995,11.993775700863,10.5818100169911,11.9770471733977
CALB2,11.5139909700644,11.5207250049642,10.316607764223,9.60507978489844,10.2791946230612,9.78428981421653,9.9260509197823,10.730616362594,9.81265422165426,9.73114722859223,10.7801224840645,11.3273702254233
LOC113985414,9.33776828249216,9.02641942473254,8.63281330975738,8.96251235444027,8.7799785150602,8.62311550967273,8.84389100789823,9.05890772394737,8.77741847339271,9.07017480194657,8.08696710549231,9.3156073538317
CMTR2,9.63709867884239,9.50870358505894,9.35513694885824,9.4340218075208,9.66485272544148,9.78766733333421,9.7273230052971,9.32967017794902,9.54495282278591,9.41907732960383,9.74865119875848,10.1256537206453
VAC14,9.44959170921543,8.6598259137438,8.52242922859235,8.8713515257347,9.3407853403907,9.03490590915189,9.45666011794821,9.43852468737317,8.67258947184839,9.41471154838604,8.57080066866079,9.38034868652215
MTSS1L,7.22840718526709,6.43712914800183,6.61575007486812,6.80488737074549,6.89448225014528,7.06051765025895,7.89575465966451,7.37074790224777,7.05479791839568,7.71964891651914,6.13163505849754,6.84861746542736
LOC113985411,6.17745547378008,6.26289085583646,6.47631048632209,6.36036316337383,6.47506953263786,6.49355220523157,6.25044612705459,5.94810763602565,6.00797182267985,6.18082383608081,6.21449621992236,6.45870384241083
