,PFT1_VMH_run1,PFT10_VMH_run1,PFT11_VMH_run1,PFT12_VMH_run1,PFT2_VMH_run1,PFT3_VMH_run2,PFT4_VMH_run1,PFT5_VMH_run1,PFT6_VMH_run1,PFT7_VMH_run1,PFT8_VMH_run1,PFT9_VMH_run1
SRL,13.6649368480528,11.0316730823409,112.468024297872,5.03643924458352,27.1930349951174,8.55327373672798,21.649268360239,1.10804554460782,7.87566930813703,10.2762431873341,17.750166906465,10.189056634456
LOC113994102,680.318641649484,729.193590742736,717.862311338761,668.839131680692,521.199837406417,669.293669898964,696.7128181386,654.854916863219,699.950109760679,537.447518697572,767.928273532329,631.721511336271
LOC113994100,604.185422067476,931.073208149575,774.096323487697,831.012475356281,571.960169397303,720.613312319332,891.556233380751,652.638825774004,759.017629571706,738.86188516932,720.283088678133,662.288681239638
LOC113994101,983.875453059799,1287.39624870919,1468.23491095112,1325.59080917438,1021.55168131658,1031.73864449281,1570.55601377007,1154.58345748134,1343.78607570088,1176.62984494975,1343.40736902614,1160.53355066454
FSTL5,2376.72294464346,2075.05770678833,1999.82205704654,1768.79746269773,2120.15029511932,3130.49818764244,2107.85149216509,2067.61298623819,1932.49235648412,2318.32046306257,2300.98216266439,2573.75570586358
TSHR,382.618231745478,233.871469345628,441.964189233044,257.865689322676,542.954265402511,62.0112345912779,528.438959520379,475.351538636753,568.032648849383,447.016578649032,417.596031957361,158.949283497513
GTF2A1,1843.79040756941,1385.57813914202,1784.55122928889,1416.24671557689,1864.53576616522,2526.42322998603,1580.39659029745,1709.71427532986,1549.53793637596,1768.54145254019,1672.25256645118,1801.42521297182
STON2,1390.89535774823,1263.12656792804,1513.92504582214,1333.64911196572,1304.3592452658,2046.37074151217,1445.58069187232,1290.87305946811,1066.16873258905,1605.14918586158,1599.38346020359,1464.16743837132
SEL1L,1563.65920218432,1317.18176603151,1675.59783075033,1408.18841278555,1474.7689312352,1809.01739531797,1358.98361843137,1695.30968324996,1529.84876310562,1609.25968313652,1480.73760772353,1634.32468416674
LOC113994122,16.5931376012069,2.20633461646819,4.39328219913562,0,8.15791049853522,6.41495530254598,9.84057652738136,5.54022772303908,5.90675198110277,21.5801106934015,4.6710965543329,14.2646792882384
METTL14,235.232127170051,152.237088536305,170.459349326462,192.391979143091,226.608624959312,229.869231674564,191.891242283937,214.960835653916,160.466762153292,180.86188009708,189.646520105916,202.762227025674
PRSS12,650.060567200225,624.392696460497,703.803808301527,914.617366816367,791.317318357917,929.099359652077,850.22581196575,1306.38569709262,670.416349855165,734.751387894386,876.297713592852,942.487738687178
LOC113994116,1728.61451127868,1132.95282555641,1174.76366004887,1428.33416976389,1600.76332671258,1775.87345958815,1402.28215515184,1499.18562185438,1301.45435316964,1492.11051080091,1381.71036077167,1587.45502364824
LOC113994120,70.2768180756999,22.0633461646819,8.78656439827124,49.3571045969185,76.1404979863288,149.68229039274,26.5695566239297,32.1333207936267,38.393887877168,61.6574591240044,43.9083076107293,45.8507548550519
LOC113994121,16.5931376012069,19.8570115482137,7.90790795844412,27.196771920751,28.0994694949547,32.0747765127299,17.7130377492864,17.7287287137251,43.3161811947537,35.9668511556692,18.6843862173316,24.4537359226943
LRBA,420.684841536482,279.101328983226,417.361808917884,455.29410771035,463.188029416833,421.248731533853,371.973792735015,454.298673289205,424.301683975883,473.734810936101,480.188725785422,386.165246445882
MAB21L2,9.76066917718055,28.6823500140864,10.5438772779255,35.2550747120846,4.53217249918624,32.0747765127299,31.4898448876204,32.1333207936267,17.7202559433083,30.8287295620022,34.5661145020635,25.4726415861399
DCLK2,2635.38067783875,3436.3661651492,3513.74710286867,3292.82397810871,2857.98797798684,2721.01020749659,3119.46275917989,3294.21940411904,3364.87971190155,3450.76246230678,3255.75429837003,2953.80751832879
NR3C2,872.603824439941,693.892236879245,810.999893960436,618.474739234856,820.323222352709,1132.23961089937,809.879448203486,847.654841624979,782.644637496118,757.359122906521,867.889739795053,914.977285774147
ARHGAP10,316.24568134065,341.981865552569,341.797355092751,234.698068797592,241.111576956708,374.205725981849,388.702772831564,321.333207936267,411.50372135016,326.784533357223,347.529583642368,358.65479353285
PRMT9,372.857562568297,367.354713641953,335.646760013962,391.834973228598,376.170317432458,351.753382422938,377.878138651444,408.868805960284,382.954420108163,383.303870887561,379.293040211832,433.034906964379
TMEM184C,1764.72898723424,1588.56092385709,1724.80259138065,1678.14155629523,1666.02661070086,1980.08287005253,1519.38501582768,1837.13951295976,1790.73030893766,2009.00554312381,1685.33163680331,1929.80732656596
EDNRA,192.285182790457,105.904061590473,129.162496654587,95.6923456470869,150.468126972983,217.039321069472,199.763703505842,159.558558423526,167.357972797912,139.756907347743,203.659809768914,157.930377834068
PEPD,834.537214648937,1035.87410243181,1276.68780706881,1141.25713282263,936.346838331876,830.736711679705,1009.64315170933,1285.33283174507,1427.46506209984,1088.25415353868,1211.68244619395,1031.13253140694
CEBPG,694.959645415255,608.94835414522,628.239354476394,614.44558783919,715.176820371588,780.486228476428,566.817207977166,751.254879244099,645.804883267237,631.988956021045,721.217307989,703.044907777462
CEBPA,343.575555036755,595.71034644641,329.496164935172,307.222793919595,295.497646946943,209.555206549836,192.875299936675,419.949261406362,362.280788174303,301.093925388888,432.543540931227,217.026906313912
SLC7A10,308.437145998905,325.434355929058,311.044379698802,327.368550897929,273.743218950849,217.039321069472,241.094124920843,318.009071302443,334.715945595824,326.784533357223,279.331573949107,283.255774437876
LRP3,1063.91294031268,952.033387006023,932.254482656579,1046.57207502446,892.837982339689,741.996496661152,790.198295148723,877.57207132939,935.235730341273,1043.03868351441,738.033255584598,1163.59026765487
LOC113994159,67.3486173225458,90.4597192751957,34.2676011532578,66.4809980285025,45.3217249918624,52.3888016374589,79.708669871789,38.7815940612736,62.0208958015791,94.5414373234734,50.4478427867953,98.833849354223
GPATCH1,554.406009263855,550.480486808813,553.553557091088,626.53304202619,662.603619381028,563.446907406956,555.008516144309,607.208958445083,600.519784745449,612.46409396511,578.281753426413,611.343398067359
LOC113994157,0.976066917718055,5.51583654117047,11.4225337177526,6.04372709350022,0.906434499837247,3.20747765127299,2.95217295821441,7.75631881225471,2.95337599055139,12.3314918248009,4.6710965543329,2.0378113268912
LOC113994161,157.146773752607,346.394534785505,231.086643674534,245.778235135676,169.503251469565,197.794455161835,251.918759100963,275.903340607346,328.809193614721,244.574587858551,198.988713214582,238.42392524627
LOC113994162,703.744247674718,1175.97635057754,1184.42888088696,1094.92189177246,634.504149886073,1037.08444057827,1209.40685521517,888.652526775469,1192.17944151924,769.690614731322,1071.54954956397,752.971285286297
KIF26A,456.79931749205,604.535684912283,885.685691345741,544.942726263937,452.310815418786,498.228195164405,551.072285533356,645.990552506357,777.722344178532,436.740335461698,621.255841726276,449.337397579509
ASPG,1124.4290892112,1019.3265928083,1187.06485020645,1033.47733298854,951.75622482911,852.119896021525,1011.6112670148,993.916853513211,1116.37612442842,1348.24310617823,717.480430745533,997.50864451324
TDRD9,72.2289519111361,92.6660538916639,130.041153094414,171.23893431584,285.526867448733,114.400036228737,134.815898425125,323.549299025482,221.503199291354,33.9116025182024,250.370775312243,54.0020001626167
ATP5MPL,927.263571832152,1045.80260820592,758.280507570808,843.099929543281,908.247368836922,996.45639032881,794.134525759676,915.245619846056,836.78986398956,960.828738015735,840.797379779922,932.298682052722
PPP1R13B,1197.63410804005,1095.44513707645,1620.24247504122,1416.24671557689,1197.399974285,1237.01721417428,1357.01550312589,1462.62011888232,1475.70353661218,1174.57459631228,1366.76285179781,1257.32958869187
ZFYVE21,176.668112106968,198.570115482137,166.066067127327,169.224358618006,190.351244965822,223.454276372018,144.656474952506,188.367742583329,146.684340864052,157.226520766211,188.712300795049,141.627887218938
XRCC3,425.565176125072,405.965569430146,142.342343251994,266.931279962927,358.94806193555,268.35896348984,337.531774889181,374.519394077442,201.814026021011,227.104974440083,359.674434683633,241.480642236607
KLC1,7688.47911086512,8156.81907708289,7486.1528673271,7653.37307606912,8156.09762953555,7406.06589678934,7709.10765155056,8151.8910716797,7902.24969205199,8652.59676373529,7627.90067322563,7549.07206046843
APOPT1,140.5536361514,201.879617406839,180.124570164561,126.918268963505,157.719602971681,171.06547473456,148.592705563459,163.990740601957,155.544468835706,136.674034391543,147.60665111692,206.837849679456
BAG5,1029.75059819255,981.818904328343,1342.58704005585,1156.36645055638,1066.87340630844,1447.64157994121,1065.7344379154,1344.05924560928,1155.75447096911,1071.81216443894,1194.86649859836,1108.56936182881
LOC113994177,23.4256060252333,43.0235250211296,59.7486379082445,21.1530448272508,20.8479934962567,16.037388256365,105.294168842981,109.696508916174,36.4249705501338,27.745856605802,60.7242552063277,20.378113268912
RASSF9,125.912632385629,110.316730823409,194.183073201794,104.757936287337,157.719602971681,235.215027760019,208.620222380485,134.073510897546,122.072874276124,141.81215598521,187.778081484183,144.684604209275
NTS,634.443496516736,685.066898413372,574.641311646939,553.001029055271,822.136091352383,3221.37672109518,2181.65581612045,639.34227923871,414.457097340711,1160.18785585002,576.41331480468,653.118530268628
MGAT4C,222.543257239717,186.435275091562,181.881883044215,201.457569783341,221.170017960288,297.226262351297,221.412971866081,224.933245555387,215.596447310251,243.546963539817,205.528248390648,287.331397091659
CUNH12orf29,547.573540839829,562.615327199388,469.202538867684,423.060896545016,609.12398389063,745.203974312425,497.933172285497,516.349223787242,424.301683975883,426.464092274364,470.846532676756,553.26577525096
CEP290,1212.27511180582,587.988175288772,1291.62496654587,962.967183564369,1049.65115081153,1464.74812741467,1161.188030231,1073.69613272497,1294.56314252502,1191.01658541202,1188.32696342229,1063.7375126372
TMTC3,652.988767953379,612.257856069922,695.895900343083,568.110346789021,719.708992870774,962.243295381898,717.378028846101,657.071007952435,620.208958015791,689.535917870116,814.639239075658,731.574266353939
KITLG,160.074974505761,216.220792413882,275.01946566589,313.266521013095,187.63194146631,400.934706409124,265.695566239297,299.17229704411,170.311348788463,141.81215598521,228.883731162312,157.930377834068
DUSP6,369.929361815143,302.267842456142,354.977201690158,402.915139566682,337.193633939456,330.370198081118,231.253548393462,268.147021795092,294.353140391622,329.867406313424,305.489714653372,344.390114244612
POC1B,88.822089512343,89.3565519669616,89.6229568623667,87.6340428557533,81.5791049853523,69.4953491109148,67.8999780389314,62.0505504980377,60.0519784745449,82.2099454986726,81.2770800453925,81.5124530756478
GALNT4,56.6118812276472,54.0551981034706,61.5059507878987,46.3352410501684,78.8598014858405,74.8411451963698,61.0115744697644,80.8873247563706,50.2073918393736,80.1546968612057,66.3295710715272,66.2288681239638
ATP2B1,3681.7244136325,4161.147086659,5384.40666326062,4319.25029615483,4078.04881476778,4396.38270067818,4417.43480314149,5328.59102401899,4862.2413391111,4086.86191560276,4913.05935584734,4217.25054100133
LOC113994206,19.5213383543611,15.4443423152773,11.4225337177526,18.1311812805007,16.3158209970704,8.55327373672798,8.85651887464322,4.43218217843127,16.7357972797912,20.5524863746681,2.80265793259974,4.07562265378239
LOC113994207,0.976066917718055,9.92850577410684,8.78656439827124,6.04372709350022,2.71930349951174,3.20747765127299,8.85651887464322,7.75631881225471,0.984458663517129,4.11049727493363,10.2764124195324,2.0378113268912
PDGFB,219.615056486562,230.561967420926,322.466913416555,296.142627581511,174.941858468589,237.353346194201,277.504258072154,231.581518823034,231.347785926525,268.209947189419,261.581407042642,326.049812302591
LOC113994284,17.569204518925,16.5475096235114,0.878656439827124,7.05101494241693,10.877213998047,13.899069822183,2.95217295821441,4.43218217843127,11.8135039622055,12.3314918248009,15.8817282847319,10.189056634456
LOC113994264,11.7128030126167,13.2380076988091,16.6944723567154,12.0874541870004,14.502951997396,13.899069822183,17.7130377492864,19.9448198029407,11.8135039622055,18.4972377372013,4.6710965543329,9.17015097101038
UBE2L3,2695.89682673727,2638.77620129595,2404.88267580684,2343.95882442917,2612.34422853095,2901.69811518497,2487.69774612201,2611.66334864062,2593.06411970412,2662.57460983826,2346.75890889685,2712.32687609218
YDJC,452.895049821178,524.004471411194,401.545993000996,487.527318875685,396.111876428877,378.482362850213,483.172307494425,403.328578237245,486.322579777462,538.475143016305,449.359488526825,424.883661656814
SDF2L1,609.065756656066,774.423450380334,615.938164318814,584.226952371688,495.819671410974,678.916102852783,517.61432534026,536.294043590183,619.224499352274,829.292825217859,520.360156152685,659.231964249302
TOP3B,1004.37285833188,1059.04061590473,897.986881503321,1021.38987880154,930.908231332853,898.093742356438,929.934481837539,899.732982221547,998.241084806369,1040.98343487694,894.047880499317,971.017097263655
PPM1F,344.551621954473,350.807204018442,421.75509111702,359.601762063263,387.047531430505,328.231879646936,372.957850387754,373.411348532834,372.125374809475,327.812157675957,381.161478833565,350.503548225286
LOC113994279,16.5931376012069,7.72217115763865,12.3011901575797,16.1166055826673,10.877213998047,18.175706690547,12.7927494855958,12.188500990686,13.7824212892398,18.4972377372013,14.9475089738653,17.3213962785752
MAPK1,11696.2098750155,10951.1418688398,12754.5768805305,11396.4547226436,12342.012149784,14747.9822405532,11791.9628527611,13738.6567075923,11778.0634503189,10500.265288818,13685.3786848845,12636.4680380523
YPEL1,4614.84438697096,4484.37510797159,4876.54324104054,4335.3669017375,4855.76961562813,5693.27283100956,4766.77526986353,5104.76582400821,4483.22475365701,5063.1050183995,4673.8992122655,4998.7511848641
PPIL2,821.848344718602,924.45420430017,845.267495113694,929.726684550118,852.95486434685,789.039502213156,817.751909425391,878.680116873998,891.919549146519,986.519345984071,811.836581143058,769.273775901426
LOC113994251,753.523660478338,732.503092667438,791.669452284239,744.385720349444,739.650551867194,784.762865344792,817.751909425391,722.445695084296,758.033170908189,823.127079305459,810.902361832191,743.801134315286
MRPL40,386.52249941635,340.878698244335,335.646760013962,370.681928401347,340.819371938805,299.364580785479,321.78685244537,372.303302988226,320.933524306584,353.502765644292,373.687724346632,325.030906639146
CUNH22orf39,368.953294897425,537.242479110004,333.889447134307,434.141062883099,332.66146144027,316.471128258935,379.846253956921,363.438938631364,448.913150563811,364.806633150359,366.213969859699,356.616982205959
UFD1,1584.1566074564,1453.97451225254,1447.14715639527,1400.13010999422,1506.49413872951,1459.40233132921,1506.59226634209,1508.04998621124,1551.506853703,1340.02211162836,1589.10704778405,1520.20724986083
CLDN5,532.932537074058,345.291367477271,338.282729333443,299.164491128261,351.696585936852,390.243114238214,422.16073302466,261.498748527445,444.975315909742,401.801108624762,349.398022264101,472.772227838757
LOC113994277,1915.04329256282,1862.14641629915,1750.28362813563,1938.02182131574,2009.56528613918,1888.1351773827,1705.37191219519,1715.2545030529,1681.45539728726,1713.04973932859,1784.35888375517,1853.38940180754
SEPT5,14364.7768280566,13155.2701506916,13663.9862957516,13980.1480551149,14502.951997396,14685.9710059619,14989.1661665073,12984.0776917144,13120.8650673563,12916.2100621602,14941.9036580001,14017.0852120211
GP1BB,1447.50723897588,1617.24327387118,1637.81560383776,1745.62984217265,1608.01480271128,1800.46412158124,1282.22712151779,1145.71909312448,1436.32519007149,1445.8674164579,1501.29043256259,1644.51374080119
GNB1L,210.8304542271,208.498621256244,162.551441368018,193.399266992007,218.450714460777,208.486047332745,191.891242283937,234.905655456857,219.53428196432,209.635361021615,221.409976675379,223.140340294586
TXNRD2,507.554797213389,381.695888648996,444.600158552525,433.133775034183,703.393171873704,487.536602993495,524.502728909427,552.9147267593,381.969961444646,428.519340911831,534.373445815684,486.01800146355
COMT,834.537214648937,954.239721622491,956.856862971738,917.639230363117,838.451912349454,1098.02651595245,872.859137978727,929.650211925958,999.225543469886,864.232052054795,1050.9967247249,832.445927035053
ARVCF,2467.49716799124,2193.09660876938,2553.37561413762,2439.65117007626,2375.76482407343,2564.9129618013,2681.55710371142,2658.20126151415,2521.19863726737,2020.30941062988,2737.26258083908,2292.53774275259
TANGO2,1254.2459892677,787.661458079143,808.363924640954,1001.2441218232,1110.38226230063,1099.09567516955,1137.57064656529,1083.66854262644,1013.99242342264,1151.96686130015,897.784757742783,1272.61317364355
DGCR8,1244.48532009052,958.652390855427,1035.05728611635,1100.96561886596,1249.06674077573,1668.95753787905,1168.07643380017,1125.77427332154,1133.11192170822,1145.80111538775,1262.13028898075,1179.89275827
TRMT2A,616.874291997811,584.678673364069,530.708489655583,507.673075854019,589.182424894211,509.988946552406,482.188249841687,535.185998045575,540.467806270904,502.508291860636,525.965472017885,521.679699684146
RANBP1,1249.36565467911,1153.91300441286,1076.35413878823,1098.95104316812,1288.04342426873,1544.93506869649,1177.91701032755,1187.82482381958,1097.6714098216,1197.18233132442,1039.7860929945,1202.30868286581
ZDHHC8,745.715125136594,559.305825274685,779.368262126659,585.234240220605,688.890219876308,847.843259153161,704.585279360505,752.362924788707,758.033170908189,660.762436945581,726.822623854199,753.990190949742
PGAM5,837.465415402091,1046.90577551415,1077.23279522805,939.799563039285,893.744416839526,838.220826199342,864.986676756822,951.811122818114,936.22018900479,856.011057504928,816.507677697391,1002.60317283047
ANKLE2,1180.06490352113,977.406235095407,1218.69648204022,1058.65952921146,1157.51685629216,1197.45832314192,1098.20834045576,965.107669353408,1048.44847664574,1213.62432042415,1084.6286199161,1166.64698464521
GOLGA3,1854.5271436643,1289.60258332566,1753.79825389494,1616.69699751131,1902.60601515838,2103.03618001799,1723.08494994448,1760.68437038182,1697.20673590353,2054.22101314808,1792.76685755297,1805.5008356256
LOC113994249,172.763844436096,112.523065439878,81.7150489039226,116.845390474338,121.462222978191,210.624365766927,154.497051479887,138.505693075977,101.399242342264,127.425415522942,168.159475955984,115.136339969353
CHFR,1039.51126736973,1027.04876396594,1035.93594255618,787.699097852863,1046.93184731202,1136.51624776773,881.71565685337,1125.77427332154,1029.74376203892,993.712716215204,1066.87845300963,1279.74551328767
FBRSL1,700.816046921563,856.057831189657,1046.47981983411,966.996334960036,775.001497360846,1167.52186506337,1075.57501444278,1064.83176836811,1115.39166576491,934.110505728667,1040.72031230537,912.939474447256
GALNT9,2459.6886326495,1905.16994132028,1982.24892824999,2038.75060620741,2710.23915451337,1696.75567752341,1859.86896367508,2423.29560605729,1907.8808898962,2130.26521273435,1800.2406120399,2500.3944980955
NOC4L,617.850358915529,760.08227537329,874.263157627989,637.613208364274,914.592410335783,739.85817822697,592.402706948358,731.310059441159,671.400808518682,676.176801726582,866.02130117332,885.429021534224
EP400,2415.76562135219,2036.44685100014,2918.01803666588,2566.56943903976,3200.62021892532,2540.32229980821,2734.69621695928,2613.87943972984,2560.57698380805,2559.81217796492,2918.5011271472,2475.9407621728
LOC113994262,222.543257239717,263.656986667948,213.513514877991,198.435706236591,163.158209970705,122.953309965465,182.050665756555,222.717154466171,293.368681728104,204.497239427948,146.672431806053,259.820944178627
PUS1,628.587095010427,603.432517604049,646.691139712764,721.21809982436,741.463420866868,592.314206268413,533.35924778407,560.671045571555,640.882589949651,747.082879719187,660.493052782672,575.681699846763
ULK1,1606.60614656392,1496.99803727366,1612.33456708277,1726.49137304323,1698.658252695,1339.65649901502,1734.89364177733,1304.1696060034,1722.80266115498,2219.66852846416,1603.12033744705,2062.26506281389
MMP17,457.775384409768,560.408992582919,711.711716259971,629.55490557294,504.884016409347,501.435672815678,512.694037076569,560.671045571555,607.410995390069,519.977905279104,652.085078984873,490.093624117332
SFSWAP,2791.55138467364,2107.04955872712,2532.28785958177,2624.99213427693,2495.41417805194,2708.1802968915,2811.45271387285,2670.38976250484,2759.43763383851,2226.86189869529,2829.75029261487,2734.74280068798
ADGRD1,78.0853534174444,56.2615327199388,72.9284845056513,47.3425288990851,184.912637966798,78.0486228476428,118.086918328576,67.5907782210768,55.1296851569592,73.9889509488053,131.724922832188,85.5880757294302
RAN,5072.61977138073,4744.72259271484,4328.26162258841,4323.27944755049,4975.41896960665,5246.36427826552,4452.86087864007,4921.93830914792,4469.44233236777,4281.08291184337,4429.13375281846,4919.27654311535
STX2,546.597473922111,520.694969486492,545.645649132644,434.141062883099,447.7786429196,847.843259153161,454.634635565019,439.894081209303,463.680030516568,496.342545948236,503.544208557087,513.528454376581
RIMBP2,2455.78436497863,2729.23592057115,3593.70483889294,3076.25709059161,2748.30940350653,2760.56909852896,2872.46428834262,3110.28384371414,3445.60532230995,2801.30389286727,2902.61939886246,2677.68408353503
PIWIL1,56.6118812276472,81.6343808093229,87.8656439827124,58.4226952371688,41.6959869925134,95.1551703210988,106.278226495719,58.7264138642143,61.036437138062,78.0994482237389,107.435220749657,58.0776228163991
FZD10,83.9417549237527,16.5475096235114,46.5687913108376,45.3279532012517,31.7252074943037,78.0486228476428,42.3144790677399,22.1609108921563,38.393887877168,49.3259672992035,23.3554827716645,84.5691700659846
TMEM132D,640.299898023044,793.177294620313,1000.78968496309,891.449746291283,697.95456487468,801.869412818248,831.528716563725,923.001938658311,869.276999885625,586.773485996775,1001.48310124897,731.574266353939
GLT1D1,377.737897156887,574.750167589963,511.378047979386,505.658500156185,503.97758190951,413.764617014216,605.195456433954,481.9998119044,660.571763219993,478.872932529768,573.61065687208,425.90256732026
LOC113994239,43.9230112973125,51.8488634870024,60.6272943480716,72.5247251220027,68.8890219876308,59.8729161570959,67.8999780389314,64.2666415872533,62.0208958015791,23.6353593308684,54.1847200302616,60.1154341432903
SLC15A4,557.334210017009,532.829809877067,658.992329870343,556.022892602021,598.246769892583,595.521683919686,603.227341128477,546.266453491653,598.550867418414,529.226524147704,645.545543808807,523.717511011037
TMEM132C,220.59112340428,229.458800112691,264.475588387964,208.508584725758,206.667065962892,295.087943917115,228.301375435248,261.498748527445,257.928169841488,209.635361021615,278.397354638241,207.856755342902
LOC113994258,1536.32932848822,1766.17086048278,1969.94773809241,1895.71573166124,1928.89261565366,1892.41181425107,1791.96898563615,2150.71640208377,1845.85999409462,1814.7845468832,2009.50573767401,1728.06400520373
AACS,1993.12864598027,2124.70023565886,2149.19365181715,2363.09729355859,2130.12107461753,1951.21557119107,2150.16597123283,2185.06581396661,2253.42588079071,1974.06631628687,2125.34893222147,1991.96057203614
LOC113994219,17.569204518925,9.92850577410684,28.117006074468,35.2550747120846,30.8187729944664,45.9738463349129,62.9796897752407,58.7264138642143,96.4769490246786,36.9944754744026,36.4345531237966,39.7373208743783
BRI3BP,4701.71434264787,4588.07283494559,5144.53345518781,4939.73961108752,4868.45969862586,5825.84857392885,5187.95194523545,5749.64833096996,5362.3463401778,4627.39230725653,5141.00886769879,4934.56012806703
DHX37,231.327859499179,244.903142427969,257.446336869347,278.01144630101,235.672969957684,243.768301496747,277.504258072154,275.903340607346,264.819380486108,236.353593308684,275.594696705641,241.480642236607
UBB,7199.46958508837,6610.17851093869,5350.13906210736,5405.10659728703,7788.08522260163,5249.5717559168,6039.16181485394,5460.44844382732,5624.21234467336,5669.40336645221,6385.38898977308,5572.39507338397
SCARB1,952.641311692822,959.755558163661,826.815709877324,1033.47733298854,933.627534832365,844.635781501888,1015.54749762576,1024.94212876223,905.701970435759,904.309400485398,1075.28642680743,823.275776064043
NCOR2,2186.38989568844,2922.29019951211,3538.34948318383,3158.85469420278,2789.09895599921,2671.8288835104,3675.45533297694,3109.17579816953,3324.51690669734,3042.79560776962,3133.37156864651,2619.60646071863
TNS3,2105.37634151784,1767.27402779102,1963.79714301362,1927.94894282657,2038.57119013397,3359.29826009991,2246.60362120116,1873.70501593182,1905.91197256916,2101.49173180982,2296.31106611005,2236.49793126309
LOC113994306,92.7263571832152,75.0153769599184,47.4474477506647,119.867254021088,107.865705480632,203.14025124729,12.7927494855958,87.5355980240175,40.3628052042023,49.3259672992035,75.671764180193,37.6995095474871
LOC113994310,210.8304542271,241.593640503266,253.931711110039,210.523160423591,177.6611619681,203.14025124729,165.321685660007,166.206831691172,191.96943938584,276.430941739286,229.817950473179,220.083623304249
LOC113994309,30.2580744492597,37.5076884799592,78.2004231446141,43.3133775034183,38.9766834930016,24.5906619930929,15.7449224438102,42.105730695097,43.3161811947537,77.0718239050055,28.960798636864,33.6238868937047
LOC113994314,25.3777398606694,15.4443423152773,37.7822269125664,33.2404990142512,36.2573799934899,13.899069822183,29.5217295821441,17.7287287137251,16.7357972797912,33.9116025182024,29.8950179477306,24.4537359226943
LOC113994315,28.3059406138236,43.0235250211296,21.087754555851,36.2623625610014,28.0994694949547,26.7289804272749,20.6652107075009,22.1609108921563,26.5803839149625,16.4419890997345,18.6843862173316,24.4537359226943
TMIE,19.5213383543611,45.2298596375978,41.2968526718748,22.1603326761675,31.7252074943037,21.3831843418199,13.7768071383339,2.21609108921563,10.8290452986884,50.3535916179369,36.4345531237966,50.9452831722799
ALS2CL,340.647354283601,444.57642521834,507.863422220078,365.645489156764,297.310515946617,410.557139362943,386.734657526087,383.383758434304,251.036959196868,370.97237906276,440.951514729026,432.016001300933
JMJD4,123.960498550193,143.411750070432,123.890558015625,131.954708208088,165.877513470216,168.927156300378,131.86372546691,142.937875254408,70.8810237732333,129.480664160409,184.041204240716,151.816943853394
SNAP47,1970.67910687275,1883.1065951556,1782.79391640924,1742.6079786259,1663.30730720135,2047.43990072926,2414.87747981939,2155.1485842622,942.126940985892,1795.25968482726,1904.87317485696,1887.01328870125
LOC113994327,1881.85701736041,1484.86319688309,1791.58048080751,1710.37476746056,1510.11987672885,2277.30913240382,1869.70954020246,1802.79010107692,1946.27477777336,1600.01106426791,2052.47982597388,1807.53864695249
LOC113994325,13.6649368480528,3.30950192470228,8.78656439827124,16.1166055826673,7.25147599869798,3.20747765127299,5.90434591642882,5.54022772303908,8.86012797165416,5.13812159366703,7.47375448693264,6.11343398067359
LOC113994326,92.7263571832152,66.1900384940456,55.3553557091088,97.7069213449203,88.8305809840502,66.2878714596418,76.7564969135746,43.2137762397048,68.912106446199,94.5414373234734,72.8691062475933,61.1343398067359
ARHGEF5,238.160327923205,204.085952023307,176.609944405252,278.01144630101,220.263583460451,146.474812741467,218.460798907866,147.37005743284,282.539636429416,275.403317420553,186.843862173316,227.215962948368
CD9,382.618231745478,346.394534785505,407.696588079786,385.791246135098,555.644348400233,482.19080690804,387.718715178826,314.68493466862,343.576073567478,410.022103174629,349.398022264101,299.558265053006
VWF,307.461079081187,336.466029011399,287.32065582347,270.960431358593,245.643749455894,363.514133810939,394.607118747993,220.501063376955,239.223455234662,362.751384512893,351.266460885834,310.766227350907
ANO2,18.545271436643,7.72217115763865,18.4517852363696,23.1676205250842,53.4796354903976,13.899069822183,14.760864791072,13.2965465352938,22.642549260894,18.4972377372013,11.210631730399,18.3403019420208
LOC113994331,427.517309960508,367.354713641953,429.662999075464,454.286819861434,416.959869925134,583.760932531685,379.846253956921,522.997497054889,467.617865170636,357.613262919226,442.819953350759,505.377209069016
NTF3,22.4495391075153,18.7538442399796,20.2090981160239,31.2259233164178,33.5380764939782,16.037388256365,15.7449224438102,15.5126376245094,29.5337599055139,43.1602213868031,14.0132896629987,40.7562265378239
ZBBX,370.905428732861,146.721251995134,375.186299806182,226.639766006258,273.743218950849,287.603829397478,237.157894309891,261.498748527445,216.580905973768,356.585638600492,249.436556001377,291.407019745441
PDCD10,819.896210883166,816.343808093229,848.782120873002,738.341993255944,947.224052329923,1013.56293780227,805.943217592533,934.082394104389,912.593181080379,863.204427736062,858.547546686387,889.504644188007
SERPINI1,27788.625147433,36941.7636508351,26077.6444776292,34630.5562457563,37271.6801988078,17333.2092274793,24964.5585923138,31459.6291025051,34097.7102695793,30361.1604969785,27988.2763342519,24559.7021116927
LOC113994356,124.936565467911,364.045211717251,414.725839598403,263.909416416176,101.520663981772,172.134633951651,123.991264245005,296.956205954895,229.378868599491,179.834255778346,140.132896629987,143.665698545829
LOC113994354,262.562000866157,365.148379025485,455.14403583045,304.200930372845,280.088260449709,193.517818293471,255.854989711915,538.510134679399,424.301683975883,311.370168576222,300.818618099039,267.972189486192
GOLIM4,469.488187422384,414.790907896019,499.076857821807,488.534606724602,520.29340290658,588.037569400049,443.810001384899,468.703265369106,503.058377057253,471.679562298634,499.80733131362,457.488642887073
