,PFT1_LS_run2,PFT10_LS_run2,PFT11_LS_run2,PFT12_LS_run2,PFT2_LS_run2,PFT3_LS_run2,PFT4_LS_run2,PFT5_LS_run2,PFT6_LS_run2,PFT7_LS_run2,PFT8_LS_run2,PFT9_LS_run2
MYL4,165.244823529594,259.005190054314,137.646947048191,147.535360169302,278.412433655041,169.061147764472,131.467657185217,145.060077807816,212.558614841791,128.684034444558,180.976138685258,150.465918915371
DDX42,1591.01105731699,1730.10923005579,1698.30585746509,1753.21186334521,2060.46453762261,1797.53123055523,1853.32877837494,1892.85711285809,1738.56904780974,1848.1864474557,1665.3760521638,1879.20607333552
CCDC47,601.660639518009,638.42507373037,664.468355894504,627.025280719535,585.516224976823,728.333701450186,576.083970026889,588.200925257304,634.667939598365,647.473212677735,597.320151726207,645.547329540139
STRADA,1082.5654464567,781.559520865649,933.820655154273,828.656939617581,997.821661076655,983.29618915985,818.933947882916,888.935232907654,886.32931849124,869.377177586067,940.48255677421,1027.37482270172
LOC114000712,211.852337858454,140.862471783925,146.55933930311,159.829973516744,188.087789148635,207.442597527217,151.552993699625,180.44058459021,175.461120742044,133.750335013241,157.241563119978,188.486876920868
LIMD2,226.682001508546,215.837658378595,229.741667015685,249.58065095307,207.215360926462,260.445551961484,199.940395302518,199.899863320527,171.450580839369,271.553710481429,194.821307765005,317.11096889691
MAP3K3,942.74290347012,748.615878271022,833.803808737961,1036.43590518935,1050.95380490395,968.674684488328,816.195038358224,813.751655995067,862.266079075188,949.424726571265,909.825396669057,951.332906690731
DCAF7,2472.31678280816,2417.38177384026,2588.55481715087,2150.32787446758,2170.97939678339,2428.08361951461,2111.69924353755,2519.97659557603,2219.83383613077,2314.28609977457,2532.67700094506,2356.4904397875
KCNH6,11.651878582215,14.7678397837986,24.7566451525523,6.14730667372093,25.503429037103,13.7076606295518,8.21672857407608,25.6508674172358,12.0316197080259,7.09282079615673,4.94470324276662,67.1433939246009
ACE,124.992879336488,129.502595027157,90.1141883552904,132.781824152372,172.148146000445,131.593542043697,102.252622255169,115.871159712341,128.337276885609,89.1668900088274,129.551224960485,143.994266488903
LOC114001892,151.474421568795,189.709941838028,131.705352211578,111.880981461721,226.342932704289,248.565579415873,182.593968312802,170.710945225052,261.687728649563,107.405572056088,171.086732199725,263.719836378553
TANC2,3958.46093288521,4506.46310940993,4728.51922413749,4947.3524110106,4853.09001718539,5081.88671739584,4264.48212994548,4622.4632111198,4961.03785960934,5116.96357437021,4488.80160378353,4330.3444298601
MRC2,380.274946455925,299.900746378679,322.826652789282,301.218027012325,496.254223346962,273.239368549066,332.321022329299,290.120155615632,284.748333089946,289.792392528689,379.753209044476,376.973753841735
TLK2,963.928137255966,1175.7472443255,1254.66677633135,1086.84381991386,999.946946829747,1145.96042863053,1080.04332257022,1049.91653876755,1129.96961757876,1277.72100342195,1165.96102464437,1105.84360837264
METTL2A,118.637309200734,104.510866162267,125.763757374966,108.192597457488,146.644716963342,147.128890757189,132.380627026781,130.023362425299,139.366261617966,100.312751259931,109.772411989419,169.880876194773
ITGB3,117.578047511442,147.678397837986,112.890301895638,52.866837394,57.3827153334817,107.833596952474,66.6467984341726,55.7242981822709,129.339911861278,46.6099652318871,64.281142155966,69.5702635845262
RPRML,652.505200604038,621.385258595218,653.575432027381,646.696662075442,461.187008420946,471.543525656582,428.18285569352,559.896519831388,554.457141544859,748.799224051403,505.348671410748,741.004202830535
LOC114000970,280.704347662452,224.925559784009,441.658549521533,415.557931143535,366.611792408356,365.537616788048,131.467657185217,571.395184535666,175.461120742044,308.031074575949,228.445289815818,207.092877646962
LOC114000920,476.667760181521,452.123094919373,327.777981819792,372.526784427488,554.69958155699,445.955892481419,435.486614426032,422.797056049611,435.143579440269,332.349317305629,413.377191095289,766.081855983097
SMARCD2,209.733814479869,182.894015783967,106.948707059026,186.878122881116,257.159576124122,209.270285611158,212.721973084414,190.170223955369,150.395246350323,165.161398539078,163.175207011298,221.654095606514
PSMC5,1606.89998265637,1442.70434810956,1279.4234214839,1356.09585222284,1739.54638890573,1687.86994551881,1342.06566709909,1554.97327308623,1371.60464671495,1257.45580114721,1520.99071747501,1422.14562071625
FTSJ3,525.393797888966,322.620499892216,291.138146994015,346.70809639786,514.319152248244,481.595810118254,370.665755674987,429.87315740609,410.077705048549,314.110635258369,338.217701805237,454.633582959346
LOC114000946,1102.69141855325,1208.69088692013,1284.37475051441,1155.69365465953,964.87973190373,1063.71446485322,1330.19705915876,1349.76633374834,1397.67315608234,860.257836562437,1337.04775684409,1223.14230860237
MPP3,2171.48646304915,1439.29638508253,1847.8359941865,1707.72179395967,1604.5907435844,1821.29117564645,1843.28611011773,2134.32907164793,1601.20805614311,1485.43932673797,1806.79456490692,1667.2594563687
DUSP3,619.668088235978,479.386799135616,597.130281079561,549.569216630651,431.433007877659,487.992718412044,554.172693829353,568.741646526987,488.283233150717,580.598045171115,501.392908816535,644.73837298683
ETV4,64.6149630468285,82.9271003244075,94.0752515796987,47.9489920550232,62.6959297162115,42.0368259306255,94.9488635226569,54.839785512711,60.1580985401294,70.9282079615673,68.2369047501793,94.647916737088
DHX8,1153.53597963928,1159.84341686603,1023.93484350956,1165.52934533749,1133.83994927454,1232.77561261769,1107.43241781714,1259.54604145323,1091.86948850335,1150.05022909113,993.88535179609,1063.7778676006
NBR1,2110.0492850702,1919.81917189382,2281.57241725922,2076.56019438293,1876.62731998016,2157.58578309145,2123.56785147788,2106.02466622202,2310.07098394097,2347.72368352788,2148.96802930637,2117.84825656151
BRCA1,182.19301055827,153.35833621637,157.452263170233,89.7506774363256,190.213074901727,212.925661779038,185.332877837494,187.516685946689,145.382071471979,123.617733875874,165.153088308405,224.080965266439
RND2,541.28272322835,470.298897730202,522.860345621904,419.246315147767,536.634652655709,604.96475578422,454.658981098876,428.98864473653,501.317487834412,449.887490499084,396.565200069883,487.800801644992
VAT1,4263.52829940139,3715.81568713886,3941.25790828633,3406.83735857614,4690.50565707386,3752.24363632931,3444.635212221,4359.76294826053,3810.01290754153,3608.2192650163,3530.51811533536,3340.18160861057
LOC114000836,80.5038883862125,73.839198918993,44.5619612745941,77.4560640888837,133.893002444791,82.2459637773108,99.5137127304769,57.4933235213906,78.2055281021682,75.9945085302506,80.1041925328192,87.367307757312
IFI35,60.3779162896594,43.167531675719,31.6885057952669,82.3739094278604,130.705073815153,130.679698001727,52.9522508107125,45.1101461475526,61.1607335157982,60.7956068242005,54.3917356704328,77.6598291176107
RPL27,1642.91488009231,1377.95305059598,1438.85621626634,1504.86067372688,1564.21031427565,1829.51577202418,1272.67995914023,1347.99730840922,1276.35432402641,1365.87463331704,1277.71131793089,1823.38807115723
RUNDC1,1128.11369909627,861.078658163026,977.392350622765,820.050710274372,1118.96294900289,1051.83449230761,829.889585981684,1013.65151931559,848.229189415824,809.594830875604,894.002346292204,940.816471497721
PTGES3L,316.719245098389,285.132906594881,481.269181765617,302.44748834707,329.419291729247,351.829956158496,343.276660428067,335.230301763185,265.698268552238,332.349317305629,385.686852935796,367.266275202034
LOC114000907,445.949171192046,532.778219892426,455.522270806962,400.804395126605,479.251937322227,468.801993530672,484.786985870488,475.867816223202,445.169929196958,426.58250788314,524.138543733261,482.947062325141
PSME3,1667.27789894603,1559.71107870427,1640.87044071117,1405.2743056126,1652.40967302897,1568.15637602073,1458.01283697772,1631.92587533793,1605.21859604579,1542.18189310722,1604.06173195349,1675.34902190179
BECN1,1084.68396983528,900.838226811715,1011.06138803024,913.48977171493,1025.45037586685,1058.2314006014,1013.39652413605,1079.10545686302,1027.70085006054,928.146264182795,978.062301419237,1118.78691322558
CNTD1,429.000984163369,522.554330811335,353.524892778447,416.787392478279,388.927292815821,487.078874370074,553.259723987789,381.224960580298,317.835287287017,427.595767996877,304.593719754424,584.875588042005
LOC114001092,233.037571644299,305.580684757063,302.031070861138,152.453205508279,168.960217370807,204.701065401307,229.155430232566,205.206939337886,249.656108941537,254.328288547905,177.020376091045,266.146706038478
WNK4,28.6000656108913,36.3516056216581,23.7663793464502,23.3597653601395,36.1298578025626,41.1229818886554,49.3003714444565,30.9579434345949,28.073779318727,35.4641039807836,24.7235162138331,24.2686965992533
VPS25,487.260377074444,382.827846703087,447.600144358145,447.523925846884,415.49336472947,425.851323558076,412.662368386932,462.600126179804,353.930146411095,420.50294720072,438.100707309122,440.072364999794
RAMP2,25.4222805430145,12.495864432445,22.7761135403481,17.2124586864186,19.1275717778272,9.13844041970121,23.7372158806642,22.9973294085562,16.0421596107012,19.2519421609968,17.8009316739598,43.683653878656
EZH1,1001.0022963812,828.135015568399,967.489692561744,930.702230401349,1018.01187573103,980.554657033939,956.792393959081,1035.76433605459,974.561196350096,845.058934856387,897.958108886418,1029.80169236165
CNTNAP1,972.402230770304,1087.14020562271,1816.14748839124,1186.43018802814,1183.7841644722,1345.17842978002,1242.55195436862,849.132162777461,972.555926398759,1365.87463331704,1267.82191144536,1012.00464818886
PLEKHH3,128.170664404365,137.454508756895,135.666415435987,142.617514830326,147.707359839888,98.695156532773,124.163898452705,152.136179164295,123.324102007265,141.856415923135,138.451690797465,145.61217959552
TUBG1,525.393797888966,462.346984000464,502.064763693761,493.013995232418,626.959297162115,637.863141295144,498.481533493949,482.059404910121,457.201548904983,520.815698460651,434.144944714909,591.347240468473
RETREG3,483.023330317275,457.803033297757,454.53200500086,501.620224575628,535.572009779163,500.786534999626,414.48830807006,428.98864473653,415.090879926893,455.967051181504,368.87486191039,475.666453345365
PSMC3IP,408.875012066816,339.660315027368,375.310740512693,313.512640359767,464.374937050584,402.091378466853,437.31255410916,399.799726641055,340.8958917274,332.349317305629,445.023291848995,397.197667674446
MLX,610.134733032347,592.985566703298,662.487824282299,603.665515359395,583.390939223731,579.377122609056,571.519120819069,628.888508057057,617.623145011995,586.677605853535,574.574516809481,608.33532808795
COASY,401.46018024177,387.371797405794,367.388614063876,340.560789724139,393.177864322004,515.408039671148,403.532669971292,341.421890450104,326.859002068036,315.123895372106,329.317235968257,491.036627858226
NAGLU,347.437834087865,329.436425946277,339.661171493017,320.889408368232,345.358934877436,348.174579990616,312.235685814891,319.309073711108,305.803667578991,316.137155485843,365.90803996473,317.11096889691
ATP6V0A1,8688.0643755752,8633.5063351438,8900.5090652456,7905.43638240511,8929.38809161569,8676.03533446432,8063.34964069332,8987.53323539769,8278.75699409747,8697.82481631562,8064.81098895235,8307.17484592442
CAVIN1,881.305725491169,500.970564973476,510.977155948679,733.988416842279,1352.744381843,977.813124908029,773.285455804715,592.623488605103,677.781243552124,720.427940866776,755.550655494739,647.165242646756
STAT3,1846.29312443643,1529.03941146099,1493.32083560195,1317.98255084577,1934.01003531364,1634.86699108455,1413.27731474109,1715.07006627656,1386.64417134998,1279.74752364942,1588.23868157664,1155.18995812446
LOC114001747,695.934929865021,597.529517406005,517.909016591394,715.546496821116,836.299943841669,797.785848639915,597.995246224426,648.347786787374,718.889277554546,673.817975634889,594.353329780547,702.17428827173
GHDC,132.407711161534,139.726484108248,141.608010272599,120.48721080493,201.902146543732,152.61195500901,136.032506393037,183.09412259889,163.429501034018,129.697294558294,159.219444417085,148.039049255445
LOC114002196,507.386349170997,466.890934703171,509.986890142577,496.702379236651,541.947867038439,535.512608594491,543.217055730585,444.909872788607,423.111959732243,650.512993018946,489.525621033895,764.46394287648
HCRT,288.119179487497,244.237350270515,277.274425708586,253.269034957302,310.29171995142,322.586946815453,286.672530251099,253.855136163678,247.650838990199,351.601259466626,263.058212515184,398.006624227755
KCNH4,61.4371779789517,96.5589524325293,69.3186064271464,73.7676800846511,51.006858074206,95.9536244068627,83.0802555823248,76.9526022517074,35.0922241484088,107.405572056088,102.849827449546,207.092877646962
RAB5C,1454.36629939829,1359.77724778515,1402.21638144056,1406.50376694735,1477.07359839888,1483.16888011751,1478.09817349213,1499.24897490395,1440.7864600361,1434.77632105113,1520.99071747501,1639.75493355622
LOC114001161,561.408695324903,283.996918919204,1289.32607954492,347.937557732605,556.824867310082,1042.69605188791,198.11445561939,344.075428458784,678.783878527793,223.930485135805,974.106538825023,372.928971075193
LOC114001154,26.4815422323067,4.54395070270726,13.8637212854293,25.8186880296279,4.25057150618383,19.1907248813725,21.9112761975362,1.76902533911971,22.0579694647141,12.1591213648401,7.91152518842659,12.1343482996267
KAT2A,410.993535445401,440.763218162604,510.977155948679,387.280320444418,498.379509100054,566.583306021475,416.314247753188,514.786373683836,474.246343491353,490.417895048551,445.023291848995,478.093323005291
DHX58,21.1852337858454,14.7678397837986,23.7663793464502,27.0481493643721,28.6913576667409,20.1045689233427,20.0853365144082,16.8057407216372,12.0316197080259,21.2784623884702,29.6682194565997,29.9313924724124
CUNH17orf113,48.7260377074444,69.2952482162858,51.4938219173088,65.1614507414418,71.1970727285792,59.3998627280578,64.8208587510446,65.4539375474293,62.163368491467,72.9547281890406,41.5355072392396,69.5702635845262
ZNF385C,157.829991704548,227.197535135363,167.354921231254,177.042432203163,170.022860247353,145.301202673249,237.372158806642,188.401198616249,149.392611374655,195.559201951178,150.318978580105,166.64504998154
NKIRAS2,522.216012821089,555.497973405963,552.568319804967,505.30860857986,630.147225791753,628.724700875443,467.440558880772,580.240311231265,539.417616909827,615.048889038162,481.614095845468,735.341506957376
DNAJC7,1422.58844871952,1508.59163329881,1548.77572074367,1705.26287129019,1308.11338102807,1546.22411901344,1600.43613226171,1528.43789299943,1464.84969945215,2016.38762633598,1371.66067954346,1456.1217959552
CNP,353.793404223618,349.884204108459,270.342565065871,516.373760592558,342.171006247799,446.869736523389,409.92345886224,376.802397232498,312.822112408673,789.32962860087,510.293374653515,575.977065955612
TTC25,209.733814479869,170.398151351522,97.046048998005,195.484352224326,273.099219272311,188.251872645845,194.462576253134,137.983976451337,177.466390693382,112.471872624771,134.495928203252,165.027136874923
ACLY,3599.37122021513,2882.00073319208,3457.0179291024,3078.57118219944,4508.7937251845,3362.03223040807,3186.26474705839,3672.49660401252,3053.02350091157,3077.27096541828,3163.62113472208,3069.18116325224
KLHL11,2780.56193439221,2674.11498854322,2894.54695123641,2815.46645656419,2799.00133682205,2800.93198863842,2615.65859608088,2775.60075707883,2771.28307274863,2786.46531277586,2636.51576904316,2422.01592060548
NT5C3B,296.593273001836,265.821116108375,233.702730240094,327.036715041953,312.417005704512,322.586946815453,215.460882609106,338.768352441425,263.692998600901,360.720600490256,306.57160105153,317.11096889691
FKBP10,14.8296636500918,7.95191372973771,14.8539870915314,6.14730667372093,8.50114301236767,13.7076606295518,9.12969841564008,7.9606140260387,7.01844482968176,21.2784623884702,10.8783471340866,10.5164351930098
P3H4,218.207907994208,274.909017513789,273.313362484177,721.693803494837,243.345218729024,742.041362079738,246.501857222282,298.080769641671,221.58232962281,241.155907069329,261.080331218077,194.149572794027
JUP,1076.20987632095,703.176371243949,944.713579021396,946.685227753023,1473.88566976924,1122.20048353931,905.666082831496,1177.28636318417,944.482147080031,795.40918928329,922.681625100251,891.470121745906
HAP1,134.526234540118,141.998459459602,117.841630926149,131.552362817628,117.953359296601,159.008863302801,130.554687343653,178.671559251091,139.366261617966,146.922716491818,133.506987554699,93.0300036304711
EIF1,3283.71123680604,3418.18691611154,3492.66749812208,3432.65604660577,4028.47914498573,4123.26431736918,3148.83298355426,3537.16616556986,3475.13282566814,3039.78034121003,3391.07748388935,3636.25970712146
LOC114001297,16.9481870286763,9.08790140541453,3.96106322440837,6.14730667372093,10.6264287654596,24.6737891331933,13.6945476234601,15.0367153825175,12.0316197080259,24.3182427296802,20.7677536196198,22.6507834926364
LOC114001293,153.592944947379,60.2073468108712,43.571695468492,40.5722240465581,124.329216555877,90.4705601550419,141.510325442421,83.1441909386264,63.1660034671359,132.737074899504,107.794530692312,110.827047803257
LOC114001273,12.7111402715072,17.0398151351522,10.892923867123,31.9659947033488,14.8770002716434,48.4337342244164,21.9112761975362,21.2283040694365,15.0395246350323,16.2121618197868,26.7013975109397,24.2686965992533
LOC114002150,234.096833333592,120.414693621742,12.8734554793272,253.269034957302,440.996793766573,385.642185711391,251.979676271666,38.0340447910738,218.574424695803,172.254219335235,78.1263112357125,287.179576424498
LOC114001282,73.0890565611666,55.663396108164,26.7371767647565,61.4730667372093,29.7540005432868,68.538303147759,61.1689793847886,46.8791714866723,38.1001290754153,52.6895259143071,31.6461007537063,92.2210470771627
KRT222,756.312846154681,717.944211027747,812.017961003715,657.761814088139,666.277083594316,800.527380765826,864.582439961116,778.371149212673,856.250269221175,597.823467104638,982.01806401345,968.320994310208
SMARCE1,1700.11501131409,1393.85687805545,1312.10219308527,1480.271447032,1725.73203151064,1593.74400919589,1555.70061002507,1524.01532965163,1350.5493122259,1394.24591650167,1571.42669055123,1779.70441727858
TNS4,12.7111402715072,4.54395070270726,2.97079741830628,11.0651520126977,11.6890716420055,6.39690829379084,5.47781904938405,4.42256334779928,4.01053990267529,11.1458612511034,1.97788129710665,7.280608979776
IGFBP4,112.281739064981,127.230619675803,95.0655173858008,189.337045550605,354.92272076635,162.664239470681,115.947169878629,149.482641155616,143.376801520642,167.187918766551,110.761352637972,87.367307757312
LOC114001427,36.0148974359372,61.343334486548,25.7469109586544,31.9659947033488,44.6310008149302,74.0213673995798,33.7798841378683,91.1048049646651,190.500645377076,27.3580230708902,16.8119910254065,40.4478276654222
TOP2A,37.0741591252294,20.4477781621827,22.7761135403481,22.1303040253953,43.5683579383843,26.5014772171335,21.9112761975362,26.5353800867957,49.1291138077723,30.3978034121003,26.7013975109397,131.859918189276
RARA,506.327087481705,629.337172324956,650.604634609074,548.339755295907,552.574295803898,629.638544917413,594.343366858169,543.090779109751,633.665304622696,737.6533628003,476.669392602702,584.875588042005
CDC6,13.7704019607995,4.54395070270726,10.892923867123,7.37676800846511,5.31321438272979,7.31075233576096,6.39078889094806,7.07610135647884,17.04479458637,4.0530404549467,7.91152518842659,6.47165242646756
WIPF2,533.867891403304,502.106552649152,532.763003682925,547.110293961163,600.393225248466,528.20185625873,529.522508107125,558.127494492269,528.38863217747,546.147201304068,535.016890867348,486.182888538375
RAPGEFL1,345.31931070928,385.09982205444,436.707220491022,322.118869702977,365.54914953181,476.112745866433,409.010489020676,378.571422571618,345.909066605744,509.669837209548,315.47206688851,513.687411350862
CASC3,688.520098039975,734.9840261629,680.312608792137,786.855254236279,1023.32509011376,990.606941495611,721.246174835567,880.974618881616,707.860292822189,772.104206667346,690.28057269022,830.798380247773
MSL1,850.587136501693,772.471619460235,755.572810055896,687.268886122,781.042514261279,1005.22844616713,634.514039886986,704.956597639205,802.107980535059,727.520761662933,746.650189657759,926.255253538169
NR1D1,406.756488688232,13.6318521081218,46.5424928867983,24.5892266948837,385.739364186183,214.753349862978,61.1689793847886,74.2990642430278,32.0843192214023,41.5436646632037,118.672877826399,50.964262858432
THRA,594.245807692963,766.79168108185,790.232113269469,679.892118113535,639.711011680667,795.044316514005,745.896360557795,723.531363699962,695.828673114163,813.64787133055,760.495358737506,678.714548225785
MED24,760.54989291185,653.192913514169,623.867457844318,548.339755295907,696.031084137603,771.284371422782,714.855385944619,597.930564622462,678.783878527793,630.247790744212,606.220617563187,685.186200652253
PSMD3,1080.44692307812,979.221376433415,1041.7596280194,870.458624998883,992.508446693925,1224.55101623996,1020.70028286856,1109.17888762806,904.376748053279,940.305385547635,1018.60886800992,1179.45865472371
LOC114001558,12.7111402715072,9.08790140541453,8.91239225491883,6.14730667372093,20.1902146543732,18.2768808394024,9.12969841564008,10.6141520347183,13.0342546836947,5.06630056868338,22.7456349167264,8.08956553308445
LOC114001570,67.7927481147053,94.2869770811757,102.987643834618,60.2436054024651,71.1970727285792,77.6767435674602,62.0819492263526,69.8765008952286,58.1528285887917,88.1536298950907,77.1373705871592,118.107656783033
ORMDL3,1516.86273906653,1304.11385167698,1419.0509001443,1459.37060434135,1585.46317180657,1433.82130185112,1472.62035444275,1576.20157715566,1520.9972580896,1588.79185833911,1611.97325714192,1566.94884375846
LRRC3C,7.41483182504589,13.6318521081218,7.92212644881673,8.6062293432093,13.8143573950975,6.39690829379084,15.5204873065881,10.6141520347183,11.0289847323571,4.0530404549467,12.8562284311932,12.1343482996267
IKZF3,20.1259720965531,18.1758028108291,24.7566451525523,20.9008426906512,28.6913576667409,33.8122295528945,25.5631555637922,12.383177373838,21.0553344890453,24.3182427296802,18.7898723225131,42.0657407720391
RDH8,36.0148974359372,10.2238890810913,20.7955819281439,27.0481493643721,141.331502580612,43.8645140145658,46.5614619197644,34.4959941128344,24.0632394160518,15.1989017060501,20.7677536196198,29.122435919104
ERBB2,94.274290347012,99.9669154595598,75.260201263759,79.9149867583721,172.148146000445,103.264376742624,104.991531779861,81.3751655995067,89.2345128345253,74.981248416514,102.849827449546,109.20913469664
PGAP3,532.808629714012,645.240999784431,700.117924914179,511.455915253581,541.947867038439,656.140022134547,578.822879551581,641.271685430895,599.575715449956,463.059871977661,550.839941244201,983.691168823069
STARD3,537.045676471181,482.794762162647,513.947953366986,543.42190995693,482.439865951865,519.977259880999,573.345060502197,540.437241101072,475.248978467022,386.052103333673,548.862059947094,494.27245407146
PPP1R1B,328.371123680604,1239.36255416341,252.517780556033,504.079147245116,418.681293359107,1185.25572243525,1124.77884480686,155.674229842535,617.623145011995,777.17050723603,443.045410551889,8562.80511676988
NEUROD2,2.11852337858454,1.13598767567682,3.96106322440837,106.963136122744,6.37585725927575,51.1752663503268,10.0426682572041,0.884512669559855,5.01317487834412,195.559201951178,0.988940648553323,34.7851317922631
CDK12,572.001312217826,724.760137081808,611.984268171093,671.285888770325,771.478728372366,747.524426331559,588.865547808785,637.733634752656,686.804958333144,676.857755976099,615.121083400167,630.986111580587
MED1,1231.92134464691,998.533166919921,1204.16322022014,1212.24887605777,1379.31045375665,1442.04589822885,1127.51775433155,1213.55138263612,1165.06184172717,1278.73426353568,1136.29280518777,1092.0913469664
FBXL20,199.141197586947,234.013461189424,173.296516067866,197.943274893814,242.282575852478,191.907248813725,188.071787362186,200.784375990087,201.529630109433,215.824404225912,205.699654899091,201.430181773803
RPL19,2083.56774283789,1641.502191353,1682.46160456745,1774.11270603586,2274.05575580835,2314.76695831032,1659.77917196337,1823.86512463242,1790.70606654452,1489.49236719291,1692.07744967474,2261.84252305041
CACNB1,1010.53565158483,1131.44372497411,1142.76674024181,970.044993113162,984.007303681557,1115.80357524552,1327.45814963407,1240.97127539248,868.281888929201,1089.25462226693,1005.75263957873,1177.03178506379
PLXDC1,369.682329563002,580.489702270853,675.361279761627,540.962987287442,539.822581285347,451.43895673324,637.252949411678,620.043381361459,618.625779987664,644.433432336525,772.362646520146,527.439672757106
LOC114001994,282.822871041036,282.860931243527,486.220510796127,425.393621821488,269.911290642673,275.980900674976,589.778517650349,422.797056049611,431.133039537594,446.847710157874,690.28057269022,288.797489531115
LOC114002066,94.274290347012,93.1509894054989,93.0849857735966,73.7676800846511,78.6355728644009,64.8829269798786,83.0802555823248,75.1835769125877,84.2213379561811,89.1668900088274,72.1926673443926,83.3225249907698
LASP1,1544.40354298813,1263.21829535262,1380.43053370632,1101.59735593079,1459.0086694976,1540.74105476162,1310.11172264435,1317.92387764418,1246.27527475635,1207.80605557412,1317.26894387303,1400.30379377692
RPL23,2203.26431372792,2154.96862075892,2171.65291278189,2051.97096768805,2446.2039018088,2894.14408091937,1908.10696886878,2068.8751341005,2053.39643016975,1897.83619302879,1928.43426467898,2749.6433246954
LOC114001947,14.8296636500918,9.08790140541453,11.8831896732251,8.6062293432093,20.1902146543732,8.22459637773109,11.8686079403321,1.76902533911971,5.01317487834412,3.03978034121003,15.8230503768532,0.808956553308445
CWC25,300.830319759005,259.005190054314,270.342565065871,216.385194914977,334.732506111977,301.56853385014,271.15204294451,302.50333298947,258.679823722556,266.487409912746,287.781728729017,300.122881277433
PIP4K2B,2262.58296832829,2221.99189362385,2620.24332294613,2514.24842955186,1712.98031699208,2254.45325154029,2268.73005628656,2246.66218068203,2566.74553771219,2205.86726760474,1841.40748760629,2095.19747306887
PSMB3,640.853322021823,524.826306162689,624.85772365042,528.66837394,628.021940038661,654.312334050606,587.952577967221,519.208937031635,571.501936131229,476.232253456237,509.304434004961,779.834117389341
IFNGR2,706.527546757944,692.952482162858,836.774606156268,634.402048728,752.351156594538,797.785848639915,651.860466876702,718.224287682602,633.665304622696,593.770426649692,594.353329780547,651.210025413298
TMEM50B,764.786939669019,696.360445189888,801.125037136592,479.489920550232,557.887510186628,615.930884287861,685.64035101457,669.57609085681,712.873467700533,739.679883027773,652.700828045193,782.260987049266
DNAJC28,455.482526395676,386.235809730117,424.824030817797,345.478635063116,428.245079248021,649.743113840756,314.061625498019,390.070087275896,470.235803588678,414.4233865183,512.271255950621,479.711236111908
LOC114003119,93.2150286577198,113.598767567682,145.569073497008,110.651520126977,114.765430666963,96.8674684488328,133.293596868345,134.445925773098,107.281942396564,179.347040131392,191.854485819345,136.713657509127
SPTBN5,42.3704675716908,122.686668973096,42.58142966239,104.504213453256,65.8838583458494,105.092064826564,126.902807977397,59.2623488605103,63.1660034671359,220.890704794595,32.6350414022597,266.146706038478
EHD4,128.170664404365,193.117904865059,136.656681242089,243.433344279349,168.960217370807,169.974991806442,210.896033401286,114.102134373221,208.548074939115,280.673051505059,138.451690797465,280.70792399803
PLA2G4F,136.644757918703,115.870742919035,149.530136721416,199.172736228558,58.4453582100277,127.938165875817,136.032506393037,116.755672381901,99.2608625912135,231.023305931962,230.423171112924,164.218180321614
VPS39,1651.38897360665,1306.38582702834,1237.83225762761,1270.03355879074,1146.59166379309,1293.08931938772,1605.00098146953,1390.45391654809,1355.56248710425,1408.43155809398,1435.94182169943,1412.43814207654
TMEM87A,1599.48515083133,1496.09576886637,1765.64393228003,1700.34502595121,1582.27524317693,1528.86108221601,1617.78255925142,1667.30638212033,1585.16589653241,1619.18966175121,1791.96045517862,1538.63536439266
GANC,908.846529412768,488.474700541031,390.164727604224,491.784533897674,409.117507470194,516.321883713118,393.490001714088,449.332436136406,462.214723783327,582.624565398588,473.702570657042,445.735060872953
CAPN3,223.504216440669,79.5191372973771,94.0752515796987,100.815829449023,125.391859432423,84.9874959032212,75.7764968498127,129.138849755739,97.2555926398759,58.7690865967272,127.573343663379,63.0986111580587
ZNF106,830.46116440514,740.663964541284,764.485202310815,872.917547668372,770.41608549582,786.819720136274,709.377566895235,826.134833368905,884.324048539902,874.443478154751,793.130400139765,714.308636571357
SNAP23,483.023330317275,570.265813189761,342.631968911324,430.311467160465,480.314580198773,462.405085236881,504.872322384897,487.36648092748,423.111959732243,554.253282213961,479.636214548362,511.260541690937
LRRC57,383.452731523802,390.779760432825,434.726688878818,390.968704448651,370.862363914539,426.765167600046,377.056544565935,402.453264649734,456.198913929315,423.54272754193,384.697912287243,478.093323005291
HAUS2,105.926168929227,114.734755243358,115.861099313945,141.388053495581,89.2620016298605,98.695156532773,117.773109561757,113.217621703661,132.347816788285,121.591213648401,81.0931331813725,126.197222316117
STARD9,1689.52239442117,1580.15885686645,1733.95542648476,2414.66206143758,2280.43161306763,1596.4855413218,1810.41919582143,1761.94923776323,1854.87470498732,2036.65282861072,1612.96219779047,1501.42336294047
CDAN1,460.778834842137,481.65877448697,411.95057533847,446.294464512139,543.010509914985,413.057506970495,464.70164935608,445.794385458167,482.267423296704,459.006831522714,508.315493356408,388.299145588053
LOC114002565,118.637309200734,151.086360865016,161.413326394641,136.470208156605,111.577502037326,169.974991806442,131.467657185217,173.364483233732,149.392611374655,134.763595126978,150.318978580105,190.104790027484
TTBK2,1737.18917043932,2016.37812432635,1841.89439934989,2220.407170548,1589.71374331275,1580.95019260831,1971.10188793669,1738.06739568512,1913.02753357611,2473.36793763122,2137.10074152373,1548.34284303236
