,PFT1_POM_run1,PFT10_POM_run1,PFT11_POM_run1,PFT12_POM_run1,PFT3_POM_run1,PFT4_POM_run1,PFT5_POM_run1,PFT6_POM_run1,PFT7_POM_run1,PFT8_POM_run1,PFT9_POM_run1
MAX,746.980596758502,744.964474910746,786.266725859344,723.793919414496,681.158520021849,752.973420631371,728.209052977597,690.019176572361,752.849451941464,792.173875763096,743.860192111674
LOC113998982,703.040561655061,435.408392011867,540.966430603107,456.642515682107,646.542267365001,585.987478368904,527.537808265021,504.415562796784,390.937486490085,613.602306646235,629.782773549554
RAB15,516.87357082206,544.006755520654,653.823220435825,574.686159191767,576.193108739794,594.183107437001,580.291589091523,536.385563255735,572.346992982004,567.059716823224,546.817378231649
CHURC1,631.348925433657,719.591025492805,611.851687026963,622.317804818472,599.642828281529,675.114944484454,683.73037502584,648.280564862064,617.699369604984,632.599282084199,605.270270387446
LOC113999000,0,14.2091316740469,20.5194163332213,18.6384700278411,22.3330662302246,0,11.378266452775,24.8655559125175,29.9325685711666,14.247731578473,10.3706744147382
TUBE1,138.758005589815,197.912905459939,152.030221014322,148.072289665626,154.098156988549,129.081157822521,141.711136730015,153.633613316626,165.082650907646,151.975803503712,174.415887884233
CCN6,46.2526685299382,63.9410925332112,22.3848178180596,35.2059989414776,61.4159321331175,94.2497342831104,49.6506172484725,78.1488900107693,55.3298994800353,44.6428922792153,71.6519323200091
FYN,1854.73200805052,1812.6792264177,1740.41958535414,1652.61100913524,1800.0451381561,1705.7152997976,1882.58590400458,1866.69280457542,1834.0501106333,1991.83287467052,1831.83821707602
TRAF3IP2,227.794392509946,197.912905459939,177.213141059639,226.7680520054,169.731303349707,169.034849529492,168.605221072938,213.133336393007,203.178647270949,200.41809087052,221.555317042134
REV3L,1345.9526542212,1454.40612063637,1440.08994629517,1571.84430568127,1352.2671602401,1538.72935753513,1439.8679002057,1701.51446887084,1397.76024752024,1520.70788380901,1338.75978808438
MFSD4B,306.423929010841,352.18347792102,418.782633346199,372.769400556822,404.228498767065,357.534318095712,386.861059394348,384.528061075717,333.793491945131,413.184215775716,374.287067513732
SLC16A10,161.884339854784,129.912061019858,169.751535120285,198.810346963638,132.881744069836,141.374601424666,118.954603824465,146.529168770192,146.941700258454,178.571569116861,148.960596138966
RPF2,366.55239809976,296.36188920155,266.752412331877,313.747578801992,345.045873256969,274.553573781235,275.147170585285,341.901393797116,287.534067789692,252.65977332492,286.607729280037
GTF3C6,159.571706428287,142.091316740469,123.116497999328,96.2987618105123,102.732104659033,109.616538785791,73.4415380133656,117.223335016154,129.707797141722,89.2857845584305,112.191841395804
AMD1,4987.19398424059,4177.4847121698,4827.65904276152,4511.54521729465,5141.07184619769,4394.90608776678,4464.41800092515,4417.18839674507,4319.36034957259,4116.64457740679,4586.66645706374
LOC113999001,17.3447506987268,19.2838215576351,3.7308029696766,18.6384700278411,6.69991986906737,26.6357944713138,8.27510287474542,29.3058337540385,9.07047532459595,27.5456143850477,21.6841374126343
CDK19,418.586650195941,329.854842433232,448.629057103612,396.585223370174,425.444911685778,419.001536106437,385.826671535005,452.90833983514,346.492157399565,430.281493669883,424.254862421107
AAK1,6882.39707725481,7410.06216801547,8127.55426944048,7638.66629974354,6824.98503995663,8403.59315569951,6900.40140967834,8096.40261622936,6781.99440020039,8120.25715095769,6407.19121114187
NFU1,1766.85193784364,1604.61694119059,1729.22717644511,1553.20583565342,1697.31303349707,1797.91612681368,1770.87201519552,1666.88030170698,1658.08288933614,1633.7398876649,1890.29110923182
LOC113999007,856.830684517106,1044.37117804245,1027.8362181459,1040.64790988779,932.405515111875,1043.9182525488,1110.93256093457,936.010568992623,902.512294797297,980.243932598939,922.047234328539
LOC113999008,82.0984866406404,42.6273950221408,50.3658400906341,113.901761281251,66.9991986906737,64.5405789112604,64.132047279277,73.7086121692483,119.730274284667,81.6869943832449,76.3658752357992
LOC113999023,5.78158356624228,9.13444179045874,8.39430668177236,6.2128233426137,14.516493049646,7.17117543458449,1.03438785934318,10.6566668196504,7.25638025967676,3.79939508759279,15.0846173305282
LOC113999026,39.3147682504475,37.5527051385526,23.3175185604788,44.5252339553982,62.5325854446288,28.684701738338,10.3438785934318,21.3133336393007,10.8845703895151,17.0972778941675,28.2836574947404
MARCH2,911.177570039783,763.233358491664,1027.8362181459,832.518327910235,826.323450518309,934.301713763008,828.544675333885,847.205012162204,955.121051679953,916.60406488176,922.047234328539
RAB11B,12302.0535122503,12324.3918512823,12894.5877639448,12392.5116274001,12949.8284535957,12620.2443112352,12495.4053408656,12261.383231576,12719.5275476809,12924.5922392188,13266.9209421996
ANGPTL4,174.603823700517,163.40501425154,204.261462589794,234.016345905116,179.781183153308,194.646190367293,213.083899024695,195.372225026923,197.736362076192,215.615671220891,189.500505214761
RPS28,632.505242146905,752.06904074777,701.390958299201,754.858036127564,810.690304157152,626.965623709387,622.701491324593,630.51945349598,643.096700513853,702.888091204666,772.143849606414
LOC113999018,563.126239351998,406.990128663773,612.784387769382,541.551101364494,569.493188870726,494.81110498633,388.929835113035,517.736396321347,413.613674801575,402.735879284836,557.188052646387
NDUFA7,344.58238054804,357.258167804608,317.118252422511,418.330105069322,374.078859356261,371.876668964881,314.453909240326,324.140282431032,369.168345711055,406.535274372428,364.859181682152
CD320,571.220456344737,521.678120032866,568.947452875682,325.137754930117,431.028178243334,353.436503561664,420.995858752673,356.110282889983,403.63615194452,374.24041612789,500.620737656906
POLE4,259.014943767654,223.28635487788,253.694601938009,327.208696044321,299.263087485009,298.116007352012,218.25583832141,225.566114349266,279.370639997555,263.108109815801,229.097625707398
LOC113999029,2.31263342649691,2.02987595343528,2.79810222725745,8.28376445681826,5.58326655755614,8.19562906809656,5.17193929671589,5.32833340982518,7.25638025967676,3.79939508759279,4.71394291579008
ELAVL1,2754.34641095782,3077.29194540788,2807.42923468164,2832.01197367474,2754.7837194982,2714.80212880699,2932.48958123791,2875.52393016899,2925.22829218219,2822.00070130954,2630.38014701086
MATK,61.2847858021682,34.5078912083997,36.3753289543469,55.9154100835233,11.1665331151123,18.4401654032173,22.7565329055499,31.9700004589511,43.5382815580606,54.1413799981972,32.9976004105305
LOC113999033,9.25053370598765,21.3136975110704,19.5867155908022,13.4611172423297,5.58326655755614,15.366804502681,8.27510287474542,16.8730557977797,12.6986654544343,31.3450094726405,14.1418287473702
MRPL54,238.201242929182,358.273105781326,241.56949228656,256.796698161366,257.946914959094,248.942232943433,238.943595508274,246.879447988567,222.226645452601,258.35886595631,268.694746200034
APBA3,224.3254423702,165.434890204975,234.107886347207,157.391524679547,178.664529841796,186.450561299197,199.636856853233,197.148336163532,187.758839219136,190.919603151538,206.470699711605
TJP3,97.1306039128703,115.702929345811,94.2027749843342,68.3410567687507,54.7160122640502,101.420909717695,101.370010215631,70.1563898960315,176.874268829621,74.0882042080594,81.0798181515893
PIP5K1C,1907.92257685995,2253.16230831316,2081.78805707954,2083.36676088979,1980.94297462092,2067.34743242736,2200.14297682294,2265.42975474401,2337.46149114838,2102.01533221071,2134.47335226975
CACTIN,922.740737172268,907.354551185568,859.950084510457,816.986269553701,911.189102193162,944.546250098128,867.851413988926,862.301956823375,965.098574537009,933.701342775928,901.305885499062
HMG20B,681.07054410334,669.859064633641,668.746432314531,620.246863704267,615.275974642687,703.799646222792,739.587319430372,801.91417817869,670.308126487641,645.897164890774,723.118843282198
MFSD12,462.526685299382,473.976035127137,382.407304391852,415.223693398015,391.945312340441,419.001536106437,416.858307315301,388.080283348934,400.007961814681,418.883308407105,419.540919505317
LOC113999036,55.5032022359259,28.4182633480939,27.0483215301554,37.2769400556822,25.6830261647582,40.9781453404828,42.4099022330703,31.0819448906469,21.7691407790303,35.1444045602333,56.5673149894809
FZR1,1539.05754533369,1390.46502810316,1433.56104109823,1397.88525208808,1318.76756089476,1497.75121219465,1596.06046696652,1499.03779929748,1501.16366622063,1637.53928275249,1508.46173305282
SMIM24,5.78158356624228,18.2688835809175,13.9905111362873,6.2128233426137,6.69991986906737,10.2445363351207,6.20632715605907,14.2088890928671,11.7916179219747,2.84954631569459,1.88557716631603
LOC113999012,87.8800702068826,84.2398520675639,102.597081666107,76.6248212255689,85.9823049863646,95.2741879166225,121.023379543152,116.33527944785,122.451416882045,116.831398943478,96.1644354821175
DOHH,432.462450754922,536.90218968363,523.245116497144,588.147276434097,537.110242836901,521.446899457644,460.302597407714,552.37056348521,491.6197625931,518.617429456416,550.588532564281
NFIC,484.496702851103,455.707151546219,521.379715012305,589.182746991199,455.594551096581,583.93857110188,551.328729029914,458.236673244965,501.597285450156,677.242174363415,600.556327471656
LOC113999059,194.261207825741,235.465610598492,318.98365390735,281.647991531821,235.613848728869,268.406851980162,193.430529697174,240.663059010437,216.784360257843,260.258563500106,217.784162709501
LOC113999057,985.181839687684,901.264923325262,1238.62658593263,1146.26590671223,950.271968096055,1194.51293667507,1044.73173793661,968.868625019879,1014.98618882229,1275.64690065928,1001.24147531381
LOC113999067,98.2869206261187,100.478859695046,117.520293544813,71.4474684400575,85.9823049863646,89.1274661155501,54.8225565451884,103.014445923287,68.0285649344696,81.6869943832449,93.3360697326435
LOC113999068,21.9700175517207,3.04481393015291,11.1924089090298,12.4256466852274,2.23330662302246,17.4157117697052,14.4814300308045,7.99250011473777,24.4902833764091,14.247731578473,7.54230866526412
MMS22L,231.263342649691,235.465610598492,205.194163332213,198.810346963638,227.797275548291,273.529120147723,279.284722022658,215.79750309792,153.291032985672,244.111134377837,235.697145789504
LOC113999075,194.261207825741,157.315386391234,174.415038832381,162.568877465058,171.964609972729,181.328293131636,184.121038963086,178.499169229144,170.524936102404,160.524442450795,176.301465050549
LOC113999070,136.445372163318,167.46476615841,124.049198741747,141.859466323013,137.348357315881,153.66804502681,163.433281776222,113.671112742937,136.057129868939,147.226559644221,157.445693387389
FNDC1,312.205512577083,278.093005620633,349.762778407182,353.095459971878,259.063568270605,294.018192817964,331.004114989817,339.237227092203,368.261298178596,312.500245954507,395.971204926366
SF3B5,764.325347457229,640.425863308829,604.39008108761,685.481508801711,594.059561723973,490.713290452282,539.950462577139,531.945285414214,753.756499473923,605.053667699151,704.263071619037
LOC113999081,12.719483845733,10.1493797671764,15.8559126211256,25.8867639275571,18.9831062956909,4.09781453404828,1.03438785934318,36.4102783004721,23.5832358439495,18.0471266660657,135.761555974754
STX11,16.1884339854784,8.1195038137411,9.32700742419151,10.3547055710228,11.1665331151123,5.12226816756035,6.20632715605907,10.6566668196504,9.07047532459595,25.6459168412513,19.7985602463183
LOC113999076,6.93790027949073,25.3734494179409,13.9905111362873,11.3901761281251,20.0997596072021,16.3912581361931,8.27510287474542,11.5447223879546,10.8845703895151,10.4483364908802,15.0846173305282
LOC113999078,345.738697261288,312.600896829032,405.724822952331,278.541579860514,300.37974079652,320.653987289278,293.766152053462,314.371671179686,325.630064152995,322.948582445387,401.627936425314
PIRT,13.8758005589815,13.1941936973293,4.66350371209575,9.31923501392054,17.8664529841796,6.14672180107242,13.4470421714613,8.88055568304197,15.4198080518131,13.2978828065748,11.3134629978962
NDEL1,1487.02329323751,1530.5264688902,1552.94673612789,1503.50324891251,1399.16659932357,1530.53372846703,1596.06046696652,1543.44057771269,1605.47413245348,1592.89639047328,1465.09345822756
MYH10,4171.99070140043,4936.65831875459,4747.44677891348,4722.78121094351,4018.83526812891,4657.16621794587,4832.66007885133,5108.09562888574,5364.27910696604,4765.39128861325,4678.11694963007
STX8,600.128374175949,650.575243076006,597.861175890676,562.260512506539,702.374932940562,546.033786661933,659.939454260947,650.944731566976,677.564506747317,492.021663843266,654.295276711662
NTN1,102.912187479113,88.2996039744345,67.1544534541789,88.014997353694,83.7489983633421,94.2497342831104,56.8913322638748,60.3877786446854,67.12151740201,111.132306312089,103.706744147382
PIK3R5,128.351155170579,111.64317743894,96.0681764691725,78.6957623397735,101.615451347522,96.2986415501346,91.0261316221996,101.238334786678,116.102084154828,100.683969821209,104.64953273054
PIK3R6,126.038521744082,77.1352862305405,78.3468623632087,55.9154100835233,129.531784135302,141.374601424666,98.2668466376019,84.3652789888987,74.3778976616868,77.8875992956522,103.706744147382
LOC113999096,1814.26092308683,2350.59635407805,1760.93900168736,1880.41453169775,1786.64529841796,2389.02587335015,2355.30115572442,1987.46836186479,1995.50457141111,1773.36765713393,1978.91323604867
CCDC42,256.702310341157,286.212509434374,254.627302680428,273.364227075003,308.196313977099,330.898523624399,297.903703490835,338.349171523899,272.114259737878,269.757051219088,318.662541107409
TAF6L,108.693771045355,106.568487555352,117.520293544813,119.079114066763,112.781984462634,136.252333257105,152.055015323447,104.790557059895,145.127605193535,162.424139994592,114.07741856212
LOC113999103,774.732197876465,885.02591569778,859.017383768038,814.915328439497,751.507678647056,908.690372925206,831.647838911915,949.331402517186,766.455164928358,904.256030847084,776.857792522204
LOC113999105,82.0984866406404,75.1054102771052,87.6738697874002,86.9795267965917,75.9324251827635,96.2986415501346,66.2008229979634,93.2458346719406,73.4708501292272,70.2888091204666,67.8807779873771
LOC113999104,284.45391145912,335.944470293538,299.396938316547,409.010870055402,232.263888794335,313.482811854693,173.777160369654,293.058337540385,264.857879478202,277.355841394274,206.470699711605
LOC113999107,135.289055450069,145.136130670622,143.635914332549,106.653467381535,152.981503677038,76.8340225134052,74.4759258727088,125.215835130892,138.778272466318,157.674896135101,102.763955564224
LOC113999119,432.462450754922,446.572709755761,471.013874921671,452.500633453698,434.378138177868,389.292380734587,554.431892607943,452.020284266836,462.594241554393,394.187240337752,488.364486075852
TMEM114,37.0021348239506,25.3734494179409,27.9810222725745,30.0286461559662,14.516493049646,37.9047844399466,40.3411265143839,31.9700004589511,21.7691407790303,31.3450094726405,23.5697145789504
METTL22,637.130508999899,486.155290847748,512.985408330533,528.089984122164,505.843950114586,478.419846850137,552.363116889257,561.251119168252,478.921097138666,497.720756474655,555.302475480071
ABAT,11536.5718480798,13319.0310684656,10269.9678747773,11776.4066459243,12288.7696931811,11917.4691186459,12744.6928149673,12611.2771254879,11572.1124191195,10819.7273606924,11599.1279385931
TMEM186,127.19483845733,165.434890204975,122.183797256909,119.079114066763,208.8141692526,119.861075120912,146.883076026731,129.656112972413,146.034652725995,136.77822315334,129.162035892648
PMM2,746.980596758502,969.265767765344,838.497967434817,863.582444623304,778.307358123326,762.19350333298,867.851413988926,806.35445602021,776.432687785413,799.772665938282,711.805380284301
CARHSP1,330.706579989058,206.03240927368,220.11737521092,288.896285431537,269.113448074206,196.695097634317,305.144418506237,261.976392649738,189.572934284055,479.67362980859,250.781763120032
USP7,2525.39570173463,2484.56816700478,2595.7061661525,2579.35715774179,2477.85369824341,2551.91400107857,2435.98340875318,2741.42753935506,2678.51136335318,2676.67383920912,2313.60318306977
CUNH16orf72,1399.14322303063,1334.64343938369,1293.65592973536,1340.93437144746,1380.18349302788,1333.83863083272,1259.88441267999,1289.45668517769,1314.31187453395,1375.38102170859,1322.7323821707
ATP13A1,165.353289994529,179.644021879022,207.992265559471,181.207347492899,141.814970561926,197.71955126783,170.673996791624,173.170835819318,152.383985453212,202.317788414316,165.930790635811
LOC113999121,326.081313136065,469.916283220266,420.648034831037,376.911282785231,357.329059683593,404.659185237268,243.081146945647,438.699450742273,358.28377532154,409.384820688123,343.175044269517
LOC113999124,6.93790027949073,20.2987595343528,2.79810222725745,7.24829389971598,24.566372853247,16.3912581361931,18.6189814681772,10.6566668196504,13.6057129868939,23.7462192974549,12.2562515810542
LOC113999125,8.09421699273919,18.2688835809175,24.2502193028979,27.9577050417616,13.3998397381347,20.4890726702414,31.0316357802953,19.5372225026923,17.2339031167323,14.247731578473,13.1990401642122
NXPH3,265.952844047145,235.465610598492,394.532414043301,309.605696573583,283.629941123852,310.409450954157,344.451157161278,318.811949021207,282.998830127394,358.09298700562,461.023617164269
SPOP,1061.49874276208,913.444179045874,873.940595646744,879.114502979838,1007.22128698313,1015.23355081046,1075.7633737169,941.338902402448,909.768675056974,999.240908036903,967.301086320123
SLC35B1,783.982731582453,780.487304095863,784.401324374506,844.943974595463,783.890624680882,742.728884296251,855.438759676808,786.817233517518,812.714589083797,763.67841260615,719.347688949566
FAM117A,407.023483063456,301.436579085138,406.65752369475,440.07498676847,400.878538832531,435.39279424263,407.548816581212,311.707504474773,316.559588828399,381.839206303075,357.316873016888
KAT7,2035.11741531728,1942.59128743756,2211.43346027581,2153.77875877275,1905.01054943815,2250.72463282602,2069.8101065457,2157.9750309792,2019.99485478752,2191.30111676914,1996.82621912868
ITGA3,1581.84126372389,1719.30493255968,2000.64309248908,1767.5482409736,1498.54874404807,1919.82610920162,1661.22690210514,1708.61891341727,1668.06041219319,1858.85404660477,1558.4295279602
PDK2,1607.28023141535,1930.41203171695,1794.51622841445,1803.78971047218,1597.93088877257,1784.59822957803,1613.64506057536,1682.86530193645,1877.58839219136,1696.42990661018,2051.50795695184
SAMD14,509.935670542569,795.711373746628,762.016506556446,763.141800584382,652.125533922557,867.712227584723,543.053626155168,733.533899419266,648.53898570861,780.775690500318,552.474109730597
PPP1R9B,1779.57142168937,2223.72910698834,2029.55681550407,1921.83335398184,1606.86411526466,2156.47489854291,1865.00131039575,2058.51280732913,2121.58417842299,1896.8479974807,1878.97764623392
SGCA,71.6916362214043,76.1203482538228,41.0388326664426,51.7735278551141,66.9991986906737,63.5161252777483,76.5447015913952,55.0594452348602,48.0735192203585,75.9879017518558,62.224046488429
COL1A1,25.438967691466,12.1792557206117,27.0483215301554,40.383351726989,8.93322649208982,13.3178972356569,8.27510287474542,94.1338902402448,24.4902833764091,79.7872968394485,49.9677949073748
LOC113999127,30.0642345444599,6.08962786030583,0.932700742419151,23.8158228133525,15.6331463611572,15.366804502681,5.17193929671589,0.888055568304197,2.72114259737878,18.0471266660657,21.6841374126343
MPP2,1113.53299485826,976.370333602368,845.95957337417,815.950798996599,916.772368750718,972.206498202954,800.616203131619,787.705289085822,887.092486745484,966.946049792365,1028.58234422539
CCDC171,25.438967691466,16.2390076274822,22.3848178180596,20.7094111420457,30.1496394108032,15.366804502681,37.2379629363544,21.3133336393007,23.5832358439495,29.4453119288441,18.8557716631603
LOC113999149,53.190568809429,63.9410925332112,71.8179571662746,42.4542928411936,69.2325053136961,21.5135263037535,85.8541923254838,66.6041676228147,85.2624680512019,59.8404726295864,88.6221268168534
PSIP1,1645.43868295255,1958.83029506504,1717.10206679366,1851.42135609888,1918.41038917629,1650.39480358794,1788.45660880435,1722.82780251014,1854.00515634741,1740.1229501175,1685.70598668653
SNAPC3,383.897148798487,398.870624850032,289.137230149937,292.002697102844,396.411925586486,348.314235394104,394.101774409751,295.722504245297,346.492157399565,387.538298934464,335.632735604253
TTC39B,46.2526685299382,43.6423329988584,32.6445259846703,44.5252339553982,32.3829460338256,48.1493207750673,39.3067386550408,47.9550006884266,50.7946618177373,34.1945557883351,32.9976004105305
LOC113999159,26.5952844047145,56.8365266961877,58.7601467724065,48.6671161838073,26.7996794762695,60.4427643772121,50.6850051078157,71.9325010326399,42.631234025601,68.3891115766702,32.9976004105305
LOC113999162,196.573841252237,206.03240927368,166.020732150609,176.029994707388,166.381343415173,162.888127728419,110.67950094972,173.170835819318,246.71692882901,162.424139994592,153.674539054756
LOC113999168,342.269747121543,420.184322361102,395.46511478572,330.315107715628,399.76188552102,359.583225362737,392.032998691064,358.774449594895,389.123391425166,396.086937881548,388.428896261102
LOC113999171,42.7837183901929,33.492953231682,27.9810222725745,32.0995872701708,55.8326655755614,35.8558771729224,38.2723507956976,38.1863894370805,35.3748537659242,54.1413799981972,50.9105834905328
FAM53A,502.997770263078,516.603430149278,469.148473436833,486.671161838073,549.393429263524,445.63733057775,528.572196124364,502.639451660175,524.273473761646,442.62952770456,508.16304632217
LOC113999202,26.5952844047145,7.10456583702346,3.7308029696766,9.31923501392054,34.6162526568481,15.366804502681,10.3438785934318,7.10444454643357,0.907047532459595,9.49848771898197,24.5125031621084
PRCC,1162.0982968147,1420.91316740469,1263.80950597795,1318.15401919121,1197.05234994004,1481.35995405845,1035.42224720252,1335.63557472951,1324.28939739101,1300.34296872863,1196.39871202752
HDGF,524.967787814799,648.54536712257,605.322781830029,704.119978829552,572.84314880526,606.476551039145,536.847298999109,584.340563944161,639.468510384014,575.608355770307,611.869790469552
MRPL24,409.336116489953,608.962786030583,572.678255845359,646.133627631824,561.676615690148,552.180508463006,440.649228080194,538.161674392343,475.292907008828,579.4077508579,551.531321147439
RRNAD1,138.758005589815,249.674742272539,275.146719013649,225.732581448298,211.047475875622,224.355345739143,152.055015323447,266.416670491259,244.902833764091,176.671871573065,185.729350882129
ISG20L2,99.4432373393672,115.702929345811,126.847300969005,120.114584623865,103.848757970544,106.543177885255,108.610725231034,118.111390584458,108.845703895151,103.533516136903,115.020207145278
CRABP2,61.2847858021682,10.1493797671764,22.3848178180596,85.9440562394895,60.2992788216063,11.2689899686328,11.378266452775,10.6566668196504,16.3268555842727,135.828374381442,168.759156385285
LOC113999219,1340.17107065496,1036.25167422871,1554.81213761272,1330.57966587643,1549.91479637758,1122.80118232923,1074.72898585756,1369.38168632507,1326.10349245593,1588.14714661379,1237.88140968647
NES,431.306134041674,288.242385387809,409.455625922007,333.421519386935,394.178618963463,250.991140210457,242.046759086304,210.469169688095,271.207212205419,506.269395421739,551.531321147439
BCAN,3197.21571213198,3387.86296628347,3694.42764072226,3101.23431852134,3129.97923216597,3249.56692550029,2950.07417484674,3244.06699101523,2732.0271677683,3678.76429356172,3593.91007899835
HAPLN2,773.575881163217,180.65895985574,311.522047967996,158.426995236649,591.826255100951,446.661784211262,186.189814681772,136.760557518846,243.995786231631,268.80720244719,533.618338067437
RHBG,12.719483845733,15.2240696507646,24.2502193028979,3.10641167130685,17.8664529841796,13.3178972356569,26.8940843429226,20.4252780709965,5.44228519475757,15.1975803503712,22.6269259957924
LOC113999189,900.770719620547,1180.37286692261,884.200303813355,975.41326479035,818.50687733773,930.203899228959,936.121012705576,1031.92057036948,904.326389862216,768.427656465641,922.990022911697
LOC113999190,4.62526685299382,10.1493797671764,12.125109651449,8.28376445681826,4.46661324604491,9.22008270160863,17.584593608834,18.6491669343881,9.97752285705554,15.1975803503712,11.3134629978962
MEF2D,4375.50244293216,4675.81925873816,4692.41743511075,4801.47697328328,3718.45552733239,4714.53562142255,4573.02872615619,4587.69506585948,4548.84337528487,4877.47344369724,4210.4938123837
IQGAP3,10.4068504192361,3.04481393015291,5.59620445451491,10.3547055710228,1.11665331151123,1.02445363351207,2.06877571868636,2.66416670491259,12.6986654544343,3.79939508759279,5.65673149894809
TTC24,208.137008384722,239.525362505362,206.126864074632,151.178701336933,113.898637774145,175.181571330564,177.914711807027,151.857502180018,165.082650907646,168.123232625981,148.017807555808
NAXE,492.590919843842,538.932065637066,519.514313527467,523.948101893755,557.210002444103,533.740343059788,570.982098357434,448.468061993619,475.292907008828,489.172117527571,502.506314823222
GPATCH4,367.708714813009,433.378516058431,408.522925179588,394.51428225597,341.695913322436,299.140460985524,335.14166642719,340.125282660507,357.37672778908,247.910529465429,324.319272606357
UBQLN4,2762.44062795056,2894.6031095987,2866.18938145405,2886.89191320116,2709.00093372624,2977.06225898608,2856.97926750586,2924.36698642572,2820.91782594934,2810.60251604676,2824.59459514141
LAMTOR2,772.419564449968,749.024226817617,694.862053102267,792.134976183246,895.555955832005,716.093089824937,844.060493224033,691.795287708969,743.778976616868,652.546106294061,866.422707922216
RAB25,20.8137008384722,16.2390076274822,27.0483215301554,21.7448816991479,14.516493049646,21.5135263037535,15.5158178901477,23.0894447759091,24.4902833764091,21.8465217536585,20.7413488294763
MEX3A,24.2826509782176,34.5078912083997,36.3753289543469,39.3478811698867,32.3829460338256,36.8803308064345,32.0660236396385,35.5222227321679,28.1184735062474,33.2447070164369,40.5399090757946
LMNA,232.41965936294,168.479704135128,200.530659620117,169.817171364774,157.448116923083,188.499468566221,192.396141837831,176.723058092535,205.899789868328,237.462192974549,251.72455170319
SEMA4A,660.256843264868,853.562838419533,718.179571662746,722.758448857393,704.608239563585,765.266864233516,738.552931571029,789.481400222431,731.987358694893,811.17085120106,653.352488128504
SLC25A44,671.820010397353,702.337079888605,650.092417466148,601.608393676426,828.556757141331,749.900059730835,666.145781417006,634.071675769196,728.359168565055,695.28930102948,773.086638189572
PMF1,448.650884740401,380.601741269114,360.955187316211,351.024518857674,396.411925586486,368.803308064345,376.517180800917,336.573060387291,363.726060516298,413.184215775716,388.428896261102
BGLAP,10.4068504192361,19.2838215576351,8.39430668177236,10.3547055710228,11.1665331151123,19.4646190367293,15.5158178901477,12.4327779562588,22.6761883114899,14.247731578473,12.2562515810542
SMG5,1330.92053694897,1470.64512826386,1641.55330665771,1542.8511300824,1403.63321256961,1522.33809939894,1550.54740115542,1698.85030216593,1704.34231349158,1690.73081397879,1489.60596138966
TPM3,3916.44470777252,3624.34351485868,3692.56223923742,3665.56577214208,3957.41933599579,3756.67147408876,3618.28873198244,3605.50560731504,3708.91736022728,3674.96489847412,3846.5774192847
CUNH1orf189,352.676597540779,332.899656363385,309.656646483158,294.073638217048,298.146434173498,296.067100084988,286.52543703806,292.170281972081,316.559588828399,289.70387542895,313.005809608461
CUNH1orf43,453.276151593395,440.483081895455,421.580735573456,453.5361040108,431.028178243334,400.561370703219,416.858307315301,424.490561649406,398.193866749762,476.824083492895,435.568325419003
UBAP2L,467.151952152376,424.244074267973,423.446137058294,401.762576155686,353.979099749059,517.349084923595,435.477288783478,426.266672786014,446.267385970121,486.322571211877,443.110634084267
LOC113999178,26.5952844047145,12.1792557206117,19.5867155908022,20.7094111420457,14.516493049646,11.2689899686328,15.5158178901477,17.7611113660839,29.025521038707,17.0972778941675,22.6269259957924
LOC113999229,4.62526685299382,30.4481393015291,28.9137230149937,38.3124106127845,30.1496394108032,5.12226816756035,3.10316357802953,29.3058337540385,26.3043784413283,45.5927410511135,29.2264460778985
MINDY1,265.952844047145,403.94531473362,316.185551680092,378.982223899435,348.395833191503,558.327230264078,253.425025539079,397.84889460028,460.780146489474,261.208412272004,286.607729280037
PRUNE1,383.897148798487,631.291421518371,606.255482572448,592.289158662506,398.645232209508,537.838157593837,315.488297099669,557.698896895035,471.664716878989,456.877259283033,414.826976589527
CDC42SE1,395.460315930972,517.618368125995,481.273583088282,493.919455737789,454.47789778507,471.248671415552,424.099022330703,526.616952004389,411.799579736656,445.479074020254,393.142839176892
MLLT11,9487.57863220358,12185.345348472,11503.9309569978,10672.5950320532,11150.8999687511,10151.3110544711,10697.6392413271,10171.7884793563,10761.2119251006,10630.7074550846,10656.339355435
LOC113999236,212.762275237716,258.809184062998,282.608324953003,263.00952150398,237.847155351892,274.553573781235,229.634104774185,304.603059928339,318.373683893318,224.164310167974,261.15243753477
PPDPFL,116.787988038094,59.8813406263406,84.8757675601427,82.8376445681826,84.8656516748533,107.567631518767,110.67950094972,65.7161120545105,81.6342779213635,92.1353308741251,126.333670143174
SNTG1,154.946439575293,186.748587716045,235.040587089626,201.916758634945,177.547876530285,212.061902136998,199.636856853233,257.536114808217,209.527979998166,209.916578589502,188.557716631603
LOC113999252,87.8800702068826,102.508735648481,101.664380923687,89.0504679107963,78.165731805786,81.9562906809656,70.3383744353361,126.103890699196,84.3554205187423,104.483364908802,82.9653953179053
TSR2,156.102756288542,183.703773785892,158.559126211256,201.916758634945,147.398237119482,164.937034995443,122.057767402495,150.081391043409,160.547413245348,132.978828065748,173.473099301075
ZWINT,52.0342520961805,31.4630772782468,53.1639423178916,33.135057827273,39.082865902893,54.2960425761397,39.3067386550408,58.611667508077,52.6087568826565,61.7401701733828,40.5399090757946
LOC113999251,71.6916362214043,84.2398520675639,59.6928475148257,86.9795267965917,84.8656516748533,75.8095688798932,43.4442900924135,85.2533345572029,72.5638025967676,131.079130521951,63.166835071587
