,PFT1_TNA_run2,PFT10_TNA_run1,PFT11_TNA_run1,PFT12_TNA_run1,PFT2_TNA_run1,PFT3_TNA_run1,PFT4_TNA_run1,PFT5_TNA_run1,PFT6_TNA_run1,PFT7_TNA_run1,PFT8_TNA_run2,PFT9_TNA_run2
MARCKS,1242.6226667079,906.772880313113,903.998555192554,940.830767579814,882.016031019194,1061.88803995778,1079.41021250572,893.98301722773,844.751127919023,989.768535513251,988.525128288722,1079.66417019531
LOC113993281,206.408798664568,368.476612141371,451.545006965527,378.577239449144,550.138812567904,304.35568690044,455.117593858884,570.681906989839,487.961831655088,470.331024042129,306.36109347791,410.989986237489
LOC113993290,2030.72898888171,1434.38866697351,1269.23214231558,1767.37406664668,1097.2877402849,1391.97968567701,1697.26682477475,1445.89810515363,1244.3901190774,1655.43425399515,1763.61869478783,1760.29838020766
LOC113993289,31.2740604037224,9.61243336020968,9.9939538765006,27.5514433022288,17.9393091054751,24.6170040875356,61.6017753303944,10.2364467621496,18.3641549547614,32.7376582859951,15.3180546738955,18.4836766297283
LOC113993287,12.509624161489,18.1568185692849,19.9879077530012,18.3676288681526,14.9494242545626,15.6653662375226,22.98573706358,16.2077073734035,20.1131220933101,13.095063314398,19.402869253601,20.6582268214611
LOC113993299,192.856705822955,166.615511576968,168.08013337751,168.369931291398,242.180672923914,218.196172594065,203.193915642047,211.553233084425,138.168403945347,265.17503211656,148.074528514323,181.574941009684
RAB3C,2375.78612200278,3800.11532173623,3257.12042247769,3136.78284115005,3171.27119853455,3740.66566657415,2974.35437602725,3316.60875093646,3581.01021617847,3257.39699945651,2699.04123354038,3108.51949908196
PLK2,2210.03360186305,1771.89188273198,2225.01754941363,1854.1100918574,1780.97474286023,1771.30533957131,986.547834768854,1776.87655046313,1955.34526089745,1646.70421178555,1475.6392669186,1801.61483385058
LOC113993302,1114.39901905264,1664.01901946741,1559.05680473409,1129.60917539138,1583.6423427,1305.82017137064,1040.7941742389,1358.03527044518,1663.26774875981,1273.49490732521,1181.53261717981,1199.26443074061
RAMP3,253.319889270152,119.621392927054,129.921400394508,113.267044686941,182.382975905664,158.89157183773,182.047037543554,175.725669416901,171.398779577773,156.049504496576,209.346747209905,256.596922624464
VSTM2A,1969.22333675439,2078.42170210756,2006.96764665362,2457.18057302841,2366.99217363908,2423.655947891,2420.85782753625,2159.03722958338,2175.71512035458,2059.19870618909,2292.60218285969,2388.74338561842
CDH2,1991.11517903699,2304.84791014805,2401.27455414464,2592.89694188754,1915.51956115129,2267.00228551577,2402.46923788538,2431.15610601053,2485.2823038777,2431.31675537323,2218.05431678007,2722.5368400494
CUNH12orf49,639.033300916061,386.633430710656,487.886657425529,572.457766390755,649.801640931655,682.562386063486,595.790304687994,606.509470657363,666.356479787055,459.418471280131,470.774880311055,601.263128014104
RNFT2,731.813013447104,864.050954267737,869.473987255552,979.606872968136,816.238564299118,918.661834357577,999.419847524459,934.928804276328,961.057442632511,840.266562673873,964.016240810489,853.510950255103
LOC113993320,150.115489937868,133.506018891801,99.939538765006,158.165693031314,106.639226349213,101.824880543897,148.947576171998,109.188765462929,137.293920376073,88.3916773721867,136.841288420133,134.82211188743
FBXW8,216.833485465809,195.452811657597,236.220727990014,274.49400919628,238.194159789364,210.363489475304,237.212806496146,203.022860782633,245.729882966092,200.79097082077,249.173689362033,239.200521090602
TESC,547.296057065142,348.183697269817,369.776293430522,204.084765201695,390.678287185903,121.966065706426,147.108717206912,332.684519769861,459.103873869034,456.144705451531,284.915816934456,329.444354047511
LOC113993346,3.12740604037224,1.06804815113441,5.45124756900033,12.2450859121017,11.9595394036501,8.95163785001293,4.597147412716,11.0894839923287,5.2469014156461,7.63878693339885,15.3180546738955,14.1345762462628
LOC113993340,31.2740604037224,26.7012037783602,26.3476965835016,51.0211913004238,51.8246707491504,57.0666912938324,45.0520446446168,46.0640104296731,54.2179812950097,56.7452743623914,118.459622811458,117.425710353568
LOC113993344,11.4671554813649,2.13609630226882,12.7195776610008,11.2246620860932,7.97302626910006,20.1411851625291,9.19429482543201,10.2364467621496,12.2427699698409,14.1863185905979,11.23324009419,17.396401533862
LOC113993343,9.38221812111672,22.4290111738226,16.353742707001,10.2042382600848,8.96965455273756,22.3790946250323,20.2274486159504,27.2971913657322,17.489671385487,20.7338502477969,26.5512947680855,21.7455019173275
LOC113993328,7.29728076086856,19.2248667204194,1.81708252300011,14.2859335641187,10.9629111200126,2.23790946250323,9.19429482543201,6.82429784143305,5.2469014156461,4.36502110479934,15.3180546738955,9.78547586279736
LOC113993329,2.08493736024816,18.1568185692849,9.08541261500054,14.2859335641187,23.9190788073002,23.4980493562839,15.6303012032344,20.4728935242992,27.9834742167792,13.095063314398,49.0177749564656,22.8327770131938
LOC113993332,6.25481208074448,30.9733963828978,7.26833009200043,14.2859335641187,7.97302626910006,23.4980493562839,14.7108717206912,10.2364467621496,17.489671385487,26.190126628796,0,41.3164536429222
LOC113993333,23.9767796428538,21.3609630226882,33.616026675502,22.4493241721865,15.9460525382001,32.4496872062969,23.9051665461232,23.8850424450157,30.6069249246023,46.9239768765929,35.7421275724228,21.7455019173275
LOC113993334,23.9767796428538,35.2455889874355,17.262283968501,22.4493241721865,22.9224505236627,24.6170040875356,27.582884476296,37.5336381278818,20.9876056625844,64.3840612957903,28.5937020579382,18.4836766297283
LOC113993347,12.509624161489,30.9733963828978,10.9024951380007,29.5922909542458,10.9629111200126,3.35686419375485,17.4691601683208,8.53037230179132,8.74483569274351,8.73004220959868,6.12722186955819,6.52365057519824
LOC113993335,19.8069049223575,28.837300080629,32.707485414002,36.7352577363051,64.780838436438,31.3307324750453,43.2131856795304,48.6231221202105,39.3517606173458,45.8327216003931,34.7209239274964,32.6182528759912
LOC113993337,20.8493736024816,16.0207222670161,6.35978883050038,17.3472050421441,23.9190788073002,27.9738682812904,6.4360063778024,4.26518615089566,10.4938028312922,43.6502110479934,19.402869253601,16.3091264379956
LOC113993348,5.2123434006204,6.40828890680645,7.26833009200043,5.10211913004238,11.9595394036501,12.3085020437678,9.19429482543201,4.26518615089566,1.7489671385487,3.27376582859951,4.08481457970546,0
LOC113993433,33.3589977639706,30.9733963828978,18.1708252300011,26.5310194762204,39.8651313455003,50.3529629063227,68.0377817081968,62.2717178030766,21.8620892318588,29.4638924573956,21.4452765434537,50.0146544098531
RBM45,383.628474285662,358.864178781161,411.569191459525,350.005372320907,416.590622560478,358.065514000517,380.643805772885,385.572828040968,415.379695405316,383.030601946142,379.887755912608,372.935357882166
OSBPL6,1408.37518684763,2332.61716207755,2505.75679921715,2169.42105409402,2696.87613552309,2277.07287809704,2270.99082188171,2496.83997273432,2541.24925231126,2101.75766196088,1626.7774063677,1849.4549380687
FKBP7,226.215703586925,118.553344775919,106.299327595506,156.124845379297,213.278452698427,152.17784345022,180.208178578467,185.962116179051,124.176666836958,127.676867315381,165.434990478071,184.836766297283
PLEKHA3,501.427435139683,543.636508927414,458.813337057527,480.619622049992,517.250079207866,525.90872368826,558.093695903723,533.148268861957,521.192207287513,545.627638099918,444.223585542969,546.899373220785
TTN,8.33974944099264,44.8580223476452,18.1708252300011,22.4493241721865,17.9393091054751,40.2823703250582,41.374326714444,20.4728935242992,51.5945305871867,55.6540190861916,23.4876838333064,31.5309777801248
CCDC141,28.1466543633502,32.0414445340323,13.6281189225008,19.388052694161,7.97302626910006,15.6653662375226,22.0663075810368,7.67733507161219,25.3600235089562,14.1863185905979,2.04240728985273,14.1345762462628
SESTD1,2538.41123610214,3075.9786752671,2899.15516544667,2726.57246309465,2396.8910221482,2620.59198059129,3036.87558084019,2751.89810455788,2805.34329023212,2937.65920352996,2943.10890467779,2606.1984047917
ZNF385B,113.629086133525,187.976474599656,144.458060578509,123.471282947026,145.507729411076,185.746485387768,117.68697376553,156.95885035296,182.767065978339,246.623692421163,143.989713934618,122.8620858329
CWC22,404.477847888143,385.565382559522,380.678788568523,411.230801881416,472.401806444178,449.81980196315,453.278734893798,418.841280017954,423.250047528786,469.239768765929,437.075160028485,441.433688921747
UBE2E3,1380.22853248428,1165.24053288764,1125.68262299857,1328.59182146303,1275.68420305601,1327.08031126442,1351.5613393385,1230.07968591831,1309.97638677298,1260.39984401081,1175.40539531025,1264.50093649259
ITGA4,206.408798664568,127.097729984995,84.494337319505,264.289770936195,158.463897098364,152.17784345022,608.662317443599,191.080339560126,192.386385240357,198.60846026837,60.2510150506556,324.007978568179
CERKL,198.069049223575,159.139174519027,147.183684363009,208.166460505729,158.463897098364,128.679794093936,319.042030442491,220.083605386216,171.398779577773,206.247247201769,138.883695709986,243.549621474067
NEUROD1,1180.07454590046,711.320068655516,694.125523786042,1150.01765191155,855.107067360981,782.14935714488,1399.37167243075,853.890267409311,912.086362753148,1035.60125711364,552.471171905164,1170.99527824808
ITPRID2,746.407574968842,1414.09575210196,1156.57302588957,1084.71052704701,1235.81907171051,1254.34825373306,949.770655467126,1117.47877153466,1351.07711452887,1432.81817765038,1088.60308549151,1085.10054567464
PPP1R1C,7.29728076086856,13.8846259647473,12.7195776610008,6.12254295605085,22.9224505236627,15.6653662375226,13.791442238148,6.82429784143305,10.4938028312922,19.642594971597,16.3392583188219,15.2218513421292
PDE1A,2912.65749226668,3364.35167607339,3587.82944166371,3054.12851124337,3727.38978080428,4352.73390456879,3880.91184581485,3551.19398923573,3857.34702406916,3590.22985869746,4562.737885531,3893.53211829748
DNAJC10,703.666359083754,675.006431516946,978.498938635558,712.255830553916,935.833958335619,848.167686288725,632.567483989722,762.615283780144,801.901433024579,743.144843092088,633.146259854347,671.936009245418
PIKFYVE,1294.74610071411,2065.60512429395,1950.63808844062,3133.72156967203,2388.9179958791,2293.85719906581,2430.05212236168,2084.8229905578,2119.74817192103,2370.20645990604,2043.42849349766,2121.27371203529
LOC113993416,11.4671554813649,12.8165778136129,3.63416504600022,43.8782245183644,12.9561676872876,5.59477365625808,15.6303012032344,8.53037230179132,13.9917371083896,6.54753165719901,18.3816656086746,7.61092567106461
IDH1,1338.52978527932,1971.61688699412,1759.84442352561,1759.21067603861,1676.32877307829,1767.94847537755,1427.87398638959,1724.8412794222,1757.71197424144,1756.92099468173,1774.85193488202,1606.9925916905
CUNH2orf80,129.266116335386,180.500137541715,131.738482917508,169.390355117407,124.578535454688,95.1111521563874,222.501934775455,191.080339560126,183.641549547614,93.8479537531858,247.131282072181,223.978669748473
NBEAL1,437.836845652114,1093.68130676163,1324.65315926708,1214.30435295009,1229.83930200868,1471.42547159588,1192.50003885853,1070.56172387481,1492.74345275132,1134.90548724783,1003.84318296262,1140.55157556383
