"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"GRPEL2",1040.62534389459,0.100575684145961,0.0552638629124119,1.81991773368005,0.0687715338835247,0.649728611451378,"GRPEL2","GRPEL2","GCT","~ Batch + strength.all_study","no"
"LOC113995760",209.987927227496,-0.263595139710772,0.144843262556892,-1.81986469413609,0.0687796126918738,0.649728611451378,"TMSB4Y","LOC113995760 (TMSB4Y)","GCT","~ Batch + strength.all_study","no"
"CXCR4",184.435503396505,-0.284229727243776,0.156215109951236,-1.81947653676076,0.0688387592826244,0.649880911852526,"CXCR4","CXCR4","GCT","~ Batch + strength.all_study","no"
"LOC113989046",14.097390601716,-0.368754219875026,0.202879671169877,-1.81760063858866,0.0691251939683206,0.651125960272705,"LOC113989046","LOC113989046","GCT","~ Batch + strength.all_study","no"
"LOC113990906",2318.24966144897,0.0562816364753142,0.0309650893985498,1.81758352933901,0.0691278109127472,0.651125960272705,"PFKFB4","LOC113990906 (PFKFB4)","GCT","~ Batch + strength.all_study","no"
"POLR2E",782.284380556309,-0.12518299812561,0.0688540385215555,-1.81809231257248,0.069050024764116,0.651125960272705,"POLR2E","POLR2E","GCT","~ Batch + strength.all_study","no"
"TTC34",21.5194265263194,-0.399145921588204,0.219614570088522,-1.81748379184185,0.0691430678766911,0.651125960272705,"TTC34","TTC34","GCT","~ Batch + strength.all_study","no"
"CHMP1B",1952.28149931396,0.0750195714808694,0.0413290244668233,1.81517885913545,0.0694964274552738,0.651494043471889,"CHMP1B","CHMP1B","GCT","~ Batch + strength.all_study","no"
"GTPBP1",1189.12154462667,0.0653740724729778,0.036042297868866,1.81381533194223,0.0697061612570146,0.651494043471889,"GTPBP1","GTPBP1","GCT","~ Batch + strength.all_study","no"
"LOC113984914",356.359467977648,0.15360577359687,0.0845815997120881,1.81606607252331,0.0693602373449857,0.651494043471889,"LOC113984914","LOC113984914","GCT","~ Batch + strength.all_study","no"
"LOC113986751",601.649974913712,-0.125879492194083,0.0693521093571263,-1.81507806122912,0.0695119141394573,0.651494043471889,"LOC113986751","LOC113986751","GCT","~ Batch + strength.all_study","no"
"LOC113998038",2302.55391938512,0.153144656351054,0.0843401923990461,1.81579685787848,0.0694015394764828,0.651494043471889,"NEGR1","LOC113998038 (NEGR1)","GCT","~ Batch + strength.all_study","no"
"MAPK9",1997.58965829749,0.11373255009962,0.062693558532455,1.81410264087567,0.0696619250722924,0.651494043471889,"MAPK9","MAPK9","GCT","~ Batch + strength.all_study","no"
"PDCL",1915.73527118069,-0.0721234615583767,0.0397325617958118,-1.8152230387012,0.0694896405587331,0.651494043471889,"PDC","PDCL","GCT","~ Batch + strength.all_study","no"
"POFUT1",176.514839641001,-0.129168327501677,0.0712229588333251,-1.81357710515727,0.0697428578811019,0.651494043471889,"POFUT1","POFUT1","GCT","~ Batch + strength.all_study","no"
"RPL7L1",590.212857356306,-0.0857021772084249,0.0471897699543555,-1.81611771558371,0.0693523167241413,0.651494043471889,"RPL7L1","RPL7L1","GCT","~ Batch + strength.all_study","no"
"RPRD1A",582.253633390554,0.106823827627488,0.058897360967717,1.81372859279791,0.0697195207812416,0.651494043471889,"RPRD1A","RPRD1A","GCT","~ Batch + strength.all_study","no"
"RSPH14",5.88786910451005,-0.921394650029708,0.507663382934549,-1.81497165445257,0.0695282656502352,0.651494043471889,"RSPH14","RSPH14","GCT","~ Batch + strength.all_study","no"
"SIRT6",215.125441188476,-0.122705873948576,0.0675976185188736,-1.81523959922221,0.0694870966598771,0.651494043471889,"SIRT6","SIRT6","GCT","~ Batch + strength.all_study","no"
"YPEL1",3645.61036866886,0.0616304182226762,0.033962013031214,1.81468684338683,0.069572048057976,0.651494043471889,"YPEL1","YPEL1","GCT","~ Batch + strength.all_study","no"
"ARFGEF1",2344.05109111495,0.0632581101038635,0.0349159662239048,1.81172446147443,0.070028782000509,0.652419369218057,"ARFGEF1","ARFGEF1","GCT","~ Batch + strength.all_study","no"
"ATPSCKMT",467.695072862281,-0.15891718434568,0.0877266029723212,-1.81150505047848,0.0700627079877094,0.652419369218057,"ATPSCKMT","ATPSCKMT","GCT","~ Batch + strength.all_study","no"
"CHCHD6",267.181893256485,-0.116355568979856,0.0642233548988173,-1.81173296167994,0.0700274679445249,0.652419369218057,"CHCHD6","CHCHD6","GCT","~ Batch + strength.all_study","no"
"LOC113984017",36.5447118808172,0.419636358491626,0.231690962174528,1.811190020332,0.070111442480348,0.652419369218057,"HAUS5","LOC113984017 (HAUS5)","GCT","~ Batch + strength.all_study","no"
"LOC113984497",67.0909932149219,-0.167550036028117,0.0925599451870157,-1.81017864357617,0.070268088353973,0.652419369218057,"SGF29","LOC113984497 (SGF29)","GCT","~ Batch + strength.all_study","no"
"LOC113984722",78.6436328122157,0.177256332044891,0.0979167148367499,1.81027654308479,0.0702529127640826,0.652419369218057,"LOC113984722","LOC113984722","GCT","~ Batch + strength.all_study","no"
"LOC113988815",8.84246352268601,-0.501546964935828,0.276835119398281,-1.81171726342371,0.070029894770799,0.652419369218057,"LOC113988815","LOC113988815","GCT","~ Batch + strength.all_study","no"
"LOC113996649",358.268132653432,0.180615653989544,0.0997798503377625,1.81014156042674,0.0702738373861489,0.652419369218057,"SPTBN2","LOC113996649 (SPTBN2)","GCT","~ Batch + strength.all_study","no"
"LOC114004333",162.936476665185,-0.452922776276552,0.250102077364998,-1.81095167640514,0.0701483322602498,0.652419369218057,"LOC114004333","LOC114004333","GCT","~ Batch + strength.all_study","no"
"CNP",18452.6617541259,0.124440858304375,0.0687798091029102,1.80926437463912,0.0704099408172346,0.652830964578643,"CNP","CNP","GCT","~ Batch + strength.all_study","no"
"LOC113985803",40.4874639989258,-0.424219712364958,0.234528307464389,-1.80882093488596,0.0704788268163187,0.652830964578643,NA,"LOC113985803","GCT","~ Batch + strength.all_study","no"
"LOC113994101",1132.55498078201,0.154097198906656,0.0852219636374894,1.80818643844142,0.0705774885903293,0.652830964578643,"HUWE1","LOC113994101 (HUWE1)","GCT","~ Batch + strength.all_study","no"
"LOC114000907",810.54184863912,-0.0893297024565194,0.049397241470015,-1.80839455399031,0.0705451149396567,0.652830964578643,"AARSD1","LOC114000907 (AARSD1)","GCT","~ Batch + strength.all_study","no"
"MORN5",195.677205936849,-0.4404044769795,0.243499381740673,-1.80864720818278,0.0705058294005186,0.652830964578643,"MORN5","MORN5","GCT","~ Batch + strength.all_study","no"
"RCOR3",1159.49435469475,0.0848115713788938,0.0468757919615794,1.80928295458789,0.070407055727431,0.652830964578643,"RCOR3","RCOR3","GCT","~ Batch + strength.all_study","no"
"PRMT5",264.979965350335,0.138204806082094,0.0764487504476951,1.80780987619479,0.0706360961302317,0.652973214227142,"PRMT5","PRMT5","GCT","~ Batch + strength.all_study","no"
"BORCS8",236.213785915249,-0.189708955439351,0.105015758179955,-1.806480843706,0.0708432637333543,0.654282539231485,"BORCS8","BORCS8","GCT","~ Batch + strength.all_study","no"
"SPECC1L",3172.52208106788,0.0998146713253076,0.0552577914407809,1.80634565231,0.0708643650567832,0.654282539231485,"SPECC1L","SPECC1L","GCT","~ Batch + strength.all_study","no"
"ASB9",9.7848518151126,-0.473743720256596,0.263038677563259,-1.80104205451939,0.0716962517350005,0.655031019514213,"ASB9","ASB9","GCT","~ Batch + strength.all_study","no"
"ATXN7L3",1394.86053674749,-0.0690086531289456,0.0382761463920622,-1.80291538291475,0.0714015047404189,0.655031019514213,"ATXN7L3","ATXN7L3","GCT","~ Batch + strength.all_study","no"
"CHRDL1",515.394724325227,-0.317311772606348,0.17576884264262,-1.80527884143562,0.0710310588915073,0.655031019514213,"CHRDL1","CHRDL1","GCT","~ Batch + strength.all_study","no"
"CUNH11orf95",56.367906053832,0.184048845716263,0.102100259959441,1.80262857106706,0.071446566846453,0.655031019514213,"CUNH11orf95","CUNH11orf95","GCT","~ Batch + strength.all_study","no"
"F13A1",63.1990610540102,-0.399914335047076,0.22157446831075,-1.80487552602952,0.0710941623605091,0.655031019514213,"F13A1","F13A1","GCT","~ Batch + strength.all_study","no"
"FAM91A1",1468.69415808834,0.0836612038269767,0.046420530307956,1.80224575789988,0.0715067483979089,0.655031019514213,"FAM91A1","FAM91A1","GCT","~ Batch + strength.all_study","no"
"IMPDH2",1423.26568737396,-0.0708498537212664,0.0392827929416634,-1.80358493925016,0.0712963988392142,0.655031019514213,"IMPDH2","IMPDH2","GCT","~ Batch + strength.all_study","no"
"KCNN2",822.563985702891,0.0825957290630742,0.0458375511587804,1.80192281164768,0.0715575506496862,0.655031019514213,"KCNN2","KCNN2","GCT","~ Batch + strength.all_study","no"
"LOC113994798",34.8092818675037,0.249686774089093,0.1385204210718,1.80252681992406,0.0714625589573528,0.655031019514213,"KSR2","LOC113994798 (KSR2)","GCT","~ Batch + strength.all_study","no"
"LOC113995476",6.21640551748904,-0.736382869349152,0.408788129136001,-1.80138026734177,0.0716429641602824,0.655031019514213,"LOC113995476","LOC113995476","GCT","~ Batch + strength.all_study","no"
"LOC114001898",525.409689024681,-0.339675807955489,0.188231494080256,-1.80456415976097,0.0711429107291152,0.655031019514213,"AKR1B10","LOC114001898 (AKR1B10)","GCT","~ Batch + strength.all_study","no"
"LOC114002166",1653.98463746268,-0.156757925052527,0.0870702777133574,-1.80036091728784,0.071803667780532,0.655031019514213,NA,"LOC114002166","GCT","~ Batch + strength.all_study","no"
"LOC114003700",51.1916500662378,0.202451640301894,0.112221990985458,1.80402823478803,0.0712268808024897,0.655031019514213,"LOC114003700","LOC114003700","GCT","~ Batch + strength.all_study","no"
"MTUS1",1120.50819869195,0.0644990845342194,0.0357988156728672,1.80171000972819,0.0715910424030496,0.655031019514213,"MTUS1","MTUS1","GCT","~ Batch + strength.all_study","no"
"PIH1D3",98.0306272021453,-0.313268805973437,0.173804722811924,-1.80241825944183,0.0714796245187239,0.655031019514213,"PIH1D3","PIH1D3","GCT","~ Batch + strength.all_study","no"
"PTPN3",230.708067458504,0.172395524419406,0.0957082383645407,1.80126107600866,0.0716617398064006,0.655031019514213,"PTPN3","PTPN3","GCT","~ Batch + strength.all_study","no"
"STK32C",776.317910433078,-0.0715744858168263,0.0397543633985124,-1.80041836161071,0.0717946036638076,0.655031019514213,"STK32C","STK32C","GCT","~ Batch + strength.all_study","no"
"SV2B",3460.59594763187,0.0847132406636715,0.0470549786203444,1.80030345666857,0.0718127354065234,0.655031019514213,"SV2B","SV2B","GCT","~ Batch + strength.all_study","no"
"TFDP2",171.322604846832,0.127561816960712,0.0707654410671772,1.80260046481755,0.0714509839803737,0.655031019514213,"TFDP2","TFDP2","GCT","~ Batch + strength.all_study","no"
"VPS33A",1485.58089284185,0.0840182791571603,0.0465643103391513,1.80434926546131,0.0711765711575027,0.655031019514213,"VPS33A","VPS33A","GCT","~ Batch + strength.all_study","no"
"ADAM22",2700.96974139486,0.0843954287004169,0.0469037589607066,1.79933187809358,0.0719661983401527,0.655341995021157,"ADAM22","ADAM22","GCT","~ Batch + strength.all_study","no"
"MORC2",726.066924978375,-0.111070963396296,0.0617313441585755,-1.79926364653549,0.0719769857490963,0.655341995021157,"MORC2","MORC2","GCT","~ Batch + strength.all_study","no"
"OSTF1",720.449823318409,0.0734710015047076,0.0408242614934176,1.79968966533672,0.0719096538554982,0.655341995021157,"OSTF1","OSTF1","GCT","~ Batch + strength.all_study","no"
