"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"FIGLA",68.5873131217664,-1.24020260292727,0.347143500500564,-3.57259346967166,0.000353463259433567,0.164306957844352,"FIGLA","FIGLA","GON","~ Year + strength.all_study","no"
"LOC113987184",544.324681044625,-0.202707419299029,0.0568234659042695,-3.56731881931542,0.000360652578764131,0.164306957844352,"EXOC4","LOC113987184 (EXOC4)","GON","~ Year + strength.all_study","no"
"LOC113987786",14.6631496314775,1.2814525135125,0.365703128514453,3.50407861895515,0.000458190066492893,0.164306957844352,NA,"LOC113987786","GON","~ Year + strength.all_study","no"
"LOC114003837",11.964695822757,-1.45814285835017,0.415740802543389,-3.50733642074495,0.000452616534394459,0.164306957844352,NA,"LOC114003837","GON","~ Year + strength.all_study","no"
"LRRC1",239.849716541592,0.358320586761752,0.100960820087999,3.549105350466,0.000386542398800609,0.164306957844352,"LRRC1","LRRC1","GON","~ Year + strength.all_study","no"
"NAF1",518.169572553615,-0.365953005082511,0.10376099801293,-3.52688401317138,0.000420480918926101,0.164306957844352,"NAF1","NAF1","GON","~ Year + strength.all_study","no"
"PDCD6",794.729895069118,0.221755265600787,0.0625415917925079,3.54572468088911,0.00039153504757571,0.164306957844352,"PDCD6","PDCD6","GON","~ Year + strength.all_study","no"
"RPE65",899.928147029466,-0.403348871454662,0.114885759682931,-3.51086916749168,0.000446644161707847,0.164306957844352,"RPE65","RPE65","GON","~ Year + strength.all_study","no"
"UBA52",1677.38297718873,-0.271648072283394,0.0764834074889482,-3.55172554678147,0.000382713828048387,0.164306957844352,"UBA52","UBA52","GON","~ Year + strength.all_study","no"
"ARMC3",1291.62067722317,0.19455704146921,0.0559038937216661,3.48020555487367,0.00050102921507169,0.165398924153065,"ARMC3","ARMC3","GON","~ Year + strength.all_study","no"
"GPR63",94.3815107679634,0.859775099351988,0.246157296330069,3.49278738501875,0.00047800693581547,0.165398924153065,"GPR63","GPR63","GON","~ Year + strength.all_study","no"
"LOC113983438",419.260611863027,-0.662976861373998,0.190601008932087,-3.4783491708075,0.000504512272858437,0.165398924153065,NA,"LOC113983438","GON","~ Year + strength.all_study","no"
"SLC35F2",81.0820431667741,0.566294315974326,0.16242574039134,3.48648135824979,0.000489419492682146,0.165398924153065,"SLC35F2","SLC35F2","GON","~ Year + strength.all_study","no"
"SLC38A4",36.0036043191507,-3.62991722583729,1.04483749137121,-3.47414526738843,0.000512483498026477,0.165398924153065,"SLC38A4","SLC38A4","GON","~ Year + strength.all_study","no"
"GC",279.095853346528,-2.21653239489541,0.63986731540753,-3.46405003275359,0.000532107531732004,0.168136007640844,"GC","GC","GON","~ Year + strength.all_study","no"
"LOC113989106",13.1927210529674,1.48014084383402,0.427886558033804,3.45918986246135,0.000541802838032092,0.168136007640844,NA,"LOC113989106","GON","~ Year + strength.all_study","no"
"TMEM120A",1875.69750054561,-0.176591937354761,0.0511406210399459,-3.45306595351716,0.000554253472456175,0.168754495943873,"TMEM120A","TMEM120A","GON","~ Year + strength.all_study","no"
"C8G",450.680242699993,-0.317312242388171,0.0923196761364418,-3.43710307128034,0.000587971810160441,0.175705575936278,"C8G","C8G","GON","~ Year + strength.all_study","no"
"ADCY5",346.695591414459,0.228847838788417,0.0667278753929739,3.42956878876611,0.000604541170789594,0.177372379509667,"ADCY5","ADCY5","GON","~ Year + strength.all_study","no"
"GFRAL",113.089568410288,0.762156144839731,0.224869687267683,3.38932363050101,0.000700652647800475,0.18820333421795,"GFRAL","GFRAL","GON","~ Year + strength.all_study","no"
"LOC113997903",55.7199555862781,1.43386293534726,0.422266017029142,3.39563895156713,0.000684686107021044,0.18820333421795,"HYDIN","LOC113997903 (HYDIN)","GON","~ Year + strength.all_study","no"
"SLC25A15",571.247032424068,-0.779458261628698,0.22983926571376,-3.39131896896778,0.00069557097701141,0.18820333421795,"SLC25A15","SLC25A15","GON","~ Year + strength.all_study","no"
"TRMT11",736.329000212037,0.391840030791515,0.115753160698355,3.38513461254525,0.000711433561832741,0.18820333421795,"TRMT11","TRMT11","GON","~ Year + strength.all_study","no"
"XRN2",1073.68331981505,-0.171796283765956,0.0504829801092673,-3.40305353198471,0.000666372230395652,0.18820333421795,"XRN2","XRN2","GON","~ Year + strength.all_study","no"
"ZMAT5",2496.84495018096,-0.360603428644004,0.106497869918049,-3.38601540971186,0.000709154013608382,0.18820333421795,"ZMAT5","ZMAT5","GON","~ Year + strength.all_study","no"
"GABRB1",690.346277022296,0.36849425016963,0.109664785237425,3.36018758776426,0.00077889566846826,0.198320929255058,"GABRB1","GABRB1","GON","~ Year + strength.all_study","no"
"HEXIM1",896.00835719908,-0.561856209741346,0.167531335966838,-3.35373801264596,0.000797278117628652,0.198320929255058,"HEXIM1","HEXIM1","GON","~ Year + strength.all_study","no"
"KIF26B",87.3340669087874,0.616124018784664,0.183851485600585,3.35120500534429,0.000804607133950416,0.198320929255058,"KIF26B","KIF26B","GON","~ Year + strength.all_study","no"
"LOC113991669",103.461770110516,0.412434906929991,0.12299200630151,3.35334725672271,0.000798404676499036,0.198320929255058,NA,"LOC113991669","GON","~ Year + strength.all_study","no"
"LOC113997531",91.9162203184245,0.972203750360849,0.290661224890993,3.34480029362518,0.000823418371450013,0.198320929255058,"HYDIN","LOC113997531 (HYDIN)","GON","~ Year + strength.all_study","no"
"SEPT10",2155.85191146801,0.329161891206772,0.098364717536929,3.34634104025353,0.000818856146129675,0.198320929255058,"SEPTIN10","SEPT10","GON","~ Year + strength.all_study","no"
"LOC113982361",207.91898612106,-0.755540679120163,0.227582431839828,-3.3198550213749,0.000900642070750261,0.205617425829841,"DEPTOR","LOC113982361 (DEPTOR)","GON","~ Year + strength.all_study","no"
"LOC113992756",278.957396281568,-0.411925885560005,0.124126193912896,-3.31860562685961,0.000904680996090893,0.205617425829841,NA,"LOC113992756","GON","~ Year + strength.all_study","no"
"PODN",230.331495442483,0.276949087388974,0.0833940028143427,3.32097126942733,0.000897047711192693,0.205617425829841,"PODN","PODN","GON","~ Year + strength.all_study","no"
"USP30",2310.22829470328,-0.250005757154743,0.075233678666175,-3.32305639691052,0.000890369115185477,0.205617425829841,"USP30","USP30","GON","~ Year + strength.all_study","no"
"BEND2",578.364853715953,0.321283845684577,0.0971224648395115,3.30802812938775,0.000939553718776394,0.210577477220759,"BEND2","BEND2","GON","~ Year + strength.all_study","no"
"CNTNAP2",44.8289160088213,-0.747115469955777,0.227150919887767,-3.28907085353174,0.00100518715757595,0.222201440572645,"CNTNAP2","CNTNAP2","GON","~ Year + strength.all_study","no"
"LOC113983201",659.419185205161,-0.555776486779568,0.169396726150022,-3.28091634006763,0.00103470429906358,0.223827761156699,"ACR","LOC113983201 (ACR)","GON","~ Year + strength.all_study","no"
"LOC113991748",365.797988464867,0.250496652097537,0.0764204363036318,3.27787518906945,0.00104591630829365,0.223827761156699,"SRPK3","LOC113991748 (SRPK3)","GON","~ Year + strength.all_study","no"
"SEZ6",87.2596285096353,-0.732456275363774,0.223605741826033,-3.27565951295486,0.00105415565767548,0.223827761156699,"SEZ6","SEZ6","GON","~ Year + strength.all_study","no"
"SERPINA10",52.9763179294653,-2.89190284372603,0.884026423318863,-3.2712855265899,0.00107059759635622,0.22436666769351,"SERPINA10","SERPINA10","GON","~ Year + strength.all_study","no"
"CLIC4",2721.25395789768,-0.18171212501121,0.0557623136741721,-3.25869055708452,0.00111927679507489,0.231561149257993,"CLIC4","CLIC4","GON","~ Year + strength.all_study","no"
"ABCG5",38.7524549684227,-1.74795884246068,0.538625248911538,-3.2452226218377,0.00117358835829593,0.236727441722767,"ABCG5","ABCG5","GON","~ Year + strength.all_study","no"
"TADA1",713.275268970243,-0.213369073805757,0.0657101162272692,-3.24712671436747,0.00116576474964847,0.236727441722767,"TADA1","TADA1","GON","~ Year + strength.all_study","no"
"STC1",121.452866560401,-0.903831822066895,0.279857886624487,-3.22960997443555,0.00123959196503752,0.246954265923585,"STC1","STC1","GON","~ Year + strength.all_study","no"
"LOC114001803",195.604315785204,-0.979389521714736,0.303659589852816,-3.22528763932483,0.00125846160250416,0.24765603511719,"SELENOP","LOC114001803 (SELENOP)","GON","~ Year + strength.all_study","no"
"LOC113996065",729.094972793894,0.190824442769248,0.0594283739447509,3.21099888996883,0.00132274445738139,0.257170208539319,"LOC113996065","LOC113996065","GON","~ Year + strength.all_study","no"
"ATP5PD",2071.57974470311,-0.192162529307616,0.059950111063653,-3.205374033479,0.0013488707300769,0.259127702038702,"ATP5PD","ATP5PD","GON","~ Year + strength.all_study","no"
"STX17",1009.97465944144,0.286764211396972,0.0895863721057455,3.20098029037812,0.00136960900278291,0.260016240916562,"STX17","STX17","GON","~ Year + strength.all_study","no"
"SPATA22",2903.31695554558,0.417270993317095,0.13055973352119,3.19601596957435,0.00139339399379852,0.261455800906124,"SPATA22","SPATA22","GON","~ Year + strength.all_study","no"
"PLXNA4",205.654261242083,-0.497844906295957,0.156073699858646,-3.18980652567889,0.00142368070137628,0.263137396660613,"PLXNA4","PLXNA4","GON","~ Year + strength.all_study","no"
"SIPA1",215.941255808231,0.407630916019685,0.127883272537686,3.18752334007998,0.00143496876161207,0.263137396660613,"SIPA1","SIPA1","GON","~ Year + strength.all_study","no"
"ASH2L",6697.14590136163,-0.194869565986466,0.061679776983428,-3.15937533364985,0.00158107726719998,0.269095949572904,"ASH2L","ASH2L","GON","~ Year + strength.all_study","no"
"GPAT4",2368.82015092192,-0.194671260606127,0.0613304578221387,-3.17413675878115,0.00150282863622283,0.269095949572904,"GPAT4","GPAT4","GON","~ Year + strength.all_study","no"
"GRM4",69.674975162371,0.632689130060155,0.20029403389257,3.15880167653672,0.00158419255186379,0.269095949572904,"GRM4","GRM4","GON","~ Year + strength.all_study","no"
"LOC113992319",1591.97309737238,0.307998606569273,0.0971852342498846,3.16919137918977,0.00152863704601452,0.269095949572904,"IGF2R","LOC113992319 (IGF2R)","GON","~ Year + strength.all_study","no"
"SLC3A2",1048.3027495777,0.189505636840445,0.0599804612911412,3.15945614223601,0.00158063888407156,0.269095949572904,NA,"SLC3A2","GON","~ Year + strength.all_study","no"
"TENT5C",602.624517305714,0.271558651860153,0.0857396746094747,3.16724612143728,0.00153890014475064,0.269095949572904,"TENT5C","TENT5C","GON","~ Year + strength.all_study","no"
"TSPO",400.529955132671,-0.191861092001253,0.0606460986101544,-3.16361804630791,0.00155821145552654,0.269095949572904,"TSPO","TSPO","GON","~ Year + strength.all_study","no"
"LOC114003489",81.9164379340412,-1.37407124986042,0.437435903776773,-3.14119448814521,0.00168260255591518,0.279919148915497,"HKDC1","LOC114003489 (HKDC1)","GON","~ Year + strength.all_study","no"
"PGM2",2408.08234098788,0.341724434567053,0.108989642870686,3.1353844784362,0.00171629010055446,0.28260993216987,"PGM2","PGM2","GON","~ Year + strength.all_study","no"
"LOC113992613",58.8660563269494,0.602663650974677,0.192846415457607,3.12509646365275,0.00177746760999354,0.289727220428947,"LOC113992613","LOC113992613","GON","~ Year + strength.all_study","no"
"CUNH12orf57",981.889197775816,-0.285932456530177,0.0916256284663258,-3.12066024884361,0.00180446089095288,0.291185853973067,"CUNH12orf57","CUNH12orf57","GON","~ Year + strength.all_study","no"
"HAL",83.9769727021472,-2.21673133204727,0.712061305225788,-3.11311865394,0.00185121575707035,0.294641552907041,"HAL","HAL","GON","~ Year + strength.all_study","no"
"LOC114003864",139.914136487955,-0.638618695863477,0.205623609430832,-3.10576542076652,0.0018978720898107,0.294641552907041,"LOC114003864","LOC114003864","GON","~ Year + strength.all_study","no"
"PPA1",523.13059102788,-0.229420570052358,0.0738731007440473,-3.10560363300907,0.00189891067127299,0.294641552907041,"PPA1","PPA1","GON","~ Year + strength.all_study","no"
"SLC6A5",22.3414838479906,0.724820324526101,0.233065722376089,3.10993962190839,0.00187125590287572,0.294641552907041,"SLC6A5","SLC6A5","GON","~ Year + strength.all_study","no"
"LOC113987920",160.933566280648,0.448443309460392,0.145437259797144,3.08341418207329,0.00204640122917985,0.297502492209687,"LOC113987920","LOC113987920","GON","~ Year + strength.all_study","no"
"LOC114000835",2737.51869349256,-0.16231708402283,0.0523666337120767,-3.09962799815021,0.00193763835383111,0.297502492209687,"CLCN5","LOC114000835 (CLCN5)","GON","~ Year + strength.all_study","no"
"LOC114002108",56.7481380598059,-0.531988467750678,0.172284519003109,-3.08784835009509,0.00201611325455996,0.297502492209687,NA,"LOC114002108","GON","~ Year + strength.all_study","no"
"LOC114004162",308.253761926987,-0.77536306478873,0.250580957460473,-3.09426172142804,0.00197303350444368,0.297502492209687,NA,"LOC114004162","GON","~ Year + strength.all_study","no"
"PIWIL2",1883.41229643333,-0.203740835773304,0.0657960637286521,-3.09655052638933,0.00195786492579782,0.297502492209687,"PIWIL2","PIWIL2","GON","~ Year + strength.all_study","no"
"PPP6C",1437.29663640228,-0.180091486509194,0.0582530794245673,-3.09153590313448,0.00199123900398452,0.297502492209687,"PPP6C","PPP6C","GON","~ Year + strength.all_study","no"
"SCARF1",64.1360716070956,0.949593479456257,0.307752602281404,3.0855741670966,0.0020315954925921,0.297502492209687,"SCARF1","SCARF1","GON","~ Year + strength.all_study","no"
"EZH1",727.599492230046,-0.199859954481503,0.0648963538108653,-3.07967925384494,0.00207223628647388,0.298568544239545,"EZH1","EZH1","GON","~ Year + strength.all_study","no"
"LONP2",2286.02839296298,-0.203150885077647,0.0660616516411018,-3.07517114742029,0.00210381790850836,0.300436368049553,"LONP2","LONP2","GON","~ Year + strength.all_study","no"
"GART",932.917082439816,-0.564389318384434,0.183843722639823,-3.06994065546723,0.00214101308175734,0.302150181633856,"GART","GART","GON","~ Year + strength.all_study","no"
"LOC114000583",146.991763094469,-0.334562998104464,0.109040839991585,-3.06823570077307,0.00215326708111133,0.302150181633856,NA,"LOC114000583","GON","~ Year + strength.all_study","no"
"ADORA2A",231.696797810865,0.359046490633726,0.11783915334497,3.04692014871008,0.00231199119122088,0.303796642918963,"ADORA2A","ADORA2A","GON","~ Year + strength.all_study","no"
"DHX8",2799.98148486059,-0.139031989038777,0.0455647393489766,-3.05130658103721,0.00227847794946226,0.303796642918963,"DHX8","DHX8","GON","~ Year + strength.all_study","no"
"LOC113990060",24.9819602027735,-0.734440928651717,0.240742814847556,-3.05072834309419,0.00228287019424438,0.303796642918963,"LOC113990060","LOC113990060","GON","~ Year + strength.all_study","no"
"LOC113990289",145.526892634346,-0.403509186792568,0.131874007338193,-3.0598083347673,0.0022147867875963,0.303796642918963,NA,"LOC113990289","GON","~ Year + strength.all_study","no"
"LOC113992480",15.2918541111871,1.16557310628081,0.382031599310515,3.05098611838503,0.00228091119845643,0.303796642918963,NA,"LOC113992480","GON","~ Year + strength.all_study","no"
"LOC113992626",22.8481007296604,-2.22999486842655,0.73167923266087,-3.0477766333709,0.00230541221462366,0.303796642918963,"ZNF628","LOC113992626 (ZNF628)","GON","~ Year + strength.all_study","no"
"LOC113995484",47.017589675163,0.896973651554818,0.294432414375902,3.046450077367,0.00231560928791178,0.303796642918963,"HYDIN","LOC113995484 (HYDIN)","GON","~ Year + strength.all_study","no"
"PTPRN",316.481654380431,-0.352159484618392,0.115442248477502,-3.05052516962212,0.00228441532264587,0.303796642918963,"PTPRN","PTPRN","GON","~ Year + strength.all_study","no"
"ANKRD7",821.60930478472,0.48272938712253,0.158855586416752,3.03879390087111,0.00237527291164956,0.309111120768459,"ANKRD26","ANKRD7","GON","~ Year + strength.all_study","no"
"NDUFB3",1132.53216617007,-0.194277697949585,0.0640787276649287,-3.03185948019246,0.00243052321536084,0.313770825010222,"NDUFB3","NDUFB3","GON","~ Year + strength.all_study","no"
"PLPP1",324.330675854117,-0.302921371006677,0.100734276392124,-3.00713304205917,0.00263724315015221,0.332588600589754,"PLPP1","PLPP1","GON","~ Year + strength.all_study","no"
"RAI2",57.5882311276966,-0.607077523040167,0.201761894785135,-3.00888095686586,0.00262211835538205,0.332588600589754,"RAI2","RAI2","GON","~ Year + strength.all_study","no"
"SUSD2",464.840831129021,0.382802290272163,0.127302366663943,3.00703200029814,0.00263811990304818,0.332588600589754,"SUSD2","SUSD2","GON","~ Year + strength.all_study","no"
"LOC113995676",21.7473580237516,4.47562842054915,1.4925877522513,2.99856970807811,0.00271250097099551,0.334134566175225,"CENPC","LOC113995676 (CENPC)","GON","~ Year + strength.all_study","no"
"LOC114000708",1812.72014169776,-0.427603469923925,0.142471144709809,-3.00133385461938,0.00268799680729198,0.334134566175225,"KLHL10","LOC114000708 (KLHL10)","GON","~ Year + strength.all_study","no"
"TDO2",309.013526297911,-2.57769341324393,0.859096744186957,-3.00046930766039,0.00269563918955971,0.334134566175225,"TDO2","TDO2","GON","~ Year + strength.all_study","no"
"AGMO",26.2375713813933,-1.97116223741864,0.661683058332641,-2.97901270494325,0.00289178787596794,0.345794468646625,"AGMO","AGMO","GON","~ Year + strength.all_study","no"
"BUD13",3541.77865875647,-0.17583592525339,0.0591087401794672,-2.97478722638163,0.00293191833391499,0.345794468646625,"BUD13","BUD13","GON","~ Year + strength.all_study","no"
"FASN",3678.15464635445,-1.47076675560622,0.494603984925641,-2.97362496144737,0.00294304543925688,0.345794468646625,"FASN","FASN","GON","~ Year + strength.all_study","no"
"LOC113996478",85.8911461823807,0.749494848288757,0.252035667933467,2.97376500093872,0.00294170271282559,0.345794468646625,"LOC113996478","LOC113996478","GON","~ Year + strength.all_study","no"
"MUC2",249.88888972841,0.718238752827797,0.241669620330317,2.97198610171232,0.00295880077610943,0.345794468646625,"MUC2","MUC2","GON","~ Year + strength.all_study","no"
"PDCD7",1051.24975782188,-0.446223571458627,0.14984003122887,-2.97799972276469,0.00290136247121451,0.345794468646625,"PDCD7","PDCD7","GON","~ Year + strength.all_study","no"
"RIC3",2512.19247930526,-0.160416023373704,0.0539533745134421,-2.97323429387604,0.00294679419438502,0.345794468646625,"RIC3","RIC3","GON","~ Year + strength.all_study","no"
"TLR2",13.760421558005,1.01069876712765,0.340309562499853,2.96993936844807,0.00297858530965365,0.345794468646625,"TLR2","TLR2","GON","~ Year + strength.all_study","no"
"GCH1",193.851584115694,-1.86404733874258,0.629193873337553,-2.96259613726808,0.00305056530360284,0.351337530513623,"GCH1","GCH1","GON","~ Year + strength.all_study","no"
"LOC114000915",103.82149408755,0.356866177156884,0.12062502437213,2.95847548230081,0.00309164834435983,0.351337530513623,NA,"LOC114000915","GON","~ Year + strength.all_study","no"
"VTN",745.635929160762,-2.42570381230729,0.819877812713335,-2.95861624097324,0.00309023669507404,0.351337530513623,"VTN","VTN","GON","~ Year + strength.all_study","no"
"LOC113987460",79.6360723860241,0.58118321685182,0.196751970275179,2.95388765885787,0.00313798214316299,0.351650123918203,"ACSS1","LOC113987460 (ACSS1)","GON","~ Year + strength.all_study","no"
"LOC114001265",708.708624746725,1.36075965962501,0.460334473798932,2.95602379807725,0.00311633044660458,0.351650123918203,"HYDIN","LOC114001265 (HYDIN)","GON","~ Year + strength.all_study","no"
"CROCC",76.7454876682371,0.682949380048219,0.232000239842122,2.94374428454459,0.00324267802817693,0.360876519590973,"CROCC","CROCC","GON","~ Year + strength.all_study","no"
"CSK",1289.62905840762,-0.180225963395829,0.0613757523373192,-2.93643591373533,0.00332007413038153,0.363037944681805,"CSK","CSK","GON","~ Year + strength.all_study","no"
"FAM187A",810.876103229446,-0.302503370180558,0.103121761573219,-2.93345813304183,0.00335208860120152,0.363037944681805,"FAM187A","FAM187A","GON","~ Year + strength.all_study","no"
"LOC113992888",138.490862476369,0.580241887140648,0.197792608320781,2.93358731687086,0.00335069391801234,0.363037944681805,"LOC113992888","LOC113992888","GON","~ Year + strength.all_study","no"
"LOC114000781",111.696445920875,0.856416472414596,0.291863510427027,2.93430470688702,0.00334295850514976,0.363037944681805,NA,"LOC114000781","GON","~ Year + strength.all_study","no"
"CYFIP2",96.4973045582386,-0.485987282535354,0.165941576140346,-2.9286649785966,0.00340421122089698,0.366225043144097,"CYFIP2","CYFIP2","GON","~ Year + strength.all_study","no"
"CLDN2",164.201475383753,-0.658360261580963,0.225404164720413,-2.92079901184426,0.00349134984458658,0.368726749074957,"CLDN2","CLDN2","GON","~ Year + strength.all_study","no"
"CUNH19orf44",1835.44729851339,-0.281829214051189,0.0966294524974563,-2.91659744277872,0.00353872167837809,0.368726749074957,"CUNH19orf44","CUNH19orf44","GON","~ Year + strength.all_study","no"
"LOC113990764",388.516882169057,0.323263133407493,0.111211470231006,2.90674273738148,0.00365213420786048,0.368726749074957,"MAG","LOC113990764 (MAG)","GON","~ Year + strength.all_study","no"
"LOC113992168",144.371021290779,-1.96282544963319,0.675795864368241,-2.90446502135391,0.00367881307560687,0.368726749074957,"C4A","LOC113992168 (C4A)","GON","~ Year + strength.all_study","no"
"LOC113998151",2289.9011053912,0.265129269924573,0.0909066970801614,2.91649876676063,0.0035398412254079,0.368726749074957,"TOR1AIP1","LOC113998151 (TOR1AIP1)","GON","~ Year + strength.all_study","no"
"NELFB",1832.827684456,-0.29551080311858,0.101082146898976,-2.923471772062,0.00346151609546109,0.368726749074957,"NELFB","NELFB","GON","~ Year + strength.all_study","no"
"PLG",465.17894360738,-2.73104529003672,0.93706792528968,-2.91445819062953,0.0035630653138027,0.368726749074957,"PLG","PLG","GON","~ Year + strength.all_study","no"
