"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","n_p005","n_q01","Test","design","fdrtool"
"TMUB1",205.567637571786,0.18898681908761,0.231144490707287,0.667412167162425,0.413955300810162,0.855271707849993,"TMUB1","TMUB1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ZMAT5",192.965372523529,-0.198346068770578,0.24548421356963,0.667096176376774,0.414065847676984,0.855271707849993,"ZMAT5","ZMAT5","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"FAM193B",244.410273210773,-0.235306640330337,0.291548509453033,0.666067774667226,0.414425928246875,0.85549893575345,"FAM193B","FAM193B","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113992279",9.56814417093642,-0.886312467564743,1.11233193052574,0.66593999224726,0.414470701833852,0.85549893575345,"ZMYND10","LOC113992279 (ZMYND10)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"DGKI",2839.58250687166,0.317344620375417,0.371280872996464,0.665609203630453,0.414586639859327,0.855506233356324,"DGKI","DGKI","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113985109",2310.89795628689,-0.203818705373781,0.246991268699831,0.665600457669854,0.414589705880129,0.855506233356324,"SEPTIN9","LOC113985109 (SEPTIN9)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"DHRS7C",181.681088350745,-0.386784645190044,0.463162559353318,0.665189015888032,0.414733980571615,0.855596238292284,"DHRS7C","DHRS7C","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"FSCN1",1518.74678337373,0.179064175147032,0.224492052493874,0.664971267468786,0.414810365516738,0.855596238292284,"FSCN1","FSCN1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113984148",2415.71114572948,0.163884341332152,0.199915367643606,0.664907420818849,0.414832766517522,0.855596238292284,"CRELD1","LOC113984148 (CRELD1)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113990137",171.694862840291,-0.252736126679675,0.303443064550381,0.664788426948093,0.414874521048306,0.855596238292284,"ADGRL1","LOC113990137 (ADGRL1)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SEMA5B",1296.07963490732,-0.220980745828953,0.264269306001889,0.664324115574573,0.415037505793288,0.855596238292284,"SEMA5B","SEMA5B","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SIX3",1041.71556400363,-0.322499771440782,0.398019930750647,0.664366210870412,0.415022725398852,0.855596238292284,"SIX3","SIX3","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"VGLL4",408.115039471424,0.155489283041214,0.189027564866027,0.664346076211984,0.415029794932258,0.855596238292284,"VGLL4","VGLL4","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ITPR3",2276.1313022693,-0.521090155362725,0.595842632671626,0.664000388643331,0.4151511980289,0.855711566614583,"ITPR3","ITPR3","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MRPL44",267.937142621958,-0.177936454343442,0.22296736515824,0.663633252606488,0.415280191274552,0.855731605778265,"MRPL44","MRPL44","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"NSF",11380.858876127,0.158128436456053,0.194740803144573,0.662988309346304,0.415506935878644,0.855731605778265,"NSF","NSF","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PITHD1",191.174736962625,-0.227356494967396,0.281551300659951,0.662986941712219,0.415507416896654,0.855731605778265,"PITHD1","PITHD1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SH3GLB2",1127.79559389202,-0.20463828402228,0.257595159013434,0.663387866943992,0.415366440627538,0.855731605778265,"SH3GLB2","SH3GLB2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SMIM12",154.14040852503,0.202174293141522,0.248469081366955,0.663379413847395,0.415369412236038,0.855731605778265,"SMIM12","SMIM12","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"STEAP2",217.528071615975,0.241111160294432,0.288613798810008,0.663160458794579,0.415446394848829,0.855731605778265,"STEAP2","STEAP2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CFAP36",694.801386602272,-0.195727769987725,0.242920237966273,0.662452100801374,0.415695591973603,0.856000178135748,"CFAP36","CFAP36","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PROSER1",1028.72877845983,-0.143742451745852,0.178575863631344,0.66228171539322,0.415755565834239,0.856004720651904,"PROSER1","PROSER1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ACVR2B",614.61700264873,0.22100863657546,0.261548777382344,0.658214854735917,0.417190874940723,0.856087250783288,"ACVR2B","ACVR2B","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ARHGDIA",1813.1077603267,-0.193683322984663,0.244345961108751,0.660791531238971,0.416280642014849,0.856087250783288,"ARHGDIA","ARHGDIA","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CCND2",249.721625404961,0.272945771914104,0.339564238588178,0.660778525525245,0.416285228991328,0.856087250783288,"CCND2","CCND2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CUNH9orf16",726.052101743561,0.146071747411103,0.178993541056936,0.660971339070159,0.416217233393061,0.856087250783288,"CUNH9orf16","CUNH9orf16","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"DGUOK",169.920044588524,-0.232397083753827,0.288574351107861,0.660921950019656,0.416234648847106,0.856087250783288,"DGUOK","DGUOK","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"GNAQ",4408.61738169805,0.300316927005665,0.353763558970731,0.658723399894683,0.417010993175872,0.856087250783288,"GNAQ","GNAQ","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"HSPG2",378.683624241213,0.814747297439593,1.05598705215503,0.661043345532249,0.416191844575384,0.856087250783288,"HSPG2","HSPG2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"KPNA3",1617.95140951058,0.13258325004503,0.16093016881448,0.661799222734231,0.415925467742697,0.856087250783288,"KPNA3","KPNA3","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"L2HGDH",201.423454070513,-0.314463802376667,0.39999841609495,0.659123408440308,0.416869583711477,0.856087250783288,"L2HGDH","L2HGDH","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113982031",51.2696588371926,-0.458735722753738,0.564566312688171,0.658221543273612,0.417188508334316,0.856087250783288,"LOC113982031","LOC113982031","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113982360",641.105405556031,0.271274904051227,0.328073405775925,0.658328040054158,0.417150829246658,0.856087250783288,"GRID1","LOC113982360 (GRID1)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113983147",390.851087955928,0.312600113333361,0.367465380033031,0.658107681964651,0.417228798619825,0.856087250783288,"MED1","LOC113983147 (MED1)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113987965",17.3859307252643,0.732463139398905,1.01007767812746,0.65812360885414,0.417223162477803,0.856087250783288,"RTN2","LOC113987965 (RTN2)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113989991",15.4290551151023,-0.544695525352699,0.662083272978295,0.659474151019936,0.416745649126508,0.856087250783288,"LOC113989991","LOC113989991","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113999394",20.8692090118049,-0.52989910202097,0.685489604689623,0.659369134988992,0.41678275071273,0.856087250783288,"TFCP2","LOC113999394 (TFCP2)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LRRK2",318.608019267249,0.208020912963824,0.252872512790881,0.660653604964025,0.416329290959179,0.856087250783288,"LRRK2","LRRK2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MED16",615.159997652533,-0.135645254808096,0.1683017263516,0.659528403447922,0.416726483962423,0.856087250783288,"MED16","MED16","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"METTL6",127.03741783291,0.217030854057811,0.266447076492626,0.658076066653436,0.417239986850918,0.856087250783288,"METTL6","METTL6","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MRPL30",288.151571001824,0.165211769222421,0.202689289917872,0.66109216057761,0.416174634144716,0.856087250783288,"MRPL30","MRPL30","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"NALCN",3682.97397527881,-0.187926281625256,0.225195858477292,0.660018796031807,0.416553307649914,0.856087250783288,"NALCN","NALCN","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"QSOX1",1179.07621191266,-0.240339511268254,0.292580765299697,0.658822544815564,0.416975937211648,0.856087250783288,"QSOX1","QSOX1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"RBM12",1085.15658588945,-0.0937777539434098,0.114522872121469,0.659889085751587,0.416599102904058,0.856087250783288,"RBM12","RBM12","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SYT4",5384.54663963047,0.396315645883979,0.455990746516979,0.661718792285058,0.415953800020198,0.856087250783288,"SYT4","SYT4","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"UBXN4",1145.97748517418,0.135188296367982,0.165005153367039,0.658833083130446,0.416972211299317,0.856087250783288,"UBXN4","UBXN4","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"UHRF2",917.714012958574,-0.10116105128441,0.123777610698347,0.659200047504044,0.416842498694366,0.856087250783288,"UHRF2","UHRF2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PDK4",62.9694457067753,-0.465204383597061,0.562267850520933,0.657751788569541,0.417354770211299,0.856204206699575,"PDK4","PDK4","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MRPL57",319.841224924309,0.166221977442891,0.205187206854235,0.657245653636323,0.417534018452195,0.856334821512058,"MRPL57","MRPL57","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PNPLA1",48.0386115770195,3.82034906506487,3.4107666208107,0.657247195887223,0.417533472088624,0.856334821512058,"PNPLA1","PNPLA1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"DNTT",17.3439039235028,0.629892839756572,0.762618534162714,0.656570126719558,0.417773435334942,0.856470222024511,"DNTT","DNTT","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ELOVL7",44.3252623689541,0.550033323655784,0.670928698860374,0.656672062740043,0.41773729460941,0.856470222024511,"ELOVL7","ELOVL7","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"IL1RAPL1",165.276547963056,0.340609859065318,0.407471990302505,0.65687870672069,0.417664044642865,0.856470222024511,"IL1RAPL1","IL1RAPL1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113998649",83.2801718616134,-0.359402663409485,0.423373089897043,0.656316940847802,0.417863220781505,0.856535787182231,"ATP8A2","LOC113998649 (ATP8A2)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ARHGAP12",953.180590771177,0.176615347803982,0.221561212378407,0.654735497712096,0.418424686219662,0.856576799258982,"ARHGAP12","ARHGAP12","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CTNND2",2034.58334221656,0.120807751976641,0.147484424498675,0.655269642887276,0.418234921319251,0.856576799258982,"CTNND2","CTNND2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"GTPBP8",104.260047783994,-0.390172560555138,0.47822669312781,0.655395437651492,0.418190249039898,0.856576799258982,"GTPBP8","GTPBP8","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113985136",7.64275244310576,-0.882916322995138,1.0538445955718,0.654861018959636,0.418380080975535,0.856576799258982,NA,"LOC113985136","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113985320",16.3036658958971,0.517566742780318,0.657952624424995,0.655370249703893,0.418199193224136,0.856576799258982,"LOC113985320","LOC113985320","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113988039",6.82395681326381,-0.870545712713474,1.14718768531499,0.65463249745963,0.418461293685772,0.856576799258982,"GPRC5A","LOC113988039 (GPRC5A)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MAF",28.8206628532342,0.989655839876214,1.13835347113866,0.655037013306568,0.418317551517186,0.856576799258982,"MAF","MAF","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"NUDT4",2067.53245184067,0.208030305056791,0.250501691722557,0.655817041132678,0.418040580804677,0.856576799258982,"NUDT4","NUDT4","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PPP1R16B",706.658483182967,0.309445737586588,0.395072157880794,0.655753783610635,0.418063031995062,0.856576799258982,"PPP1R16B","PPP1R16B","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SYTL1",11.2504231483617,-0.850267041812429,1.07169427680612,0.65503461453271,0.418318403689912,0.856576799258982,"SYTL1","SYTL1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ANAPC11",70.9483203111694,0.299315193274067,0.36552850498395,0.653102927774356,0.419005481652862,0.856679594737553,"ANAPC11","ANAPC11","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ATE1",619.998772629629,0.158779087835298,0.195620862924071,0.64890979083691,0.420502727606775,0.856679594737553,"ATE1","ATE1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ATF1",2372.67690057102,0.124631586889117,0.15387993301726,0.652425813218201,0.41924672093981,0.856679594737553,"ATF1","ATF1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"BCO2",201.238804403874,0.502362598204215,0.621130397964929,0.646372378639938,0.421412642442213,0.856679594737553,"BCO2","BCO2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"BRD3",783.973675621588,0.157057197792825,0.196374456904219,0.645546299664005,0.42170950866789,0.856679594737553,"BRD3","BRD3","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"BRD4",19.5182508455776,-0.528350979894638,0.654730131210059,0.649440150437002,0.420312911493124,0.856679594737553,"BRD2","BRD4","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"BRWD1",619.937707950663,-0.160060323376347,0.199737634813656,0.650283402626286,0.420011373950882,0.856679594737553,"BRWD1","BRWD1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CACNA1H",676.361238635968,-0.302389743793244,0.359582842490633,0.645427095653901,0.421752372562491,0.856679594737553,"CACNA1H","CACNA1H","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CALM2",66291.3550429407,0.220428067553258,0.269724627001185,0.648031712880453,0.420817273738479,0.856679594737553,"CALM2","CALM2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CDC23",516.670968465395,-0.152231684311464,0.192685984692182,0.648232932896391,0.420745161452846,0.856679594737553,"CDC23","CDC23","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CFLAR",277.049445202062,0.262637109574178,0.32864188541559,0.652542492781578,0.419205136127657,0.856679594737553,"CFLAR","CFLAR","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CGRRF1",549.829617715063,-0.159052910652585,0.197835831078118,0.650011259553679,0.420108653995745,0.856679594737553,"CGRRF1","CGRRF1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"CHRNA7",806.194920414402,-0.323325472602974,0.393251589005139,0.647500962915132,0.42100756997256,0.856679594737553,"CHRNA7","CHRNA7","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"EEF2",12473.4225077027,-0.104140004077567,0.130523753132992,0.649273674379771,0.420372479634958,0.856679594737553,"EEF2","EEF2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"EFCAB14",2343.48581350068,0.222593601508223,0.271631320519139,0.645654847831736,0.421670482112001,0.856679594737553,"EFCAB14","EFCAB14","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ETNK1",539.254895687011,0.283301859828623,0.349005461762489,0.652791683552522,0.419116344644876,0.856679594737553,"ETNK1","ETNK1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"EXOC3",1848.07961921865,0.0991775142275991,0.122166410408703,0.651656437959502,0.419521081629726,0.856679594737553,"EXOC3","EXOC3","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"EYA3",832.086165157611,-0.113650389318332,0.142638606894802,0.64655851626668,0.421345793676501,0.856679594737553,"EYA3","EYA3","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"FBXL2",2263.39438536223,0.120058292725881,0.147996930727405,0.652726344695111,0.419139623431731,0.856679594737553,"FBXL2","FBXL2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"FBXO28",574.36716961609,0.19505966794643,0.237977735730412,0.648199597359394,0.42075710681128,0.856679594737553,"FBXO28","FBXO28","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"ISL1",709.51167602345,0.294103573781095,0.361155817688391,0.645177128940901,0.421842277828796,0.856679594737553,"ISL1","ISL1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113983359",266.381054449285,0.351162877939787,0.419167042720218,0.653288113305024,0.418939540594406,0.856679594737553,"POP7","LOC113983359 (POP7)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113985141",18.556906337933,-0.558063442254416,0.695876468043447,0.650120434392747,0.420069624409543,0.856679594737553,NA,"LOC113985141","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113985226",35.2006623210849,-0.550752807621043,0.663281875016687,0.65138235072051,0.419618886295343,0.856679594737553,"CAMK4","LOC113985226 (CAMK4)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113987413",5.9821859506352,-0.885259320949196,1.16735313801299,0.645840984586357,0.421603572529491,0.856679594737553,NA,"LOC113987413","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113990017",8.18755481903273,0.75585400783892,0.966620877844417,0.645417650447527,0.421755769189213,0.856679594737553,"PLAC8","LOC113990017 (PLAC8)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113993289",9.79549046289756,-0.739013227297603,0.973476913082448,0.648719236672633,0.420570958326438,0.856679594737553,"SLAMF8","LOC113993289 (SLAMF8)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113994021",8.7956013194621,-0.742427651424172,0.898524547923666,0.650726449195012,0.419853074718658,0.856679594737553,"LOC113994021","LOC113994021","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113996139",15.7986937479189,1.12041485772206,1.40876876838984,0.648323018377013,0.420712883018688,0.856679594737553,"GCGR","LOC113996139 (GCGR)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113996942",86.4934861068096,0.301425319373045,0.361627645398145,0.652114188529481,0.419357814681658,0.856679594737553,"NUPL2","LOC113996942 (NUPL2)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113997303",31.8017938351448,-0.488917164874192,0.625336899527112,0.64521215449362,0.421829678498799,0.856679594737553,"EXOSC8","LOC113997303 (EXOSC8)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113998906",71.9481638852199,0.397952743656739,0.485168184155584,0.652226566504538,0.419317747044129,0.856679594737553,"GVINP1","LOC113998906 (GVINP1)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113999172",312.736116370866,-0.276343461109436,0.35841019106685,0.647657745759147,0.420951343344687,0.856679594737553,"ZC3HAV1","LOC113999172 (ZC3HAV1)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC113999466",117.443569661414,0.324908325639065,0.409956594637308,0.648014183553727,0.42082355669007,0.856679594737553,"BORCS8","LOC113999466 (BORCS8)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114003129",488.488863220564,-0.176089726603079,0.218284242850242,0.64710440353474,0.421149837114141,0.856679594737553,"COX11","LOC114003129 (COX11)","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LOC114003160",438.537399168886,0.183766263554656,0.226560309593899,0.649743437285338,0.420204422340318,0.856679594737553,"LOC114003160","LOC114003160","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"LYZ",136.369145227068,-0.669508397832005,0.830530792459883,0.647678453378262,0.420943917862856,0.856679594737553,"LYZ","LYZ","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"METTL15",56.0320401374944,-0.316346518446114,0.387618954648049,0.650280262995778,0.420012496049145,0.856679594737553,"METTL15","METTL15","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MOXD1",37.188843112004,0.766808413582484,0.983551127572617,0.65131597937831,0.419642575204465,0.856679594737553,"MOXD1","MOXD1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MPST",491.325397721201,-0.24617228641081,0.305818556909975,0.653219903941363,0.418963826858688,0.856679594737553,"MPST","MPST","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"MYO5A",4784.14428592003,0.240155067244088,0.292585843387696,0.646568447537561,0.421342227442541,0.856679594737553,"MYO5A","MYO5A","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"NCK2",609.860582031221,-0.138728268935093,0.171130461799166,0.649421063764649,0.420319740410267,0.856679594737553,"NCK2","NCK2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"NME7",253.781562687706,0.202227574488513,0.254170817414383,0.648153989283358,0.420773450695484,0.856679594737553,"NME7","NME7","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"OARD1",309.706357838703,0.180273176802005,0.226391464663368,0.647756024187828,0.420916103721923,0.856679594737553,"OARD1","OARD1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PDZRN4",31.8292865638808,0.634376773875242,0.874278207793481,0.646195836202125,0.42147605987214,0.856679594737553,"PDZRN4","PDZRN4","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PES1",345.087197569854,-0.158934466213899,0.199920271271375,0.646678132948338,0.421302843354145,0.856679594737553,"PES1","PES1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PIEZO1",52.9062724800843,0.390858045098828,0.504639192383986,0.652022157044954,0.419390632158516,0.856679594737553,"PIEZO1","PIEZO1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PLEKHB2",4819.62267723163,0.190314092550488,0.229427931779651,0.650818266809608,0.419820279683482,0.856679594737553,"PLEKHB2","PLEKHB2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"POLR3B",537.853058714912,-0.135934907281336,0.169198607284562,0.645033113028347,0.421894088892146,0.856679594737553,"POLR3B","POLR3B","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"POMGNT1",832.589312287327,-0.153882755668546,0.191352782482855,0.652113923306217,0.419357909252038,0.856679594737553,"POMGNT1","POMGNT1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"PRKD1",300.23192678109,0.188158530592167,0.237783338097345,0.653257951838128,0.418950279467829,0.856679594737553,"PRKD1","PRKD1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"RNPEP",227.337160996701,-0.156609571350588,0.195934352680274,0.644954137192315,0.421922505223017,0.856679594737553,"RNPEP","RNPEP","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SESN1",787.519428691276,0.11706137462142,0.144218860500651,0.653064046390369,0.419019328539999,0.856679594737553,"SESN1","SESN1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"SMC2",75.9676800998063,-0.591308030282691,0.792253916387397,0.651283822761442,0.419654053091192,0.856679594737553,"SMC2","SMC2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"TECPR1",3194.56347863844,-0.111535508233843,0.138832592393958,0.645882749240315,0.421588561792726,0.856679594737553,"TECPR1","TECPR1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"TENT2",999.339827221698,0.227736989041405,0.273830413470927,0.648497014961492,0.420650548948328,0.856679594737553,"TENT2","TENT2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"TENT4B",605.51867311004,0.184706134312333,0.225952528781508,0.645221377880489,0.421826360771942,0.856679594737553,"TENT4B","TENT4B","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"TEX12",33.1393905741381,0.349394960708651,0.435314695790263,0.650244297531373,0.420025350359965,0.856679594737553,"TEX12","TEX12","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"TRPV1",45.0877987534664,0.37257594936959,0.450476204747668,0.649520276388571,0.420284245468632,0.856679594737553,"TRPV1","TRPV1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"FBXW5",491.428425872737,-0.131793679251051,0.164831253916917,0.64457951382029,0.422057337622224,0.856835954087698,"FBXW5","FBXW5","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"DHX30",3329.02889423095,-0.101665282549054,0.125398554208748,0.643813039012002,0.422333403946156,0.856938443720711,"DHX30","DHX30","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"EEF1AKMT1",633.566964640427,0.285190374750434,0.345485463661983,0.643636642267239,0.422396976173308,0.856938443720711,"EEF1AKMT1","EEF1AKMT1","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
"JAG2",675.10956328776,-0.262141309210408,0.31820306652062,0.643733156312265,0.422362191372254,0.856938443720711,"JAG1","JAG2","LS",1277,39,"LRT_full_interaction","~ Status + mean_T + Status:mean_T","no"
