"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","n_p005","n_q01","Test","fdrtool"
"LOC113983060",439.124341600306,-0.947142531539751,0.236067814969412,15.9253892235699,6.5888915556766e-05,0.0129275833103876,"STARD10","LOC113983060 (STARD10)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LSAMP",7495.54923979567,-0.450904713017199,0.11187468627569,15.8806957245639,6.74633435285831e-05,0.0130600037958866,"LSAMP","LSAMP","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SPAG6",198.018955963469,1.27205894071242,0.31994278775676,15.8172615496188,6.97631508728721e-05,0.0133275156253057,"SPAG6","SPAG6","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PAWR",107.225471560047,1.54116089854333,0.400269300655035,15.650482846107,7.61931254667924e-05,0.0143668569954852,"PAWR","PAWR","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"STK17A",2263.07272364646,0.636309044997991,0.164227314554993,15.5171086671888,8.17618885442776e-05,0.015219241791979,"STK17A","STK17A","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113995760",209.987927227496,1.6174277940861,0.408223781636802,15.4477663673979,8.48171253937442e-05,0.0155880992859718,"TMSB4Y","LOC113995760 (TMSB4Y)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"ANKRD13B",995.087784169248,-1.10686298963937,0.28545718690899,15.3243666538833,9.05410938942774e-05,0.0164320767781377,"ANKRD13B","ANKRD13B","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"ANO8",1297.6906825828,-0.747182945155862,0.186731427836308,15.2883797127769,9.22824550146513e-05,0.0165413452389842,"ANO8","ANO8","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"BDNF",300.244969594854,1.15963994288734,0.293892282787984,15.1536886431585,9.91045085765328e-05,0.0175475409758863,"BDNF","BDNF","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"ADRB2",1437.78074408638,-1.01028198693946,0.25803651377342,15.1085679653461,0.000101501562524315,0.0176912607640044,"ADRB2","ADRB2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113990764",4959.2754152359,-0.977145984775458,0.252594312529871,15.0913307229304,0.000102432626045163,0.0176912607640044,"MAG","LOC113990764 (MAG)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"RGS10",424.254360846395,1.19617039541902,0.308720374504426,15.0704561111513,0.000103571676075513,0.0176912607640044,"RGS10","RGS10","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"CAVIN2",930.301093293603,0.82867373397748,0.217502093011605,15.0410222935526,0.000105199464223104,0.0177603607099448,"CAVIN2","CAVIN2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SOX2",826.040769779162,0.827434393259765,0.216248821405641,14.9937348694873,0.00010786870610415,0.018001675217542,"SOX2","SOX2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"DNAAF5",385.37688107319,0.976183754945661,0.252658793907956,14.9234806126784,0.000111960769338789,0.0182647012362908,"DNAAF5","DNAAF5","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"HAPLN4",3581.37672776317,-1.00826634054741,0.254859269551611,14.9339746597516,0.000111339742697953,0.0182647012362908,"HAPLN4","HAPLN4","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"RPH3A",10332.7105023865,-0.586478760083952,0.149848584191111,14.8207458528713,0.000118227739010107,0.0190727615854194,"RPH3A","RPH3A","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PENK",1921.75729782987,1.30700457490313,0.331913076701575,14.7393754321176,0.000123441169017918,0.0196320535625129,"PENK","PENK","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"RNF208",3957.01655412411,-0.628481270102126,0.161361552933405,14.7248028134749,0.000124398989444947,0.0196320535625129,"RNF208","RNF208","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"PPP1R16B",996.877210751634,-0.914825854068576,0.239892091877059,14.6672122609122,0.000128258048219968,0.0200234258290937,"PPP1R16B","PPP1R16B","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LRRIQ1",274.629482632166,1.37185926202837,0.357473521482052,14.627904461017,0.000130960994043807,0.020227900771511,"LRRIQ1","LRRIQ1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"G0S2",234.418938494963,1.82154622163331,0.500065422785083,14.5710157864374,0.000134974758200445,0.0204135261907528,"G0S2","G0S2","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"MAT2A",2985.38456039912,-0.611612170154785,0.159086563425538,14.5769375528835,0.000134551238453133,0.0204135261907528,"MAT2A","MAT2A","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"CCNB3",31.6284831872349,2.94418296358574,0.760434012334836,14.5118182120991,0.000139283002188665,0.0207384989678724,"CCNB3","CCNB3","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"DYNLT1",196.611665153511,1.19863757632742,0.319954891239424,14.4456151294411,0.000144265334785806,0.0207384989678724,"DYNLT1","DYNLT1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC113985109",4240.92905122932,-0.48877954975582,0.1281579722526,14.4700741332655,0.00014240402310889,0.0207384989678724,"SEPTIN9","LOC113985109 (SEPTIN9)","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"LOC114003345",31.591142720033,2.44487346019191,0.641415989554878,14.4965511343936,0.000140416385601285,0.0207384989678724,NA,"LOC114003345","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
"SNTA1",94.9334833887723,1.20284437569332,0.320350589880857,14.4604349069708,0.00014313465660364,0.0207384989678724,"SNTA1","SNTA1","GCT","~ Batch + Status + mean_T + Status:mean_T",1904,395,"LRT_full_interaction","no"
