"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","n_p005","n_q01","Test","Tissue","design","fdrtool"
"LOC114004117",21.7408475305558,1.07914647834572,1.35450926330247,0.66435243874173,0.415027560948269,1,"VAX2","LOC114004117 (VAX2)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004119",7.21390899764298,1.52021613410042,1.67294734198812,0.745587953709347,0.387876716030201,1,"ATP6V1B1","LOC114004119 (ATP6V1B1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004121",6.1369458591043,0.141927485924568,1.59264806112685,0.00733543384849611,0.931746917965984,1,"LOC114004121","LOC114004121",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004136",3602.14278785948,0.0711802936950825,0.606360953602955,0.0133568919339098,0.907991738647448,1,"RELN","LOC114004136 (RELN)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004142",258.351346859944,0.418837349830748,0.766425836105816,0.306510627093132,0.579829339286321,1,NA,"LOC114004142",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004148",6205.20154148485,-0.203591742554154,0.259708552795877,0.591859698200523,0.441700884668958,1,"PTPRT","LOC114004148 (PTPRT)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004154",5.54944611239672,3.51554626615606,1.85966535014479,3.84879272729522,0.0497818113616985,1,"OPN5","LOC114004154 (OPN5)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004159",56.2470168153107,-0.810892622778072,0.917895412155464,0.758765706544381,0.383715067833585,1,"RPESL","LOC114004159 (RPESL)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004163",13.3855756008741,-1.26788753178646,1.09368851640894,1.43695281339119,0.230633078636986,1,NA,"LOC114004163",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004164",5.11519227972601,0.420584657328658,1.6707017593254,0.0612916386004727,0.804465978134173,1,NA,"LOC114004164",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004170",649.443043343111,-0.165591500312188,0.224310341566284,0.539566913540099,0.462612266942564,1,"PEDS1","LOC114004170 (PEDS1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004172",12.1171336157884,-2.00309032046908,1.09685588352825,3.44482478318574,0.0634501489899893,1,NA,"LOC114004172",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004177",3387.78761221047,-0.0105828942787209,0.150311871013584,0.00493513019284819,0.943994294876275,1,NA,"LOC114004177",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004181",8.67644459729296,1.17069721004975,1.52586189821989,0.653266459905737,0.418947250161822,1,NA,"LOC114004181",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004182",36.165418619605,-0.171892021284864,0.946488462697805,0.0325606144553348,0.856802758407259,1,NA,"LOC114004182",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004183",19.0379922755765,-0.75632425858143,1.21013169773063,0.348560850602183,0.554928930321734,1,NA,"LOC114004183",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004187",16.4696129617586,0.259084403307433,1.02665290605716,0.0623861067954579,0.802763589461548,1,"SENP1","LOC114004187 (SENP1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004188",53.2772304619708,-0.722993956719523,0.558706848971145,1.66272863044843,0.197235312027269,1,NA,"LOC114004188",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004190",459.204116550097,-0.0041798198696094,0.261536060363788,0.000262140677293132,0.987082207741168,1,"LOC114004190","LOC114004190",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004191",12.1453314079015,1.76713904735894,1.50078732546124,1.0891751066073,0.296654050845602,1,NA,"LOC114004191",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004197",18.7007213928399,-0.45316278230253,1.06017801523652,0.17072839225871,0.679465272163606,1,NA,"LOC114004197",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004198",1005.18366848041,-0.0468466566539486,0.18456741694186,0.0635109516229591,0.801030402913467,1,"EFNA5","LOC114004198 (EFNA5)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004208",193.285111478048,0.183710167436309,0.365814994805169,0.261082886493583,0.609377171551953,1,NA,"LOC114004208",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004218",154.214213033909,0.0744362232331256,0.587884039713823,0.0171506399118186,0.895806592857652,1,"HEATR8L1","LOC114004218 (HEATR8L1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004232",8.65184956026991,-0.199999576142612,1.47383070475872,0.0193066008459652,0.889491086352443,1,"FYB","LOC114004232 (FYB)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004286",163.446389286259,0.581553127157322,0.414454891754471,1.97410462282637,0.16001285260635,1,"LOC114004286","LOC114004286",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004308",11.1294831721391,1.39990351180924,1.6930103198947,0.585170842853302,0.444292623155593,1,NA,"LOC114004308",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004311",28.236954536124,1.20008154199671,0.888115242586775,1.82350299433533,0.176896870933832,1,NA,"LOC114004311",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004318",273.998504229755,0.1606696616484,0.416248126853102,0.154442611453533,0.694325484638326,1,"CPSF1","LOC114004318 (CPSF1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004322",1329.19869166164,0.209890078970905,0.231913829829688,0.800191369475868,0.371036159357725,1,"RLN3","LOC114004322 (RLN3)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004333",444.865416657032,0.32742280282887,0.374807380991447,0.724573202085878,0.394647900733101,1,"LOC114004333","LOC114004333",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004335",213.910027713212,0.121513240915528,0.400984310592305,0.0899477330238199,0.764243612766657,1,"LOC114004335","LOC114004335",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004336",5.10264174919644,-2.01665165044711,1.77363489045664,1.3387343702211,0.247257287928418,1,"CDC37L1","LOC114004336 (CDC37L1)",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004339",5.43798391485483,0.874009039853174,1.77107107147074,0.236374051999185,0.626837319459787,1,NA,"LOC114004339",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004340",60.2281729685901,-1.08991491800846,0.979529318008527,1.23249728034747,0.266921925679729,1,NA,"LOC114004340",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004344",9.281108487844,-0.959791831265011,1.25142095925537,0.609220663051175,0.435081395238982,1,NA,"LOC114004344",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOC114004345",21.4014243791873,-0.794466247516038,0.861692424145597,0.835304440622124,0.360743165623067,1,NA,"LOC114004345",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LONP1",1245.38497532272,-0.00884726730498329,0.147069515462776,0.00360835141438542,0.95210023790717,1,"LONP1","LONP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LONP2",1617.62330899442,-0.00442141898061501,0.193758639908819,0.000524059314443548,0.981736149130994,1,"LONP2","LONP2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LONRF1",509.887359117373,-0.217090561104403,0.279066891617305,0.589858173998948,0.442473967191305,1,"LONRF1","LONRF1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LONRF2",331.121372944804,-0.284689117735521,0.298153913193579,0.917264229681365,0.338194322991827,1,"LONRF2","LONRF2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LONRF3",1519.30046027485,-0.321541717463158,0.443161535681184,0.497585348239681,0.480563024949456,1,"LONRF3","LONRF3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOX",55.4613687075111,0.48612707196098,0.542123036244554,0.823189761430768,0.364249202218343,1,"LOX","LOX",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOXHD1",59.956824894293,0.088921121175285,0.792030381050111,0.0125494798783166,0.910804011515143,1,"LOXHD1","LOXHD1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOXL1",404.809643497029,0.187933507649331,0.38068306485007,0.252244670701486,0.615498951937557,1,"LOXL1","LOXL1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOXL2",15.8528955191368,2.33035721210477,1.36749205171398,3.0235937694361,0.0820614319832231,1,"LOXL2","LOXL2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOXL3",76.8582159122727,0.282603528016239,0.825038304544185,0.0966263897708046,0.755916286531852,1,"LOXL3","LOXL3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LOXL4",56.8571773861915,-0.0950659108791126,0.710163470548471,0.018285460733992,0.892434975118595,1,"LOXL4","LOXL4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPAR1",443.752080843894,-0.428687539743781,0.442509579893472,0.938502845739123,0.332663169060975,1,"LPAR1","LPAR1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPAR2",106.36572261407,0.191893544470168,0.557724801538853,0.122015139832456,0.726859102134479,1,"LPAR2","LPAR2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPAR3",8.99861081372672,0.205638543615747,1.70357769889047,0.0142849537545118,0.904863649910868,1,"LPAR3","LPAR3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPAR4",493.333477285614,0.356585057487054,0.297666009603993,1.47964340310699,0.223830323526609,1,"LPAR4","LPAR4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPAR5",11.9150329125341,0.448020112053662,1.43985378696682,0.0832680443389506,0.772916556669814,1,"LPAR5","LPAR5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPAR6",61.8163252937027,-1.01893806902945,0.916565012584342,1.38708565836829,0.238897879313431,1,"LPAR6","LPAR6",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPCAT1",853.913547023301,-0.179871954260431,0.311434935537646,0.321314851583679,0.570818536749954,1,"LPCAT1","LPCAT1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPCAT2",438.66265306843,0.0867927056062026,0.348442723215086,0.0624050484424856,0.80273426690218,1,"LPCAT2","LPCAT2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPCAT3",325.715673759006,-0.333650517381899,0.282732475165728,1.42573958678572,0.232461000546264,1,"LPCAT3","LPCAT3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPGAT1",2528.07236131672,0.194642363943132,0.151148548153432,1.66448148991887,0.196999326784339,1,"LPGAT1","LPGAT1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPIN1",1119.31629963059,-0.0123050997848895,0.206612334139402,0.00349848937915453,0.952834203666714,1,"LPIN1","LPIN1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPIN2",3012.35170391633,-0.137269107039464,0.191840591598127,0.516284190818169,0.472431058924425,1,"LPIN2","LPIN2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPL",98.9761638512697,0.453405154470763,0.775574257192427,0.348406377421583,0.555016630347641,1,"LPL","LPL",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LPP",150.481033883981,0.0932920647612055,0.573684890646197,0.0288636178906359,0.865094317665773,1,"LPP","LPP",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRAT",48.0174568451134,-0.43228305343433,0.8736674661562,0.2176165760782,0.64086199958563,1,"LRAT","LRAT",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRBA",420.628481772178,-0.131297833600785,0.363276294984716,0.126783241008695,0.721790881557282,1,"LRBA","LRBA",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRCH1",834.253614159432,-0.303845147365811,0.23352656815535,1.68524873764977,0.19422847611895,1,"LRCH1","LRCH1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRCH2",1335.35184082465,-0.119141128246347,0.258423315240603,0.208376192088423,0.64804311577169,1,"LRCH2","LRCH2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRCH3",1256.46791469915,-0.00147393572300975,0.235225841852234,3.90206483302791e-05,0.995015926048651,1,"LRCH3","LRCH3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRCH4",286.711399252624,0.076635101521524,0.358744572553528,0.0433316314785657,0.835102078349966,1,"LRCH4","LRCH4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRFN1",459.967360821501,0.156596581191135,0.477282851078871,0.102498540016029,0.748851643762107,1,"LRFN1","LRFN1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRFN2",300.623910970096,-0.172661770091633,0.378546617648874,0.199904458755029,0.654797975207648,1,"LRFN2","LRFN2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRFN5",1401.21847811319,-0.045546266602322,0.276981414246777,0.026868554862773,0.869797031616821,1,"LRFN5","LRFN5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRIF1",206.538751042238,0.251410359019663,0.325315357538991,0.61874595505104,0.431513678929694,1,"LRIF1","LRIF1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRIG1",2611.65187102677,-0.098753574452257,0.260011738319016,0.143816188587721,0.704516296730158,1,"LRIG1","LRIG1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRIG2",766.135675495751,-0.231463624848555,0.280642716148879,0.675298070350664,0.411210534117754,1,"LRIG2","LRIG2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRIG3",66.4322547922362,0.560231179288567,0.596531187225546,0.831908395706918,0.361721276380306,1,"LRIG3","LRIG3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRIT1",10.7640091207419,1.30618820402925,1.52503105912936,0.730497315132766,0.392722036793283,1,"LRIT1","LRIT1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRMDA",24.4060157902384,0.308035329531197,0.991965887377234,0.0943154986210288,0.758760951840098,1,"LRMDA","LRMDA",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP1",9925.43207769682,0.115890657945125,0.256660329580959,0.197897366480618,0.656423410990607,1,"LRP1","LRP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP11",3520.10554075894,-0.124078363871697,0.184208168578897,0.462246235527772,0.496576058937518,1,"LRP11","LRP11",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP12",1979.65854488493,-0.119835274931864,0.190659826349994,0.396669093566828,0.528814508771045,1,"LRP12","LRP12",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP1B",4356.21489364767,0.0661454474356584,0.27233303312581,0.0578883464712021,0.809865171974947,1,"LRP1","LRP1B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP2",304.657480134656,0.245302004644837,0.484370469794069,0.23458756507091,0.628142886146097,1,"LRP2","LRP2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP2BP",68.5212479454278,-0.164680378238745,0.498719740168599,0.109698386605757,0.740487779922724,1,"LRP2BP","LRP2BP",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP3",931.439638964487,0.223381429464392,0.299959318799251,0.548896732394638,0.458768839365867,1,"LRP3","LRP3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP4",1247.68134525616,-0.0713343621653611,0.25245758320101,0.0776274492205289,0.780538742252368,1,"LRP4","LRP4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP5",384.434614382763,0.606217930759666,0.354045753380888,2.93664587206331,0.0865903681199054,1,"LRP5","LRP5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP6",442.499180208231,0.203476047259605,0.254517105257373,0.629952785373717,0.427372633058798,1,"LRP6","LRP6",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRP8",2499.75888217173,-0.416444046497559,0.235840924406798,3.17128252504625,0.0749435746586251,1,"LRP8","LRP8",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRPAP1",1962.08028031506,-0.0635946406195202,0.169521336292616,0.143931141258861,0.704403785280592,1,"LRPAP1","LRPAP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRPPRC",1962.57648832028,0.0319852189950034,0.168069310836286,0.0359761136089674,0.849564828679514,1,"LRPPRC","LRPPRC",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRR1",294.214952627361,-0.199374530116494,0.352959270872893,0.321247525163173,0.570858890845641,1,"LRR1","LRR1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC1",287.139523556054,-0.0353421760618913,0.266501773994682,0.0175815502088312,0.894513340420648,1,"LRRC1","LRRC1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC10B",15.3854704008195,0.214849521890167,1.06923322956046,0.0409136056579342,0.839704776853467,1,"LRRC10B","LRRC10B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC17",5.74730213513462,-0.112176647136868,1.97892064210059,0.00378699980441155,0.950930270960063,1,"LRRC17","LRRC17",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC18",7.77375918880814,-1.74402031471727,1.3865648396386,1.60699258962931,0.204915067077567,1,"LRRC18","LRRC18",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC19",9.30403968109683,2.01556871241976,1.72231675108906,1.07512352381147,0.299791024074198,1,"LRRC19","LRRC19",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC2",13.0508010374749,0.471357396085814,1.51932560019072,0.0893321501157658,0.765027911385803,1,"LRRC2","LRRC2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC23",39.8486510029874,-0.642933190444011,0.6269414075816,1.06227869068199,0.302696043291835,1,"LRRC23","LRRC23",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC28",803.941047520094,-0.164975654499116,0.193308314652843,0.728623766677799,0.393329643302044,1,"LRRC28","LRRC28",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC31",6.69491037875764,1.7456799597355,1.51025469785981,1.35656570506649,0.244133562743217,1,"LRRC31","LRRC31",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC32",17.9052520276811,-0.190983363178999,1.19064259044378,0.0242787961151549,0.876177627831247,1,"LRRC32","LRRC32",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC34",34.7153970872122,-0.0532133234538821,0.669697124401132,0.00619224397709672,0.93727855335597,1,"LRRC34","LRRC34",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC38",47.5677736560826,-0.690702179852734,0.802870712016667,0.795390352872943,0.372475161756705,1,"LRRC38","LRRC38",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC39",60.8372256875678,-0.102678476318427,0.588584158239112,0.0308645572420119,0.860542900480134,1,"LRRC39","LRRC39",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC3B",568.477918092269,-0.305797320010222,0.308505473781925,0.954242866230629,0.328641658525902,1,"LRRC3B","LRRC3B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC3C",11.3098206083547,0.617801903843516,1.29188519408591,0.246156905606938,0.619794213303915,1,"LRRC3C","LRRC3C",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC4",326.830244658091,0.261467397856436,0.307283983163274,0.695517059849948,0.404294139544457,1,"LRRC4","LRRC4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC40",1101.78584751819,-0.246473446492665,0.255757450771328,0.919289102393407,0.337661700012458,1,"LRRC40","LRRC40",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC41",433.87028218631,-0.182703916250215,0.223363092902067,0.681748786944098,0.408985185361804,1,"LRRC41","LRRC41",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC42",990.340667364447,-0.180617542796513,0.242648935593117,0.549861274078467,0.458374383004025,1,"LRRC42","LRRC42",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC43",163.933460089448,0.518594129100852,0.428208116669945,1.42294978200445,0.232918493014734,1,"LRRC43","LRRC43",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC45",950.29923454894,0.429827310255106,0.277281471789697,2.35731784875176,0.124696421283685,1,"LRRC45","LRRC45",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC46",18.1174578895795,1.48154985481367,1.25138568315864,1.48560208388821,0.222900077089664,1,"LRRC46","LRRC46",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC47",1126.1783419252,-0.285971851624303,0.207254451836228,1.9281995832811,0.164955554187182,1,"LRRC47","LRRC47",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC49",713.604249689787,-0.0315955353287744,0.245566143139637,0.0163039881484508,0.89839662203294,1,"LRRC49","LRRC49",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC4B",1553.15251850599,-0.121789091658043,0.272940050008192,0.197990224032253,0.656347993270012,1,"LRRC4B","LRRC4B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC4C",1868.41559176742,0.0591021630818443,0.15720663492564,0.142868622602094,0.705445704780845,1,"LRRC4C","LRRC4C",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC55",18.5460347424564,0.525739139709676,1.13026232099668,0.216955397017045,0.641369609845539,1,"LRRC55","LRRC55",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC56",88.0885055139005,-0.472625337365352,0.475108084290058,1.01919471942341,0.312710100133702,1,"LRRC56","LRRC56",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC57",473.446202004104,-0.0789841212984475,0.21994026796304,0.127851141623751,0.720670536397994,1,"LRRC57","LRRC57",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC58",1146.83608521863,0.107072198002973,0.201059423652807,0.282748467845039,0.594905406269152,1,"LRRC58","LRRC58",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC59",819.946234346083,-0.0426278974078688,0.242404182966219,0.0313782675380878,0.859399115119106,1,"LRRC59","LRRC59",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC6",129.010492931645,0.146197093831141,0.484849868561063,0.0885690349037986,0.766004274668895,1,"LRRC6","LRRC6",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC66",17.1407906392407,0.0768784222622047,1.05489959800873,0.00502935234642621,0.943463075747657,1,"LRRC66","LRRC66",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"LRRC7",2181.67447800221,-0.136449523786087,0.201631206658383,0.452010804371952,0.501381599016975,1,"LRRC7","LRRC7",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
