"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"APEX1",374.662236993896,-0.0701367350803214,0.0916773059878974,-0.765039224533718,0.44424818793226,0.978132942954501,"APEX1","APEX1","LS","~ mean_T","yes"
"BNIP1",211.816955882185,-0.102604337596532,0.134127563501596,-0.764975780651617,0.444285966659641,0.978132942954501,"BNIP1","BNIP1","LS","~ mean_T","yes"
"GNG13",12.9824285097097,-0.395354684712873,0.516983352025391,-0.764733880044663,0.444430027270147,0.978132942954501,"GNG13","GNG13","LS","~ mean_T","yes"
"IL13RA1",60.219154932914,-0.191158279041952,0.24996944036154,-0.764726595240892,0.444434366049191,0.978132942954501,"IL13RA1","IL13RA1","LS","~ mean_T","yes"
"LOC113985522",302.755191566533,-0.0699497203622485,0.0914896523963085,-0.764564281644061,0.444531045180499,0.978132942954501,"MOCS2","LOC113985522 (MOCS2)","LS","~ mean_T","yes"
"LOC113998675",60.3189499550762,-0.127309782396351,0.166492843880526,-0.764656182386476,0.444476304707107,0.978132942954501,"PC","LOC113998675 (PC)","LS","~ mean_T","yes"
"ADAMTS15",142.728081722086,0.258699289899012,0.341052519309443,0.758532118228658,0.448132492874518,0.978217557417041,"ADAMTS15","ADAMTS15","LS","~ mean_T","yes"
"ADAMTS8",272.783374458557,0.156998572312861,0.205785634390173,0.762922896819847,0.445509380070808,0.978217557417041,"ADAMTS8","ADAMTS8","LS","~ mean_T","yes"
"ADAMTSL3",106.273929574173,0.185563820851448,0.244807249363453,0.757999697043081,0.448451164099084,0.978217557417041,"ADAMTSL3","ADAMTSL3","LS","~ mean_T","yes"
"AHSA1",1810.73650273915,-0.0758319299883912,0.0995750412319694,-0.761555597167503,0.44632528455705,0.978217557417041,"AHSA1","AHSA1","LS","~ mean_T","yes"
"ATG4B",1032.61247494076,-0.0444958677263886,0.0582888138785278,-0.763368899890752,0.445243422004674,0.978217557417041,"ATG4B","ATG4B","LS","~ mean_T","yes"
"CARD9",39.5565137937345,-0.183172109230288,0.240797904646613,-0.760688135966571,0.446843362744531,0.978217557417041,"CARD9","CARD9","LS","~ mean_T","yes"
"CCDC115",171.299787147029,0.0710440541938177,0.094003079075911,0.755763054702144,0.449791271333071,0.978217557417041,"CCDC115","CCDC115","LS","~ mean_T","yes"
"CLUAP1",620.238496579498,-0.0662338930344149,0.0867463496354072,-0.763535218632188,0.445144266913696,0.978217557417041,"CLUAP1","CLUAP1","LS","~ mean_T","yes"
"CPSF4",847.257408890509,-0.134917413729573,0.177482372882575,-0.760173596613088,0.447150825245776,0.978217557417041,"CPSF4","CPSF4","LS","~ mean_T","yes"
"DCUN1D4",2059.06656184469,0.120772144605741,0.15886299039265,0.76022832194734,0.447118118457487,0.978217557417041,"DCUN1D4","DCUN1D4","LS","~ mean_T","yes"
"DONSON",206.705218603769,-0.0732224010811707,0.0961121479493878,-0.761843353243227,0.446153502122175,0.978217557417041,"DONSON","DONSON","LS","~ mean_T","yes"
"DUS1L",331.075723900951,-0.0659438212643332,0.0864854889665888,-0.762484227727598,0.445771053071345,0.978217557417041,"DUS1L","DUS1L","LS","~ mean_T","yes"
"ENOX2",1164.88601277545,-0.0573303561763441,0.0751028702892305,-0.763357724619016,0.445250084874728,0.978217557417041,"ENOX2","ENOX2","LS","~ mean_T","yes"
"EXOSC10",456.574962312969,0.0660358792610075,0.0873564158199366,0.755936225647398,0.449687433172677,0.978217557417041,"EXOSC10","EXOSC10","LS","~ mean_T","yes"
"FAM43B",790.598899734518,-0.0739482059123833,0.0977501594507384,-0.756502151279352,0.4493481830744,0.978217557417041,"FAM43B","FAM43B","LS","~ mean_T","yes"
"FARSA",255.705099195839,-0.104861055926006,0.138723191494647,-0.755901409102545,0.449708309058798,0.978217557417041,"FARSA","FARSA","LS","~ mean_T","yes"
"FBXL16",1809.24008751147,-0.0734365137885299,0.0966158253012313,-0.760087838193874,0.447202081803116,0.978217557417041,"FBXL16","FBXL16","LS","~ mean_T","yes"
"FBXO8",308.059023487886,0.0987978887176429,0.130206154667111,0.758780481385328,0.447983883536224,0.978217557417041,"FBXO8","FBXO8","LS","~ mean_T","yes"
"FDX1",835.291157013643,0.0480046409674653,0.0629174427441984,0.7629782596638,0.445476361487389,0.978217557417041,"FDX1","FDX1","LS","~ mean_T","yes"
"GGA1",1027.05670126522,-0.0651861582953015,0.0861829782560913,-0.756369292571926,0.449427813588287,0.978217557417041,"GGA1","GGA1","LS","~ mean_T","yes"
"GREB1L",1605.66275876577,0.0846856355800275,0.11193352818353,0.75657076976234,0.449307058869754,0.978217557417041,"GREB1","GREB1L","LS","~ mean_T","yes"
"HMG20B",451.864778752228,-0.0918444152786397,0.121217412826644,-0.757683348761027,0.448640569656724,0.978217557417041,"HMG20B","HMG20B","LS","~ mean_T","yes"
"HMOX2",1071.9275141923,-0.0717322377377702,0.0947640299204401,-0.756956387333818,0.449075991521553,0.978217557417041,"HMOX2","HMOX2","LS","~ mean_T","yes"
"HPS3",577.793440766393,0.0482944900243981,0.063876387802939,0.756061694868977,0.449612206796595,0.978217557417041,"HPS3","HPS3","LS","~ mean_T","yes"
"HPSE2",5.87144977982732,-0.418412919777359,0.551150544477961,-0.759162671559495,0.447755252835623,0.978217557417041,"HPSE","HPSE2","LS","~ mean_T","yes"
"HTR1B",2968.73102465696,-0.0999988736192473,0.131986679404154,-0.757643680943308,0.448664322966235,0.978217557417041,"HTR1B","HTR1B","LS","~ mean_T","yes"
"IFT88",390.733177109343,0.0946675104030028,0.124755197566877,0.758826183191724,0.447956540682002,0.978217557417041,"IFT88","IFT88","LS","~ mean_T","yes"
"KCNMA1",2267.93227119764,0.100031191563368,0.132362798160438,0.755734941793234,0.449808129904807,0.978217557417041,"KCNMA1","KCNMA1","LS","~ mean_T","yes"
"KIAA0319",3036.06118085334,-0.077568040104214,0.102071554473727,-0.75993787401543,0.447291721236818,0.978217557417041,"KIAA0319","KIAA0319","LS","~ mean_T","yes"
"KIAA1109",6573.62085044316,0.0733439158806158,0.0960946097315603,0.763246930140011,0.445316145333866,0.978217557417041,"KIAA1109","KIAA1109","LS","~ mean_T","yes"
"KIAA1614",65.209278794754,-0.278212497483558,0.364312098955052,-0.763665270194288,0.445066742183576,0.978217557417041,"KIAA1614","KIAA1614","LS","~ mean_T","yes"
