,PFT1_AI_run1,PFT10_AI_run1,PFT11_AI_run1,PFT12_AI_run1,PFT2_AI_run1,PFT4_AI_run1,PFT5_AI_run1,PFT6_AI_run1,PFT7_AI_run1,PFT8_AI_run1,PFT9_AI_run1
HLTF,1071.22551186239,1143.98338423016,986.452405640984,909.26238228271,948.438282773379,883.339238315232,987.426272376523,958.384078763189,1197.36172190283,996.045012369113,933.362828239833
GYG1,1092.77067501328,1168.07827235955,969.803419891769,1115.43234105611,1009.77550762455,1134.85159287001,1130.12395097946,1186.95266658537,1120.0825438951,1142.8978026543,1089.30551207352
LOC113985468,174.94672478525,197.997124193681,371.480494529358,238.945695809177,183.096193585594,456.029321061263,261.438812622898,275.685796715353,362.187954759099,345.848962628164,89.4377157281412
CSNK1D,1322.01121093878,1514.83514065642,1393.31199488742,1357.54988238488,1477.58628223575,1331.53599470178,1469.68193072075,1403.4913287327,1365.8861944257,1361.04868677361,1507.82815618597
SLC16A3,814.407167103749,820.273800230964,841.814341944679,846.882753730756,977.733673747074,925.983201544243,919.722994207247,1078.68333551171,625.682019532427,960.928040779176,885.204058232372
CCDC57,96.5223309159998,195.901916530256,159.205926226868,177.623349097087,128.167335509916,147.078158891896,164.571045396087,180.448885122776,169.455546956699,145.788639630949,190.341805267583
FASN,10493.3562610108,11328.78783614,12059.0684904782,11817.2391241556,11914.9847975826,12193.5626286056,12952.15790823,12112.1301669632,8155.2809658996,13008.1775974359,10901.0815824031
DUS1L,391.260162820214,395.994248387362,354.831508780143,390.136998909674,406.47354976002,411.644787904537,370.805646588652,423.052386232286,391.051262207767,333.079154777278,348.577763863525
GPS1,1550.38994033825,1681.40414989872,1597.26207031531,1910.50828463355,1733.00547228765,1850.22583316077,1757.16046571645,1927.79558939499,1604.24124948567,1818.63346809702,1636.25154287253
RFNG,1179.81313414289,1317.88562029445,1161.26675600774,1167.23915120943,1200.19554895357,1183.58755084603,1234.28284047065,1235.07236928478,1299.77990962391,1196.10533536633,1262.44775662415
DCXR,151.677948582285,98.4747601809841,130.070201165742,134.274793662679,136.406664221268,161.002718313614,128.115434074169,86.2144673364375,149.902983846311,146.85279028519,111.223825969612
RAC3,818.716199733927,645.32396033496,749.204358714671,694.634168790396,723.229964663098,582.220640820582,752.027182126424,799.990057377641,761.618886871318,792.792237409176,926.483003953053
LRRC45,889.384334868856,721.799040049979,709.663017560286,816.221580374712,884.354615018421,1006.04941821912,737.444937597657,766.907761771799,749.514919231553,830.037510307594,764.807133213721
CENPX,183.564790045607,155.045367093464,135.273009212371,179.737912776815,179.434269713883,192.332977012479,165.612634290999,169.421453254162,290.495223354341,193.675419071772,178.875431456282
ASPSCR1,918.68575675407,978.461978819566,913.613092988168,1037.19348490621,959.424054388515,1040.86081677342,989.509450166347,890.214499939029,786.757896584674,1025.84123068785,1015.92071968119
NOTUM,242.167633816035,195.901916530256,160.246487836194,225.20103189095,208.729660687578,215.830671036628,152.071978657144,178.443897510301,115.453229794674,220.279185427785,237.353937893913
MYADML2,318.006608107178,183.330670549705,212.27456830249,256.919487086859,194.08196520073,243.679789880064,245.814979199219,183.456366541489,232.768608457004,225.599938698987,161.675870739332
PYCR1,398.154615028499,261.900957928149,446.400930400825,316.127270119221,374.431715882541,358.557405109237,339.557979741294,317.790536577334,291.426297788169,335.207456085759,322.205104097535
MAFG,495.538752470535,463.040893616968,439.116999135543,528.640919931808,466.895293643266,480.397300049269,465.590236025639,416.034929588623,465.537216914008,445.879124126772,456.361677689746
SIRT7,155.125174686428,178.092651391142,168.570980710801,175.50878541736,163.871093259107,156.651293494327,131.240200758905,146.364095710696,222.526789684896,137.275434397025,197.221629554363
PCYT2,2054.54675806914,1867.87763194356,2041.58187749748,2139.93844388396,2109.26815010605,2066.92678916126,1988.3932003869,2211.50133656025,2400.30989040863,2028.2711469824,1944.69699839651
NPB,102.55497659825,119.426836815236,136.313570821697,105.728183986362,107.111273247573,78.3256467471634,123.949078494521,104.259355848715,202.974226574508,100.030161498607,141.036397878992
ANAPC11,106.002202702393,117.331629151811,107.177845760571,94.0980837478618,103.449349375861,107.915335518314,109.366833965754,89.2219487551505,151.765132713967,93.6452575731645,126.130111924302
ALYREF,276.639894857464,275.519807740413,235.166923707661,236.83113212945,290.207466833167,277.620903470502,228.107967985716,230.573575434658,337.98001947957,279.871622065253,287.805982663634
ARHGDIA,1811.51731772707,1673.02331924502,1763.75192780746,1766.7179544121,1590.19044129089,1685.74197499173,1542.59315336459,1562.88784392449,1877.97713303111,1702.64104678481,1623.6385316801
P4HB,1763.25615226907,1359.78977356295,1534.82837375575,1422.04407461656,1626.80968000801,1453.37588964181,1367.60621901938,1531.81053593112,1624.72488702989,1549.40335257418,1508.9747935671
MCRIP1,3335.19125575821,3155.38274111834,3571.2074432066,3229.99602078335,3302.13985131619,3332.32112660988,3524.73682038202,3231.03753750393,4195.42139882904,3429.75755861715,3435.32559386553
GCGR,16.3743239946785,5.23801915856299,11.4461777025853,8.45825471890893,6.4083667754958,4.35142481928686,4.16635557964778,8.01995044990116,5.5864466029681,3.19245196272152,8.02646166791011
SLC25A10,319.730221159249,182.283066717992,222.680184395749,222.029186371359,247.179861340552,246.290644771636,256.230868148338,181.451378929014,237.423980626144,225.599938698987,170.848969788372
MRPL12,430.903263017856,436.850797824153,440.157560744869,477.891391618354,427.529612022363,430.791057109399,449.96640260196,386.962609207731,595.887637649931,458.648931977658,501.080535553817
HGS,1596.06568621814,1560.92970925177,1541.07174341171,1742.40047209524,1440.0515625507,1703.14767426888,1562.38334236792,1405.49631634518,1601.44802618419,1446.18073911285,1488.33532070676
ARL16,263.712796966928,166.569009242303,212.27456830249,254.804923407131,280.137176185959,228.884945494489,188.527589979062,233.581056853371,243.010427229112,255.396157017721,230.474113607133
TK1,28.4396153591785,13.6188498122638,16.6489857492149,22.2029186371359,32.041833877479,16.5354143132901,37.49720021683,20.0498761247529,21.4147119780444,20.2188624305696,19.4928354792103
TMC6,68.944522082857,37.7137379416535,46.825272419667,40.1767099148174,47.6050103322545,53.0873827952997,45.8299113761256,30.0748141871294,41.8983495222608,46.8226287865822,37.8390335772905
SYNGR2,125.823752801214,143.521724944626,88.4477367927042,120.530129744452,114.435120990996,107.915335518314,143.739267497848,96.239405398814,155.489430449279,98.966010844367,100.904089539441
AFMID,144.783496374,81.7130988735826,84.2854903554005,112.071875025543,95.2100206645091,125.321034795462,82.2855226980436,86.2144673364375,121.039676397642,80.8754497222784,69.944880248931
LOC113986079,231.825955503607,180.187859054567,151.921994961586,235.773850289586,115.350601958924,159.262148385899,256.230868148338,220.548637372282,226.251087420208,152.173543556392,182.315343599673
SOCS3,9.47987178639284,9.42843448541337,13.5273009212371,5.28640919931808,7.32384774342378,3.48113985542949,13.5406556338553,10.0249380623765,9.31074433828017,19.1547117763291,2.29327476226003
PGS1,155.986981212464,156.092970925177,142.556940477653,154.363148620088,184.92715552145,175.797562699189,174.986934345207,159.396515191786,179.697365728807,156.430146173354,178.875431456282
DNAH17,4.30903263017856,21.9996804659645,19.7706705771927,17.9737912776815,8.23932871135175,24.3679789880064,14.5822445287672,43.1072336682188,11.1728932059362,4.25660261696202,10.3197364301701
CYTH1,1278.05907811096,1180.6495183401,1323.59436706259,1420.9867927767,1358.57375640511,1596.10262371442,1346.77444112114,1294.2195038528,1393.81842744054,1288.68644228525,1332.39263687308
USP36,611.02082695932,463.040893616968,467.212162587344,567.760348006762,618.865134319309,624.864604049593,632.24445921155,484.204508412783,420.845644090264,608.694174225569,554.972492466928
TIMP2,5750.83494823631,5323.92267276342,6419.22456793168,7101.76211836391,6138.29988995705,5842.22296237454,6092.25344633996,5742.28452212923,6798.70551581218,5993.29648468253,5843.26409423856
CANT1,580.85759854807,480.850158756082,495.307326039144,536.041892810853,467.810774611194,516.949268531279,555.166880988067,514.279322599912,594.025488782275,634.233789927341,548.092668180148
C1QTNF1,15.5125174686428,6.28562299027558,27.0546018424742,13.744663918227,34.7882767812629,13.9245594217179,18.748600108415,19.0473823185153,39.1051262207767,17.0264104678481,12.6130111924302
ENGASE,100.831363546178,99.5223640126967,109.258968979223,133.217511822816,81.4778061455895,78.3256467471634,95.8261783318989,118.294269136042,174.110919125839,104.28676411557,81.4112540602311
RBFOX3,2308.77968324967,2917.57667131958,2472.37438375841,3387.53101492303,3068.69220449456,3453.29073658605,2825.83067189611,2401.9751597454,2325.82393570239,3437.20661319683,4208.15918874716
LOC113986086,561.036048449249,471.421724270669,629.539773642189,565.645784327035,535.556366237864,506.50584896499,523.919214140708,593.476333292686,715.065165179917,575.705503944113,505.667085078337
SDC2,1857.19306360696,1835.40191316047,1563.96409881688,1400.89843781929,1554.4866835417,1489.92785812382,1725.91279886909,1763.38660517202,2296.02955381989,1312.09775667854,1998.58895530962
CPQ,153.401561634357,129.902875132362,124.867393119112,96.2126474275891,171.194941002531,127.931889687034,172.903756555383,168.418959447924,159.213728184591,144.724488976709,103.197364301701
MTDH,1197.91107118964,1338.8376969287,1255.9578624564,1251.82169839852,1198.36458701772,1253.21034795462,1190.53610688435,1288.20454101537,1349.1268546168,1182.2713768612,1403.48415450314
LAPTM4B,3814.35568423406,2386.4415286413,3011.38529738925,2042.66851461651,2540.45968600012,2294.94144969189,2837.28814974014,2630.54374756758,3286.6927514129,2271.96164680348,1867.8722938608
MATN2,333.519125575821,510.183066044035,237.248046926313,555.072965928398,286.545542961455,549.149812194002,314.559846263407,318.793030383571,190.870258934743,422.467809733481,326.791653622055
RPL30,821.301619312034,821.321404062676,532.767543974877,818.336144054439,693.019092721475,734.520509495622,659.325770479261,684.703269660312,890.107158739584,664.030008246075,754.48739678355
ERICH5,18.9597435727857,33.5233226148031,7.28393126528153,15.8592275979542,9.15480967927972,6.96227971085897,10.4158889491194,2.00498761247529,0.931074433828017,1.06415065424051,2.29327476226003
RIDA,311.112155898892,317.423961008917,277.829949690024,272.778714684813,345.136324908845,250.642069590923,347.89069090059,236.588538272084,298.874893258793,343.720661319683,317.618554573014
POP1,177.532144363357,175.997443727716,165.449295882823,118.415566064725,253.588228116048,199.295256723338,204.151423402741,131.326688617132,141.523313941859,166.007502061519,222.447651939223
NIPAL2,2.58541957810714,5.23801915856299,4.16224643730373,14.8019457580906,11.9012525830636,2.61085489157212,4.16635557964778,7.01745664366352,2.79322330148405,12.7698078508861,12.6130111924302
KCNS2,1877.01461370578,2091.01724809834,1971.86424967264,1629.27131522983,2331.73002531254,2160.047280294,1846.73711067888,1923.78561417004,1842.59630454565,2191.0861970812,3138.34651215285
STK3,360.235127882928,344.661660633444,402.697342809136,311.898142759767,365.276906203261,301.118597494651,334.350035266734,395.98505346387,407.810602016671,390.543290106265,404.762995538896
VPS13B,872.148204348141,1131.41213824961,1166.46956405437,1223.2750887222,1269.7721025161,1307.16801571377,1262.40574063328,1616.02001565508,669.442517922344,1160.98836377639,1332.39263687308
LOC113986170,1881.32364633596,1861.59200895329,1719.00777860644,1935.88304879028,1771.45567294063,1804.97101504019,1939.43852232604,1781.4314936843,2740.15205875585,2001.66738062639,1811.68706218543
RGS22,149.954335530214,225.234823818208,169.611542320127,226.258313730814,268.235923602896,216.700956000486,213.525723456949,289.72071000268,67.0373592356172,197.932021688734,245.380399561823
POLR2K,158.572400790571,173.902236064291,178.97659680406,171.279658057906,178.518788745955,177.538132626904,129.157022969081,157.39152757931,223.457864118724,163.879200753038,139.889760497862
SPAG1,269.745442649178,388.661021565374,321.533537281713,283.351533083449,324.99574361443,299.378027566936,233.315912460276,339.845400314562,215.078194214272,342.656510665443,325.645016240925
RNF19A,524.840174355749,611.800637720157,566.065515473307,655.514740715442,604.217438832462,579.60978592901,499.962669557733,551.371593430705,397.568783244563,592.731914411961,738.43447344773
ANKRD46,1133.27558173696,1334.64728160185,1278.85021786157,1223.2750887222,1254.20892606132,1262.78348255705,1257.19779615872,1412.51377298884,1222.50073161619,1242.92796415291,1144.34410636776
PABPC1,3024.07909985932,3450.8070216613,3311.06704087512,3677.22623904566,3452.27873005638,3339.28340632074,3171.63818500687,3277.15225259086,3169.37737275057,3531.91602142424,4398.50099401474
YWHAZ,12471.2022382628,14064.0814407416,14519.9966965341,14091.4523617023,13833.8329063596,13490.2872247531,14032.2855922537,14820.8684314174,14926.9853231308,14934.2902816113,19012.3944165168
ZNF706,1879.60003328389,2151.77827033767,1914.63336115972,1874.56070207819,2404.05302177885,2102.60847267941,1977.97731143778,2085.1871169743,1928.25515245782,2207.04845689481,3171.59899620562
GRHL2,0.861806526035713,2.09520766342519,12.4867393119112,3.17184551959085,18.3096193585594,4.35142481928686,10.4158889491194,7.01745664366352,9.31074433828017,8.51320523392404,10.3197364301701
NCALD,1208.25274950207,1092.65079647624,1716.92665538779,1345.91978214638,1454.69925803755,1294.98402621977,1672.79176522858,1309.25691094637,409.672750884327,1782.45234585285,1309.45988925048
RRM2B,1019.51712030025,1045.50862404917,857.422766084568,950.496374037391,1026.25416504726,998.216853544405,1139.49825103367,1133.82049485478,1114.49609729214,1065.21480489475,1288.82041639014
UBR5,2289.81993967689,2818.05430730689,2651.35098056248,2672.80849117522,2445.24966533561,2734.43535643986,2474.81521431078,2672.64848742956,1830.49233690588,2606.104952235,2266.90210249404
LOC113986135,31.0250349372857,21.9996804659645,29.1357250611261,43.3485554344083,42.1121245246867,28.7194038072933,29.1644890575344,35.0872832183176,4.65537216914008,40.4377248611392,30.9592092905104
ODF1,10.3416783124286,6.28562299027558,7.28393126528153,9.51553655877254,13.7322145189196,17.4056992771474,22.9149556880628,15.0374070935647,9.31074433828017,17.0264104678481,11.4663738113002
KLF10,162.88143342075,263.996165591574,251.815909456876,286.52337860304,215.138027463073,205.38725147034,196.860301138358,258.643402009313,263.494064773329,173.456556641202,270.606421946684
AZIN1,3208.50569643096,3946.32363406135,3622.19496206357,3575.72718241875,3593.26279911729,3352.3376807786,3558.0676650192,3590.93281394325,3703.81409776785,3942.67817396107,3992.59136109472
ATP6V1C1,5550.03402766999,5426.58784827125,5888.53814717545,5338.2160094714,5795.91000795199,5603.76488227762,5857.89594498478,5947.79575240795,6117.15903025007,6402.99448656512,5530.23208919007
BAALC,1283.22991726718,1939.11469250002,1368.3385162636,1868.21701103901,1338.43317511069,1280.18918183419,1295.73658527046,1743.33672904727,1519.51347600732,1530.24864079785,2013.49524126431
FZD6,469.684556689463,437.898401655866,614.971911111626,520.182665212899,509.92289913588,511.727558748135,515.586502981413,443.102262357039,329.600349575118,488.445150296392,583.638426995178
LOC113986106,28.4396153591785,38.7613417733661,22.8923554051705,34.8903007154993,8.23932871135175,18.2759842410048,21.8733667931508,12.0299256748517,35.3808284854646,26.6037663560126,11.4663738113002
CTHRC1,39.6431001976428,52.3801915856299,43.7035875916891,64.4941922316806,19.2251003264874,36.5519684820096,43.7467335863017,48.119702699407,40.9672750884327,31.9245196272152,16.0529233358202
SLC25A32,176.670337837321,178.092651391142,208.112321865186,153.305866780224,199.574851008298,134.894169397893,153.113567552056,170.4239470604,131.28149516975,139.403735705506,177.728794075152
DCAF13,588.613857282392,731.227474535393,688.851785373767,645.999204156669,638.090234645796,698.838825977469,661.408948269085,814.024970664968,719.720537349057,636.362091235822,677.662692247839
RIMS2,3121.46323730135,3678.13705314293,3907.30884301888,3725.86120367938,3346.08293777674,3991.12684424991,3793.4667552693,3632.03505999899,3075.33885493394,4066.11964985297,3372.26053790338
DPYS,1.72361305207143,7.33322682198818,10.4056160932593,7.40097287904531,2.74644290378392,9.57313460243109,9.3743000542075,9.02244425613881,11.1728932059362,2.12830130848101,17.1995607169502
LRP12,1443.52593110982,1597.59584336171,1573.32915330081,1557.37615011911,1830.96193585594,1703.14767426888,1708.20578765559,1630.05492894241,1283.02056981501,1746.27122360867,1883.92521719662
ZFPM2,165.466852998857,461.993289785255,270.546018424742,374.27777131172,552.035023660567,623.994319085735,243.731801409395,278.693278134066,185.283812331775,587.411161140759,957.442213243563
OXR1,12146.3011779473,8926.63225002304,10141.3134444905,7568.02340974376,9904.58859201273,8601.0262978024,11243.9521205744,10535.2074097514,10404.7567980281,9362.39745600797,5680.4415861181
ANGPT1,37.0576806195357,80.66549504187,48.9063956383188,50.7495283134536,14.6476954868476,33.0708286265801,53.1210336405092,54.1346655368329,74.4859547062413,50.0150807493037,57.3318690565008
RSPO2,1775.32144363357,904.082106767971,773.137275729168,362.64767107322,633.512829806157,570.906936290436,773.900548919575,647.610998829519,1586.55083524294,554.422490859303,197.221629554363
EIF3E,1172.05687540857,1070.65111601027,1121.72541485336,1046.70902146498,975.902711811218,970.367734700969,1047.83842828142,1183.94518516666,1342.60933358,967.312944704619,1096.1853363603
LOC113986151,12.9270978905357,8.38083065370078,11.4461777025853,11.6301002384998,10.9857716151357,0.870284963857372,7.29112226438361,7.01745664366352,1.86214886765603,5.32075327120253,4.58654952452006
EMC2,913.514917597856,743.798720515944,863.666135740524,724.238060306577,898.08682953734,709.282245543758,777.025315604311,833.072352983483,813.759055165687,893.886549562024,702.8887146327
LOC113986178,236.996794659821,252.472523442736,213.315129911816,172.336939897769,211.476103591362,161.873003277471,234.357501355188,141.351626679508,193.663482236227,205.381076268418,170.848969788372
KCTD8,311.112155898892,433.707986329015,316.330729235083,353.132134514448,337.812477165422,383.795669061101,341.641157531118,337.840412702087,334.255721744258,371.388578329936,452.921765546356
GUF1,231.825955503607,275.519807740413,213.315129911816,199.826267734223,238.940532629201,260.215204193354,257.27245704325,250.623451559411,241.148278361456,275.615019448291,268.313147184424
GNPDA2,875.595430452284,896.748879945983,744.001550668042,954.725501396845,1018.0148363359,940.778045929819,920.764583102159,927.306770769822,864.968149026228,938.580877040126,912.723355379493
GABRG1,668.761864203713,1093.69840030795,1084.26519691762,1331.11783638829,855.974705012654,915.539781977955,1337.40014106694,1534.81801734984,544.67854378939,992.852560406391,1140.90419422437
GABRA2,7596.82452700481,8309.59359314432,8281.8298486251,7236.03691202659,8219.18813005733,7429.62273645038,8782.67756189752,9080.58889690059,6684.18336045133,7710.8356406267,8813.0549113653
GABRA4,2942.20747988592,4191.4629306821,2468.21213732111,2674.92305485495,3439.46199650539,3113.87960068168,2740.42038251333,2425.03251728886,2402.17203927628,2950.88976420892,3396.33992290711
GABRB1,2995.63948450014,3981.94216433958,3356.85175168546,4281.99145144764,3257.28128388772,4095.56103991279,3505.98822027361,3373.39165798968,2610.73271245376,4018.23287041215,4373.27497162988
COMMD8,411.081712919035,390.756229228799,400.616219590484,527.583638091944,428.445092990291,485.619009832413,401.011724541099,403.002510107534,543.747469355562,419.275357770759,450.628490784096
ATP10D,359.373321356892,425.327155675314,500.510134085773,296.038915161812,509.92289913588,536.095537736141,447.883224812136,469.167101319218,170.386621390527,412.890453845316,517.133458889637
CORIN,74.977167765107,59.713418407618,46.825272419667,47.5776827938627,55.8443390436063,39.1628233735817,55.2042114303331,60.1496283742587,48.4158705590569,63.8490392544303,61.9184185810209
NFXL1,776.487679958177,587.705749590767,780.421206994449,644.941922316806,835.834123718238,595.274915278442,659.325770479261,730.817984747244,521.401682943689,662.965857591835,669.636230579929
SLAIN2,439.521328278214,425.327155675314,498.429010867122,470.490418739309,534.640885269936,443.84533156726,461.423880445991,494.229446475159,384.533741170971,473.547041137025,463.241501976526
SLC10A4,18.09793704675,34.5709264465157,35.3790947170817,27.489327836454,20.1405812944154,25.2382639518638,51.0378558506853,53.1321717305952,51.2090938605409,15.9622598136076,18.3461980980803
FRYL,1262.54656064232,1424.74121112913,1639.92509629767,1211.6449884837,1358.57375640511,1375.05024289465,1521.76137546635,1460.63347568825,813.759055165687,1455.75809500101,1085.86559993013
LOC113986221,140.474463743821,124.664855973799,140.475817259001,118.415566064725,126.33637357406,171.446137879902,114.574778440314,146.364095710696,68.8995081032732,124.505626546139,134.156573592212
ARHGEF12,4819.22209359171,7031.51691845495,6358.87199459077,7799.56813267389,5709.85479696676,6843.92095577437,6432.85301497617,5842.533902753,4215.90503637326,7025.52261929582,6390.21012503758
LOC113986219,79.2862003952856,57.6182107441928,90.5288600113561,68.723319591135,59.5062629153182,76.5850768194487,66.6616892743644,82.2044921114869,57.726614897337,88.3245043019619,74.531429773451
OAF,658.420185891285,561.515653797952,566.065515473307,550.843838568944,594.147148185254,599.626340097729,621.828570262431,608.513740386251,855.657404687947,456.520630669177,491.907436504777
TRIM29,11.2034848384643,8.38083065370078,6.24336965595559,14.8019457580906,6.4083667754958,11.3137045301458,11.4574778440314,11.0274318686141,14.8971909412483,4.25660261696202,5.73318690565008
CD34,14.6507109426071,9.42843448541337,7.28393126528153,3.17184551959085,11.9012525830636,0,6.24953336947167,10.0249380623765,8.37966990445215,5.32075327120253,10.3197364301701
LOC113986238,1605.54555800453,1482.35942187333,1717.96721699711,1579.57906875624,1280.75787413123,1695.31510959416,1593.63100921528,1813.5112954839,2006.46540489938,1475.97695743158,1228.04863519025
LOC113986242,75.8389742911427,120.474440646949,80.1232439180968,131.102948143088,84.2242490493734,116.618185156888,103.117300596283,100.249380623765,84.7277734783495,68.1056418713923,41.2789457206806
LOC113986249,10.3416783124286,21.9996804659645,13.5273009212371,5.28640919931808,8.23932871135175,16.5354143132901,8.33271115929556,9.02244425613881,1.86214886765603,14.8981091593671,10.3197364301701
LOC113986241,6.8944522082857,12.5712459805512,8.32449287460746,9.51553655877254,12.8167335509916,3.48113985542949,8.33271115929556,6.01496283742587,3.72429773531207,11.7056571966456,8.02646166791011
LOC113986226,10.3416783124286,5.23801915856299,12.4867393119112,8.45825471890893,3.66192387171189,13.9245594217179,8.33271115929556,8.01995044990116,19.5525631103884,11.7056571966456,13.7596485735602
PFKFB2,1529.70658371339,1192.17316048894,1094.67081301088,1493.93923972729,1211.18132056871,1687.48254491944,1342.6080855415,1354.36913222706,1120.0825438951,1256.76192265804,1033.12028039814
YOD1,274.054475279357,201.139935688819,222.680184395749,216.742777172041,218.799951334785,197.554686795623,213.525723456949,205.511230278717,287.702000052857,204.316925614177,247.673674324083
CUNH1orf116,27.5778088331428,28.2853034562401,35.3790947170817,15.8592275979542,19.2251003264874,13.0542744578606,19.7901890033269,32.0798017996047,26.0700841471845,25.5396157017721,16.0529233358202
MAPKAPK2,360.235127882928,278.662619235551,314.249606016432,194.539858534905,236.194089725417,230.625515422204,285.395357205873,282.703253359016,452.502174840416,194.739569726012,221.301014558093
DYRK3,193.906468358035,161.33099008374,183.138843241364,150.134021260633,155.631764547755,119.22904004846,185.402823294326,239.596019690797,167.593398089043,135.147133088544,166.262420263852
EIF2D,767.86961469782,824.464215557814,814.759740102205,773.930306780167,715.906116919674,736.261079423336,737.444937597657,850.114747689523,921.763689489737,603.373420954366,588.224976519698
RASSF5,2389.78949669703,2070.06517146409,3240.30885144095,2649.54829069822,1971.03052394892,2223.57808265558,2769.58487157086,2700.71831400422,2362.13583862168,2368.79935633936,2590.25384397271
CAMK1G,672.209090307856,1332.55207393842,885.517929536368,934.637146439436,1270.68758348403,1610.02718313614,736.403348702745,791.97010692774,861.243851290915,822.588455727911,1608.73224572541
LOC113986256,6346.34325772699,11334.0258552986,10553.3758417836,11771.7760050415,8798.68758275574,11741.8847323637,9418.0467877938,9017.43178710762,5847.14744443995,11187.4158280304,10979.0529243199
LOC113986257,83.5952330254641,54.4753992490551,59.3120117315781,49.69224647359,49.4359722681105,82.6770715664503,77.0775782234839,55.1371593430705,71.6927314047573,73.4263951425949,73.384792392321
KLHL35,356.787901778785,139.331309617775,362.115440045424,170.222376218042,305.770643287943,583.090925784439,472.881358290023,433.077324294663,364.050103626755,819.396003765189,416.229369350196
RDM1,6.8944522082857,2.09520766342519,5.20280804662966,8.45825471890893,4.57740483963986,1.74056992771474,4.16635557964778,10.0249380623765,8.37966990445215,0,4.58654952452006
MAP6,468.822750163428,533.230350341712,650.351005828708,622.73900367967,383.58652556182,469.953880482981,585.372958940513,578.438926199122,475.779035686117,512.920615343924,450.628490784096
MOGAT2,0,15.714057475689,14.5678625305631,1.05728183986362,21.9715432302713,29.5896887711506,0,5.01246903118823,7.44859547062413,6.38490392544303,6.8798242867801
DGAT2,125.823752801214,180.187859054567,145.678625305631,199.826267734223,212.391584559289,223.663235711345,233.315912460276,187.46634176644,157.351579316935,255.396157017721,313.032005048494
UVRAG,542.938111402499,520.659104361161,469.293285805995,468.375855059582,453.163079124346,522.170978314423,474.964536079847,434.079818100901,467.399365781664,474.611191791265,496.493986029297
WNT11,177.532144363357,75.427475883307,70.7581894341634,91.9835200681346,63.1681867870301,78.3256467471634,81.2439338031317,91.2269363676258,128.488271868266,39.3735742068987,59.6251438187608
THAP12,740.291805864677,545.801596322263,624.336965595559,750.670106303167,831.256718878599,968.627164773255,746.819237651864,882.194549489128,589.370116613135,651.260200395189,699.44880248931
EMSY,503.295011204856,444.184024646141,395.413411543854,459.917600340673,466.895293643266,483.878439904699,366.639291009005,386.962609207731,362.187954759099,474.611191791265,464.388139357656
LRRC32,13.7889044165714,18.8568689708267,16.6489857492149,10.5728183986362,10.0702906472077,13.9245594217179,21.8733667931508,23.0573575434658,21.4147119780444,20.2188624305696,17.1995607169502
WDR73,307.664929794749,296.471884374665,361.074878436098,360.533107393493,368.023349107045,393.368803663532,394.762191171627,335.835425089611,451.571100406588,363.939523750253,667.342955817669
ARRB1,3107.67433288478,3727.37443323342,3213.25424959848,3665.59613880716,3037.56585158501,3692.61910164683,3449.74241994836,3027.53129483769,3903.99510104087,3394.64058702721,3756.38406058193
PDE2A,14174.9937402354,18605.4440512157,17551.1526645005,23292.9762140353,21206.2011410835,22657.8690340267,18989.2071431397,17099.5368529955,11430.8008241066,20730.7188952593,28872.3292568538
LOC113986275,271.46905570125,324.757187830905,226.842430833053,259.034050766586,224.292837142353,309.821447133224,268.729934887282,278.693278134066,363.119029192927,275.615019448291,287.805982663634
LOC113986301,5.17083915621428,3.14281149513779,8.32449287460746,10.5728183986362,5.49288580756783,6.0919947470016,6.24953336947167,12.0299256748517,4.65537216914008,7.44905457968354,13.7596485735602
EMCN,76.7007808171784,109.998402329823,120.705146681808,58.1505011924989,73.2384774342378,65.2713722893029,105.200478386106,74.1845416615858,86.5899223460056,90.452805610443,87.1444409658812
PPP3CA,9810.80549239055,11415.7389541722,9610.62702373431,12928.4423378523,11986.3923130809,12798.4106784865,10801.2768402369,10053.0078889511,9620.7921247449,12974.1247765002,14977.3774723203
BANK1,15.5125174686428,43.9993609319291,10.4056160932593,44.4058372742719,30.2108719416231,39.1628233735817,9.3743000542075,25.0623451559411,13.9661165074203,34.0528209356962,112.370463350742
NFKB1,88.7660721816784,70.189456724744,60.3525733409041,57.0932193526353,71.4075154983818,60.0496625061586,79.1607560133078,50.1246903118823,74.4859547062413,52.1433820577848,77.9713419168411
MANBA,187.01201614975,174.949839896004,193.544459334623,168.107812538315,240.771494565057,166.224428096758,165.612634290999,180.448885122776,106.142485456394,219.215034773544,182.315343599673
UBE2D3,1542.63368160393,1611.21469317397,1553.55848272362,1498.16836708674,1611.24650355323,1388.97480231637,1629.04503164228,1799.47638219657,1769.97249870706,1530.24864079785,1999.73559269075
CISD2,134.441818061571,137.23610195435,145.678625305631,133.217511822816,150.138878740187,134.894169397893,135.406556338553,133.331676229607,216.940343081928,118.120722620696,166.262420263852
SLC9B2,124.100139749143,102.665175507835,161.28704944552,125.81653894377,152.885321643971,167.964998024473,134.364967443641,170.4239470604,51.2090938605409,195.803720380253,137.596485735602
BDH2,151.677948582285,121.522044478661,191.463336115972,127.931102623498,177.603307778027,88.7690663134519,192.69394555871,202.503748860004,162.938025919903,137.275434397025,168.555695026112
CENPE,43.9521328278214,61.8086260710432,59.3120117315781,37.0048643952266,103.449349375861,46.9953880482981,81.2439338031317,48.119702699407,53.071242728197,76.6188471053164,66.5049681055409
