"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","n_p005","n_q01","Test","design","fdrtool"
"ITM2C",9184.03315219263,0.516293063142487,0.186155847542323,7.74547973196562,0.00538471540671345,1.08272797065791e-14,"ITM2C","ITM2C","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"JAM2",1446.57483988502,1.07586478947968,0.348356613138676,9.23115087113445,0.00237932048465135,1.08272797065791e-14,"JAM2","JAM2","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"KCNH1",1241.15436281681,0.555629084105071,0.241302932850729,5.24036380838182,0.0220686584734971,1.08272797065791e-14,"KCNH1","KCNH1","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"KCNJ6",855.223219130592,-0.771373705608041,0.30098135677886,6.62529890350415,0.0100540269306423,1.08272797065791e-14,"KCNJ6","KCNJ6","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"KCNMA1",2280.20476323018,0.639943285032207,0.270972020020901,5.45223099524983,0.0195433536725334,1.08272797065791e-14,"KCNMA1","KCNMA1","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"KHDC4",596.079615253771,-1.30037786119093,0.449902340001377,8.73818336637609,0.00311614814575068,1.08272797065791e-14,"KHDC4","KHDC4","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"KIAA1549L",3955.34757231723,0.634323154195909,0.251143650984839,6.42258150850105,0.0112678250578646,1.08272797065791e-14,"KIAA1549L","KIAA1549L","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"KLF4",53.6824415056836,-3.42729157553993,1.01067968515883,9.32538922574437,0.0022600030932447,1.08272797065791e-14,"KLF4","KLF4","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"KLHL35",625.085734080398,1.93720821145818,0.441014220738057,19.6309244417727,9.39364391473719e-06,1.08272797065791e-14,"KLHL35","KLHL35","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
"LGI2",790.391419123947,1.15329433176715,0.32474584698496,12.6478855357548,0.000375990688591057,1.08272797065791e-14,"LGI2","LGI2","ICO",579,2280,"LRT_full_interaction","~ Batch + Year + Status + mean_T + Status:mean_T","yes"
