,PFT1_GCT_run2,PFT10_GCT_run1,PFT11_GCT_run1,PFT12_GCT_run1,PFT2_GCT_run1,PFT3_GCT_run2,PFT4_GCT_run1,PFT5_GCT_run1,PFT6_GCT_run1,PFT7_GCT_run2,PFT8_GCT_run1,PFT9_GCT_run2
GEM,33.6630809233615,37.1087369405929,51.2704032473054,28.0542682035417,38.8434753424708,27.5105133761181,32.7948942047493,42.9337729719537,39.191738955478,34.5656087776799,34.6538664991782,54.5564909800898
RAD54B,130.57195024819,131.833670710001,116.083931880691,95.7714673155389,110.703904726042,147.377750229204,138.270364755159,169.414347402844,86.857367414843,85.3338466698971,169.1924070254,110.931531659516
FSBP,129.551856886876,186.520230411928,116.083931880691,144.14089525268,140.807598116457,176.853300275045,124.975137374855,107.914618551127,121.812161618377,249.520488363876,144.73085420245,223.681613018368
LOC113996351,30.6028008394195,16.6012770523705,42.5641083562535,28.0542682035417,33.0169540411001,24.562958371534,24.817757776567,27.8489338196456,27.5401408876332,24.8440313089574,27.519246925818,33.6431694377221
LOC113996378,9685.78646567628,8942.22905697394,5759.69775348031,8084.46618541372,9838.08121736428,7305.02381969422,6343.59615738894,9126.32768714638,7490.91832143622,7391.63940205198,11998.3916596566,5991.21198446353
LOC113996384,7.14065352919789,5.85927425377783,5.80419659403457,6.77171991119972,14.5663032534265,5.89511000916817,0.886348492020251,4.64148896994094,3.17770856395767,4.32070109720998,3.05769410286867,6.36492394767715
LOC113996392,172.395778062063,171.872044777483,208.951077385245,151.880003722622,154.402814486321,151.30782356865,188.792228800313,142.725785825684,180.070151957601,185.790147180029,138.615465996713,193.675542979319
NPHP1,252.983153605868,134.76330783689,147.039647048876,156.716946516336,222.378896335645,145.412713559481,175.49700142001,136.923924613258,135.582232062194,113.418403801762,226.269363612281,208.22394057401
ASB3,314.188755284707,419.914654854078,420.804253067506,442.096571345467,314.632150274013,249.559657054786,385.561594028809,382.922840020128,385.561972426864,446.112388286931,357.750210035634,304.607074638835
CHAC2,340.711182678871,410.149197764448,373.403314216224,356.9663781761,369.013015753472,447.045842361919,370.493669664465,338.828694805689,341.074052531457,554.12991571718,468.846429106529,541.927810402226
ERLEC1,1185.34848584685,884.750412320453,1062.16797670833,1055.42091758841,1107.03904726042,914.724569755927,1003.34649296692,1072.18395205636,970.260348195076,877.102322733626,1008.01982257904,1056.57737531441
LOC113996405,8.16074689051187,0.976545708962972,0.967366099005762,7.73910846994254,3.88434753424708,0.982518334861361,9.74983341222276,5.80186121242618,3.17770856395767,3.24052582290749,13.2500077790976,18.1854969933633
GPR75,105.06961621534,113.279302239705,118.986030177709,108.347518579196,122.356947328783,121.832273522809,147.133849675362,129.961691158346,67.791116031097,93.9752488643171,169.1924070254,162.760198090601
PSME4,950.727012744633,1053.69281997105,1003.15864466898,1077.6708544395,1040.03405229465,1042.4519532879,1058.30009947218,981.674917142509,962.845694879175,941.912839191776,1052.86600275444,805.617516805993
LOC113996399,18.3616805036517,4.88272854481486,5.80419659403457,7.73910846994254,9.71086883561769,14.7377750229204,14.181575872324,17.4055836372785,15.8885428197884,5.40087637151248,11.2115450438518,7.27419879734531
ACYP2,1273.07651491985,1085.91882836682,963.496634609739,910.312633776991,961.376014726151,1252.71087694824,1128.32163034178,1062.90097411648,1039.11070041416,1020.76563421586,1235.30841755894,891.998627524469
SPTBN1,25633.9260764591,27214.3758173801,27116.2391212305,26543.2072747854,27050.5962284966,25486.5256063037,25701.4472231112,27507.784380355,24900.5243071723,24791.1027205166,25027.22623198,19553.0463672642
EML6,425.378931667931,502.921040115931,496.258808789956,487.56383360638,301.036933904148,332.09119718314,492.809761563259,422.375496264626,557.158234880579,496.880626179148,298.634790713506,288.240127344808
LOC113996409,12.2411203357678,23.4370970151113,22.2494202771325,17.4129940573707,25.248258972606,11.7902200183363,9.74983341222276,24.3678170921899,26.4809046996473,11.8819280173274,21.4038587200807,5.45564909800898
CMPK2,107.109802937968,134.76330783689,163.484870731974,104.477964344224,109.73281784248,123.797310192531,68.2488338855593,112.556107521068,139.819176814138,146.903837305139,176.32702659876,180.945695083965
RSAD2,122.411203357678,74.2174738811859,65.7808947323918,94.8040787567961,97.1086883561769,85.4790951329384,54.0672580132353,67.3015900641437,63.5541712791534,123.139981270484,76.4423525717167,124.570654404538
RNF144A,1194.52932609868,1480.44329478787,1619.37084973565,1454.9523923492,1568.30531695226,2056.41087486483,1595.42728563645,1546.77619923282,1596.26893529474,2396.90893367724,1543.11629058105,2377.75373188225
LOC113996419,22.4420539489076,20.5074598882224,22.2494202771325,25.1521025273132,16.5084770205501,7.86014667889089,19.4996668244455,19.726328122249,23.3031961356896,20.5233302117474,12.2307764114747,13.6391227450225
LOC113996423,6.1205601678839,6.83581996274081,7.7389287920461,12.5760512636566,8.73978195205592,7.86014667889089,7.09078793616201,18.5659558797638,9.53312569187302,11.8819280173274,11.2115450438518,4.54637424834082
LOC113996437,695.703672416137,930.648060641713,936.410383837578,879.356199897221,789.493636335718,909.81197808162,859.758037259643,834.307642346884,1032.75528328624,931.111086448751,672.692702631107,681.046862401455
APOOL,632.45788401467,432.609749070597,535.920818849192,533.998484426035,538.953220376782,558.070414201253,511.423079895685,447.903685599301,486.189410285524,551.969565168575,552.423401251606,595.575026532647
LOC113996431,9.18084025182585,10.7420027985927,3.86946439602305,18.3803826161135,2.91326065068531,3.93007333944544,6.20443944414176,8.12260569739665,7.41465331590124,11.8819280173274,2.03846273524578,8.18347364701348
ZNF711,1176.16764559502,1156.23011941216,1175.349810292,1241.15952086703,1316.79381410976,1427.59914055356,1302.04593477775,1132.52330866559,1087.83556506151,1420.43048570778,1092.61602609174,1246.61581889505
POF1B,7.14065352919789,24.4136427240743,31.9230812671901,36.760765232227,19.4217376712354,17.6853300275045,13.2952273803038,26.6885615771604,12.7108342558307,30.2449076804699,13.2500077790976,14.5483975946906
CHM,2105.47269775206,2313.43678453328,2091.44550605046,2232.73279357842,2389.84482044551,2460.22591049285,2103.30497156405,2151.33013756763,2095.16917983609,2223.00071451454,2324.86674954781,2156.79994341288
DACH2,143.833163945272,168.942407650594,154.778575840922,176.064717691193,148.576293184951,137.552566880591,127.634182850916,170.57471964533,146.174593942053,162.026291145374,119.250070011878,127.298478953543
LOC113996436,6.1205601678839,0,4.83683049502881,14.5108283811423,0,2.94755500458408,4.43174246010125,6.96223345491141,4.23694475194356,17.2828043888399,4.07692547049156,33.6431694377221
KLHL4,433.539678558443,670.886902057562,613.310106769653,590.107020833118,570.99908753432,628.811734311271,613.353156478014,625.440638699542,585.757611956198,887.904075476651,571.788797236441,708.3251078915
LOC113996439,9.18084025182585,0.976545708962972,14.5104914850864,10.641274146171,3.88434753424708,8.84266501375225,0,5.80186121242618,8.47388950388713,9.72157746872246,10.1923136762289,1.81854969933633
LOC113996443,2197.28110027032,2082.97199721802,2074.03291626835,1835.13609593512,1821.75899356188,1883.48764792923,1588.33649770029,2444.90431491639,2148.13098923539,1353.45961870103,2827.34781378589,1415.74094093333
TMEFF2,1169.02699206583,1888.63940113439,1824.45246272487,1466.56105505411,1372.14576647278,1363.73544878757,1718.62972602727,1431.89934722678,1655.58616182195,1706.67693339794,2115.92431918512,1461.20468341674
CAVIN2,822.195249219071,682.605450565118,1059.26587841131,769.07390420054,760.361029828865,796.822369572564,1144.27590319814,944.543005382982,972.378820571048,905.186879865491,792.962004010608,1513.94262469749
NABP1,220.34016604382,282.221709890299,355.023358335115,265.064465095532,210.725853732904,201.416258646579,236.655047369407,232.074448497047,308.237730703894,371.580294360058,254.807841905722,364.619214716934
MYO1B,947.666732660691,959.944431910602,1120.20994264867,941.269067656761,781.724941267224,1034.59180660901,1021.95981129935,1067.54246308642,1045.46611754207,1163.34877042379,863.288968376587,1100.22256809848
STAT4,26.5224273941636,21.4840055971854,69.6503591284149,52.2389821721121,17.4795639041118,68.7762834402953,49.635515553134,25.5281893346752,90.0350759788007,32.4052582290749,27.519246925818,53.6472161304217
STAT1,1544.42134902937,2110.31527706898,1972.45947587275,1873.83163828484,1744.07204287694,1710.56442099363,1785.99221142081,1648.88895657152,1816.5900623958,1910.83006024111,1747.98179547325,1888.56386276078
GLS,1716.81712709143,2293.90587035402,2078.86974676338,1798.3753307029,2094.63440784274,2166.4529283693,2044.80597109072,1929.69903925295,2099.40612458804,2331.01824194479,2019.09733926094,1858.55779272173
NAB1,652.85975124095,833.970035454378,708.111984472218,701.356705088542,740.93929215763,927.497308109125,718.828627028423,698.544089976112,765.827763913799,1044.52949025051,803.154317686836,716.508581538513
NEMP2,56.1051348722691,58.5927425377783,62.8787964353745,65.7824219945116,86.4267326369975,80.5665034586316,56.7263034892961,60.3393566092322,77.32424172297,44.2871862464023,61.1538820573733,66.377064025776
MFSD6,7608.876382041,8632.66406723267,7914.02205596614,7414.06591420495,7834.72897657635,7852.286532212,8323.69868856218,7746.64509083143,7945.33064608217,7687.60742721086,8655.31277385357,7183.27131237849
HIBCH,1145.5648447556,786.119295715193,940.279848233601,854.204097369907,1281.83468630154,1227.16540024184,961.688113841972,945.703377625467,895.054578848078,1067.21317101087,1238.36611166181,1325.72273081618
CUNH2orf88,825.255529303013,1206.03395056927,1085.38476308446,995.442826946359,919.619278732995,933.392418118293,1135.41241827794,1045.4953904792,1012.62979571451,1061.81229463935,889.788983934782,830.167937747034
PMS1,332.550435788359,391.594829294152,346.317063444063,387.92281205587,417.567359931561,388.094742270238,398.856821409113,330.706089108292,421.576002818384,384.542397651688,291.500171140146,433.724103291714
ORMDL1,1497.49705440893,1468.72474628031,1421.06079943946,1275.98550898178,1444.00619585635,1414.82640220036,1542.24637611524,1415.65413583199,1380.18475294562,1265.96542148252,1803.02028932489,1534.85594623986
OSGEPL1,171.375684700749,182.614047576076,194.440585900158,199.28204310102,155.373901369883,145.412713559481,193.223971260415,177.536953100241,207.610292845235,170.667693339794,228.307826347527,206.405390874673
ASNSD1,522.28780099276,563.466874071635,484.650415601887,530.128930191064,506.907353219243,545.297675848055,643.489005206702,640.52547785185,591.053792896127,462.315017401468,562.615714927835,456.455974533418
ASDURF,42.8439211751873,36.13219123163,50.3030371482996,40.6303194671983,44.6699966438414,43.2308067338999,31.0221972207088,54.5374953968061,40.2509751434638,32.4052582290749,36.692329234424,33.6431694377221
SLC40A1,1354.68398382497,1332.00834702549,1210.17498985621,1127.00767093538,1546.9414055139,1508.16564401219,1647.72184666565,1317.02249522074,959.667986315217,1416.10978461057,1070.19293600403,1456.6583091684
WDR75,299.907448226311,258.784612875188,296.981392394769,267.96663077176,371.926276404158,259.384840403399,286.290562922541,295.894921833735,314.59314783181,315.411180096329,307.807873022112,300.060700390494
LOC113996476,12.2411203357678,19.5309141792594,8.70629489105186,10.641274146171,20.3928245547972,16.7028116926431,16.8406213483848,27.8489338196456,26.4809046996473,28.0845571318649,8.15385094098311,13.6391227450225
MLPH,3339.78566494198,1684.54134796113,2598.34534192948,3377.15345857117,2736.52283787707,2244.07187682335,3079.17466127835,2832.46864390646,2974.33521586438,2612.94398853774,2610.25153248222,6339.46425188644
LOC113996446,72.4266286532929,64.4520167915562,69.6503591284149,95.7714673155389,84.4845588698739,87.4441318026611,62.0443944414176,95.1505238837893,122.871397806363,68.0510422810572,60.1346506897504,65.4677891761078
LOC113996480,7.14065352919789,0.976545708962972,0,8.70649702868535,1.94217376712354,2.94755500458408,5.3180909521215,2.32074448497047,4.23694475194356,9.72157746872246,18.346164617212,27.2782454900449
LOC113996486,14.2813070583958,14.6481856344446,4.83683049502881,10.641274146171,20.3928245547972,9.82518334861361,15.9542728563645,19.726328122249,9.53312569187302,15.1224538402349,13.2500077790976,12.7298478953543
LOC113996506,72.4266286532929,84.9594766797786,107.37763698964,91.9019130805676,59.2362998972679,88.4266501375225,50.5218640451543,66.1412178216584,91.0943121667866,89.6545477671071,58.0961879545047,63.6492394767715
CCDC92,2652.24273941636,3071.23625468855,3221.32910968919,3163.36058708901,2910.34739003462,3090.02016313898,3369.01061816897,3506.64491679038,3174.53085539371,2925.11464281116,3415.4443129043,2479.59251504508
DNAH10,667.141058299345,164.059679105779,453.694700433702,478.857336577694,347.649104315113,187.66100195852,356.312093792141,379.441723292672,420.516766630399,597.33692668928,301.692484816375,825.621563498693
ATP6V0A2,762.009740901546,709.948730416081,617.179571165676,653.954665710144,787.551462568595,706.430682765319,710.851490600241,635.883988881909,618.59393378376,786.367599692217,586.058036383161,719.236406087518
TCTN2,562.071442084005,787.095841424156,468.205191918789,692.650208059857,572.941261301444,418.55281065094,622.216641398216,452.545174569242,606.942335715915,783.127073869309,518.78876612005,921.09542271385
GTF2H3,200.958392178855,232.417878733187,207.983711286239,216.695037158391,281.615196232913,239.734473706172,193.223971260415,206.546259162372,222.439599477037,209.554003214684,207.923198995069,291.877226743481
EIF2B1,500.865840405166,386.712100749337,419.836886968501,384.053257820898,451.555400856223,428.377993999553,467.992003786692,903.929976895998,474.537812217679,402.905377314831,453.557958592186,473.732196677113
DDX55,227.480819573018,169.918953359557,179.930094415072,206.05376301222,245.684981541128,194.53863030255,270.336290066177,179.857697585211,216.084182349122,162.026291145374,202.827042156955,223.681613018368
TMED2,1889.2129051535,1889.61594684335,1935.69956411053,1889.30985522472,2091.72114719205,1961.10659638328,1873.74071213081,1733.59613027294,1764.68748918449,2096.62020742114,1935.52036711587,2479.59251504508
RILPL1,809.954128883303,696.277090490599,691.66676078912,813.573777902709,664.22342835625,788.962222893673,650.579793142864,712.468556885935,683.2073412509,747.481289817327,673.71193399873,823.803013799356
SNRNP35,244.822406715356,174.801681904372,180.897460514077,204.118985894734,208.78367996578,171.940708600738,186.133183324253,174.055836372785,219.261890913079,159.865940596769,197.73088531884,193.675542979319
RILPL2,56.1051348722691,36.13219123163,48.3683049502881,46.4346508196552,32.0458671575384,38.3182150595931,24.817757776567,30.1696783046161,36.0140303915203,68.0510422810572,41.7884860725384,52.7379412807535
KMT5A,1062.93728248917,1191.38576493483,1136.65516633177,1016.7253752387,988.566447465881,1116.14082840251,1083.11785724875,979.354172657539,980.852710074935,1194.67385337856,1050.8275400192,916.549048465509
SBNO1,2985.81326856603,3161.07845991314,3004.6391035119,3135.30631888547,3283.24475332234,3173.5342216022,3094.2425856427,2948.50586815498,3247.61815236474,3202.7196883069,2955.77096610638,2760.55844359255
CDK2AP1,701.824232584021,726.550007468451,570.7459984134,731.34575040957,662.281254589127,833.175547962434,629.307429334378,627.761383184512,803.960266681291,907.347230414096,652.308075278649,1171.1460063726
CUNH12orf65,195.857925372285,219.722784516669,211.853175682262,182.836437602392,228.205417637016,151.30782356865,136.497667771119,223.95184279965,192.780986213432,163.106466419677,250.730916435231,209.133215423678
MPHOSPH9,645.719097711752,554.677962690968,572.680730611411,573.66141533449,521.47365647267,493.224204100403,631.080126318419,514.044903420959,543.388164436762,527.125533859618,420.942554828253,465.5487230301
LOC113996508,1751.50030137611,1807.58610729046,1808.00723904177,1688.09303500622,1870.31333773997,2735.33104425403,1810.80996919737,1705.7471964533,1781.63526819227,2753.36677419706,1598.15478443269,2934.22993987916
RPS6KA3,618.176576956274,646.473259333488,742.937164036425,680.0741567962,839.99015428093,918.654643095373,686.033732823674,713.62892912842,631.304768039591,918.148983157121,684.923479042581,884.724428727123
LOC113996512,14.2813070583958,10.7420027985927,3.86946439602305,10.641274146171,18.4506507876736,16.7028116926431,4.43174246010125,4.64148896994094,3.17770856395767,14.0422785659324,10.1923136762289,1.81854969933633
CALCOCO2,465.162572759177,315.42426399504,380.174876909264,404.368417554498,372.897363287719,409.710145637188,354.5393968081,414.252890567229,380.265791486935,333.774159759471,389.346382431944,516.468114611517
ATP5MC1,1330.20174315343,1173.80794217349,1193.72976617311,1365.95264494486,1304.16968462346,1506.20060734247,1279.88722247724,1180.09857060748,1204.35154573996,1070.45369683377,1833.59723035358,1326.63200566585
UBE2Z,256.04343368981,263.667341420003,253.44991793951,300.857841769016,249.569329075375,258.402322068538,326.176245063452,266.885615771604,276.460645064317,235.478209797944,302.711716183998,208.22394057401
SNF8,346.831742846754,280.268618472373,271.829873820619,295.053510416559,366.099755102787,305.563202141883,307.562926731027,283.130827166397,266.927519372444,265.723117478414,360.807904138503,311.88127343618
GIP,19.3817738649657,13.6716399254816,13.5431253860807,25.1521025273132,10.6819557191795,36.3531783898704,26.5904547606075,10.4433501823671,26.4809046996473,11.8819280173274,25.4807841905722,29.0967951893812
ABI3,18.3616805036517,24.4136427240743,33.8578134652017,15.4782169398851,20.3928245547972,19.6503666972272,10.636181904243,27.8489338196456,19.066251383746,22.6836807603524,18.346164617212,15.4576724443588
PHOSPHO1,260.123807135066,280.268618472373,252.482551840504,254.423190949361,238.887373356195,252.50721205937,180.815092372131,286.611943893853,247.861267988698,191.191023551542,330.230963109816,210.951765123014
LOC113996516,225.44063285039,266.596978546891,258.286748434538,294.086121857816,181.593247226051,222.049143678668,198.542062212536,263.404499044148,224.558071853009,292.727499335976,265.000155581951,266.417530952772
ZNF652,851.777956697176,914.046783589342,899.650472075359,915.149576570705,628.293213664465,775.206966205614,858.871688767623,794.854986102386,903.528468351965,957.035293032011,765.44275708479,811.073165904002
PHB,1730.07834078852,1971.64578639624,1766.41049678452,1816.75571331901,1630.45487750021,1564.16918909929,1653.03993761777,1868.19931040123,1847.30791184739,1427.9917126279,2067.00121353922,1413.92239123399
NGFR,64.265881762781,47.8507397391856,87.0629489105186,62.8802563182831,48.5543441780885,62.8811734311271,58.4990004733366,69.6223345491141,54.0210455872804,42.1268356977973,98.8654426594202,83.6532861694711
SSBP4,443.740612171583,458.976483212597,314.393982176873,470.150839549009,291.326065068531,281.982762105211,423.67457918568,349.272044988056,430.049892322272,442.871862464023,392.404076534812,286.421577645472
ISYNA1,756.909274094976,1482.39638620579,1181.15400688604,1604.89761895433,532.15561219185,532.524937494858,1109.70831200935,1134.84405315056,1102.66487169331,1295.13015388869,820.481250936426,1353.9102511559
ELL,360.092956543836,360.345366607337,348.251795642074,362.770709528556,421.451707465808,387.112223935376,372.266366648505,401.488795899891,318.830092583753,261.402416381204,340.423276786045,231.865086665382
FKBP8,1621.94844448923,1590.79295990068,1561.3288837953,1581.68029354451,1440.1218483221,1683.05390761751,1577.70031579605,1708.06794093827,1582.49886485092,1349.13891760382,1872.32802232325,1118.40806509184
KXD1,194.837832010971,174.801681904372,199.277416395187,183.803826161135,152.460640719198,173.905745270461,148.020198167382,205.385886919887,154.64848344594,140.422785659324,214.038587200807,158.213823842261
UBA52,1541.36106894543,1174.78448788246,1256.60856260848,1322.42015980143,1204.14773561659,1170.17933681988,1280.77357096926,1303.09802831092,1261.5502998912,1036.9682633304,1687.8471447835,1285.71463743078
REX1BD,188.717271843087,168.942407650594,167.354335127997,168.32560922125,137.894337465771,156.220415242956,163.088122531726,163.612486190418,152.530011069968,104.777001607342,124.346226849992,120.933555005866
CRLF1,8.16074689051187,2.92963712688892,1.93473219801152,8.70649702868535,9.71086883561769,2.94755500458408,5.3180909521215,5.80186121242618,1.05923618798589,6.48105164581497,8.15385094098311,0
TMEM59L,749.768620565778,801.7440270586,826.130648550921,756.497852936883,760.361029828865,819.420291274375,761.373354645395,854.033970469133,770.064708665743,734.519186525697,821.500482304048,535.562886454549
CASTOR1,99.9691494087704,95.7014794783713,108.345003088645,99.6410215505102,107.790644075356,105.129461830166,100.157379598288,102.112757338701,145.115357754067,98.2959499615271,120.269301379501,92.7460346661527
TBC1D10A,1725.99796734326,1596.65223415446,1645.4897344088,1683.2560922125,1443.03510897279,1775.41063109448,1505.90608794241,1732.43575803046,1701.13331790534,1420.43048570778,1866.21263411751,1273.8940643851
SF3A1,2146.27643220462,2242.14894777898,2321.67863761383,2410.7322883871,1780.00225756872,1817.65891949352,2167.12206298951,2240.67880023899,2159.78258730323,1990.7630305395,2079.23198995069,1681.24919703643
CCDC157,27.5425207554776,8.78891138066675,19.3473219801152,34.8259881147414,25.248258972606,9.82518334861361,10.636181904243,20.8867003647342,16.9477790077743,28.0845571318649,5.09615683811444,52.7379412807535
RNF215,476.38359973363,471.671577429116,452.727334334697,468.216062431523,437.960184486358,534.48997416458,461.787564342551,645.166966821791,461.826977961848,448.272738835536,516.750303384805,407.355132651337
SEC14L2,198.918205456227,126.950942165186,175.093263920043,156.716946516336,186.44868164386,148.360268564066,165.747168007787,189.140675525093,150.411538693996,125.300331819089,176.32702659876,127.298478953543
MTFP1,280.525674361346,218.746238807706,163.484870731974,224.434145628334,211.696940616466,211.241441995193,149.792895151422,269.206360256575,212.906473785164,160.946115871072,320.038649433587,153.66744959392
GAL3ST1,1429.15079920089,1342.75034982409,1125.0467731437,1261.47468060063,1242.99121095906,1231.09547358129,1154.02573661037,1285.69244467364,1275.32037033501,1139.58491438913,1508.46242408188,979.289013092612
PES1,586.553682755541,555.654508399931,517.540862968083,546.574535689692,574.883435068567,521.717235811383,599.17158060569,591.78984366747,578.342958640296,462.315017401468,599.308044162259,517.377389461185
CADM1,2034.06616246008,2727.49216513358,2706.69034501812,2514.24286417258,2022.77397845917,2051.49828319052,2238.02994235113,2450.70617612882,2421.41392573575,2823.57816702672,2524.6360976019,2468.68121684907
LOC113996593,11.2210269744538,13.6716399254816,19.3473219801152,8.70649702868535,13.5952163698648,7.86014667889089,8.86348492020251,10.4433501823671,15.8885428197884,20.5233302117474,14.2692391467204,0.909274849668164
REXO2,1107.82139038699,775.3772929166,715.850913264264,773.910846994254,838.047980513807,752.609044503803,897.871022416514,822.703919922032,800.782558117333,683.75094863348,960.115948300761,798.343318008648
RBM7,167.295311255493,153.317676307187,148.974379246887,133.499621106509,133.038903047962,148.360268564066,134.724970787078,134.603180128287,146.174593942053,139.342610385022,143.711622834827,124.570654404538
ZBTB16,716.105539642417,1343.72689553305,662.645777818947,790.356452492882,955.549493424781,856.755987999107,630.193777826398,1264.80574430891,924.713192111683,696.71305192511,1063.05831643067,402.808758402997
LOC113996568,4.08037344525594,13.6716399254816,26.1188846731556,13.5434398223994,13.5952163698648,2.94755500458408,3.545393968081,6.96223345491141,7.41465331590124,20.5233302117474,10.1923136762289,5.45564909800898
USP28,1579.10452331405,1549.77804012424,1553.58995500325,1456.88716946668,1517.80879900705,1450.19706225537,1559.08699746362,1568.82327184004,1738.20658448485,1127.70298637181,1478.90471442081,1133.8657375362
CLDN25,9.18084025182585,9.76545708962972,3.86946439602305,14.5108283811423,10.6819557191795,7.86014667889089,4.43174246010125,9.28297793988188,13.7700704438166,15.1224538402349,2.03846273524578,12.7298478953543
LOC113996569,7.14065352919789,0.976545708962972,4.83683049502881,7.73910846994254,4.85543441780885,2.94755500458408,3.545393968081,5.80186121242618,3.17770856395767,2.16035054860499,17.3269332495891,4.54637424834082
UBE4A,1830.04749019729,1616.18314833372,1780.92098826961,1700.66908626987,1802.33725589064,1631.96295420472,1816.12806014949,1956.38760083011,1677.83012176965,1397.74680494743,2030.30888430479,1443.01918642338
ATP5MG,2265.62735547836,1807.58610729046,1888.29862525925,1955.09227721923,1759.60943301393,2009.24999479148,1876.39975760687,1914.61420010064,2093.05070746012,1290.80945279148,2617.38615205558,1671.24717369009
KMT2A,2802.19646352951,2846.63074162706,2829.54583959185,2830.57892288148,3008.42716527436,2557.49522564412,3046.3797670736,2870.76092790847,2791.08735534282,2472.52120287841,2151.59741705192,1830.37027238201
TMEM25,425.378931667931,503.897585824894,502.06300538399,464.346508196552,454.468661506908,457.853544045394,481.287231166996,561.620165362854,587.876084332169,369.419943811453,559.558020824966,278.238103998458
IFT46,893.60178451105,834.946581163341,811.620157065834,846.464988899965,713.7488594179,630.776770980994,838.485673451157,886.52439325872,769.005472477757,779.886548046402,855.135117435604,982.926112491285
ARCN1,2434.96285345648,2285.11695897335,2292.65765464366,2515.21025273132,2271.37222065098,2150.73263501152,2227.39376044689,2236.03731126905,2244.5214823421,2178.71352826813,2454.30913323592,2249.54597807904
PHLDB1,331.530342427045,412.102289182374,326.969741463948,334.716441325015,375.810623938405,274.12261542632,326.176245063452,355.073906200482,378.147319110963,272.204169124229,258.884767376214,211.861039972682
HYOU1,3334.68519813541,4078.05488062937,3557.97251214319,3281.38199125564,2797.70131154146,3052.68446641425,3438.14580054655,2947.3454959125,3269.86211231244,4036.61500006843,3110.69413398506,3533.44206581048
SLC37A4,697.743859138765,649.402896460376,607.505910175619,622.030843271631,895.342106643951,677.937651054339,738.328293852869,750.760840887947,574.106013888353,551.969565168575,856.154348803227,585.573003186298
TRAPPC4,1160.86624517531,1032.20881437386,944.149312629624,986.736329917673,1086.64622270562,1003.15121989345,1036.14138717167,1138.32516987802,1002.03743383465,793.928826612334,1243.46226849992,1052.94027591573
RPS25,2197.28110027032,1666.96352519979,1566.16571429033,1799.34271926164,1688.72009051392,1610.34755083777,1616.69964944494,1643.08709535909,1706.42949884527,1647.26729331131,1886.59726146997,2074.96520694275
CCDC84,153.014004197098,224.605513061484,162.517504632968,207.021151570963,175.76672592468,150.325305233788,196.769365228496,182.178442070182,202.314111905305,157.705590048164,165.115481554908,184.582794482637
LOC113996600,143.833163945272,141.599127799631,99.6387081975935,111.249684255424,80.6002113356268,117.902200183363,95.7256371381871,140.405041340713,119.693689242406,145.823662030837,91.73082308606,60.0121400780988
OTUB1,1666.83255238705,1686.49443937905,1559.39415159729,1877.70119251981,1533.34618914403,1595.60977581485,1610.4952100008,1780.01101997235,1664.06005132583,1237.88086435066,1866.21263411751,1302.99085957448
LOC113996609,230.54109965696,300.776078360595,315.361348275878,256.357968066847,208.78367996578,283.947798774933,268.563593082136,281.970454923912,297.645368824035,281.925746592951,296.596327978261,206.405390874673
STIP1,2437.00304017911,3480.40890674403,3162.31977764984,3241.71906034718,1645.02118075364,2483.80635052952,2707.79464312187,2997.24150233936,3406.50358056262,3364.74597945227,2873.21322532892,2588.70549700526
LOC113996612,174.435964784691,205.074598882224,216.690006177291,263.129687978046,279.67302246579,254.472248729093,212.72363808486,386.403956747583,304.000785951951,211.714353763289,393.423307902435,173.671496286619
SIPA1,70.3864419306649,109.373119403853,73.5198235244379,95.7714673155389,78.6580375685033,84.4965767980771,83.3167582499036,88.1882904288779,75.2057693469982,68.0510422810572,86.6346662479456,41.8266430847355
LOC113996606,445.780798894211,367.181186570078,370.501215919207,452.737845491638,402.029969794572,702.500609425873,469.764700770733,398.007679172436,443.819962766088,549.80921461997,430.115637136859,408.264407501006
MAP3K11,442.720518810269,273.432798509632,242.808890850446,296.988287534045,289.383891301407,402.832517293158,280.97247197042,334.187205835748,298.704605012021,257.081715283994,346.538664991782,258.234057305759
LTBP3,439.660238726327,394.524466421041,476.911486809841,434.357462875525,337.938235479496,413.640218976633,408.606654821336,440.941452144389,441.701490390116,311.090478999119,549.365707148737,295.514326142153
MEN1,486.58453334677,339.837906719114,351.153893939092,472.085616666495,361.244320684978,490.276649095819,383.788897044769,414.252890567229,366.495721043118,340.255211405286,518.78876612005,346.43371772357
SF1,2087.11101724841,2146.44746830061,2438.72993559353,2333.34120368767,1396.42293856182,2063.28850320886,2033.28344069446,2136.24529841532,2170.37494918309,2078.257227758,2049.67428028963,1618.50923240933
PYGM,503.926120489108,457.023391794671,305.687687285821,598.813517861804,243.742807774004,339.951343862031,408.606654821336,249.480032134326,311.415439267852,251.680838912481,269.077081052443,150.030350195247
KRI1,168.315404616807,278.315527054447,222.494202771325,198.314654542277,201.986071780848,220.084107008945,217.155380544961,249.480032134326,271.164464124388,224.676457054919,213.019355833184,234.592911214386
ATG4D,411.097624609535,456.046846085708,327.937107562953,410.172748906954,336.967148595934,330.126160513417,259.700108161933,401.488795899891,398.272806682695,330.533633936564,570.769565868818,280.056653697794
FARSA,434.559771919757,328.119358211559,360.827554929149,342.455549794957,332.111714178125,315.388385490497,336.812426967695,373.639862080246,289.171479320148,272.204169124229,343.480970888914,296.423600991821
