,PFT1_ICO_run2,PFT10_ICO_run1,PFT11_ICO_run2,PFT12_ICO_run1,PFT2_ICO_run1,PFT3_ICO_run2,PFT4_ICO_run1,PFT5_ICO_run2,PFT6_ICO_run1,PFT7_ICO_run1,PFT8_ICO_run2
FBXO16,152.509847160461,105.732419268665,139.162169000784,236.929138450555,135.971418964112,200.872011575447,153.071005757146,121.013106866013,171.778965707427,211.779005663405,147.139537199411
FZD3,1558.16004686317,1226.30725562496,1103.15971055589,1214.73193205602,1265.12537644869,1403.72689745919,1391.202305489,1261.14639802521,1237.81901759764,1363.45340789011,1460.53272159684
EXTL3,2665.18956681113,2704.67304647076,2374.05130692729,2677.67534248881,2113.46879476826,2594.69586549822,2580.89341352555,2261.28413418255,2382.17006856035,2876.16059120015,2449.03390774859
INTS9,374.342352121132,388.00021713769,415.643299465918,400.5230673807,486.738267886024,458.796428805458,410.772825576139,357.107305555587,367.97749026542,396.32928202723,374.267681869643
LOC113994446,281.55664091162,225.625430403669,208.282451617068,198.381143702647,289.678240401804,185.420318377335,224.762489466189,214.738944536748,224.828352175897,165.389318708564,240.953336084941
LOC113994469,265.559104496187,370.063467440327,316.11009249847,440.95145211631,240.413233530749,335.182883220568,340.050145701002,416.427455980103,376.398027800098,331.787108872668,327.854539263117
TTC30B,410.60343466278,368.175388524815,369.563111055063,402.403457368403,422.693758953652,393.423880659603,357.48861471131,320.328812292387,378.924189060501,473.981584103812,377.230222887081
AGPS,1729.86693772215,1445.32440982434,2109.55102544897,1719.61664375423,1605.05392385897,1533.28340196643,1561.71178025645,2141.45743032503,1674.00286189395,1598.42725703094,1982.92745433837
NFE2L2,264.492602068492,254.890653594103,235.008960895364,225.646798524338,205.92772872101,229.398214402729,237.356939306967,259.82225885938,214.723707134284,225.897606040966,218.240521617918
HNRNPA3,5311.18208992375,5392.35338270191,5742.51307976084,5628.00723319453,5563.98987601696,5359.36035617567,4819.79907368229,5824.05236867899,4841.80908243974,5123.03499414333,5574.51468114547
MTX2,857.467951867207,951.591773417984,913.30933430316,934.553823888299,1089.74195198774,820.128331284368,953.302972563492,892.175062384722,1024.77941797029,947.963168207623,928.262852130512
LNPK,1016.37681359384,1010.12221979885,1325.26621869621,951.477333777625,1119.30095611037,905.706939766215,905.831584702099,1162.67494832052,976.782354022625,846.107551198081,1189.95397533752
ATP5MC3,2477.48513953672,2411.07677510866,2245.94838314511,2176.55141076601,3072.16582847899,2159.67127238217,2655.49130873631,2028.74914451845,2445.32410007043,1947.35838064779,2282.14409709959
ATF2,1576.290588134,1805.00344322935,2387.87536345054,1793.89204826849,1547.90651588855,1592.71299118993,1630.49685246378,2066.71404079014,1869.35933269847,1844.49429218271,1839.73797182888
CHN1,2817.69941397159,2552.68269377205,3452.32771574131,2909.90350597011,3140.15153796105,2961.97072689949,2910.28671705359,3291.08194555215,2888.24437439449,2816.66077532329,3027.71691982144
WIPF1,94.9187160649023,64.1946831274036,107.827640881402,76.155794501964,69.9563097568982,62.9953645769152,89.1299527193509,79.4890015688516,76.626891565568,91.7709024541423,93.8137988855305
GPR155,880.931005276509,922.32655022755,1254.30272854349,1102.8487277877,804.99021227304,738.115498155931,1019.1816332691,1033.35702039507,1105.6165783032,1151.67440222671,1060.58968424273
SCRN3,1001.4457796061,885.509011375068,1161.22074795356,993.786108500938,976.432436184311,965.13652898972,939.739718888808,1091.4907678111,936.363773856172,986.285083518144,935.175447837867
CIR1,579.110818238673,491.844557490843,555.72707223492,566.937581292399,534.032674482237,559.826730485416,519.27885497361,539.813368863096,511.96868210841,481.040884292592,561.895279640704
OLA1,2067.94820730164,1545.39259234647,1710.49659381096,1721.49703374193,2068.14498844689,1747.22992317104,1655.68575214533,1868.58473837226,1780.10163483089,1632.7152865193,2058.96600711927
SP3,534.317716275461,571.143871942341,749.263863560514,603.605186052604,551.768076955817,608.55899364869,609.377611526866,732.010656238529,623.119777566157,633.320074079136,608.308422247229
LOC113994497,30.9285704031704,30.20926264819,42.3937733379872,50.770529667976,35.4708049471596,38.0349371030431,41.6585648579575,75.9297925433806,42.102687673389,55.4659300547014,41.4755742441293
CDCA7,36.2610825416481,66.0827620429155,54.3746223248097,94.9596943789922,49.2650068710551,86.7672002663172,32.9393303528036,60.5065534330064,40.4185801664535,80.677716443202,36.5380058817329
MAP3K20,983.31523833528,1046.93975865133,1795.28414048694,1659.44416414774,911.402627114519,1305.07377934817,1004.64957576051,1543.51031404591,1044.14665430005,1589.35101393108,1255.12987772115
RAPGEF4,1355.52458560102,1450.98864657087,1668.10282047298,1465.76399541435,1271.03717727322,1564.18678836265,1458.04977002851,1529.27347794402,1435.70164966257,1335.21620713499,1724.1988721488
LOC113994500,419.135454084344,421.041598159147,522.549336579104,479.499446864218,389.193554281335,488.51122341721,414.648040911763,554.05020496498,380.608296567437,501.210313403392,470.056508100132
PDK1,269.825114206969,312.477060517215,337.306979167464,300.862398032451,392.149454693598,263.867376152362,270.296269659771,386.767380767845,288.824437439449,262.202578440406,352.542381075099
ITGA6,970.517209202933,752.399447831481,957.546315177582,1290.88772655798,641.430389461137,879.557920507873,1021.11924093691,1098.60918586204,970.887977748351,1272.69097689151,1215.62933082198
DLX1,57.5911310955587,62.3066042118918,74.6499052255862,70.5146245388556,49.2650068710551,35.657753534103,37.7833495223335,67.6249714839484,68.2063540308902,60.5082873324015,67.1509297285903
METAP1D,91.7192087818157,73.635077704963,81.101131603106,80.8567694712211,98.5300137421101,82.0128331284368,61.0346415360772,83.0482105943225,81.6792140863747,72.6099447988818,89.8637441956134
HAT1,370.076342410349,401.216769546273,448.821035121735,363.855462620495,503.488370222183,374.406412108081,425.304883084729,463.883576319716,434.499736789375,491.125598847992,428.580933856003
SLC25A12,1096.36449567101,1176.2731643639,1479.17404798847,1227.89466196994,1224.72807081443,1229.00390514208,1402.82795149587,1320.46654844973,1554.43122890152,1259.58084796949,1257.10490506611
DYNC1I2,1416.31522397967,1288.61385983685,1425.72102943188,1469.52477538975,1285.81667933454,1267.03884224512,1344.69972146151,1461.64850646008,1335.4972529999,1445.13959578886,1527.68365132543
METTL8,86.386696643338,33.9854204792137,71.8850939209349,73.3352095204098,64.0445089323716,90.3329756197275,56.1906223665473,93.7258376707354,77.4689453190358,46.3896869548411,89.8637441956134
DCAF17,378.608361831914,335.134007503357,455.272261499254,385.479947479077,392.149454693598,459.985020589928,367.176653050369,517.27171170178,438.710005556714,449.778269170851,457.218830357901
LOC113994533,34.128077686257,37.7615783102374,39.6289620333359,54.5313096433817,37.4414052220018,66.5611399303255,63.9410530377952,73.5569865264,54.7334939754057,46.3896869548411,62.2133613661939
TLK1,1969.82998395365,1977.76266399869,2817.34271943972,1969.7085121187,1876.01146164978,2032.49195144387,1772.91101604796,2351.45076282782,2226.39012416881,2109.72228498973,2306.83193891157
GORASP2,984.381740762975,1057.32419268665,1107.76772939697,1039.85566319966,1102.55085377421,1018.62315929087,1074.40345180174,1105.72760391298,1085.40728821997,1052.84419958379,1066.51476627761
GAD1,6070.53181844296,5555.67220889368,8906.37881605019,6256.05748908727,4682.14625302507,6785.67049753979,7128.45860988026,9453.25917165089,6444.23737528892,7090.56280390191,8141.06271591909
SP5,1.06650242769553,11.3284734930712,6.4512263775198,15.0431199016225,21.6766030232642,5.94295892235049,26.1577035154617,21.3552541528258,9.26259128814558,30.2541436662007,8.88762305231342
MYO3B,56.5246286678632,34.9294599369696,71.8850939209349,123.165544194534,60.1033083826872,98.6531181110182,52.3154070309233,84.2346136028129,72.4166227982291,103.872559920623,66.163416056111
UBR3,1522.96546674922,1536.89623722666,2023.84187500478,1684.82942898172,1370.55249115275,1522.5860759062,1549.11733041567,1755.87645256568,1664.7402706058,1657.9270729078,1674.82318852484
METTL5,126.913788895768,166.150944565045,160.359055669778,174.876268856362,207.898328995852,140.253830567472,184.072728442138,176.774048265058,182.725664502508,191.609576552605,156.027160251724
SSB,1205.14774329595,943.09541829818,1272.73480390783,1070.88209799675,1185.31606531758,1141.04811309129,978.491872245048,1235.04553183843,1033.19995550497,1026.62394173975,1262.0424734285
KLHL23,338.081269579483,372.895585813595,341.914998008549,308.383957983262,323.178445074121,318.542598237986,265.452250490241,293.04154309711,337.66355514058,308.592265395248,321.929457228242
PHOSPHO2,120.514774329595,136.885721374611,198.14481016668,217.185043579675,175.383424460956,145.008197705352,143.382967418086,179.146854282039,154.937890638072,194.634990919225,155.039646579245
CCDC173,102.384233058771,76.4671960782308,69.1202826162836,90.2587194097352,157.648021987376,122.42495380042,86.2235412176329,104.403464747148,121.25574049936,191.609576552605,79.0010937983415
PPIG,1083.56646653866,1045.99571919358,1075.51159750937,1063.36053804594,903.52022601515,1062.60105531627,908.737996203817,1156.74293327806,936.363773856172,1052.84419958379,1079.35244401984
FASTKD1,308.219201604009,370.063467440327,441.448204975998,368.556437589752,387.222954006493,421.950083486885,385.583925894583,372.530544665961,358.714898977274,465.913812459492,442.406125270712
KLHL41,0,7.55231566204749,6.4512263775198,15.0431199016225,3.9412005496844,11.885917844701,5.81282300343593,7.11841805094193,1.68410750693556,31.2626151217408,5.92508203487561
BBS5,312.485211314791,309.644942143947,376.9359412008,497.363151747395,332.046146310911,338.748658573978,313.89244218554,472.188397379148,320.822480071224,410.44788240479,360.442490454933
LRP2,23.4630534093017,54.7542885498443,48.844999715507,220.005628561229,20.6913028858431,301.902313255405,27.1265073493677,100.844255721677,21.8933975901623,291.448250651067,10.862650397272
ABCB11,7.46551699386872,5.66423674653562,0.921603768217114,16.9235098893253,0,11.885917844701,0,5.93201504245161,5.89437627427446,18.1524861997204,1.97502734495854
G6PC2,2.13300485539106,1.88807891551187,0,13.1627299139197,11.8236016490532,13.0745096291711,9.68803833905988,28.4736722037677,0,18.1524861997204,1.97502734495854
SPC25,58.6576335232542,52.8662096343324,37.7857544969017,42.3087747233134,87.691712230478,54.6752220856245,100.755598726223,67.6249714839484,49.681171454599,70.5930018878017,33.5754648642951
