"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"ACOT7",4757.3962643121,0.0733308440678836,0.0788665819612754,0.929808827063028,0.352470075198359,0.969549681368583,"ACOT7","ACOT7","AH","~ mean_T","yes"
"ACOX2",204.931103009948,0.295081039405198,0.184091281594217,1.60290610641535,0.108955385327483,0.969549681368583,"ACOX2","ACOX2","AH","~ mean_T","yes"
"ACOX3",174.800741145091,-0.113202451132991,0.12224376785123,-0.92603862857661,0.354425905855422,0.969549681368583,"ACOX3","ACOX3","AH","~ mean_T","yes"
"ACP5",118.47087933495,0.344948885096921,0.179228298153898,1.92463404858492,0.0542751566339951,0.969549681368583,"ACP5","ACP5","AH","~ mean_T","yes"
"ACSBG1",879.195401279448,0.230725400265737,0.0995724642297338,2.31716069347653,0.0204949798157258,0.969549681368583,"ACSBG1","ACSBG1","AH","~ mean_T","yes"
"ACSBG2",598.822734803384,0.108009968961827,0.106700056943838,1.01227658218288,0.311405828467826,0.969549681368583,"ACSBG2","ACSBG2","AH","~ mean_T","yes"
"ACSF3",280.386647476469,0.159226647417176,0.122612696475514,1.29861467852943,0.194076197994784,0.969549681368583,"ACSF3","ACSF3","AH","~ mean_T","yes"
"ACSL1",652.07950401135,0.091279792888383,0.072989717558033,1.25058427326846,0.21108619131052,0.969549681368583,"ACSL1","ACSL1","AH","~ mean_T","yes"
"ACSL3",1916.65453281742,-0.231989583069657,0.144750728062948,-1.60268335900026,0.109004579326004,0.969549681368583,"ACSL3","ACSL3","AH","~ mean_T","yes"
"ACSL4",3826.0001020152,-0.131205707366972,0.0883962265287812,-1.48429081782414,0.137731785224031,0.969549681368583,"ACSL4","ACSL4","AH","~ mean_T","yes"
"ACSS2",1855.56647634518,0.107339167439698,0.103350212950909,1.03859648059635,0.298992443284319,0.969549681368583,"ACSS2","ACSS2","AH","~ mean_T","yes"
"ACSS3",169.000882136711,0.241071205913567,0.198006564587022,1.21749097771766,0.223417467113225,0.969549681368583,"ACSS3","ACSS3","AH","~ mean_T","yes"
"ACTA2",150.434904331495,0.49526118631651,0.302579560375893,1.63679656914449,0.101672982860333,0.969549681368583,"ACTA2","ACTA2","AH","~ mean_T","yes"
"ACTG1",14655.1509831955,0.148193669567731,0.13372219042776,1.1082204763,0.267766609734045,0.969549681368583,"ACTG1","ACTG1","AH","~ mean_T","yes"
"ACTL6B",661.306701458454,0.120828473854801,0.0824025128351623,1.46632025769051,0.142561059167307,0.969549681368583,"ACTL6B","ACTL6B","AH","~ mean_T","yes"
"ACTN2",58.8116542391001,0.427167351974296,0.243495467362833,1.75431336197225,0.0793768274510901,0.969549681368583,"ACTN2","ACTN2","AH","~ mean_T","yes"
"ACTR10",2456.9747121456,0.128939674122971,0.0890662668738231,1.44768248012051,0.14770587193349,0.969549681368583,"ACTR10","ACTR10","AH","~ mean_T","yes"
"ACTR2",3001.42549091678,-0.165783969575539,0.115283740913981,-1.43805161301313,0.150419410250955,0.969549681368583,"ACTR2","ACTR2","AH","~ mean_T","yes"
"ACTR3",1181.87997102393,-0.0835316467146427,0.089446658389253,-0.933871071528805,0.350370402748697,0.969549681368583,"ACTR3","ACTR3","AH","~ mean_T","yes"
"ACTR6",1203.910199265,-0.23137767511385,0.141092888287195,-1.63989608493151,0.101026775038033,0.969549681368583,"ACTR6","ACTR6","AH","~ mean_T","yes"
"ACVR2B",447.543331790106,-0.158011461270875,0.137401021332573,-1.15000208687253,0.250143011749848,0.969549681368583,"ACVR2B","ACVR2B","AH","~ mean_T","yes"
"ACVRL1",98.371123658502,0.206058005686938,0.205486543677951,1.0027810191303,0.315966528850676,0.969549681368583,"ACVRL1","ACVRL1","AH","~ mean_T","yes"
"ACYP2",741.782659977722,0.131916521949599,0.103890997927016,1.26975892600696,0.20417051570299,0.969549681368583,"ACYP2","ACYP2","AH","~ mean_T","yes"
"ADA2",69.6717987286343,0.30352997098533,0.237633105750637,1.27730507088454,0.2014945640694,0.969549681368583,"ADA2","ADA2","AH","~ mean_T","yes"
"ADAL",255.556462634528,-0.306743242325882,0.167016529354349,-1.83660409847868,0.0662683618481756,0.969549681368583,"ADAL","ADAL","AH","~ mean_T","yes"
"ADAM11",3566.29854065368,0.169447322801722,0.105891331473161,1.60020013389547,0.109554192469629,0.969549681368583,"ADAM11","ADAM11","AH","~ mean_T","yes"
"ADAM12",102.507261525766,0.339437470418497,0.185197432758132,1.83284112184105,0.0668262018004905,0.969549681368583,"ADAM12","ADAM12","AH","~ mean_T","yes"
"ADAM8",5.45169652765801,0.836744530456717,0.568406022313857,1.4720894881629,0.140996713739676,0.969549681368583,"ADAM8","ADAM8","AH","~ mean_T","yes"
"ADAM9",1206.3025576042,0.115287828132979,0.0945040943271028,1.21992416258642,0.222493625151373,0.969549681368583,"ADAM9","ADAM9","AH","~ mean_T","yes"
"ADAMTS10",20.877167020143,0.38918875070869,0.278257454705918,1.39866423747752,0.161913693270177,0.969549681368583,"ADAMTS10","ADAMTS10","AH","~ mean_T","yes"
"ADAMTS17",76.2271063050173,0.294236955794519,0.209666501510183,1.4033570154278,0.160510404134556,0.969549681368583,"ADAMTS17","ADAMTS17","AH","~ mean_T","yes"
"ADAMTS18",39.4395128101393,-0.360006786690593,0.332811663622531,-1.08171325118854,0.279379963194661,0.969549681368583,"ADAMTS18","ADAMTS18","AH","~ mean_T","yes"
"ADAMTS2",585.598951622436,-0.270718539059506,0.213486154137883,-1.26808476246501,0.204767682422643,0.969549681368583,"ADAMTS2","ADAMTS2","AH","~ mean_T","yes"
"ADAMTSL1",249.601638271296,0.256370546969812,0.125227378685939,2.04724038512993,0.0406344879940687,0.969549681368583,"ADAMTSL1","ADAMTSL1","AH","~ mean_T","yes"
"ADAP1",2922.62001899402,0.0711445322513924,0.067290557044968,1.05727364099318,0.290386719514859,0.969549681368583,"ADAP1","ADAP1","AH","~ mean_T","yes"
"ADCY2",1220.71105740151,-0.118240708786267,0.115013300184273,-1.02806117724492,0.303921051149461,0.969549681368583,"ADCY2","ADCY2","AH","~ mean_T","yes"
"ADCY5",766.520199292849,-0.129306653116874,0.125404519094767,-1.03111637483462,0.302486249789022,0.969549681368583,"ADCY5","ADCY5","AH","~ mean_T","yes"
"ADCYAP1",5322.24240595649,-0.280615695792003,0.189791195973082,-1.47854959421723,0.13926073294417,0.969549681368583,"ADCYAP1","ADCYAP1","AH","~ mean_T","yes"
"ADD1",8250.87787852081,0.118007209087179,0.0813511759116425,1.45059008385262,0.146894038154011,0.969549681368583,"ADD1","ADD1","AH","~ mean_T","yes"
"ADGRB2",1323.35738861462,-0.166717238892293,0.174719447191514,-0.954199670226464,0.339982581558124,0.969549681368583,"ADGRB2","ADGRB2","AH","~ mean_T","yes"
"ADGRB3",1749.56221497058,-0.100040577122078,0.101100738588261,-0.989513810868375,0.322411816077713,0.969549681368583,"ADGRB3","ADGRB3","AH","~ mean_T","yes"
"ADGRD2",5.08190321448587,-0.86121821564051,0.618209772201708,-1.39308411863718,0.16359435498062,0.969549681368583,"ADGRD2","ADGRD2","AH","~ mean_T","yes"
"ADGRF5",128.738470822294,0.43790416887104,0.199694657484009,2.19286872462327,0.0283168386462248,0.969549681368583,"ADGRF5","ADGRF5","AH","~ mean_T","yes"
"ADGRG6",297.431361837654,-0.175537172113246,0.181378103691242,-0.967796931056579,0.333145796816343,0.969549681368583,"ADGRG6","ADGRG6","AH","~ mean_T","yes"
"ADGRL4",182.095390488689,0.325878017900332,0.201790377552896,1.61493338707347,0.10632512110921,0.969549681368583,"ADGRL4","ADGRL4","AH","~ mean_T","yes"
"ADIPOR2",2075.06277203558,0.334255909210706,0.194974465778789,1.71435735379801,0.0864631156975214,0.969549681368583,"ADIPOR2","ADIPOR2","AH","~ mean_T","yes"
"ADO",833.721430647469,-0.239298142854669,0.132529592403581,-1.80562045438091,0.0709776454301242,0.969549681368583,"ADO","ADO","AH","~ mean_T","yes"
"ADPRHL2",1392.71406518384,-0.0681090069132696,0.0672257229051235,-1.01313907787043,0.310993734985444,0.969549681368583,"ADPRHL2","ADPRHL2","AH","~ mean_T","yes"
"ADSL",319.801903524393,0.118003319367608,0.0900729792938648,1.31008566933953,0.190166855834119,0.969549681368583,"ADSL","ADSL","AH","~ mean_T","yes"
"ADSSL1",425.91809165223,0.242496937490573,0.0931874613326826,2.602248564588,0.00926146994178006,0.969549681368583,"ADSSL1","ADSSL1","AH","~ mean_T","yes"
"AEBP1",135.144303570849,0.287774094171092,0.199131961068248,1.44514267135884,0.148417815279303,0.969549681368583,"AEBP1","AEBP1","AH","~ mean_T","yes"
"AEBP2",518.067580185974,-0.451172688120779,0.151979816900264,-2.96863555518598,0.00299125134101192,0.969549681368583,"AEBP2","AEBP2","AH","~ mean_T","yes"
"AFAP1",543.805933108885,0.122208303647875,0.111365164193052,1.09736563074631,0.27248159138377,0.969549681368583,"AFAP1","AFAP1","AH","~ mean_T","yes"
"AFAP1L1",330.320522354038,0.513165779715124,0.300648539274776,1.7068627073758,0.0878475737598204,0.969549681368583,"AFAP1L1","AFAP1L1","AH","~ mean_T","yes"
"AFDN",2026.12824381769,0.0870764816964095,0.083809904475078,1.03897602845142,0.298815885026289,0.969549681368583,"AFDN","AFDN","AH","~ mean_T","yes"
"AFF4",1430.72696407592,0.0718754650459278,0.0554021421824983,1.29734090081148,0.19451391730803,0.969549681368583,"AFF4","AFF4","AH","~ mean_T","yes"
"AGA",889.321553171655,-0.164840041143046,0.112668275343873,-1.46305639843994,0.143451947240195,0.969549681368583,"AGA","AGA","AH","~ mean_T","yes"
"AGAP1",4850.75983240332,0.078773318099268,0.0668217213872253,1.17885795911758,0.238454740628838,0.969549681368583,"AGAP1","AGAP1","AH","~ mean_T","yes"
"AGFG1",824.400952371607,0.120785430126541,0.102469164321371,1.17874905027746,0.238498117700525,0.969549681368583,"AGFG1","AGFG1","AH","~ mean_T","yes"
"AGFG2",748.359769764436,-0.0986099498118774,0.0781839256128487,-1.26125605792902,0.207216607469045,0.969549681368583,"AGFG2","AGFG2","AH","~ mean_T","yes"
"AGL",1907.97864863752,0.215740648551269,0.149568731765326,1.44241811777723,0.149184455746416,0.969549681368583,"AGL","AGL","AH","~ mean_T","yes"
"AGMAT",8.71871056992181,-0.442364664578144,0.443152006125619,-0.998223314942521,0.318171083210872,0.969549681368583,"AGMAT","AGMAT","AH","~ mean_T","yes"
"AGO3",498.734896429805,-0.0959506859471272,0.0810662412997123,-1.18360842206049,0.236568104968903,0.969549681368583,"AGO3","AGO3","AH","~ mean_T","yes"
"AGPAT3",1794.06852400917,0.134508114335198,0.106116255382799,1.26755428609857,0.204957165721674,0.969549681368583,"AGPAT3","AGPAT3","AH","~ mean_T","yes"
"AGPAT4",655.010623521767,-0.113533439097725,0.080228307084748,-1.4151294377656,0.157030548491052,0.969549681368583,"AGPAT4","AGPAT4","AH","~ mean_T","yes"
"AGRN",1604.59982305962,0.214462404243632,0.122040827368566,1.75730047778151,0.0788666064127436,0.969549681368583,"AGRN","AGRN","AH","~ mean_T","yes"
"AGTR1",21.8767262987489,0.379793141638307,0.331444163052194,1.14587367640111,0.251847424531984,0.969549681368583,"AGTR1","AGTR1","AH","~ mean_T","yes"
"AGXT2",173.116713402827,-0.168320574621352,0.169440286000672,-0.993391705091224,0.320519102355191,0.969549681368583,"AGXT2","AGXT2","AH","~ mean_T","yes"
"AHCYL1",2438.11872894894,0.101054394359039,0.10240458411108,0.986815143445375,0.323733269525173,0.969549681368583,"AHCYL1","AHCYL1","AH","~ mean_T","yes"
"AHR",663.163223705129,-0.227234830243762,0.126632932423141,-1.79443708595852,0.0727434320117319,0.969549681368583,"AHR","AHR","AH","~ mean_T","yes"
"AIFM1",993.367728102148,0.152160415330926,0.0843041907517196,1.80489740752089,0.0710907375634905,0.969549681368583,"AIFM1","AIFM1","AH","~ mean_T","yes"
"AIFM2",46.0446970650853,0.241020738590746,0.253101372990303,0.952269581722024,0.340960280356196,0.969549681368583,"AIFM2","AIFM2","AH","~ mean_T","yes"
"AIG1",745.467638642114,-0.20617061740915,0.102128238226066,-2.01874252400969,0.04351398770442,0.969549681368583,"AIG1","AIG1","AH","~ mean_T","yes"
"AIP",661.707002426701,-0.118577852768091,0.0726530105745522,-1.63211203266537,0.102655887393262,0.969549681368583,"AIP","AIP","AH","~ mean_T","yes"
"AJAP1",1420.38463205142,-0.105879660886018,0.110855273279841,-0.955116141554557,0.339518966974519,0.969549681368583,"AJAP1","AJAP1","AH","~ mean_T","yes"
"AJM1",995.339964627903,-0.125611769226064,0.105981611947508,-1.18522229392283,0.235929567551838,0.969549681368583,"AJM1","AJM1","AH","~ mean_T","yes"
"AK1",957.420352512409,0.109989806097248,0.113368403930031,0.970198064754724,0.331947775183178,0.969549681368583,"AK1","AK1","AH","~ mean_T","yes"
"AK3",505.884878046511,0.121517454475053,0.106666436097847,1.13922859824044,0.254607820436262,0.969549681368583,"AK3","AK3","AH","~ mean_T","yes"
"AK5",3399.5188127656,-0.193506716493156,0.152372342262921,-1.26995958465518,0.204099026775241,0.969549681368583,"AK5","AK5","AH","~ mean_T","yes"
"AK7",85.0535669137844,-0.44954634853445,0.265121679057341,-1.69562274248128,0.0899573479759029,0.969549681368583,"AK7","AK7","AH","~ mean_T","yes"
"AKAP10",838.831546835747,0.0775658171060227,0.0648968622120939,1.1952167556657,0.232002353677642,0.969549681368583,"AKAP10","AKAP10","AH","~ mean_T","yes"
"AKAP12",2336.62769433031,0.230819500809468,0.126240804114795,1.82840645247773,0.0674885737061463,0.969549681368583,"AKAP12","AKAP12","AH","~ mean_T","yes"
"AKAP13",432.305943785477,0.320884831381213,0.134525681751995,2.38530537219488,0.0170649494220371,0.969549681368583,"AKAP13","AKAP13","AH","~ mean_T","yes"
"AKAP7",405.457684207618,-0.174010443219203,0.112112158448548,-1.55211036543428,0.120635818222468,0.969549681368583,NA,"AKAP7","AH","~ mean_T","yes"
"AKAP8L",1452.85143235811,-0.114119798384789,0.0693980106707597,-1.64442463525648,0.100088519891051,0.969549681368583,"AKAP8L","AKAP8L","AH","~ mean_T","yes"
"AKIP1",76.6411741558102,-0.524405151522654,0.225383327421626,-2.32672557248055,0.0199798758978244,0.969549681368583,"AKIP1","AKIP1","AH","~ mean_T","yes"
"AKTIP",731.922727703253,-0.102348393888679,0.0727070164454258,-1.40768248915155,0.159225109233935,0.969549681368583,"AKTIP","AKTIP","AH","~ mean_T","yes"
"ALAS1",570.085533794967,0.100886329673093,0.088048976937045,1.14579786367338,0.251878799332268,0.969549681368583,"ALAS1","ALAS1","AH","~ mean_T","yes"
"ALDH16A1",252.941814122677,-0.277548227905145,0.243884799999718,-1.13803003674467,0.255107940234874,0.969549681368583,"ALDH16A1","ALDH16A1","AH","~ mean_T","yes"
"ALDH1A3",477.088350296423,1.29300500742084,0.613779386587382,2.10662827015088,0.035149814260053,0.969549681368583,"ALDH1A3","ALDH1A3","AH","~ mean_T","yes"
"ALDH2",2486.37289211181,0.0778011033569771,0.0626344788887542,1.24214497729215,0.214183076380211,0.969549681368583,"ALDH2","ALDH2","AH","~ mean_T","yes"
"ALDH6A1",1079.31035300094,0.118289911234917,0.106181636798673,1.11403360130153,0.265264771834036,0.969549681368583,"ALDH6A1","ALDH6A1","AH","~ mean_T","yes"
"ALDH9A1",1192.27672055754,0.108784011615754,0.0950825392362051,1.14410082534199,0.252581825445568,0.969549681368583,"ALDH9A1","ALDH9A1","AH","~ mean_T","yes"
"ALDOC",34971.5539904221,0.0586115887872619,0.0633346923886176,0.925426280238718,0.354744213915649,0.969549681368583,"ALDOC","ALDOC","AH","~ mean_T","yes"
"ALG13",974.094557634932,-0.0974465535084238,0.0963752041060749,-1.01111644237007,0.311960701622407,0.969549681368583,"ALG13","ALG13","AH","~ mean_T","yes"
"ALG3",189.731830272001,0.163209777223552,0.14894056731055,1.09580472379463,0.273164240817082,0.969549681368583,"ALG3","ALG3","AH","~ mean_T","yes"
"ALG5",397.189045147517,-0.164999663860044,0.146277624203238,-1.12798977122293,0.259324239019926,0.969549681368583,"ALG5","ALG5","AH","~ mean_T","yes"
"ALK",1116.21037284728,-0.190763004516013,0.133949896502881,-1.42413700567443,0.154406815943052,0.969549681368583,"ALK","ALK","AH","~ mean_T","yes"
"ALKBH3",427.861976212646,-0.188467329779848,0.134105452873019,-1.40536664052209,0.15991228126375,0.969549681368583,"ALKBH3","ALKBH3","AH","~ mean_T","yes"
"ALKBH5",3034.77962149397,0.165283605961933,0.087821539935984,1.8820394869233,0.0598306544842293,0.969549681368583,"ALKBH5","ALKBH5","AH","~ mean_T","yes"
"ALMS1",264.507801494155,0.504942866787787,0.178750359925409,2.82484951078417,0.0047302826980187,0.969549681368583,"ALMS1","ALMS1","AH","~ mean_T","yes"
"AMDHD1",56.6662198131291,0.199828387490297,0.198193743941741,1.00824770507911,0.313335561300586,0.969549681368583,"AMDHD1","AMDHD1","AH","~ mean_T","yes"
"AMER2",3343.33978534891,0.154909197559267,0.0754209986164141,2.05392663052799,0.0399827934082537,0.969549681368583,"AMER2","AMER2","AH","~ mean_T","yes"
"AMIGO1",1338.5534663709,0.0693687823337128,0.073960302639992,0.937919124957765,0.348285973917362,0.969549681368583,"AMIGO1","AMIGO1","AH","~ mean_T","yes"
"AMIGO2",1074.95450860795,-0.124767410862929,0.12757558593038,-0.977988146815307,0.328080186542462,0.969549681368583,"AMIGO2","AMIGO2","AH","~ mean_T","yes"
"AMMECR1",352.672149910201,-0.175685295329347,0.115553605060797,-1.52037918018146,0.128415704018314,0.969549681368583,"AMMECR1","AMMECR1","AH","~ mean_T","yes"
"AMN1",586.771730217075,-0.111518916482941,0.114323652140843,-0.975466706972876,0.329328808496414,0.969549681368583,"AMN1","AMN1","AH","~ mean_T","yes"
"AMOT",1105.86843429905,0.114416285513887,0.108167875878658,1.05776585316548,0.290162204068346,0.969549681368583,"AMOT","AMOT","AH","~ mean_T","yes"
"AMOTL2",241.599385831086,0.320782773810326,0.240465272451348,1.3340087345678,0.182200993979434,0.969549681368583,"AMOTL2","AMOTL2","AH","~ mean_T","yes"
