"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","n_p005","n_q01","Test","Tissue","design","fdrtool"
"APBB3",554.242534035171,-0.0399854027114651,0.294073588206215,0.0177815796843959,0.893918492474517,0.999999999836541,"APBB3","APBB3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APC",3864.91294752955,-0.0156252107309892,0.112000536075976,0.0194203712638341,0.889168055954405,0.999999999836541,"APC","APC",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APC2",4709.18291959897,0.0585811779606182,0.220330413562918,0.069834437703804,0.791577991141731,0.999999999836541,"APC2","APC2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APCDD1L",356.071637676296,0.0403159034385639,0.478247024346866,0.00729351631750319,0.931941734721962,0.999999999836541,"APCDD1L","APCDD1L",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APEX1",389.107775776008,0.107851776211033,0.267331138476454,0.160842947141447,0.688381618859514,0.999999999836541,"APEX1","APEX1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"API5",730.349200481813,-0.0754799599366558,0.222145129471956,0.111591030670596,0.738339990123513,0.999999999836541,"API5","API5",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APIP",486.706551871724,-0.00914857137484963,0.300705533438548,0.000968509904254233,0.975173128518713,0.999999999836541,"APIP","APIP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APLP2",18421.1137391812,0.106398314249845,0.217557998232697,0.239771356943578,0.624371301598226,0.999999999836541,"APLP2","APLP2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APMAP",1689.77343036906,0.0283225907200864,0.17708604462752,0.0255575118270031,0.872985710931824,0.999999999836541,"APMAP","APMAP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APOA1",10950.0318427993,0.174279729571977,0.331468887818149,0.278528364261916,0.597667405049586,0.999999999836541,"APOA1","APOA1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APOD",159.202298622413,-0.0917891124723175,1.36969459827954,0.00487561680412796,0.944332457435354,0.999999999836541,"APOD","APOD",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APOPT1",167.528880483026,-0.0108887799264049,0.331684273692457,0.00109641879747358,0.973585101746915,0.999999999836541,"APOPT1","APOPT1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APP",27166.560189919,-0.0170656026804854,0.129123183312135,0.0174278474045764,0.894972765286661,0.999999999836541,"APP","APP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APPL2",690.370844351073,-0.0108941441226016,0.301938161744925,0.00127151377230916,0.971554827727232,0.999999999836541,"APPL2","APPL2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"APTX",280.400058457264,0.0964432527754373,0.22949673437565,0.175336945441472,0.675411606891794,0.999999999836541,"APTX","APTX",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"AQP1",266.287398227515,-0.1851975720343,1.22790945876402,0.0197306578829739,0.888291924634833,0.999999999836541,"AQP1","AQP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"AQP4",4360.72622070669,0.132617465061736,0.330600619512528,0.15685891346115,0.692065059350163,0.999999999836541,"AQP4","AQP4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"AQP9",1031.55741516595,0.140963988501833,0.307469956500411,0.221276670332855,0.63806887669673,0.999999999836541,"AQP9","AQP9",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"AR",568.546528302894,-0.285766727138738,1.04349923346492,0.0734120707413695,0.786432088244877,0.999999999836541,"AR","AR",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARAP2",63.2156092271003,0.322218283413787,0.590017441070186,0.300626368892011,0.583490009980634,0.999999999836541,"ARAP2","ARAP2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARAP3",113.709973667254,-0.0465161686494252,0.515540167114383,0.00800165215652271,0.928722735233652,0.999999999836541,"ARAP3","ARAP3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARCN1",1904.14480268921,0.0165658076009008,0.150370578889223,0.0121190524459962,0.912340720620212,0.999999999836541,"ARCN1","ARCN1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"AREL1",1435.70394001579,-0.110891141407354,0.210665611926815,0.273594283003547,0.600930824286494,0.999999999836541,"AREL1","AREL1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARF3",6429.98719777819,-0.110644716524954,0.283709527057499,0.150111213139269,0.698429101707133,0.999999999836541,"ARF3","ARF3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARFGAP2",655.177707929245,0.0303305851931892,0.21899628074514,0.0194993306032956,0.888944431964844,0.999999999836541,"ARFGAP2","ARFGAP2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARFGAP3",291.288861060346,-0.0671969802822879,0.215451648405348,0.0969677816992487,0.755499212515997,0.999999999836541,"ARFGAP3","ARFGAP3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARFGEF1",1931.34520271271,0.0790341553168622,0.188356992604078,0.178684945913488,0.672505821368559,0.999999999836541,"ARFGEF1","ARFGEF1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARFGEF2",1294.4979289262,-0.132260352897071,0.294943382399557,0.200251716343161,0.654517744522393,0.999999999836541,"ARFGEF2","ARFGEF2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARFGEF3",8213.31097235486,-0.157430501655222,0.346213375513879,0.21288334139544,0.644516796391497,0.999999999836541,"ARFGEF3","ARFGEF3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARFIP2",1127.05684354649,0.0109350919930951,0.154060292743583,0.00500786173510903,0.943583795326763,0.999999999836541,"ARFIP2","ARFIP2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARFRP1",323.100746908742,0.0158483549924008,0.21835410183562,0.00534303213760268,0.941729687007145,0.999999999836541,"ARFRP1","ARFRP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARG2",359.842739577904,0.0907266361340605,0.191154734375162,0.226020075916324,0.634490715145628,0.999999999836541,"ARG2","ARG2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP1",1380.85599621983,-0.00552593706776065,0.222297220515918,0.000603039303626929,0.980408430773013,0.999999999836541,"ARHGAP1","ARHGAP1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP10",263.003167553954,-0.00396807813757777,0.350344790482918,0.000126103281715473,0.991040286383896,0.999999999836541,"ARHGAP10","ARHGAP10",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP15",33.1945031419679,-0.146777646087467,0.729262660065512,0.0379659998959028,0.84551142793016,0.999999999836541,"ARHGAP15","ARHGAP15",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP17",809.927856109974,0.0718272024334241,0.210503725197324,0.113823250420239,0.735832709190507,0.999999999836541,"ARHGAP17","ARHGAP17",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP19",437.356576220988,-0.0795041450789322,0.379824741387264,0.0448531683856856,0.832274251631,0.999999999836541,"ARHGAP19","ARHGAP19",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP21",3564.56349635079,-0.0546357864350106,0.183408097149152,0.0880589774710359,0.76665942006157,0.999999999836541,"ARHGAP21","ARHGAP21",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP22",219.003847543677,-0.046781027971961,0.376557335834023,0.0153874476952751,0.90127873363423,0.999999999836541,"ARHGAP22","ARHGAP22",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP24",1390.87896227988,0.0330676704805823,0.28506163913699,0.0134237863113924,0.907762653696255,0.999999999836541,"ARHGAP24","ARHGAP24",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP26",549.763286251896,0.0738144766464977,0.297030660021141,0.0617766324360218,0.803709620589089,0.999999999836541,"ARHGAP26","ARHGAP26",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP27",35.3701188251536,0.289146945173585,0.577328135669558,0.267721876476926,0.604864066785496,0.999999999836541,"ARHGAP27","ARHGAP27",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP29",376.980670169278,-0.124133501556935,0.214292603160782,0.344037576199526,0.557507876460612,0.999999999836541,"ARHGAP29","ARHGAP29",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP32",3089.67209104453,-0.0189913594566204,0.353497477261518,0.00290968908643663,0.956981745498934,0.999999999836541,"ARHGAP32","ARHGAP32",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP42",447.019371790782,0.00217551041027532,0.243072588361103,8.11278053589604e-05,0.992813473139116,0.999999999836541,"ARHGAP42","ARHGAP42",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP5",2032.71889555396,-0.0263821579830369,0.243966558841588,0.0119703514237415,0.912878015377448,0.999999999836541,"ARHGAP5","ARHGAP5",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGAP6",219.821029281902,-0.0440690769311733,0.312622035404356,0.0191935152196692,0.889813135259275,0.999999999836541,"ARHGAP6","ARHGAP6",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGDIB",1874.4225318482,0.00407419408702892,0.28322812358755,0.00020026166080811,0.988709206280042,0.999999999836541,"ARHGDIB","ARHGDIB",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGDIG",1231.13416846387,-0.0628043257281183,0.22103922796712,0.0802334915140932,0.776981239443339,0.999999999836541,"ARHGDIG","ARHGDIG",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF10",762.918985818994,0.131186937586462,0.478638411373082,0.0744630697800233,0.784946059054777,0.999999999836541,"ARHGEF10","ARHGEF10",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF12",2619.34505733498,-0.00797523696036706,0.238180421929787,0.00107733031038038,0.97381596778043,0.999999999836541,"ARHGEF12","ARHGEF12",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF17",2139.47530116436,0.0631417434915646,0.225679091203561,0.0774806285891145,0.780741069488468,0.999999999836541,"ARHGEF17","ARHGEF17",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF18",1057.14670113363,0.0206041504382621,0.160181072631471,0.0168903660524364,0.896595746703683,0.999999999836541,"ARHGEF18","ARHGEF18",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF26",668.720657026029,-0.0564383435579785,0.422433722216153,0.0162855725592124,0.898453708488742,0.999999999836541,"ARHGEF26","ARHGEF26",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF28",166.259896707868,0.222212458000836,0.4781670942922,0.207000548435786,0.649128570350745,0.999999999836541,"ARHGEF28","ARHGEF28",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF3",749.288850401951,-0.0780053704016051,0.342836957416337,0.0497376848714168,0.823520351704432,0.999999999836541,"ARHGEF3","ARHGEF3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF37",2286.80881070484,0.0222212645041739,0.383611125067427,0.0034758760933471,0.952986707136359,0.999999999836541,"ARHGEF37","ARHGEF37",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF4",2959.06185060652,-0.0812636399123583,0.213785291605198,0.141278810886291,0.707012996518551,0.999999999836541,"ARHGEF4","ARHGEF4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF7",2047.89993476036,-0.0408817240869415,0.235095502747405,0.0304903325227315,0.861382309214472,0.999999999836541,"ARHGEF7","ARHGEF7",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARHGEF9",5965.51241180584,-0.0571597873130195,0.267790241052184,0.0448292889558388,0.832318242052368,0.999999999836541,"ARHGEF9","ARHGEF9",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARID1A",1139.25231815537,0.122362453533129,0.264867700067235,0.213107993238594,0.644342220904077,0.999999999836541,"ARID1A","ARID1A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARID2",1069.19031919997,-0.0266579723502104,0.15707438826447,0.0292379274769559,0.864230829929487,0.999999999836541,"ARID2","ARID2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARID3A",149.09292097554,-0.0251691309976442,0.34160513377447,0.0053930373156561,0.941458135064834,0.999999999836541,"ARID3A","ARID3A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARID3B",218.432722861859,0.130951651228177,0.324001054825454,0.159767551180096,0.68937061690643,0.999999999836541,"ARID3B","ARID3B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARID3C",17.3999062406983,0.194446768109812,0.971764684760704,0.0445873138736488,0.832764698143078,0.999999999836541,"ARID3C","ARID3C",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARID5A",70.2431103213496,0.197806927929208,0.552849067553278,0.11904902647872,0.730068194289156,0.999999999836541,"ARID5A","ARID5A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARID5B",1197.79960289057,0.0924617402198669,0.190383929363108,0.234404240038288,0.628277207196389,0.999999999836541,"ARID5B","ARID5B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARIH1",1452.16296304339,-0.0527635996048767,0.169002134829896,0.0968420532038579,0.755652719544554,0.999999999836541,"ARIH1","ARIH1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARIH2",599.645315178164,0.00416483872951369,0.163754233587699,0.000637946479955076,0.979849491500772,0.999999999836541,"ARIH2","ARIH2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL1",2076.25441952625,-0.101093614716973,0.206247951264224,0.24362322561737,0.621601390594201,0.999999999836541,"ARL1","ARL1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL11",7.42360259388409,0.171037839229974,1.17814753285476,0.0191601884344266,0.889908228724502,0.999999999836541,"ARL11","ARL11",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL14EP",739.53979110072,-0.0138965967004401,0.371490404472453,0.00136262952787547,0.970553726745881,0.999999999836541,"ARL14EP","ARL14EP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL15",962.236261026783,0.0628887309136399,0.281238643124217,0.0517758832202446,0.820001423434164,0.999999999836541,"ARL15","ARL15",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL2",292.300018839271,0.0119492703950516,0.322211792839347,0.00131536758328821,0.971068668091614,0.999999999836541,"ARL2","ARL2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL2BP",147.855951536809,0.0599131413557007,0.330619101222689,0.0321754753525596,0.857643074688598,0.999999999836541,"ARL2BP","ARL2BP",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL3",3457.34098680993,-0.0203577319883377,0.17472268640776,0.0134478343821627,0.907680440625599,0.999999999836541,"ARL3","ARL3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL4C",675.787884345757,-0.0242650922274782,0.187985628070344,0.0167558715257741,0.897005959500486,0.999999999836541,"ARL4C","ARL4C",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL5A",1297.36877793889,-0.0068500152050787,0.150595660428045,0.00204308357137961,0.963947510078721,0.999999999836541,"ARL5A","ARL5A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL6IP4",361.169565650385,0.0819866010613305,0.286193921854576,0.0848334250798075,0.77085111520008,0.999999999836541,"ARL6IP4","ARL6IP4",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL6IP5",6597.85169185516,0.00162901482278362,0.195051343576511,7.08562133127089e-05,0.993283795640204,0.999999999836541,"ARL6IP5","ARL6IP5",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL8A",1948.82313325533,-0.0584700277910967,0.164243565870937,0.124585573290659,0.724113318285656,0.999999999836541,"ARL8A","ARL8A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARL8B",3779.41674374003,-0.0288001672540589,0.196916402174219,0.0216907307411418,0.882912807025109,0.999999999836541,"ARL8B","ARL8B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARMC1",1386.26049132517,-0.0496317100834453,0.240633498352289,0.0431903522288621,0.835367261761506,0.999999999836541,"ARMC1","ARMC1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARMC10",486.216534626022,0.154340702723472,0.444900195002635,0.128191677340112,0.720314387142165,0.999999999836541,"ARMC10","ARMC10",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARMC2",377.430943232301,0.115075665521591,0.400250317460104,0.0855591315831674,0.769900594289827,0.999999999836541,"ARMC2","ARMC2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARMC7",128.442676074108,0.136749720460267,0.333673549569545,0.167082854344741,0.682717487813113,0.999999999836541,"ARMC7","ARMC7",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARMC8",691.262062352076,-0.103855860303746,0.215344511699013,0.233103789917877,0.629231904463217,0.999999999836541,"ARMC8","ARMC8",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARMH1",14.4123982998732,-0.204805299859322,0.848540744209496,0.0590245807398588,0.808044325400465,0.999999999836541,"ARMH1","ARMH1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARNT",535.941966771132,0.0436761761868147,0.26575040361349,0.0268937355259453,0.869736578848708,0.999999999836541,"ARNT","ARNT",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARNT2",7775.06974809802,-0.0294606386371165,0.257106701098141,0.0131520363541142,0.908696921716553,0.999999999836541,"ARNT","ARNT2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPC1A",1536.91041309952,-0.0500770265634982,0.184789181100089,0.0733153574301184,0.786569405451595,0.999999999836541,"ARPC1A","ARPC1A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPC1B",326.266752152223,-0.155820599321547,0.701860410619449,0.0457683098876203,0.830597516942961,0.999999999836541,"ARPC1B","ARPC1B",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPC2",1474.56877300865,-0.0337487129070915,0.188680549419951,0.0309698082222383,0.860307762470199,0.999999999836541,"ARPC2","ARPC2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPC3",1727.48822146941,0.0121394707528454,0.183603548428132,0.00422108928341913,0.948197957484003,0.999999999836541,"ARPC3","ARPC3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPC5",2819.43042026017,-0.0678303571996576,0.212753238941801,0.101360806882127,0.750202683801023,0.999999999836541,"ARPC5","ARPC5",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPC5L",531.023892086658,-0.00958061818299778,0.203813255168599,0.00223686595468564,0.96227770077972,0.999999999836541,"ARPC5L","ARPC5L",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPP19",3956.85674297061,-0.0870285258252857,0.285099066368489,0.0951328532866569,0.757750484740145,0.999999999836541,"ARPP19","ARPP19",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARPP21",2683.80604759363,-0.0763640755642466,0.390573360817517,0.0353697390250147,0.850822998970306,0.999999999836541,"ARPP21","ARPP21",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARRB1",3514.70341735801,0.0338903850047088,0.193798727432577,0.0299670681935709,0.86256497362796,0.999999999836541,"ARRB1","ARRB1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARRDC1",326.764677027527,-0.0635655646580839,0.425713741348077,0.0228226833000917,0.879919091740257,0.999999999836541,"ARRDC1","ARRDC1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARRDC3",1085.90720779195,-0.00352954594609935,0.261143248698223,0.000186062155052014,0.989116824879303,0.999999999836541,"ARRDC3","ARRDC3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARSA",243.001212727119,0.185386783404397,0.469125284203107,0.149867499615056,0.698662012567505,0.999999999836541,"ARSA","ARSA",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARSG",60.5720116261049,0.179648237873728,0.502856337574545,0.12964716557812,0.718798150514886,0.999999999836541,"ARSG","ARSG",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARSJ",78.119663978892,-0.0139719429247635,0.424782999029028,0.00104403195489056,0.974223651615441,0.999999999836541,"ARSJ","ARSJ",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ARV1",260.138922522316,0.043546942992384,0.26187320105005,0.0276772627932189,0.867869835310539,0.999999999836541,"ARV1","ARV1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASAH1",2150.29655534269,-0.0391502573426343,0.298348295513144,0.0175346234778146,0.894653389152014,0.999999999836541,"ASAH1","ASAH1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASAP2",1030.82109719887,-0.0311179659048156,0.233732492295707,0.0180154927132321,0.893227184686919,0.999999999836541,"ASAP2","ASAP2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASB13",215.947806658597,-0.16983980556638,0.378256531299578,0.208316538148054,0.648090095921844,0.999999999836541,"ASB13","ASB13",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASB2",7.80863979150576,-0.428141945311015,1.2444410336684,0.106898001611611,0.743703737506409,0.999999999836541,"ASB2","ASB2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASB5",238.357952729985,0.164334779642408,0.346964749187961,0.230852262603349,0.630892607470479,0.999999999836541,"ASB5","ASB5",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASCC2",174.300217524809,0.129761427319898,0.255246894919883,0.254716494972399,0.613773454825791,0.999999999836541,"ASCC2","ASCC2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASCC3",363.179255895362,-0.0838181887680662,0.267626014014377,0.101523714866786,0.750008722491608,0.999999999836541,"ASCC3","ASCC3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASCL2",5.11660032918952,-0.105708433605989,1.36913770857859,0.00614379446381719,0.937523904505803,0.999999999836541,"ASCL2","ASCL2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASDURF",42.1449728168278,0.228490608240097,0.656837987848799,0.119193814123676,0.729910513141404,0.999999999836541,"ASNSD1","ASDURF",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASF1A",199.666692840514,-0.149584690450075,0.269385388981798,0.314795301441464,0.574752396311877,0.999999999836541,"ASF1A","ASF1A",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASIC3",947.26216611836,-0.0439306961945143,0.249957023832628,0.0298340922653324,0.862867212788099,0.999999999836541,"ASIC1","ASIC3",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASMTL",429.064228212119,-0.0235688921692995,0.241865160026487,0.00994514410787417,0.920562379745124,0.999999999836541,"ASMT","ASMTL",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASNA1",400.304925023828,0.00234571146717746,0.263396999721757,7.82264364715957e-05,0.992943145344306,0.999999999836541,"ASNA1","ASNA1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASNS",600.074360671648,-0.130036772521888,0.297263942003976,0.188688459005533,0.664010450619814,0.999999999836541,"ASNS","ASNS",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASNSD1",479.891706451748,-0.0462452666008529,0.271633847030453,0.0289015597130486,0.865006529001016,0.999999999836541,"ASNSD1","ASNSD1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASPA",768.287271675709,0.0221882580965738,0.315470097238126,0.00496309694446495,0.943836092089407,0.999999999836541,"ASPA","ASPA",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASPDH",8.29992870760844,-0.0698914386965799,1.2889643551308,0.00302181414382119,0.956161543560836,0.999999999836541,"ASPDH","ASPDH",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASPH",644.953868872694,0.0226192996638404,0.197001251212241,0.0130467756360133,0.909061429643354,0.999999999836541,"ASPH","ASPH",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASPHD2",860.107509869906,0.0934682002965137,0.275065945528362,0.11424484493574,0.735362245869524,0.999999999836541,"ASPHD2","ASPHD2",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
"ASRGL1",2571.22665598959,0.183680142229428,0.325884936322792,0.322115027183941,0.570339354911704,0.999999999836541,"ASRGL1","ASRGL1",211,2560,"LRT_full_interaction","AH","~ Status + mean_T + Status:mean_T","yes"
