"","ID","logT","studyyear","T.doy.adj","time.of.day","T.tElap","Tresid","Status","ID_year","ID_year_Tday","meanT","correctedT","relativeT"
"1","BBMX",-2.04022082852655,"17-18",-29,413,14,-1.7999441256994,"floa","BBMX_17-18","BBMX_17-18_-29",-1.7999441256994,-1.7999441256994,0
"2","BBOX",-1.89711998488588,"16-17",-9,428,6,-1.48306164343324,"floa","BBOX_16-17","BBOX_16-17_-9",-1.48306164343324,-1.48306164343324,0
"3","BGMX",1.38629436111989,"15-16",35,433,6,0.929039767470617,"terr","BGMX_15-16","BGMX_15-16_35",0.333845189376546,0.929039767470617,0.595194578094072
"4","BGMX",0.920282753143692,"15-16",-15,482,21,0.842726898653522,"terr","BGMX_15-16","BGMX_15-16_-15",0.333845189376546,0.842726898653522,0.508881709276976
"5","BGMX",-0.301105092783922,"16-17",-23,480,6,0.150340885437387,"terr","BGMX_16-17","BGMX_16-17_-23",0.333845189376546,0.150340885437387,-0.183504303939158
"6","BGMX",-1.04982212449868,"16-17",7,672,16.0261780104712,-0.388952812511846,"terr","BGMX_16-17","BGMX_16-17_7",0.333845189376546,-0.388952812511846,-0.722798001888392
"7","BGMX",-0.3147107448397,"16-17",49,574,10,0.136071207833049,"terr","BGMX_16-17","BGMX_16-17_49",0.333845189376546,0.136071207833049,-0.197773981543497
"8","BGOX",-0.7339691750802,"15-16",-15,659,72,0.22865911578919,"floa","BGOX_15-16","BGOX_15-16_-15",0.69831045381624,0.22865911578919,-0.46965133802705
"9","BGOX",0.246860077931526,"16-17",-16,576,12,0.834019036044886,"floa","BGOX_16-17","BGOX_16-17_-16",0.69831045381624,0.834019036044886,0.135708582228646
"10","BGOX",0.900161349944271,"16-17",48,427,4,1.19011618576465,"floa","BGOX_16-17","BGOX_16-17_48",0.69831045381624,1.19011618576465,0.491805731948412
"11","BGOX",-0.0943106794712413,"16-17",14,534,8,0.357524853947333,"floa","BGOX_16-17","BGOX_16-17_14",0.69831045381624,0.357524853947333,-0.340785599868907
"12","BGOX",0.828551817566148,"17-18",-11,454,5,0.881233077535138,"terr","BGOX_17-18","BGOX_17-18_-11",0.69831045381624,0.881233077535138,0.182922623718898
"13","BMBX",-0.49429632181478,"16-17",-5,457,2,-0.154223066599189,"floa","BMBX_16-17","BMBX_16-17_-5",-0.0446224724858093,-0.154223066599189,-0.10960059411338
"14","BMBX",-0.0408219945202552,"17-18",7,402,10,0.0649781216275707,"floa","BMBX_17-18","BMBX_17-18_7",-0.0446224724858093,0.0649781216275707,0.10960059411338
"15","BMGX",-2.40794560865187,"16-17",47,488,28,-1.63405599513433,"floa","BMGX_16-17","BMGX_16-17_47",-1.63405599513433,-1.63405599513433,0
"16","BOBX",-1.51412773262978,"15-16",29,429,3,-2.02157200492212,"floa","BOBX_15-16","BOBX_15-16_29",-0.910364607055472,-2.02157200492212,-1.11120739786665
"17","BOBX",0.0582689081239758,"15-16",-15,561,10,-0.206542640450163,"floa","BOBX_15-16","BOBX_15-16_-15",-0.910364607055472,-0.206542640450163,0.703821966605309
"18","BOBX",-2.30258509299405,"16-17",-23,484,4,-1.88846670343904,"floa","BOBX_16-17","BOBX_16-17_-23",-0.910364607055472,-1.88846670343904,-0.978102096383571
"19","BOBX",-1.51412773262978,"17-18",-16,461,19,-1.18159938394823,"terr","BOBX_17-18","BOBX_17-18_-16",-0.910364607055472,-1.18159938394823,-0.271234776892757
"20","BOBX",0.802001585472027,"17-18",13,408,2,0.746357697482195,"terr","BOBX_17-18","BOBX_17-18_13",-0.910364607055472,0.746357697482195,1.65672230453767
"21","BRBX",-2.20727491318972,"17-18",41,460,8,-2.17252296974324,"floa","BRBX_17-18","BRBX_17-18_41",-1.73736212986113,-2.17252296974324,-0.43516083988211
"22","BRBX",-1.83258146374831,"17-18",-29,476,28,-1.30220128997902,"floa","BRBX_17-18","BRBX_17-18_-29",-1.73736212986113,-1.30220128997902,0.435160839882111
"23","BROX",0.0392207131532813,"16-17",8,412,24,0.770150879794537,"terr","BROX_16-17","BROX_16-17_8",0.178708969842524,0.770150879794537,0.591441909952013
"24","BROX",-1.23787435600162,"16-17",-29,413,26,-0.412732940109488,"terr","BROX_16-17","BROX_16-17_-29",0.178708969842524,-0.412732940109488,-0.591441909952013
"25","BWOX",-0.478035800943,"15-16",-3,555,16,-0.646900353812239,"floa","BWOX_15-16","BWOX_15-16_-3",0.456067467187629,-0.646900353812239,-1.10296782099987
"26","BWOX",0.727548607277278,"16-17",-8,532,7,1.19233543935901,"terr","BWOX_16-17","BWOX_16-17_-8",0.456067467187629,1.19233543935901,0.736267972171383
"27","BWOX",-0.116533816255952,"16-17",39,467,12,0.353912335926188,"terr","BWOX_16-17","BWOX_16-17_39",0.456067467187629,0.353912335926188,-0.102155131261441
"28","BWOX",0.364643113587909,"17-18",-10,409,25,0.787522661121879,"terr","BWOX_17-18","BWOX_17-18_-10",0.456067467187629,0.787522661121879,0.331455193934251
"29","BWOX",0.609765571620894,"17-18",7,443,3,0.593467253343303,"terr","BWOX_17-18","BWOX_17-18_7",0.456067467187629,0.593467253343303,0.137399786155675
"30","BWYX",-0.798507696217772,"15-16",-11,452,11,-1.08450980810585,"floa","BWYX_15-16","BWYX_15-16_-11",-0.667496076834545,-1.08450980810585,-0.417013731271305
"31","BWYX",-0.867500567704723,"17-18",25,555,26,-0.431412280646322,"floa","BWYX_17-18","BWYX_17-18_25",-0.667496076834545,-0.431412280646322,0.236083796188222
"32","BWYX",-0.462035459596559,"17-18",36,432,5,-0.486566141751462,"floa","BWYX_17-18","BWYX_17-18_36",-0.667496076834545,-0.486566141751462,0.180929935083083
"33","BX",-2.04022082852655,"16-17",-16,496,19,-1.34331072896406,"floa","BX_16-17","BX_16-17_-16",-1.34331072896406,-1.34331072896406,0
"34","BXBL",0.576613364303994,"15-16",-21,984,20,0.647660020296088,"terr","BXBL_15-16","BXBL_15-16_-21",0.647660020296088,0.647660020296088,0
"35","BXMM",1.52388002407245,"15-16",-1,489,13,1.27323986014787,"floa","BXMM_15-16","BXMM_15-16_-1",1.27323986014787,1.27323986014787,0
"36","BXMW",-0.59783700075562,"15-16",-10,752,14,-0.732463582187894,"floa","BXMW_15-16","BXMW_15-16_-10",0.176968558575098,-0.732463582187894,-0.909432140762992
"37","BXMW",0.418710334858185,"16-17",-13,460,3,0.790987273238492,"floa","BXMW_16-17","BXMW_16-17_-13",0.176968558575098,0.790987273238492,0.614018714663393
"38","BXMW",0.231111720963387,"17-18",-14,426,15,0.472381984674697,"terr","BXMW_17-18","BXMW_17-18_-14",0.176968558575098,0.472381984674697,0.295413426099599
"39","BXMY",1.23256026117785,"15-16",-17,416,34,1.38795906842472,"terr","BXMY_15-16","BXMY_15-16_-17",0.528070383982133,1.38795906842472,0.859888684442591
"40","BXMY",1.21194097397511,"15-16",29,424,9,0.8186956484723,"terr","BXMY_15-16","BXMY_15-16_29",0.528070383982133,0.8186956484723,0.290625264490167
"41","BXMY",-1.66073120682165,"16-17",9,485,3,-1.31342081906581,"terr","BXMY_16-17","BXMY_16-17_9",0.528070383982133,-1.31342081906581,-1.84149120304795
"42","BXMY",0.802001585472027,"16-17",-21,412,11,1.32541466888445,"terr","BXMY_16-17","BXMY_16-17_-21",0.528070383982133,1.32541466888445,0.797344284902313
"43","BXMY",-0.385662480811985,"17-18",-17,411,27,0.0869065286565872,"terr","BXMY_17-18","BXMY_17-18_-17",0.528070383982133,0.0869065286565872,-0.441163855325546
"44","BXMY",0.741937344729377,"17-18",10,403,11,0.862867208520555,"terr","BXMY_17-18","BXMY_17-18_10",0.528070383982133,0.862867208520555,0.334796824538422
"45","BXOM",0.712949807856125,"15-16",29,551,17.398773006135,0.5219833628492,"terr","BXOM_15-16","BXOM_15-16_29",0.24754168615586,0.5219833628492,0.27444167669334
"46","BXOM",-0.2484613592985,"15-16",-21,867,26,-0.0986746491666979,"terr","BXOM_15-16","BXOM_15-16_-21",0.24754168615586,-0.0986746491666979,-0.346216335322558
"47","BXOM",1.26129787094521,"15-16",-16,392,6,0.867288043580568,"terr","BXOM_15-16","BXOM_15-16_-16",0.24754168615586,0.867288043580568,0.619746357424708
"48","BXOM",-2.04022082852655,"16-17",-6,862,30,-1.03011538423889,"terr","BXOM_16-17","BXOM_16-17_-6",0.24754168615586,-1.03011538423889,-1.27765707039475
"49","BXOM",0.392042087776024,"17-18",-17,401,33,0.977227057755117,"terr","BXOM_17-18","BXOM_17-18_-17",0.24754168615586,0.977227057755117,0.729685371599257
"50","BXOY",0.385262400790645,"15-16",-15,419,2,-0.0788818688654353,"terr","BXOY_15-16","BXOY_15-16_-15",0.925985327837167,-0.0788818688654353,-1.0048671967026
"51","BXOY",1.64287268852034,"15-16",30,463,17,1.41485595393279,"terr","BXOY_15-16","BXOY_15-16_30",0.925985327837167,1.41485595393279,0.488870626095623
"52","BXOY",0.667829372575655,"16-17",-21,440,17,1.31588911221907,"terr","BXOY_16-17","BXOY_16-17_-21",0.925985327837167,1.31588911221907,0.389903784381906
"53","BXOY",0.488580014818671,"16-17",48,558,16.0261780104712,1.05207811406224,"terr","BXOY_16-17","BXOY_16-17_48",0.925985327837167,1.05207811406224,0.126092786225073
"54","BXP",0.774727167552368,"15-16",-10,537,11,0.514141209588392,"terr","BXP_15-16","BXP_15-16_-10",0.382617805853159,0.514141209588392,0.131523403735232
"55","BXP",2.08567209143047,"15-16",55,608,11,1.75041470538895,"terr","BXP_15-16","BXP_15-16_55",0.382617805853159,1.75041470538895,1.36779689953579
"56","BXP",-0.63487827243597,"16-17",18,536,16,-0.0340120850240122,"terr","BXP_16-17","BXP_16-17_18",0.382617805853159,-0.0340120850240122,-0.416629890877172
"57","BXP",-0.186329578191493,"16-17",-15,642,16,0.497418141364758,"terr","BXP_16-17","BXP_16-17_-15",0.382617805853159,0.497418141364758,0.114800335511598
"58","BXP",-1.17118298150295,"17-18",-12,555,19,-0.814872942052286,"terr","BXP_17-18","BXP_17-18_-12",0.382617805853159,-0.814872942052286,-1.19749074790545
"59","BXPR",1.10856261952128,"15-16",-5,870,5,0.830148550575483,"terr","BXPR_15-16","BXPR_15-16_-5",1.18659474639086,0.830148550575483,-0.356446195815377
"60","BXPR",1.6752256529721,"15-16",40,691,19,1.54304094220624,"terr","BXPR_15-16","BXPR_15-16_40",1.18659474639086,1.54304094220624,0.356446195815377
"61","BXPW",-1.51412773262978,"15-16",71,441,26,-1.63671583282399,"floa","BXPW_15-16","BXPW_15-16_71",-1.28962983247811,-1.63671583282399,-0.347086000345877
"62","BXPW",-0.693147180559945,"16-17",19,405,12,-0.212437801856148,"floa","BXPW_16-17","BXPW_16-17_19",-1.28962983247811,-0.212437801856148,1.07719203062196
"63","BXPW",-2.20727491318972,"16-17",-13,622,18,-1.49425438669813,"floa","BXPW_16-17","BXPW_16-17_-13",-1.28962983247811,-1.49425438669813,-0.204624554220022
"64","BXPW",-2.20727491318972,"17-18",-14,415,23,-1.81511130853418,"floa","BXPW_17-18","BXPW_17-18_-14",-1.28962983247811,-1.81511130853418,-0.525481476056065
"65","BXRY",0.904218150639886,"15-16",58,524,16,0.634367700877568,"terr","BXRY_15-16","BXRY_15-16_58",-0.0406608837182497,0.634367700877568,0.675028584595818
"66","BXRY",-0.478035800943,"15-16",3,427,15,-0.715689468314067,"terr","BXRY_15-16","BXRY_15-16_3",-0.0406608837182497,-0.715689468314067,-0.675028584595818
"67","BXWY",-1.71479842809193,"16-17",-21,448,32,-0.774751077730738,"floa","BXWY_16-17","BXWY_16-17_-21",-1.43294642891136,-0.774751077730738,0.658195351180626
"68","BXWY",-2.40794560865187,"16-17",8,451,6,-2.01201394823996,"floa","BXWY_16-17","BXWY_16-17_8",-1.43294642891136,-2.01201394823996,-0.5790675193286
"69","BXWY",-1.77195684193188,"17-18",-11,438,16,-1.51207426076339,"floa","BXWY_17-18","BXWY_17-18_-11",-1.43294642891136,-1.51207426076339,-0.0791278318520263
"70","BYBX",-0.867500567704723,"15-16",-1,500,59,-0.22699667495666,"terr","BYBX_15-16","BYBX_15-16_-1",0.547081057506194,-0.22699667495666,-0.774077732462854
"71","BYBX",-0.162518929497775,"16-17",-10,383,2,0.161599192883813,"terr","BYBX_16-17","BYBX_16-17_-10",0.547081057506194,0.161599192883813,-0.385481864622381
"72","BYBX",-1.02165124753198,"16-17",13,500,4,-0.656273363370635,"terr","BYBX_16-17","BYBX_16-17_13",0.547081057506194,-0.656273363370635,-1.20335442087683
"73","BYBX",0.858661619037519,"17-18",-23,417,7,0.956158112060177,"terr","BYBX_17-18","BYBX_17-18_-23",0.547081057506194,0.956158112060177,0.409077054553984
"74","BYBX",1.86717610851281,"17-18",6,602,34,2.50091802091427,"terr","BYBX_17-18","BYBX_17-18_6",0.547081057506194,2.50091802091427,1.95383696340808
"75","BYMX",0.139761942375159,"15-16",-11,522.882783882784,17.398773006135,-0.000321823332504106,"floa","BYMX_15-16","BYMX_15-16_-11",0.85483931836856,-0.000321823332504106,-0.855161141701064
"76","BYMX",1.24703229378638,"17-18",25,518,28,1.71000046006962,"floa","BYMX_17-18","BYMX_17-18_25",0.85483931836856,1.71000046006962,0.855161141701064
"77","BYOX",-1.10866262452161,"15-16",-7,499,6,-1.48224806088706,"floa","BYOX_15-16","BYOX_15-16_-7",-0.751303271944549,-1.48224806088706,-0.730944788942507
"78","BYOX",-2.30258509299405,"16-17",-9,497,33,-1.34566284208263,"floa","BYOX_16-17","BYOX_16-17_-9",-0.751303271944549,-1.34566284208263,-0.594359570138083
"79","BYOX",-2.40794560865187,"16-17",44,452,27,-1.66026664673075,"floa","BYOX_16-17","BYOX_16-17_44",-0.751303271944549,-1.66026664673075,-0.908963374786205
"80","BYOX",1.00795792039998,"17-18",-29,423,26,1.48296446192225,"floa","BYOX_17-18","BYOX_17-18_-29",-0.751303271944549,1.48296446192225,2.2342677338668
"81","BYWX",-1.83258146374831,"17-18",-16,450,41,-1.07900193029593,"floa","BYWX_17-18","BYWX_17-18_-16",-1.07900193029593,-1.07900193029593,0
"82","GBGX",-0.3147107448397,"15-16",-22,472,14,-0.520049204067706,"floa","GBGX_15-16","GBGX_15-16_-22",-0.520049204067706,-0.520049204067706,0
"83","GBPX",0.300104592450338,"16-17",-8,404,7,0.724366975789415,"terr","GBPX_16-17","GBPX_16-17_-8",1.07713072649851,0.724366975789415,-0.352763750709093
"84","GBPX",0.943905898907128,"16-17",25,450,12,1.4298944772076,"terr","GBPX_16-17","GBPX_16-17_25",1.07713072649851,1.4298944772076,0.352763750709093
"85","GGMX",0.797507195884188,"15-16",60,703,22,0.697120362340834,"terr","GGMX_15-16","GGMX_15-16_60",0.258847989206978,0.697120362340834,0.438272373133855
"86","GGMX",-0.356674943938732,"15-16",-10,738,3,-0.708000764244561,"terr","GGMX_15-16","GGMX_15-16_-10",0.258847989206978,-0.708000764244561,-0.966848753451539
"87","GGMX",0.198850858745165,"16-17",18,417,16.0261780104712,0.762547129492724,"terr","GGMX_16-17","GGMX_16-17_18",0.258847989206978,0.762547129492724,0.503699140285746
"88","GGMX",-0.916290731874155,"16-17",-15,612,3,-0.492901784973805,"terr","GGMX_16-17","GGMX_16-17_-15",0.258847989206978,-0.492901784973805,-0.751749774180783
"89","GGMX",0.553885113226438,"17-18",-12,585,25,1.0354750034197,"terr","GGMX_17-18","GGMX_17-18_-12",0.258847989206978,1.0354750034197,0.776627014212721
"90","GGRX",2.74791173452734,"15-16",-3,531,9,2.43636992560555,"terr","GGRX_15-16","GGRX_15-16_-3",0.626311996400477,2.43636992560555,1.81005792920508
"91","GGRX",-1.27296567581289,"16-17",-8,628,26,-0.411142719123778,"terr","GGRX_16-17","GGRX_16-17_-8",0.626311996400477,-0.411142719123778,-1.03745471552426
"92","GGRX",-1.04982212449868,"16-17",25,444,9,-0.623624096267288,"terr","GGRX_16-17","GGRX_16-17_25",0.626311996400477,-0.623624096267288,-1.24993609266777
"93","GGRX",0.494696241836107,"17-18",-25,804,27,1.10364487538742,"terr","GGRX_17-18","GGRX_17-18_-25",0.626311996400477,1.10364487538742,0.477332878986944
"94","GMOX",-1.71479842809193,"16-17",-21,477,19,-1.01643061229432,"floa","GMOX_16-17","GMOX_16-17_-21",-0.456595775759205,-1.01643061229432,-0.559834836535116
"95","GMOX",-0.0618754037180875,"17-18",-17,537,9,0.103239060775911,"floa","GMOX_17-18","GMOX_17-18_-17",-0.456595775759205,0.103239060775911,0.559834836535116
"96","GMPX",-1.38629436111989,"15-16",29,490,15,-1.64286233467123,"floa","GMPX_15-16","GMPX_15-16_29",-1.10593641181907,-1.64286233467123,-0.536925922852155
"97","GMPX",-1.56064774826467,"16-17",-21,550,33,-0.569010488966918,"floa","GMPX_16-17","GMPX_16-17_-21",-1.10593641181907,-0.569010488966918,0.536925922852155
"98","GOBX",0.0392207131532813,"15-16",-2,544,6,-0.327590910796418,"floa","GOBX_15-16","GOBX_15-16_-2",-1.35973587842551,-0.327590910796418,1.03214496762909
"99","GOBX",-1.77195684193188,"17-18",12,423,20,-1.47401135905998,"floa","GOBX_17-18","GOBX_17-18_12",-1.35973587842551,-1.47401135905998,-0.114275480634477
"100","GOBX",-2.40794560865187,"17-18",-20,413,9,-2.27760536542011,"floa","GOBX_17-18","GOBX_17-18_-20",-1.35973587842551,-2.27760536542011,-0.917869486994609
"101","GOYX",0.182321556793955,"17-18",-14,416,22,0.555504769860544,"floa","GOYX_17-18","GOYX_17-18_-14",0.555504769860544,0.555504769860544,0
"102","GPRX",0.0392207131532813,"16-17",-19,456,28,0.901623660543719,"floa","GPRX_16-17","GPRX_16-17_-19",0.901623660543719,0.901623660543719,0
"103","GRMX",-0.116533816255952,"15-16",-3,479,22,-0.193677827497601,"floa","GRMX_15-16","GRMX_15-16_-3",-0.624177376061029,-0.193677827497601,0.430499548563428
"104","GRMX",-0.798507696217772,"16-17",-8,540,16,-0.157515186486809,"floa","GRMX_16-17","GRMX_16-17_-8",-0.624177376061029,-0.157515186486809,0.46666218957422
"105","GRMX",-2.30258509299405,"16-17",26,534,26,-1.52133911419868,"floa","GRMX_16-17","GRMX_16-17_26",-0.624177376061029,-1.52133911419868,-0.897161738137647
"106","GROX",0.139761942375159,"15-16",-9,582,44,0.528728879980184,"floa","GROX_15-16","GROX_15-16_-9",0.788150105270168,0.528728879980184,-0.259421225289984
"107","GROX",0.27763173659828,"16-17",-5,492,10,0.783161806524997,"terr","GROX_16-17","GROX_16-17_-5",0.788150105270168,0.783161806524997,-0.00498829874517159
"108","GROX",0.307484699747961,"17-18",-23,422,17,0.5995340674972,"terr","GROX_17-18","GROX_17-18_-23",0.788150105270168,0.5995340674972,-0.188616037772969
"109","GROX",0.506817602368452,"17-18",6,676,38,1.24117566707829,"terr","GROX_17-18","GROX_17-18_6",0.788150105270168,1.24117566707829,0.453025561808124
"110","GRPX",-1.30933331998376,"15-16",58,452,5,-1.81424564945615,"floa","GRPX_15-16","GRPX_15-16_58",-1.28174516685257,-1.81424564945615,-0.532500482603577
"111","GRPX",-0.843970070294529,"15-16",-20,454,30,-0.749244684248998,"floa","GRPX_15-16","GRPX_15-16_-20",-1.28174516685257,-0.749244684248998,0.532500482603577
"112","GRWX",-1.6094379124341,"15-16",64,482,20,-1.82436516847549,"floa","GRWX_15-16","GRWX_15-16_64",-1.82436516847549,-1.82436516847549,0
"113","GWBX",-1.27296567581289,"15-16",49,550,3,-1.77199393653457,"floa","GWBX_15-16","GWBX_15-16_49",-1.77199393653457,-1.77199393653457,0
"114","GWGX",0.148420005118273,"15-16",-9,524,17.398773006135,0.00570072132932059,"floa","GWGX_15-16","GWGX_15-16_-9",0.493696688523558,0.00570072132932059,-0.487995967194237
"115","GWGX",-2.30258509299405,"16-17",-14,522,16.0261780104712,-1.65781850017706,"floa","GWGX_16-17","GWGX_16-17_-14",0.493696688523558,-1.65781850017706,-2.15151518870062
"116","GWGX",0.765467842139571,"16-17",34,629,7,1.1981908696332,"floa","GWGX_16-17","GWGX_16-17_34",0.493696688523558,1.1981908696332,0.704494181109639
"117","GWGX",1.58514521986506,"16-17",19,454,30,2.42871366330878,"floa","GWGX_16-17","GWGX_16-17_19",0.493696688523558,2.42871366330878,1.93501697478522
"118","GWRX",-2.20727491318972,"16-17",-13,584,37,-1.13964229436823,"floa","GWRX_16-17","GWRX_16-17_-13",-1.13964229436823,-1.13964229436823,0
"119","GX",1.02961941718116,"17-18",44,669,18,1.31902623708062,"terr","GX_17-18","GX_17-18_44",0.397011583207205,1.31902623708062,0.922014653873413
"120","GX",-0.755022584278033,"17-18",31,481,17,-0.525003070666208,"terr","GX_17-18","GX_17-18_31",0.397011583207205,-0.525003070666208,-0.922014653873413
"121","GXBB",-0.653926467406664,"15-16",27,515,17.398773006135,-0.853301187984323,"terr","GXBB_15-16","GXBB_15-16_27",0.284749603696814,-0.853301187984323,-1.13805079168114
"122","GXBB",1.61541998411165,"15-16",66,440,22,1.42280039537795,"terr","GXBB_15-16","GXBB_15-16_66",0.284749603696814,1.42280039537795,1.13805079168114
"123","GXGG",-0.916290731874155,"15-16",-4,877,4,-1.21328022169316,"terr","GXGG_15-16","GXGG_15-16_-4",-0.721502993989979,-1.21328022169316,-0.491777227703183
"124","GXGG",-1.89711998488588,"16-17",-17,561,25,-1.06235451780864,"terr","GXGG_16-17","GXGG_16-17_-17",-0.721502993989979,-1.06235451780864,-0.340851523818663
"125","GXGG",-2.40794560865187,"16-17",44,503,19,-1.79849609744291,"terr","GXGG_16-17","GXGG_16-17_44",-0.721502993989979,-1.79849609744291,-1.07699310345293
"126","GXGG",0.920282753143692,"17-18",-29,561,13,1.1881188609848,"terr","GXGG_17-18","GXGG_17-18_-29",-0.721502993989979,1.1881188609848,1.90962185497478
"127","GXMB",1.00430160919687,"15-16",33,515,11,0.672482160385276,"terr","GXMB_15-16","GXMB_15-16_33",-0.107989096176136,0.672482160385276,0.780471256561411
"128","GXMB",1.20597080698861,"15-16",-16,649,17,1.10559335165741,"terr","GXMB_15-16","GXMB_15-16_-16",-0.107989096176136,1.10559335165741,1.21358244783355
"129","GXMB",-0.994252273343867,"16-17",11,470,2,-0.673977058907956,"terr","GXMB_16-17","GXMB_16-17_11",-0.107989096176136,-0.673977058907956,-0.56598796273182
"130","GXMB",-1.71479842809193,"17-18",-17,641,8,-1.53605483783928,"terr","GXMB_17-18","GXMB_17-18_-17",-0.107989096176136,-1.53605483783928,-1.42806574166314
"131","GXMG",-0.941608539858445,"16-17",-17,556,9,-0.417177880576327,"floa","GXMG_16-17","GXMG_16-17_-17",-0.805254156882006,-0.417177880576327,0.388076276305679
"132","GXMG",-1.42711635564015,"17-18",-29,437,29,-0.889786486002379,"floa","GXMG_17-18","GXMG_17-18_-29",-0.805254156882006,-0.889786486002379,-0.0845323291203725
"133","GXMG",-1.13943428318836,"17-18",41,447,8,-1.10879810406731,"floa","GXMG_17-18","GXMG_17-18_41",-0.805254156882006,-1.10879810406731,-0.303543947185307
"134","GXOY",1.06125650212434,"15-16",-19,399,2,0.596758738628497,"floa","GXOY_15-16","GXOY_15-16_-19",0.285882136365677,0.596758738628497,0.31087660226282
"135","GXOY",0.854415328156068,"17-18",-31,426,13,1.08250003210204,"floa","GXOY_17-18","GXOY_17-18_-31",0.285882136365677,1.08250003210204,0.796617895736362
"136","GXOY",-1.71479842809193,"17-18",31,407,6,-1.72047398870178,"floa","GXOY_17-18","GXOY_17-18_31",0.285882136365677,-1.72047398870178,-2.00635612506745
"137","GXOY",1.04027671165515,"17-18",44,455,14,1.18474376343395,"floa","GXOY_17-18","GXOY_17-18_44",0.285882136365677,1.18474376343395,0.898861627068272
"138","GXRP",1.6094379124341,"15-16",-23,579,5,1.26579707279317,"terr","GXRP_15-16","GXRP_15-16_-23",1.26579707279317,1.26579707279317,0
"139","GXW",2.06939120582633,"15-16",-12,607,17.398773006135,1.95743333272616,"terr","GXW_15-16","GXW_15-16_-12",0.331456030662232,1.95743333272616,1.62597730206392
"140","GXW",-2.30258509299405,"16-17",-11,489,6,-1.86622509329935,"terr","GXW_16-17","GXW_16-17_-11",0.331456030662232,-1.86622509329935,-2.19768112396158
"141","GXW",0.29266961396282,"16-17",30,684,15,0.903159852559888,"terr","GXW_16-17","GXW_16-17_30",0.331456030662232,0.903159852559888,0.571703821897656
"142","GXYB",-1.89711998488588,"16-17",23,449,33,-1.00322201246318,"floa","GXYB_16-17","GXYB_16-17_23",-1.1212705721074,-1.00322201246318,0.118048559644224
"143","GXYB",-1.71479842809193,"17-18",-24,570,24,-1.23931913175162,"floa","GXYB_17-18","GXYB_17-18_-24",-1.1212705721074,-1.23931913175162,-0.118048559644224
"144","GXYR",1.93585981320181,"15-16",35,574,8,1.56183941031013,"terr","GXYR_15-16","GXYR_15-16_35",1.14408605714537,1.56183941031013,0.417753353164759
"145","GXYR",0.896088024556636,"15-16",-14,415,17.398773006135,0.72633270398061,"terr","GXYR_15-16","GXYR_15-16_-14",1.14408605714537,0.72633270398061,-0.417753353164759
"146","GXYY",1.29198368164865,"15-16",-9,479,17.398773006135,1.13501752134861,"floa","GXYY_15-16","GXYY_15-16_-9",1.13501752134861,1.13501752134861,0
"147","GYBX",-1.77195684193188,"16-17",7,638,4,-1.35392085955544,"floa","GYBX_16-17","GYBX_16-17_7",-0.939766745290197,-1.35392085955544,-0.41415411426524
"148","GYBX",-0.941608539858445,"17-18",-20,401,24,-0.525612631024957,"floa","GYBX_17-18","GYBX_17-18_-20",-0.939766745290197,-0.525612631024957,0.41415411426524
"149","GYMX",-1.71479842809193,"15-16",-1,414,20,-1.85410446428836,"floa","GYMX_15-16","GYMX_15-16_-1",-1.85410446428836,-1.85410446428836,0
"150","MBBX",1.01160091167848,"17-18",41,452,4,0.966632121699514,"floa","MBBX_17-18","MBBX_17-18_41",0.966632121699514,0.966632121699514,0
"151","MGOX",-0.994252273343867,"15-16",-11,493,31,-0.881334120848922,"terr","MGOX_15-16","MGOX_15-16_-11",-0.881334120848922,-0.881334120848922,0
"152","MGYX",0.46373401623214,"15-16",-9,529,20,0.372793567005492,"floa","MGYX_15-16","MGYX_15-16_-9",0.503881417009707,0.372793567005492,-0.131087850004215
"153","MGYX",0.940007258491471,"16-17",-10,442,22,1.66874439586052,"floa","MGYX_16-17","MGYX_16-17_-10",0.503881417009707,1.66874439586052,1.16486297885081
"154","MGYX",-1.46967597005894,"16-17",12,542,33,-0.529893711836889,"floa","MGYX_16-17","MGYX_16-17_12",0.503881417009707,-0.529893711836889,-1.0337751288466
"155","MOBX",1.90954250488444,"15-16",-13,463,17.398773006135,1.75348923976784,"floa","MOBX_15-16","MOBX_15-16_-13",0.620507014750839,1.75348923976784,1.132982225017
"156","MOBX",1.14103300455206,"16-17",-8,883,13,1.83272740648884,"terr","MOBX_16-17","MOBX_16-17_-8",0.620507014750839,1.83272740648884,1.212220391738
"157","MOBX",-1.96611285637283,"16-17",35,579,38,-0.95250765030091,"terr","MOBX_16-17","MOBX_16-17_35",0.620507014750839,-0.95250765030091,-1.57301466505175
"158","MOBX",-0.462035459596559,"17-18",-24,597,15,-0.151680936952413,"terr","MOBX_17-18","MOBX_17-18_-24",0.620507014750839,-0.151680936952413,-0.772187951703253
"159","MOWX",0.512823626428664,"16-17",34,481,8,0.917987248908349,"floa","MOWX_16-17","MOWX_16-17_34",0.917987248908349,0.917987248908349,0
"160","MPBX",-0.994252273343867,"15-16",-23,525,10,-1.25850442057433,"floa","MPBX_15-16","MPBX_15-16_-23",-1.25850442057433,-1.25850442057433,0
"161","MPGX",-1.96611285637283,"15-16",46,486,17,-2.21076165918204,"floa","MPGX_15-16","MPGX_15-16_46",-2.21076165918204,-2.21076165918204,0
