studyyear,date,doy,doy.adj,mean.temp,ID1,Status,ID_date,ID_year,Tmanip,timesincemanip,pings,num.terr.ping,num.int,num.part,pings_terr,num.int_terr,num.part_terr,weight,mean.stab,pingsL,num.intL,num.partL,pings_terrL,num.int_terrL,num.part_terrL
17-18,1/14/18,14,14,25.1,OPWX,floa,OPWX_2018-01-14,OPWX_17-18,none,NA,37,1,3,1,0,0,0,3,1,3.610917913,1.386294361,0.693147181,0,0,0
17-18,1/19/18,19,19,23.8,OPWX,floa,OPWX_2018-01-19,OPWX_17-18,none,NA,102,1,0,0,0,0,0,0,0,4.624972813,0,0,0,0,0
17-18,1/20/18,20,20,22.7,OPWX,floa,OPWX_2018-01-20,OPWX_17-18,none,NA,3,1,0,0,0,0,0,0,0,1.098612289,0,0,0,0,0
17-18,2/2/18,33,33,28.4,OPWX,floa,OPWX_2018-02-02,OPWX_17-18,none,NA,76,3,4,1,0,0,0,4,1,4.33073334,1.609437912,0.693147181,0,0,0
17-18,3/1/18,60,60,24,OPWX,floa,OPWX_2018-03-01,OPWX_17-18,none,NA,593,4,9,2,0,0,0,4.5,0.845679012,6.385194399,2.302585093,1.098612289,0,0,0
17-18,2/16/18,47,47,24.1,OPWX,floa,OPWX_2018-02-16,OPWX_17-18,none,NA,101,3,12,2,0,0,0,6,1,4.615120517,2.564949357,1.098612289,0,0,0
17-18,2/28/18,59,59,22.8,OPWX,floa,OPWX_2018-02-28,OPWX_17-18,none,NA,837,5,8,2,0,0,0,4,0.722222222,6.72982407,2.197224577,1.098612289,0,0,0
16-17,2/3/17,34,34,24.4,ORMX,floa,ORMX_2017-02-03,ORMX_16-17,none,NA,16,3,4,2,0,0,0,2,0.134920635,2.772588722,1.609437912,1.098612289,0,0,0
16-17,2/24/17,55,55,24.1,ORMX,floa,ORMX_2017-02-24,ORMX_16-17,none,NA,238,5,7,5,0,0,0,1.4,0.108113372,5.472270674,2.079441542,1.791759469,0,0,0
16-17,2/7/17,38,38,25.1,ORMX,floa,ORMX_2017-02-07,ORMX_16-17,none,NA,18,1,2,2,0,0,0,1,0.519230769,2.890371758,1.098612289,1.098612289,0,0,0
16-17,2/2/17,33,33,24.9,ORMX,floa,ORMX_2017-02-02,ORMX_16-17,none,NA,15,1,1,1,0,0,0,1,0.090909091,2.708050201,0.693147181,0.693147181,0,0,0
16-17,1/31/17,31,31,24.4,ORMX,floa,ORMX_2017-01-31,ORMX_16-17,none,NA,131,3,11,4,0,0,0,2.75,0.153086913,4.875197323,2.48490665,1.609437912,0,0,0
16-17,2/4/17,35,35,25.1,ORMX,floa,ORMX_2017-02-04,ORMX_16-17,none,NA,45,1,2,1,0,0,0,2,0.117647059,3.80666249,1.098612289,0.693147181,0,0,0
16-17,12/27/16,362,-3,26.9,ORMX,floa,ORMX_2016-12-27,ORMX_16-17,none,NA,38,1,5,5,0,0,0,1,0.178571429,3.63758616,1.791759469,1.791759469,0,0,0
16-17,2/10/17,41,41,27.3,ORMX,floa,ORMX_2017-02-10,ORMX_16-17,none,NA,28,2,1,1,0,0,0,1,0.033333333,3.33220451,0.693147181,0.693147181,0,0,0
16-17,2/5/17,36,36,23.4,ORMX,floa,ORMX_2017-02-05,ORMX_16-17,none,NA,20,2,2,2,0,0,0,1,0.104761905,2.995732274,1.098612289,1.098612289,0,0,0
16-17,12/26/16,361,-4,26.5,ORMX,floa,ORMX_2016-12-26,ORMX_16-17,none,NA,16,1,2,2,0,0,0,1,0.066666667,2.772588722,1.098612289,1.098612289,0,0,0
16-17,12/31/16,366,1,23,ORMX,floa,ORMX_2016-12-31,ORMX_16-17,none,NA,1,1,2,2,0,0,0,1,0.5,0,1.098612289,1.098612289,0,0,0
16-17,12/28/16,363,-2,26.3,ORMX,floa,ORMX_2016-12-28,ORMX_16-17,none,NA,65,1,7,4,0,0,0,1.75,0.149398221,4.17438727,2.079441542,1.609437912,0,0,0
16-17,2/23/17,54,54,24.8,ORMX,floa,ORMX_2017-02-23,ORMX_16-17,none,NA,85,3,2,2,0,0,0,1,0.05952381,4.442651256,1.098612289,1.098612289,0,0,0
15-16,3/4/16,64,64,27,ORPX,floa,ORPX_2016-03-04,ORPX_15-16,none,NA,51,2,3,2,0,0,0,1.5,0.116666667,3.931825633,1.386294361,1.098612289,0,0,0
15-16,3/12/16,72,72,24.7,ORPX,floa,ORPX_2016-03-12,ORPX_15-16,none,NA,132,1,4,1,0,0,0,4,1,4.882801923,1.609437912,0.693147181,0,0,0
15-16,2/22/16,53,53,NA,ORPX,floa,ORPX_2016-02-22,ORPX_15-16,none,NA,237,8,4,3,0,0,0,1.333333333,0.315789474,5.468060141,1.609437912,1.386294361,0,0,0
15-16,3/13/16,73,73,22.6,ORPX,floa,ORPX_2016-03-13,ORPX_15-16,none,NA,8,2,1,1,0,0,0,1,0.125,2.079441542,0.693147181,0.693147181,0,0,0
15-16,1/4/16,4,4,26.7,ORPX,floa,ORPX_2016-01-04,ORPX_15-16,none,NA,155,6,7,5,0,0,0,1.4,0.177527563,5.043425117,2.079441542,1.791759469,0,0,0
15-16,3/15/16,75,75,25.2,ORPX,floa,ORPX_2016-03-15,ORPX_15-16,none,NA,71,2,1,1,0,0,0,1,0.5,4.262679877,0.693147181,0.693147181,0,0,0
15-16,3/16/16,76,76,24.2,ORPX,floa,ORPX_2016-03-16,ORPX_15-16,none,NA,227,3,1,1,0,0,0,1,1,5.424950017,0.693147181,0.693147181,0,0,0
15-16,3/14/16,74,74,24.2,ORPX,floa,ORPX_2016-03-14,ORPX_15-16,none,NA,748,4,12,4,0,0,0,3,0.675099206,6.617402978,2.564949357,1.609437912,0,0,0
15-16,12/31/15,365,0,24.4,ORPX,floa,ORPX_2015-12-31,ORPX_15-16,none,NA,31,7,7,3,0,0,0,2.333333333,0.147332667,3.433987204,2.079441542,1.386294361,0,0,0
15-16,2/16/16,47,47,28,ORPX,floa,ORPX_2016-02-16,ORPX_15-16,none,NA,160,4,2,2,0,0,0,1,0.416666667,5.075173815,1.098612289,1.098612289,0,0,0
15-16,1/3/16,3,3,26.2,ORPX,floa,ORPX_2016-01-03,ORPX_15-16,none,NA,212,5,2,1,0,0,0,2,0.666666667,5.356586275,1.098612289,0.693147181,0,0,0
15-16,1/1/16,1,1,25.3,ORPX,floa,ORPX_2016-01-01,ORPX_15-16,none,NA,204,4,2,1,0,0,0,2,0.166666667,5.318119994,1.098612289,0.693147181,0,0,0
15-16,2/11/16,42,42,23.9,ORPX,floa,ORPX_2016-02-11,ORPX_15-16,none,NA,1,1,1,1,0,0,0,1,0.083333333,0,0.693147181,0.693147181,0,0,0
15-16,3/11/16,71,71,28,ORPX,floa,ORPX_2016-03-11,ORPX_15-16,none,NA,233,3,8,4,0,0,0,2,0.597916667,5.451038454,2.197224577,1.609437912,0,0,0
15-16,2/19/16,50,50,27.75,ORPX,floa,ORPX_2016-02-19,ORPX_15-16,none,NA,56,7,9,5,0,0,0,1.8,0.131380174,4.025351691,2.302585093,1.791759469,0,0,0
15-16,2/17/16,48,48,26.25,ORPX,floa,ORPX_2016-02-17,ORPX_15-16,none,NA,72,5,2,2,0,0,0,1,0.416666667,4.276666119,1.098612289,1.098612289,0,0,0
15-16,1/2/16,2,2,26.5,ORPX,floa,ORPX_2016-01-02,ORPX_15-16,none,NA,321,7,13,7,0,0,0,1.857142857,0.244370854,5.771441123,2.63905733,2.079441542,0,0,0
15-16,2/13/16,44,44,26.75,ORPX,floa,ORPX_2016-02-13,ORPX_15-16,none,NA,1,1,2,2,0,0,0,1,0.154761905,0,1.098612289,1.098612289,0,0,0
15-16,2/18/16,49,49,28.5,ORPX,floa,ORPX_2016-02-18,ORPX_15-16,none,NA,46,5,7,4,0,0,0,1.75,0.258049887,3.828641396,2.079441542,1.609437912,0,0,0
15-16,2/20/16,51,51,28,ORPX,floa,ORPX_2016-02-20,ORPX_15-16,none,NA,148,9,12,8,0,0,0,1.5,0.208572875,4.997212274,2.564949357,2.197224577,0,0,0
15-16,1/29/16,29,29,27.8,ORPX,floa,ORPX_2016-01-29,ORPX_15-16,none,NA,1,1,2,2,0,0,0,1,0.25,0,1.098612289,1.098612289,0,0,0
15-16,12/30/15,364,-1,24,ORPX,floa,ORPX_2015-12-30,ORPX_15-16,none,NA,29,2,3,1,0,0,0,3,0.3,3.36729583,1.386294361,0.693147181,0,0,0
15-16,3/10/16,70,70,27.7,ORPX,floa,ORPX_2016-03-10,ORPX_15-16,none,NA,300,2,9,1,0,0,0,9,1,5.703782475,2.302585093,0.693147181,0,0,0
15-16,2/21/16,52,52,28.25,ORPX,floa,ORPX_2016-02-21,ORPX_15-16,none,NA,38,4,5,2,0,0,0,2.5,0.507142857,3.63758616,1.791759469,1.098612289,0,0,0
16-17,2/17/17,48,48,25.5,ORPX,floa,ORPX_2017-02-17,ORPX_16-17,none,NA,89,4,7,7,0,0,0,1,0.043899175,4.48863637,2.079441542,2.079441542,0,0,0
16-17,2/18/17,49,49,25.4,ORPX,floa,ORPX_2017-02-18,ORPX_16-17,none,NA,74,5,28,10,0,0,0,2.8,0.104894347,4.304065093,3.36729583,2.397895273,0,0,0
16-17,3/3/17,62,62,27.2,ORPX,floa,ORPX_2017-03-03,ORPX_16-17,none,NA,98,2,4,1,0,0,0,4,0.5,4.584967479,1.609437912,0.693147181,0,0,0
16-17,2/19/17,50,50,26.6,ORPX,floa,ORPX_2017-02-19,ORPX_16-17,none,NA,25,3,7,6,0,0,0,1.166666667,0.360564467,3.218875825,2.079441542,1.945910149,0,0,0
16-17,3/4/17,63,63,25.4,ORPX,floa,ORPX_2017-03-04,ORPX_16-17,none,NA,56,1,3,1,0,0,0,3,0.75,4.025351691,1.386294361,0.693147181,0,0,0
16-17,3/2/17,61,61,27.2,ORPX,floa,ORPX_2017-03-02,ORPX_16-17,none,NA,110,4,10,2,0,0,0,5,0.613333333,4.700480366,2.397895273,1.098612289,0,0,0
16-17,2/14/17,45,45,24.6,ORPX,floa,ORPX_2017-02-14,ORPX_16-17,none,NA,58,4,14,7,0,0,0,2,0.267853169,4.060443011,2.708050201,2.079441542,0,0,0
16-17,3/6/17,65,65,23.8,ORPX,floa,ORPX_2017-03-06,ORPX_16-17,none,NA,196,2,4,2,0,0,0,2,0.285714286,5.278114659,1.609437912,1.098612289,0,0,0
16-17,3/5/17,64,64,23.5,ORPX,floa,ORPX_2017-03-05,ORPX_16-17,none,NA,165,2,4,1,0,0,0,4,0.444444444,5.105945474,1.609437912,0.693147181,0,0,0
16-17,3/7/17,66,66,22.9,ORPX,floa,ORPX_2017-03-07,ORPX_16-17,none,NA,184,1,2,1,0,0,0,2,0.25,5.214935758,1.098612289,0.693147181,0,0,0
16-17,2/16/17,47,47,24.4,ORPX,floa,ORPX_2017-02-16,ORPX_16-17,none,NA,52,6,14,10,0,0,0,1.4,0.095823075,3.951243719,2.708050201,2.397895273,0,0,0
16-17,2/15/17,46,46,24.2,ORPX,floa,ORPX_2017-02-15,ORPX_16-17,none,NA,80,2,11,7,0,0,0,1.571428571,0.14351094,4.382026635,2.48490665,2.079441542,0,0,0
15-16,2/8/16,39,39,22.9,OWBX,floa,OWBX_2016-02-08,OWBX_15-16,none,NA,22,1,4,2,0,0,0,2,0.4,3.091042453,1.609437912,1.098612289,0,0,0
15-16,2/2/16,33,33,24.2,OWBX,floa,OWBX_2016-02-02,OWBX_15-16,none,NA,4,1,1,1,0,0,0,1,0.142857143,1.386294361,0.693147181,0.693147181,0,0,0
15-16,2/9/16,40,40,23.6,OWBX,floa,OWBX_2016-02-09,OWBX_15-16,none,NA,48,1,3,2,0,0,0,1.5,0.363636364,3.871201011,1.386294361,1.098612289,0,0,0
15-16,1/1/16,1,1,25.3,OWBX,floa,OWBX_2016-01-01,OWBX_15-16,none,NA,49,2,6,2,0,0,0,3,0.214285714,3.891820298,1.945910149,1.098612289,0,0,0
15-16,2/15/16,46,46,NA,OWBX,floa,OWBX_2016-02-15,OWBX_15-16,none,NA,57,2,7,2,0,0,0,3.5,0.212698413,4.043051268,2.079441542,1.098612289,0,0,0
15-16,2/13/16,44,44,26.75,OWBX,floa,OWBX_2016-02-13,OWBX_15-16,none,NA,14,1,2,1,0,0,0,2,0.133333333,2.63905733,1.098612289,0.693147181,0,0,0
15-16,1/3/16,3,3,26.2,OWBX,floa,OWBX_2016-01-03,OWBX_15-16,none,NA,58,2,6,3,0,0,0,2,0.324074074,4.060443011,1.945910149,1.386294361,0,0,0
15-16,1/4/16,4,4,26.7,OWBX,floa,OWBX_2016-01-04,OWBX_15-16,none,NA,92,2,4,2,0,0,0,2,0.2,4.521788577,1.609437912,1.098612289,0,0,0
15-16,1/10/16,10,10,27.2,OWBX,floa,OWBX_2016-01-10,OWBX_15-16,none,NA,36,2,7,5,0,0,0,1.4,0.240640394,3.583518938,2.079441542,1.791759469,0,0,0
15-16,1/8/16,8,8,27.6,OWBX,floa,OWBX_2016-01-08,OWBX_15-16,none,NA,5,1,0,0,0,0,0,0,0,1.609437912,0,0,0,0,0
15-16,1/6/16,6,6,24.6,OWBX,floa,OWBX_2016-01-06,OWBX_15-16,none,NA,73,2,4,2,0,0,0,2,0.235576923,4.290459441,1.609437912,1.098612289,0,0,0
15-16,2/12/16,43,43,26.25,OWBX,floa,OWBX_2016-02-12,OWBX_15-16,none,NA,9,1,0,0,0,0,0,0,0,2.197224577,0,0,0,0,0
15-16,1/11/16,11,11,27,OWBX,floa,OWBX_2016-01-11,OWBX_15-16,none,NA,36,5,8,6,0,0,0,1.333333333,0.284706439,3.583518938,2.197224577,1.945910149,0,0,0
15-16,1/5/16,5,5,27.2,OWBX,floa,OWBX_2016-01-05,OWBX_15-16,none,NA,43,2,2,2,0,0,0,1,0.25,3.761200116,1.098612289,1.098612289,0,0,0
15-16,1/2/16,2,2,26.5,OWBX,floa,OWBX_2016-01-02,OWBX_15-16,none,NA,65,2,11,4,0,0,0,2.75,0.511363636,4.17438727,2.48490665,1.609437912,0,0,0
15-16,1/9/16,9,9,26.6,OWBX,floa,OWBX_2016-01-09,OWBX_15-16,none,NA,26,2,1,1,0,0,0,1,0.052631579,3.258096538,0.693147181,0.693147181,0,0,0
15-16,1/7/16,7,7,26.6,OWBX,floa,OWBX_2016-01-07,OWBX_15-16,none,NA,52,2,2,2,0,0,0,1,0.141666667,3.951243719,1.098612289,1.098612289,0,0,0
15-16,2/14/16,45,45,27.5,OWBX,floa,OWBX_2016-02-14,OWBX_15-16,none,NA,14,1,3,2,0,0,0,1.5,0.180952381,2.63905733,1.386294361,1.098612289,0,0,0
15-16,2/10/16,41,41,24.6,OWBX,floa,OWBX_2016-02-10,OWBX_15-16,none,NA,120,1,9,3,0,0,0,3,0.420875421,4.787491743,2.302585093,1.386294361,0,0,0
15-16,2/11/16,42,42,23.9,OWBX,floa,OWBX_2016-02-11,OWBX_15-16,none,NA,42,2,2,1,0,0,0,2,0.133333333,3.737669618,1.098612289,0.693147181,0,0,0
15-16,2/7/16,38,38,25.3,OWBX,floa,OWBX_2016-02-07,OWBX_15-16,none,NA,45,1,6,3,0,0,0,2,0.388888889,3.80666249,1.945910149,1.386294361,0,0,0
15-16,2/6/16,37,37,23.7,OWBX,floa,OWBX_2016-02-06,OWBX_15-16,none,NA,48,1,2,1,0,0,0,2,0.285714286,3.871201011,1.098612289,0.693147181,0,0,0
15-16,2/26/16,57,57,28,OWBX,floa,OWBX_2016-02-26,OWBX_15-16,none,NA,44,1,8,2,0,0,0,4,0.248611111,3.784189634,2.197224577,1.098612289,0,0,0
15-16,2/28/16,59,59,28.5,OWBX,floa,OWBX_2016-02-28,OWBX_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,3/1/16,61,61,27.75,OWBX,floa,OWBX_2016-03-01,OWBX_15-16,none,NA,11,1,2,1,0,0,0,2,0.125,2.397895273,1.098612289,0.693147181,0,0,0
15-16,2/29/16,60,60,27.75,OWBX,floa,OWBX_2016-02-29,OWBX_15-16,none,NA,6,2,0,0,0,0,0,0,0,1.791759469,0,0,0,0,0
15-16,2/27/16,58,58,NA,OWBX,floa,OWBX_2016-02-27,OWBX_15-16,none,NA,53,2,10,3,0,0,0,3.333333333,0.24017094,3.970291914,2.397895273,1.386294361,0,0,0
15-16,2/24/16,55,55,26.25,OWBX,floa,OWBX_2016-02-24,OWBX_15-16,none,NA,5,1,1,1,0,0,0,1,0.2,1.609437912,0.693147181,0.693147181,0,0,0
15-16,3/17/16,77,77,23.3,OWBX,floa,OWBX_2016-03-17,OWBX_15-16,none,NA,199,1,0,0,0,0,0,0,0,5.293304825,0,0,0,0,0
15-16,3/8/16,68,68,27.4,OWBX,floa,OWBX_2016-03-08,OWBX_15-16,none,NA,284,1,0,0,0,0,0,0,0,5.648974238,0,0,0,0,0
15-16,3/9/16,69,69,26.9,OWBX,floa,OWBX_2016-03-09,OWBX_15-16,none,NA,47,1,0,0,0,0,0,0,0,3.850147602,0,0,0,0,0
15-16,3/18/16,78,78,24.6,OWBX,floa,OWBX_2016-03-18,OWBX_15-16,none,NA,129,1,0,0,0,0,0,0,0,4.859812404,0,0,0,0,0
15-16,3/15/16,75,75,25.2,OWBX,floa,OWBX_2016-03-15,OWBX_15-16,none,NA,215,1,0,0,0,0,0,0,0,5.370638028,0,0,0,0,0
15-16,3/11/16,71,71,28,OWBX,floa,OWBX_2016-03-11,OWBX_15-16,none,NA,24,1,0,0,0,0,0,0,0,3.17805383,0,0,0,0,0
15-16,3/7/16,67,67,29,OWBX,floa,OWBX_2016-03-07,OWBX_15-16,none,NA,634,1,0,0,0,0,0,0,0,6.452048954,0,0,0,0,0
15-16,3/20/16,80,80,24.4,OWBX,floa,OWBX_2016-03-20,OWBX_15-16,none,NA,14,1,0,0,0,0,0,0,0,2.63905733,0,0,0,0,0
15-16,3/10/16,70,70,27.7,OWBX,floa,OWBX_2016-03-10,OWBX_15-16,none,NA,130,1,0,0,0,0,0,0,0,4.86753445,0,0,0,0,0
15-16,3/16/16,76,76,24.2,OWBX,floa,OWBX_2016-03-16,OWBX_15-16,none,NA,144,1,0,0,0,0,0,0,0,4.9698133,0,0,0,0,0
15-16,3/19/16,79,79,25.1,OWBX,floa,OWBX_2016-03-19,OWBX_15-16,none,NA,141,1,0,0,0,0,0,0,0,4.94875989,0,0,0,0,0
15-16,3/12/16,72,72,24.7,OWBX,floa,OWBX_2016-03-12,OWBX_15-16,none,NA,7,2,0,0,0,0,0,0,0,1.945910149,0,0,0,0,0
16-17,3/2/17,61,61,27.2,OWBX,floa,OWBX_2017-03-02,OWBX_16-17,none,NA,545,4,33,3,0,0,0,11,0.351870352,6.300785795,3.526360525,1.386294361,0,0,0
16-17,1/3/17,3,3,23.2,OWBX,floa,OWBX_2017-01-03,OWBX_16-17,none,NA,7,2,3,3,0,0,0,1,0.021081659,1.945910149,1.386294361,1.386294361,0,0,0
16-17,3/5/17,64,64,23.5,OWBX,floa,OWBX_2017-03-05,OWBX_16-17,none,NA,444,4,32,3,0,0,0,10.66666667,0.434297747,6.095824562,3.496507561,1.386294361,0,0,0
16-17,1/13/17,13,13,24.7,OWBX,floa,OWBX_2017-01-13,OWBX_16-17,none,NA,495,4,48,8,0,0,0,6,0.330791646,6.204557763,3.891820298,2.197224577,0,0,0
16-17,1/15/17,15,15,25.4,OWBX,floa,OWBX_2017-01-15,OWBX_16-17,none,NA,297,4,34,9,0,0,0,3.777777778,0.280878547,5.693732139,3.555348061,2.302585093,0,0,0
16-17,2/7/17,38,38,25.1,OWBX,floa,OWBX_2017-02-07,OWBX_16-17,none,NA,466,4,49,7,0,0,0,7,0.369123544,6.144185634,3.912023005,2.079441542,0,0,0
16-17,2/11/17,42,42,27.3,OWBX,floa,OWBX_2017-02-11,OWBX_16-17,none,NA,477,4,56,10,0,0,0,5.6,0.279141949,6.167516491,4.043051268,2.397895273,0,0,0
16-17,2/10/17,41,41,27.3,OWBX,floa,OWBX_2017-02-10,OWBX_16-17,none,NA,321,4,50,8,0,0,0,6.25,0.355818359,5.771441123,3.931825633,2.197224577,0,0,0
16-17,12/28/16,363,-2,26.3,OWBX,floa,OWBX_2016-12-28,OWBX_16-17,none,NA,31,3,6,3,0,0,0,2,0.178743961,3.433987204,1.945910149,1.386294361,0,0,0
16-17,12/24/16,359,-6,23.2,OWBX,floa,OWBX_2016-12-24,OWBX_16-17,none,NA,304,2,17,4,0,0,0,4.25,0.325248281,5.717027701,2.890371758,1.609437912,0,0,0
16-17,1/12/17,12,12,24.2,OWBX,floa,OWBX_2017-01-12,OWBX_16-17,none,NA,511,3,47,6,0,0,0,7.833333333,0.295035627,6.23636959,3.871201011,1.945910149,0,0,0
16-17,1/14/17,14,14,25.5,OWBX,floa,OWBX_2017-01-14,OWBX_16-17,none,NA,406,4,43,9,0,0,0,4.777777778,0.298153669,6.00635316,3.784189634,2.302585093,0,0,0
16-17,12/25/16,360,-5,25.1,OWBX,floa,OWBX_2016-12-25,OWBX_16-17,none,NA,212,2,9,2,0,0,0,4.5,0.232736573,5.356586275,2.302585093,1.098612289,0,0,0
16-17,2/8/17,39,39,25,OWBX,floa,OWBX_2017-02-08,OWBX_16-17,none,NA,381,5,44,7,0,0,0,6.285714286,0.313053408,5.942799375,3.80666249,2.079441542,0,0,0
16-17,12/22/16,357,-8,26.8,OWBX,floa,OWBX_2016-12-22,OWBX_16-17,none,NA,664,2,34,4,0,0,0,8.5,0.360109335,6.498282149,3.555348061,1.609437912,0,0,0
16-17,12/23/16,358,-7,23,OWBX,floa,OWBX_2016-12-23,OWBX_16-17,none,NA,174,2,9,2,0,0,0,4.5,0.229468599,5.159055299,2.302585093,1.098612289,0,0,0
16-17,12/29/16,364,-1,25.7,OWBX,floa,OWBX_2016-12-29,OWBX_16-17,none,NA,642,2,45,6,0,0,0,7.5,0.308363681,6.464588304,3.828641396,1.945910149,0,0,0
16-17,2/9/17,40,40,26.6,OWBX,floa,OWBX_2017-02-09,OWBX_16-17,none,NA,369,4,43,7,0,0,0,6.142857143,0.299991541,5.910796644,3.784189634,2.079441542,0,0,0
16-17,1/17/17,17,17,26.3,OWBX,floa,OWBX_2017-01-17,OWBX_16-17,none,NA,406,5,43,10,0,0,0,4.3,0.281254616,6.00635316,3.784189634,2.397895273,0,0,0
16-17,3/7/17,66,66,22.9,OWBX,floa,OWBX_2017-03-07,OWBX_16-17,none,NA,405,4,24,4,0,0,0,6,0.33374183,6.003887067,3.218875825,1.609437912,0,0,0
16-17,3/3/17,62,62,27.2,OWBX,floa,OWBX_2017-03-03,OWBX_16-17,none,NA,546,4,43,5,0,0,0,8.6,0.434754522,6.302618976,3.784189634,1.791759469,0,0,0
16-17,1/16/17,16,16,25.6,OWBX,floa,OWBX_2017-01-16,OWBX_16-17,none,NA,285,4,30,5,0,0,0,6,0.406514454,5.65248918,3.433987204,1.791759469,0,0,0
16-17,12/26/16,361,-4,26.5,OWBX,floa,OWBX_2016-12-26,OWBX_16-17,none,NA,652,2,40,7,0,0,0,5.714285714,0.339678731,6.480044562,3.713572067,2.079441542,0,0,0
16-17,3/4/17,63,63,25.4,OWBX,floa,OWBX_2017-03-04,OWBX_16-17,none,NA,466,4,36,4,0,0,0,9,0.357617524,6.144185634,3.610917913,1.609437912,0,0,0
16-17,3/6/17,65,65,23.8,OWBX,floa,OWBX_2017-03-06,OWBX_16-17,none,NA,555,4,32,3,0,0,0,10.66666667,0.386666934,6.318968114,3.496507561,1.386294361,0,0,0
16-17,12/27/16,362,-3,26.9,OWBX,floa,OWBX_2016-12-27,OWBX_16-17,none,NA,567,2,30,6,0,0,0,5,0.327725469,6.340359304,3.433987204,1.945910149,0,0,0
17-18,12/23/17,357,-8,27.6,OWBX,floa,OWBX_2017-12-23,OWBX_17-18,none,NA,57,1,7,2,0,0,0,3.5,0.301936159,4.043051268,2.079441542,1.098612289,0,0,0
17-18,2/14/18,45,45,25.8,OWBX,floa,OWBX_2018-02-14,OWBX_17-18,none,NA,262,3,21,4,0,0,0,5.25,0.788429407,5.568344504,3.091042453,1.609437912,0,0,0
17-18,2/13/18,44,44,27.4,OWBX,floa,OWBX_2018-02-13,OWBX_17-18,none,NA,493,2,14,2,0,0,0,7,0.877922078,6.200509174,2.708050201,1.098612289,0,0,0
17-18,12/20/17,354,-11,27.1,OWBX,floa,OWBX_2017-12-20,OWBX_17-18,none,NA,22,1,4,2,0,0,0,2,0.666666667,3.091042453,1.609437912,1.098612289,0,0,0
17-18,1/21/18,21,21,21.9,OWBX,floa,OWBX_2018-01-21,OWBX_17-18,none,NA,2,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
17-18,12/24/17,358,-7,26.3,OWBX,floa,OWBX_2017-12-24,OWBX_17-18,none,NA,13,1,3,1,0,0,0,3,1,2.564949357,1.386294361,0.693147181,0,0,0
17-18,12/22/17,356,-9,27.1,OWBX,floa,OWBX_2017-12-22,OWBX_17-18,none,NA,14,1,2,1,0,0,0,2,0.4,2.63905733,1.098612289,0.693147181,0,0,0
17-18,1/19/18,19,19,23.8,OWBX,floa,OWBX_2018-01-19,OWBX_17-18,none,NA,5,1,1,1,0,0,0,1,1,1.609437912,0.693147181,0.693147181,0,0,0
17-18,2/12/18,43,43,27.1,OWBX,floa,OWBX_2018-02-12,OWBX_17-18,none,NA,374,2,11,1,0,0,0,11,1,5.924255797,2.48490665,0.693147181,0,0,0
17-18,1/20/18,20,20,22.7,OWBX,floa,OWBX_2018-01-20,OWBX_17-18,none,NA,19,1,2,1,0,0,0,2,0.4,2.944438979,1.098612289,0.693147181,0,0,0
17-18,12/19/17,353,-12,27.4,OWBX,floa,OWBX_2017-12-19,OWBX_17-18,none,NA,5,1,0,0,0,0,0,0,0,1.609437912,0,0,0,0,0
17-18,12/21/17,355,-10,26.6,OWBX,floa,OWBX_2017-12-21,OWBX_17-18,none,NA,34,2,2,1,0,0,0,2,0.666666667,3.526360525,1.098612289,0.693147181,0,0,0
17-18,2/15/18,46,46,26.1,OWBX,floa,OWBX_2018-02-15,OWBX_17-18,none,NA,206,3,15,4,0,0,0,3.75,0.837301587,5.327876169,2.772588722,1.609437912,0,0,0
17-18,2/11/18,42,42,28,OWBX,floa,OWBX_2018-02-11,OWBX_17-18,none,NA,419,2,21,4,0,0,0,5.25,0.838256355,6.03787092,3.091042453,1.609437912,0,0,0
17-18,1/18/18,18,18,23.8,OWBX,floa,OWBX_2018-01-18,OWBX_17-18,none,NA,8,1,3,1,0,0,0,3,0.5,2.079441542,1.386294361,0.693147181,0,0,0
17-18,1/22/18,22,22,22.6,OWBX,floa,OWBX_2018-01-22,OWBX_17-18,none,NA,21,2,3,2,0,0,0,1.5,0.777777778,3.044522438,1.386294361,1.098612289,0,0,0
17-18,1/17/18,17,17,22.7,OWBX,floa,OWBX_2018-01-17,OWBX_17-18,none,NA,10,1,2,1,0,0,0,2,0.666666667,2.302585093,1.098612289,0.693147181,0,0,0
15-16,1/29/16,29,29,27.8,OX,terr,OX_2016-01-29,OX_15-16,none,NA,118,1,1,1,0,0,0,1,0.5,4.770684624,0.693147181,0.693147181,0,0,0
15-16,3/2/16,62,62,27.75,OX,terr,OX_2016-03-02,OX_15-16,none,NA,44,4,2,2,0,0,0,1,0.100961538,3.784189634,1.098612289,1.098612289,0,0,0
15-16,1/30/16,30,30,28.1,OX,terr,OX_2016-01-30,OX_15-16,none,NA,39,1,1,1,0,0,0,1,0.5,3.663561646,0.693147181,0.693147181,0,0,0
15-16,2/2/16,33,33,24.2,OX,terr,OX_2016-02-02,OX_15-16,none,NA,118,1,10,3,0,0,0,3.333333333,0.163349754,4.770684624,2.397895273,1.386294361,0,0,0
