"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABHD15","coral","ABHD15","ABHD15",2,"N","ABHD15",0.0331832663137349,0.906543196119022,0.0367606803884408,0.896515258449707,-0.284962174767044,0.303266802219777
"ABHD17A","coral","ABHD17A","ABHD17A",3,"N","ABHD17A",0.28592022876123,0.301572643582606,-0.357830793919689,0.190359568103407,-0.87487604207637,1.9642690844529e-05
"ABHD17B","blue2","ABHD17B","ABHD17B",3,"N","ABHD17B",-0.162257371258775,0.563431041112903,-0.154679067813242,0.582025418283736,0.187134114571474,0.504242490042537
"ABHD17C","brown","ABHD17C","ABHD17C",3,"N","ABHD17C",0.0213532939395682,0.939789808428764,-0.0790621280557541,0.779416419964307,-0.563397037395639,0.0287383078139848
"ABHD18","darkslateblue","ABHD18","ABHD18",3,"N","ABHD18",0.0952101275192137,0.735721309451279,0.0728471754148471,0.796405837248195,0.414777661573846,0.124223260908195
"ABHD2","purple","ABHD2","ABHD2",2,"N","ABHD2",0.211875366736446,0.448409066735741,0.12668166034087,0.652788792586415,0.509269265165755,0.052503395321169
"ABHD3","salmon","ABHD3","ABHD3",2,"N","ABHD3",-0.43688575820849,0.103458422007373,-0.241402573964261,0.386072709854938,0.329720075864672,0.230084419064459
"ABHD5","brown","ABHD5","ABHD5",2,"N","ABHD5",-0.145973143496013,0.603691164090414,-0.340105446465448,0.214850324034113,-0.472527062180504,0.0752952378730904
"ABHD6","lightcoral","ABHD6","ABHD6",2,"N","ABHD6",0.145459265962887,0.60497989848564,-0.170301265505915,0.543975114602718,-0.408844864720323,0.130248136064499
"ABHD8","coral","ABHD8","ABHD8",3,"N","ABHD8",0.345621758370831,0.207025057864685,0.335660657751745,0.221289949998676,-0.316078392124274,0.251094534056448
"ABI1","floralwhite","ABI1","ABI1",3,"N","ABI1",0.20938790869244,0.453878315248241,-0.00220928377084472,0.993765297778318,0.18471768613933,0.509862142072823
"ABI2","magenta3","ABI2","ABI2",2,"N","ABI2",-0.170629506719992,0.543187482924913,-0.26088192729785,0.347658317754282,-0.360948302075392,0.186247738127338
"ABI3","skyblue","ABI3","ABI3",3,"N","ABI3",0.112446115976367,0.689900728312189,0.356286197954793,0.192418387888019,0.310423078210328,0.260137832769256
"ABI3BP","brown","ABI3BP","ABI3BP",2,"N","ABI3BP",-0.174813989386842,0.533190625432497,-0.346269333932729,0.206118519358686,-0.412174263012511,0.126843063026794
"ABL1","brown","ABL1","ABL1",2,"N","ABL1",-0.386469649853131,0.154753492760614,-0.18686829583535,0.504859268956597,-0.203107496580408,0.467832984281754
"ABL2","coral","ABL2","ABL2",1,"N","ABL2",-0.0482705427007472,0.864357133367136,-0.13955776392086,0.619856914979926,-0.142339921362432,0.612825914714763
"ABLIM1","coral","ABLIM1","ABLIM1",3,"N","ABLIM1",-0.0947274403309536,0.737017273527605,-0.245090584769468,0.37863099205399,-0.503544901965891,0.0556695032088201
"ABLIM2","brown","ABLIM2","ABLIM2",2,"N","ABLIM2",-0.412117024217872,0.126901083244425,-0.156068763902422,0.578596821666291,-0.0761966695431906,0.787238504891108
