"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABCD4","violet","ABCD4","ABCD4",2,"N","ABCD4",0.366087798240803,0.241858189598925,0.295712961954272,0.350714139897813,0.0359087292374492,0.91178261400121
"ABCE1","coral1","ABCE1","ABCE1",3,"N","ABCE1",0.145772126829244,0.651235440555623,-0.112450249042266,0.727879926041545,-0.186558648358213,0.561539647384068
"ABCF2","lightgreen","ABCF2","ABCF2",3,"N","ABCF2",-0.407045357452823,0.189100871354473,-0.142607132179638,0.658396453852444,0.314155481619077,0.319998607077437
"ABCF3","lightgreen","ABCF3","ABCF3",3,"N","ABCF3",-0.293246709921177,0.354936512037116,0.173245721695136,0.590260648280416,0.60142243351988,0.0385787169945406
"ABCG1","firebrick3","ABCG1","ABCG1",1,"N","ABCG1",-0.0439863068305265,0.892031211344842,-0.313559566027427,0.320967187361689,-0.375286177164368,0.229325875846734
"ABCG4","blue","ABCG4","ABCG4",2,"N","ABCG4",-0.135033074769834,0.675639648867772,0.0671949328848409,0.835628950605797,0.224433593192207,0.483135234976446
"ABHD10","coral1","ABHD10","ABHD10",3,"N","ABHD10",0.100903461320431,0.755023138414928,-0.202848493851274,0.527195653223643,-0.573056708719173,0.051450539392901
"ABHD11","darkolivegreen2","ABHD11","ABHD11",2,"N","ABHD11",0.0799622236903266,0.80488596173606,0.232868685524738,0.466389628756883,0.129232123569165,0.688944133382044
"ABHD12","darkgrey","ABHD12","ABHD12",3,"N","ABHD12",0.0679531106578477,0.833796969461829,-0.358353630500576,0.252702071876369,-0.610860674849774,0.0348587572919847
"ABHD12B","darkolivegreen2","ABHD12","ABHD12",3,"N","ABHD12B/ABHD12",0.134562107935346,0.676716697666643,0.244981465189297,0.44282720926307,0.195924138843806,0.541683467508588
"ABHD13","coral1","ABHD13","ABHD13",3,"N","ABHD13",0.603170898682447,0.0378691916909854,0.371022236796094,0.23508599843047,-0.0107481749943908,0.97355348688707
"ABHD14A","coral1","ABHD14A","ABHD14A",3,"N","ABHD14A",0.358073014132468,0.253100773787051,-0.088485844545667,0.784499227786388,0.036052016523771,0.911431815399477
"ABHD15","violet","ABHD15","ABHD15",2,"N","ABHD15",0.0349454830559444,0.914141223701552,0.333197845863729,0.289899810685339,0.0997530118383504,0.757742039123071
"ABHD17A","lightgreen","ABHD17A","ABHD17A",3,"N","ABHD17A",-0.0484947518976661,0.881030872361773,0.246571432404265,0.439777563911817,0.425400346938961,0.167995905685655
"ABHD17B","coral1","ABHD17B","ABHD17B",3,"N","ABHD17B",0.399153356646616,0.198656326116234,0.019544232108926,0.951927353873769,-0.158529521015168,0.622649425471083
"ABHD17C","coral1","ABHD17C","ABHD17C",3,"N","ABHD17C",0.487327480587251,0.108058361889261,-0.0545341797898259,0.866325533787321,-0.450033235888367,0.142103308676956
"ABHD18","firebrick3","ABHD18","ABHD18",3,"N","ABHD18",-0.182322566565697,0.570616563638885,-0.0214579251638966,0.947225793075832,-0.207304207537184,0.517961957155328
"ABHD2","blue","ABHD2","ABHD2",2,"N","ABHD2",0.158567625108723,0.622564732881861,-0.136968435711535,0.671219570208138,0.314437947619836,0.319540058478174
"ABHD3","coral1","ABHD3","ABHD3",2,"N","ABHD3",-0.0961836939479351,0.766193473969776,-0.272510850658373,0.391487831020869,-0.347855982505992,0.267867385124366
"ABHD5","coral1","ABHD5","ABHD5",2,"N","ABHD5",0.172004539639948,0.592966985910047,-0.117414375723645,0.716296419015663,-0.264071495704256,0.406891811299682
"ABHD6","lightgreen","ABHD6","ABHD6",2,"N","ABHD6",0.360096214487471,0.250234430688195,0.619319580009961,0.0317493173825827,0.521838352884493,0.0818253902984976
"ABHD8","blue","ABHD8","ABHD8",3,"N","ABHD8",-0.297762696990451,0.34722534227679,0.111838116203277,0.729311983252441,0.596155767532461,0.0407730710468647
"ABI1","darkslateblue","ABI1","ABI1",3,"N","ABI1",0.406463821939143,0.189795076371199,0.389830802364781,0.210318529283962,0.0883447564428561,0.784835706532339
"ABI2","firebrick3","ABI2","ABI2",2,"N","ABI2",-0.112538914619022,0.727672563027435,-0.401363792823441,0.195950699648889,-0.732196564435283,0.00677623020891506
"ABI3BP","darkslateblue","ABI3BP","ABI3BP",2,"N","ABI3BP",-0.58244745656169,0.0468978888129265,-0.0416696798031728,0.897690562097304,0.455035592483568,0.137180525195807
"ABL1","lightgreen","ABL1","ABL1",2,"N","ABL1",0.000342222645639427,0.999157811589509,0.0503872739302235,0.876418870901011,-0.0970946595886575,0.764034226087003
"ABL2","darkgrey","ABL2","ABL2",1,"N","ABL2",-0.140496782058586,0.663185988416797,0.279287347476524,0.379338178454324,0.297776441487347,0.347202011007896
"ABLIM1","firebrick3","ABLIM1","ABLIM1",3,"N","ABLIM1",-0.412662228337761,0.182476708907058,0.0244632152849792,0.93984556771741,0.0426026190572459,0.895410919291372
"ABLIM2","coral1","ABLIM2","ABLIM2",2,"N","ABLIM2",0.141634296046292,0.660602897874236,-0.0578063712282328,0.858374050908297,-0.260762475760501,0.413013256506079
"ABLIM3","lightcyan1","ABLIM3","ABLIM3",2,"N","ABLIM3",0.280907644850285,0.37646235620674,0.435206228450192,0.157357395014666,0.74228523684324,0.0056977700221648
"ABR","lightgreen","ABR","ABR",2,"N","ABR",-0.011964711874664,0.970561211272936,0.168443986560675,0.600756956485795,0.397022548313561,0.201286080510806
"ABRACL","coral2","ABRACL","ABRACL",3,"N","ABRACL",-0.123695939024765,0.701717328845351,-0.0327253025868495,0.919579962892918,-0.219713022047941,0.492624586202429
"ABRAXAS1","coral1","ABRAXAS1","ABRAXAS1",2,"N","ABRAXAS1",0.481808433553998,0.112714817979746,0.19800432159705,0.537313624518646,-0.219932980257621,0.492180568180984
"ABRAXAS2","coral1","ABRAXAS2","ABRAXAS2",2,"N","ABRAXAS2",0.212246455459161,0.507803127816519,-0.216649826835724,0.498826790830313,-0.220525298152874,0.490985785341682
"ABTB1","blue","ABTB1","ABTB1",3,"N","ABTB1",-0.109749500284628,0.734204161696591,0.498463704786696,0.0990557655221722,0.542116508814182,0.0686331286599416
"ABTB2","darkslateblue","ABTB2","ABTB2",3,"N","ABTB2",-0.480530751968094,0.113811408035268,-0.394481533778467,0.204449827281688,-0.124419562412179,0.700043660108027
"ACAA1","coral1","ACAA1","ACAA1",3,"N","ACAA1",0.280499847586912,0.377185077402383,-0.196137240439415,0.541235120312089,-0.460476301451537,0.131953221183368
"ACAA2","palevioletred2","ACAA2","ACAA2",3,"N","ACAA2",-0.171881835153622,0.593234796531557,-0.205780741442339,0.521111143178418,-0.406225851542275,0.190079606205292
"ACACA","lightgreen","ACACA","ACACA",3,"N","ACACA",-0.258428210409523,0.417358869837014,0.0227793152885069,0.943980295452593,0.205747295488058,0.52118037275696
"ACACB","lightgreen","ACACB","ACACB",3,"N","ACACB",0.236267889665672,0.459719058643385,0.0503395335974659,0.876535169403865,0.521167567824846,0.0822891492483701
"ACAD10","palevioletred2","ACAD10","ACAD10",2,"N","ACAD10",0.248599168047222,0.435903010819029,0.341277056730045,0.277632961194736,-0.38140218256891,0.221212545066833
"ACAD11","darkslateblue","ACAD11","ACAD11",3,"N","ACAD11",0.170809928038478,0.595576281584877,0.68157769890422,0.014647663875113,0.218140883667705,0.495803424375801
"ACAD8","darkolivegreen2","ACAD8","ACAD8",3,"N","ACAD8",0.216301630860243,0.499534000073002,0.130569083019118,0.685870479112993,-0.040501316118643,0.900546465883532
"ACAD9","bisque4","ACAD9","ACAD9",3,"N","ACAD9",-0.339540702645485,0.280243842676744,-0.454335348346209,0.137862887139772,0.039906887056408,0.901999883346854
"ACADL","coral1","ACADL","ACADL",3,"N","ACADL",0.203795761508129,0.525226716206888,-0.0813951550234515,0.801450529901339,0.254244081074764,0.425204615563495
"ACADM","darkslateblue","ACADM","ACADM",2,"N","ACADM",-0.201352081704009,0.530312443610628,0.220192903561161,0.491656107465046,0.411396514447843,0.183956613245476
"ACADS","lightgreen","ACADS","ACADS",3,"N","ACADS",-0.117578167426011,0.715915139911925,-0.166811546106238,0.604341431843523,0.0938227800865339,0.771796590719258
"ACADSB","pink4","ACADSB","ACADSB",3,"N","ACADSB",0.186768333061001,0.561091873540516,-0.0303641438987871,0.925367522588821,-0.787495352728662,0.00235910660159344
"ACAN","darkslateblue","ACAN","ACAN",3,"N","ACAN",-0.254477692916633,0.424764668755,0.311025321144682,0.325104196667382,0.521228440966538,0.082246989976956
"ACAP2","firebrick3","ACAP2","ACAP2",2,"N","ACAP2",0.00500670447682898,0.987679225000657,-0.0223053793888794,0.945144253089948,0.0404997231146876,0.900550360508283
"ACAP3","darkolivegreen2","ACAP3","ACAP3",2,"N","ACAP3",0.00448338176030759,0.988966973397406,-0.412778076572208,0.18234162769181,-0.22705471033388,0.477902561906497
"ACAT1","coral1","ACAT1","ACAT1",3,"N","ACAT1",0.398601373118389,0.199335526006761,-0.352281092360861,0.261412067320242,-0.507199413163662,0.0923558491133575
"ACAT2","bisque4","ACAT2","ACAT2",3,"N","ACAT2",0.486588797662326,0.108674055876305,-0.217406757037546,0.497290960173822,-0.178309022407274,0.579270343580877
"ACBD3","coral1","ACBD3","ACBD3",3,"N","ACBD3",0.370904922929857,0.235245680725981,0.155865094233542,0.628581912486133,0.083817338019954,0.795650744232388
"ACBD4","violet","ACBD5","ACBD5",2,"N","ACBD4/ACBD5",0.106376999182435,0.742122710088218,0.202658098193314,0.527591780522535,-0.00961818803031914,0.97633315972253
"ACBD5","coral1","ACBD5","ACBD5",3,"N","ACBD5",-0.101413807841773,0.753817832008719,-0.429576458914949,0.163411307450163,-0.394043483026782,0.204998282324667
"ACBD6","darkolivegreen2","ACBD6","ACBD6",3,"N","ACBD6",0.182532846333391,0.570164602474463,0.212581639777849,0.507117355501757,0.242134857377165,0.448312428880244
"ACBD7","darkslateblue","ACBD7","ACBD7",2,"N","ACBD7",-0.0832845113094757,0.796925764798731,-0.0293753740296535,0.927792150278507,0.095991926977843,0.766648211448679
"ACCS","lightgreen","ACCS","ACCS",2,"N","ACCS",-0.304926174673678,0.335179345326905,-0.325847606221078,0.301321202499546,-0.192803063944073,0.548267715971523
"ACE","lightgreen","ACE","ACE",3,"N","ACE",-0.13652509102847,0.672231265734442,0.266842579076134,0.401800754352675,0.460726004962749,0.131716470167214
"ACER2","blue","ACER2","ACER2",3,"N","ACER2",-0.0679237117423306,0.833867991832739,0.109099890813791,0.735727606706831,0.28522926965347,0.368847594661107
"ACER3","firebrick3","ACER3","ACER3",2,"N","ACER3",0.0314479182389344,0.922710598393029,0.260551493273304,0.413405105398194,-0.0112067934467745,0.972425399543725
"ACKR3","darkgrey","ACKR3","ACKR3",2,"N","ACKR3",-0.570552943432837,0.0527148632242126,0.0594361742460452,0.854418059756045,0.231787107707029,0.46852152661555
"ACKR4","coral1","ACKR4","ACKR4",3,"N","ACKR4",0.330687026466019,0.293773396319037,0.252541375163102,0.428417961698188,-0.0401033875578581,0.901519396154508
"ACLY","lightgreen","ACLY","ACLY",3,"N","ACLY",0.383715608686337,0.218189302735049,0.255539841284954,0.422767212139662,0.44485047051661,0.147322233288345
"ACMSD","bisque4","ACMSD","ACMSD",2,"N","ACMSD",-0.37051843828818,0.235772202044897,-0.187232983824688,0.560100147244274,-0.392657731358888,0.206739202026621
"ACO1","darkslateblue","ACO1","ACO1",3,"N","ACO1",0.141665585597013,0.660531892779549,0.170042378734231,0.597255097480062,0.0145943309279491,0.964094461582436
"ACO2","darkgrey","ACO2","ACO2",3,"N","ACO2",0.0466457086233886,0.885540198106745,-0.383597170574065,0.218343471596431,-0.0487393875759625,0.880434511019256
"ACOT11","lightgreen","ACOT11","ACOT11",2,"N","ACOT11",-0.245087435532352,0.442623636844787,0.0595764540013844,0.854077703831409,0.543901021852867,0.0675473873816526
"ACOT12","firebrick3","ACOT12","ACOT12",2,"N","ACOT12",-0.405209343312814,0.191297965340121,-0.754665418551776,0.00455719722455483,-0.608158247272612,0.0358964652120592
"ACOT13","coral1","ACOT13","ACOT13",3,"N","ACOT13",0.369931547758235,0.236573081048565,-0.251004911592866,0.431327729431325,-0.0832561812423046,0.796993569643629
"ACOT7","bisque4","ACOT7","ACOT7",1,"N","ACOT7",0.170391986933087,0.596490195454983,-0.277364328135886,0.382765973474034,-0.0847134490937475,0.793507443016348
"ACOT8","bisque4","ACOT8","ACOT8",3,"N","ACOT8",0.21884979119602,0.494368886895358,0.0317236859089849,0.922034655603105,0.155449881613688,0.629508235134628
"ACOT9","firebrick3","ACOT9","ACOT9",3,"N","ACOT9",-0.378176336319856,0.225470023333912,-0.211462053863482,0.509409575901451,-0.0875021203582307,0.786845998113166
"ACOX1","darkgrey","ACOX1","ACOX1",3,"N","ACOX1",0.255790483193593,0.422296535078977,-0.188452706493366,0.557500240633917,-0.3440621965098,0.273474249792389
"ACOX2","darkorange2","ACOX2","ACOX2",2,"N","ACOX2",0.138551903085815,0.667610256722083,-0.0350078598533305,0.91398846809871,0.0349727815256415,0.914074371685108
"ACOX3","coral1","ACOX3","ACOX3",2,"N","ACOX3",-0.202711910675791,0.527479808138713,-0.288276659806543,0.363526897052695,-0.102619615875104,0.750972032518051
"ACP1","coral1","ACP1","ACP1",3,"N","ACP1",0.0317394832287573,0.921995935726989,-0.108576864466668,0.736954828363147,-0.105749781880219,0.743597959756297
"ACP2","plum2","ACP2","ACP2",3,"N","ACP2",0.653625704797255,0.0211534124770016,0.26733324268948,0.400902666241347,-0.01711639024466,0.957894083209793
"ACP5","floralwhite","ACP5","ACP5",3,"N","ACP5",0.063717018103447,0.844042105888336,0.493778218815852,0.102779950696004,0.85361297914312,0.000411862796321101
"ACP6","bisque4","ACP6","ACP6",3,"N","ACP6",0.338971872820016,0.281102203454132,0.0596541630983076,0.853889170759502,-0.394949257942986,0.203865210489263
"ACSBG1","blue","ACSBG1","ACSBG1",2,"N","ACSBG1",-0.36576568647582,0.242304230361428,-0.0952941300701348,0.768303468472875,0.24083101451087,0.45083561981121
"ACSBG2","darkgrey","ACSBG2","ACSBG2",3,"N","ACSBG2",-0.0101323489186574,0.975068335530456,-0.137539692325835,0.669916723074568,-0.298777340901695,0.345505239449243
"ACSF2","darkslateblue","ACSF2","ACSF2",3,"N","ACSF2",-0.431605494157685,0.161212689606256,0.351586193737746,0.262419744519552,0.468386418876664,0.124587289938986
"ACSF3","blue","ACSF3","ACSF3",2,"N","ACSF3",-0.1371338658343,0.670842193235149,0.232052357697072,0.467998273248577,0.635141893159838,0.0264758021611457
"ACSL1","firebrick3","ACSL1","ACSL1",3,"N","ACSL1",0.047987179128576,0.882268390023642,-0.390003638340475,0.210098618999978,-0.445105682875055,0.14706240413697
"ACSL3","firebrick3","ACSL3","ACSL3",2,"N","ACSL3",-0.0782581394549306,0.808975601755588,-0.466602703828457,0.126224214452557,-0.434105755108108,0.158529381159115
"ACSL4","brown4","ACSL4","ACSL4",2,"N","ACSL4",0.186761529388182,0.561106400248814,0.0331479705056521,0.918544309834555,-0.0767574422341274,0.812580772601527
"ACSL5","lightgreen","ACSL5","ACSL5",3,"N","ACSL5",0.0460817062305984,0.886916276702416,0.662491284401686,0.0188987253692267,0.600017780103601,0.0391555394971735
"ACSL6","coral1","ACSL6","ACSL6",2,"N","ACSL6",-0.0773170879991649,0.811235924148058,-0.437623289759498,0.154802655876633,-0.725961610968721,0.00751521095625823
"ACSS1","darkslateblue","ACSS1","ACSS1",2,"N","ACSS1",-0.0210651002432657,0.948190763763206,0.355545791597698,0.256708038913401,0.225376477450998,0.481249901325497
"ACSS2","lightgreen","ACSS2","ACSS2",2,"N","ACSS2",-0.137867145846181,0.669170286101171,0.139723225680563,0.664944523710544,0.346061144107877,0.270511654771107
"ACSS3","coral1","ACSS3","ACSS3",2,"N","ACSS3",0.527856795649592,0.0777437800973941,0.0542558943979902,0.867002307320587,-0.12721199667618,0.693596570836155
"ACTA1","blue2","ACTA1","ACTA1",3,"N","ACTA1",0.052906727400997,0.870284556115707,-0.0654038006327799,0.839959819159795,0.569556641572772,0.0532239638280087
"ACTA2","darkslateblue","ACTA2","ACTA2",3,"N","ACTA2",-0.543491121087584,0.067795725503762,0.360387150498141,0.249823823884241,0.389329480816449,0.21095718377556
"ACTB","lightgreen","ACTB","ACTB",3,"N","ACTB",-0.0284888947328409,0.929966424528551,-0.0810726244039258,0.802223512982294,-0.00235381214856659,0.994207458206649
"ACTC1","coral1","ACTC1","ACTC1",3,"N","ACTC1",-0.185395019622025,0.564027168317525,-0.226063078233018,0.479879138656952,0.0694582858343449,0.830162277638038
"ACTG1","lightgreen","ACTG1","ACTG1",2,"N","ACTG1",-0.110280107322752,0.732960449863018,0.309569212201284,0.327494326318876,0.642468075771811,0.0242622202911438
"ACTG2","lightgreen","ACTG2","ACTG2",3,"N","ACTG2",-0.495110619967055,0.101711558741085,-0.322021992064792,0.30736377356115,0.278369994764718,0.380971381329554
"ACTL6A","coral1","ACTL6A","ACTL6A",3,"N","ACTL6A",0.363152732286861,0.245940434316504,-0.0949046008340457,0.769227864994535,-0.120875316436227,0.708252710360579
"ACTL6B","lightgreen","ACTL6B","ACTL6B",3,"N","ACTL6B",0.191502190142428,0.5510218195179,0.159265162215739,0.621015085321778,0.502203191474241,0.0961491501587781
"ACTN1","darkgreen","ACTN4","ACTN4",2,"N","ACTN1/ACTN4",0.273870660795624,0.389034058007161,0.597916196552382,0.0400299755999235,0.392904058310197,0.206429085129444
"ACTN2","blue","ACTN2","ACTN2",3,"N","ACTN2",-0.340166643578883,0.279301032519213,-0.174945446789675,0.586562265220469,0.384705048195202,0.216903933852623
"ACTR10","pink4","ACTR10","ACTR10",3,"N","ACTR10",-0.247019901661307,0.438919211526278,-0.341709712208778,0.276984569421387,-0.721080464916385,0.00813462004423166
"ACTR1A","lightgreen","ACTR1A","ACTR1A",3,"N","ACTR1A",0.114933881174379,0.722077814523075,0.0181052433201096,0.95546359589943,0.292001952890694,0.357077798839496
"ACTR2","coral1","ACTR2","ACTR2",3,"N","ACTR2",0.299983569732286,0.3434662991605,0.154095939208987,0.632532226333787,-0.0087225148103627,0.97853661359138
"ACTR3","coral1","ACTR3","ACTR3",3,"N","ACTR3",0.303438737111067,0.337661758718148,-0.134543968357036,0.676758192002142,-0.12647797827699,0.695289464087075
"ACTR3B","pink4","ACTR3","ACTR3",3,"N","ACTR3B/ACTR3",0.163458607639677,0.611728885036568,-0.459105991352077,0.133257376584802,-0.742021514197246,0.00572419651313704
"ACTR5","darkgrey","ACTR5","ACTR5",3,"N","ACTR5",-0.075085296557195,0.816601754740171,-0.238702893273437,0.454968413331644,-0.335011074870067,0.287120501400253
"ACTR6","coral1","ACTR6","ACTR6",3,"N","ACTR6",0.447468009891022,0.144671301575172,-0.0256426376481906,0.936950364444031,-0.243713831404408,0.445265858370388
"ACTR8","pink4","ACTR8","ACTR8",3,"N","ACTR8",-0.158359699536565,0.623026932562977,-0.415412228751678,0.179286955319271,-0.536935602814442,0.0718533278526791
"ACVR1","plum2","ACVR1","ACVR1",2,"N","ACVR1",0.49907181771132,0.0985791389554768,0.252735103454452,0.428051760482019,-0.160312721017932,0.618690485051835
"ACVR1B","lightgreen","ACVR1B","ACVR1B",2,"N","ACVR1B",-0.0909815205863234,0.778552975666077,0.318308803050704,0.313292663459439,0.645885791807384,0.0232769019516459
"ACVR1C","brown4","ACVR1C","ACVR1C",2,"N","ACVR1C",0.155914067058351,0.628472688460474,0.0605019757499643,0.851832717198869,0.00871251230184673,0.978561221657895
"ACVR2A","lightgreen","ACVR2A","ACVR2A",3,"N","ACVR2A",-0.58968109817144,0.0435904104242728,0.0751962038303579,0.816334930992801,0.409656315905694,0.186003443309389
"ACVR2B","coral1","ACVR2B","ACVR2B",3,"N","ACVR2B",-0.205613441009271,0.521457477163964,-0.634633563640408,0.0266346215652001,-0.633979958757443,0.0268398408736493
"ACVRL1","darkgreen","ACVRL1","ACVRL1",3,"N","ACVRL1",-0.04172968600394,0.897543915034268,0.491086000840927,0.104961509761575,0.718281721516474,0.00850656417280436
