"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABTB1","blue","ABTB1","ABTB1",3,"N","ABTB1",0.377001751308712,0.227032352980557,0.380898842674295,0.221873643483094,0.119527044744528,0.711383078108644
"ABTB2","blue","ABTB2","ABTB2",3,"N","ABTB2",-0.207315786578836,0.517938053632432,-0.349021374810004,0.266158477141508,-0.300301309326417,0.342930287437869
"ACAA1","turquoise","ACAA1","ACAA1",3,"N","ACAA1",-0.430507825318009,0.162399757033059,-0.151137564234927,0.639157623206257,-0.0772586033746705,0.811376442903594
"ACAA2","greenyellow","ACAA2","ACAA2",3,"N","ACAA2",-0.0643414936529395,0.842530358103509,-0.208405582295264,0.515690452687109,-0.317220446943584,0.315042348416763
"ACACA","black","ACACA","ACACA",3,"N","ACACA",0.200534088861421,0.532019510632035,-0.427397719465439,0.165793164189869,-0.492852768878134,0.103526417413216
"ACACB","black","ACACB","ACACB",3,"N","ACACB",0.348140964492124,0.267448909619106,-0.140961887221977,0.66212940911397,-0.340475063792825,0.278837148367385
"ACAD10","blue","ACAD10","ACAD10",2,"N","ACAD10",0.0775360660981673,0.810709839348977,-0.0700614298294306,0.828706660917158,-0.560469902779661,0.0580270081635072
"ACAD11","darkolivegreen","ACAD11","ACAD11",3,"N","ACAD11",-0.226978808942751,0.478053720418901,0.212677034189536,0.506922257546694,-0.0881815044646275,0.785225085748422
"ACAD8","darkred","ACAD8","ACAD8",3,"N","ACAD8",0.456721691104196,0.135546466514213,-0.0456600607698263,0.887945213916769,-0.107890709200154,0.738565668798214
"ACAD9","turquoise","ACAD9","ACAD9",3,"N","ACAD9",-0.788459106710194,0.00231012332261968,-0.582993189697768,0.0466423795234874,-0.0537160984076937,0.868315292489731
"ACADL","turquoise","ACADL","ACADL",3,"N","ACADL",-0.0444284314998384,0.890951650733992,-0.303272963607141,0.337939034347402,0.123582602015041,0.701979576493301
"ACADM","blue","ACADM","ACADM",2,"N","ACADM",0.273515677060087,0.389673864764988,-0.0130052998950341,0.968001986417659,-0.528358681566378,0.077409821228104
"ACADS","blue","ACADS","ACADS",3,"N","ACADS",-0.0869414950057495,0.788184154637785,-0.505450268921638,0.093672184318846,-0.210998553985523,0.510359869852107
"ACADSB","turquoise","ACADSB","ACADSB",3,"N","ACADSB",0.259808638180483,0.414786250090943,-0.0222220552332514,0.945348902368833,-0.292386214362724,0.356416046991215
"ACAN","green","ACAN","ACAN",3,"N","ACAN",-0.311119984987541,0.324949141784646,-0.398772405650003,0.199124923266776,-0.326166601215495,0.300820373892846
"ACAP2","turquoise","ACAP2","ACAP2",2,"N","ACAP2",0.366340380770112,0.241508768398254,0.461286689062187,0.131185876728873,0.266425321547162,0.402565280693339
"ACAP3","blue","ACAP3","ACAP3",2,"N","ACAP3",-0.209395804683196,0.513651910330979,-0.753246076586719,0.00467834619228385,-0.593503858363275,0.0419108820770017
"ACAT1","turquoise","ACAT1","ACAT1",3,"N","ACAT1",0.229086902857578,0.473863611659292,-0.0255839598602999,0.937094388249697,-0.00201537824285699,0.995040306965557
"ACAT2","darkred","ACAT2","ACAT2",3,"N","ACAT2",0.183880660077635,0.56727111663057,-0.373859362317373,0.231243865613356,0.00794158937613096,0.980457888270726
"ACBD3","turquoise","ACBD3","ACBD3",3,"N","ACBD3",-0.0453821314075522,0.888623529104023,0.245343502060657,0.44213191060517,0.112908514344504,0.726808357424234
"ACBD4","paleturquoise","ACBD5","ACBD5",2,"N","ACBD4/ACBD5",-0.226456710499427,0.479094080571086,-0.298943221412066,0.345224460870522,-0.0546500617521052,0.866043740020904
"ACBD5","turquoise","ACBD5","ACBD5",3,"N","ACBD5",0.168122002245938,0.601463322560818,0.304954976269264,0.335131375536756,0.437816195913689,0.154599908634616
"ACBD6","darkorange","ACBD6","ACBD6",3,"N","ACBD6",-0.393161941815838,0.206104723041016,-0.133314678296987,0.679572113899155,0.220428615012969,0.49118071840024
"ACBD7","greenyellow","ACBD7","ACBD7",2,"N","ACBD7",0.261511582791387,0.41162346668767,0.167213366661657,0.603458374902323,0.0558005755839231,0.863246781430467
"ACCS","blue","ACCS","ACCS",2,"N","ACCS",-0.137589466629652,0.669803243849574,-0.0989725186393269,0.759588045978186,-0.114008809916863,0.724237357038161
"ACE","blue","ACE","ACE",3,"N","ACE",0.224101756913602,0.483799555276891,-0.210992379291324,0.510372534820251,-0.508485068995318,0.0913963012885627
"ACER2","turquoise","ACER2","ACER2",3,"N","ACER2",0.348646537709063,0.266707441431208,0.21852322932528,0.495029482005207,0.428684536803739,0.164383746705023
"ACER3","turquoise","ACER3","ACER3",2,"N","ACER3",0.137967197000298,0.668942272229732,0.300191461139701,0.34311554532153,0.405744795483895,0.19065558716958
"ACKR3","darkgreen","ACKR3","ACKR3",2,"N","ACKR3",-0.248658621570964,0.435789658694074,0.24047767261007,0.451520566809444,0.405250676608807,0.191248330517291
"ACLY","greenyellow","ACLY","ACLY",3,"N","ACLY",0.547007029349329,0.065685978543366,0.237396942141861,0.457513403133969,-0.199755306458259,0.53364691996006
"ACMSD","greenyellow","ACMSD","ACMSD",2,"N","ACMSD",0.240370940138217,0.451727563049599,0.341026336160387,0.278009096317677,0.13873760471308,0.667187394877604
"ACO1","greenyellow","ACO1","ACO1",3,"N","ACO1",0.421562489221733,0.172279918000082,0.169922799655667,0.597516808608746,0.116914543593717,0.717460310250229
"ACO2","blue","ACO2","ACO2",3,"N","ACO2",0.241646473282981,0.449256756952046,0.0545647308049142,0.866251240546928,-0.16609527358316,0.605916748689854
"ACOT11","blue","ACOT11","ACOT11",2,"N","ACOT11",0.0618928348995261,0.84846089004407,-0.156659945674661,0.626810002606156,-0.285843633695378,0.367771664127222
"ACOT12","turquoise","ACOT12","ACOT12",2,"N","ACOT12",-0.0142580892447875,0.964921242696211,0.474717062979379,0.118890032348521,0.781036531678799,0.00270816792580154
"ACOT13","blue","ACOT13","ACOT13",3,"N","ACOT13",0.346569229566773,0.26976159149499,0.322681923676655,0.306316634170467,0.117146141696213,0.716920950451111
"ACOT7","blue","ACOT7","ACOT7",1,"N","ACOT7",0.0859816814033145,0.790476352557439,-0.223436553798334,0.485132513099736,-0.394620401732597,0.204276146988013
"ACOT8","blue","ACOT8","ACOT8",3,"N","ACOT8",0.12656022202156,0.695099718646682,-0.0535954916707107,0.868608694914245,0.0908984170076441,0.778750806497632
"ACOT9","turquoise","ACOT9","ACOT9",3,"N","ACOT9",-0.110972849893149,0.731337589060562,0.0709329557404301,0.826604210635855,0.104257236786674,0.747111684199502
"ACOX1","black","ACOX1","ACOX1",3,"N","ACOX1",0.131501023250041,0.683730538010754,-0.507777203335839,0.0919237804255927,-0.735015494116279,0.00646065785324929
"ACOX2","blue","ACOX2","ACOX2",2,"N","ACOX2",0.172036197813964,0.592897897420841,-0.0745826949565999,0.817811151099036,-0.357725641652153,0.253594832750475
"ACOX3","greenyellow","ACOX3","ACOX3",2,"N","ACOX3",0.242610516738383,0.447393616829753,-0.210283813889507,0.511826796185454,-0.300673242535828,0.342303424726053
"ACP1","turquoise","ACP1","ACP1",3,"N","ACP1",0.141313306414563,0.661331465011963,0.308315627096012,0.329559675208276,0.3989076617163,0.198958470984308
"ACP2","darkred","ACP2","ACP2",3,"N","ACP2",0.578146213786528,0.0489463439682604,-0.0519267751190998,0.872669762059319,-0.285757091746631,0.367923124817194
"ACP5","white","ACP5","ACP5",3,"N","ACP5",0.61197541530248,0.0344370234099954,0.427080094842378,0.166142220500538,0.307924682199771,0.330205224471394
"ACP6","green","ACP6","ACP6",3,"N","ACP6",-0.0176552513186244,0.956569582534742,-0.369682428215183,0.236913520768353,-0.515943609465354,0.0859620922466681
"ACSBG1","blue","ACSBG1","ACSBG1",2,"N","ACSBG1",0.606204042657725,0.0366604794075602,0.552692778920208,0.062370952110735,-0.0258199238703275,0.936515228458425
"ACSBG2","darkolivegreen","ACSBG2","ACSBG2",3,"N","ACSBG2",0.609040360535529,0.0355553482861722,0.15390806593856,0.632952245554733,-0.247080798618303,0.438802719587678
"ACSF2","darkturquoise","ACSF2","ACSF2",3,"N","ACSF2",-0.256004637935482,0.42189458135566,-0.398242947231718,0.199777320669092,-0.0492484087817549,0.879193826154563
"ACSF3","blue","ACSF3","ACSF3",2,"N","ACSF3",0.385607937119782,0.21573500346298,0.207244476674231,0.518085271873986,-0.174614282007592,0.587282128396344
"ACSL1","turquoise","ACSL1","ACSL1",3,"N","ACSL1",-0.016753334850713,0.958786515308835,0.350784779946554,0.263584673609349,0.341529545938136,0.27725446712165
"ACSL3","turquoise","ACSL3","ACSL3",2,"N","ACSL3",-0.123661371561753,0.70179731046164,0.317655474009017,0.314342335474475,0.481428258506611,0.113040375772311
"ACSL4","turquoise","ACSL4","ACSL4",2,"N","ACSL4",0.0186840253610094,0.954041176433089,0.0229254668121974,0.943621376425389,0.0697728324603371,0.829403095111157
"ACSL6","turquoise","ACSL6","ACSL6",2,"N","ACSL6",0.157631192677459,0.624647321725833,0.208760696204176,0.514958984282604,0.555469005572741,0.060795239591846
"ACSS1","green","ACSS1","ACSS1",2,"N","ACSS1",-0.166482253028002,0.605065462774076,-0.562150097983689,0.0571169924781085,-0.343165015535433,0.274809972983007
"ACSS2","paleturquoise","ACSS2","ACSS2",2,"N","ACSS2",-0.143287317955141,0.656855239511031,-0.222311045184396,0.487391647354295,0.0205648486589359,0.949419719390287
"ACSS3","greenyellow","ACSS3","ACSS3",2,"N","ACSS3",0.253040155047638,0.427475437328013,0.0343093766924823,0.915699146876177,0.0329761278384847,0.918965357863292
"ACTA1","blue","ACTA1","ACTA1",3,"N","ACTA1",-0.228425150541049,0.475177098683767,-0.620607175903709,0.0312941157393111,-0.391515611643994,0.208180799443454
"ACTA2","turquoise","ACTA2","ACTA2",3,"N","ACTA2",-0.297214781188906,0.348156111339181,0.324984843266999,0.302678092789517,0.543920795041042,0.0675354236967187
"ACTB","blue","ACTB","ACTB",3,"N","ACTB",0.282648130369534,0.373385855941467,-0.399079532248101,0.198747082507964,-0.474124287115812,0.119416085812167
"ACTC1","blue","ACTC1","ACTC1",3,"N","ACTC1",-0.03278395472543,0.919436242076174,-0.21089763471871,0.510566883545708,-0.256566076385813,0.420841695652632
"ACTG1","black","ACTG1","ACTG1",2,"N","ACTG1",0.537235755684475,0.0716639898107068,-0.217803612993228,0.496486576440413,-0.403497014174278,0.193361199878303
"ACTG2","blue","ACTG2","ACTG2",3,"N","ACTG2",-0.161728736792973,0.615553349798617,-0.373077381737914,0.232299086062803,-0.415745999233804,0.178902197004809
"ACTL6A","turquoise","ACTL6A","ACTL6A",3,"N","ACTL6A",-0.14520437396448,0.652518050453667,-0.0761459464269476,0.814050750013955,0.332114834547121,0.291567074653912
"ACTL6B","darkorange","ACTL6B","ACTL6B",3,"N","ACTL6B",-0.0458727853122084,0.887426084395195,-0.164325970103126,0.609814623853846,-0.195279466194687,0.543040750419922
"ACTN1","blue","ACTN4","ACTN4",2,"N","ACTN1/ACTN4",0.389838422642547,0.210308830570003,0.548442404268267,0.0648378671511475,-0.00364678042229856,0.991025660438495
"ACTN2","darkolivegreen","ACTN2","ACTN2",3,"N","ACTN2",0.054508339101482,0.866388373341172,0.446829557503333,0.145315048177384,0.17369820699221,0.58927521718698
"ACTR10","blue","ACTR10","ACTR10",3,"N","ACTR10",-0.218640609654642,0.494791990188488,0.00351989096481346,0.991337911423005,-0.415770393333673,0.178874096622172
"ACTR1A","black","ACTR1A","ACTR1A",3,"N","ACTR1A",0.374051309218886,0.230985286510925,-0.216002772235293,0.500141358499704,-0.357102857376358,0.254482013671594
"ACTR2","turquoise","ACTR2","ACTR2",3,"N","ACTR2",-0.0470948916212052,0.884444468514954,0.101315552996053,0.754049845413087,0.332563523880332,0.290875675115492
"ACTR3","turquoise","ACTR3","ACTR3",3,"N","ACTR3",0.155476536071716,0.629448755372618,0.0942458786354574,0.770791713825118,0.305307014869079,0.334545346633434
"ACTR3B","midnightblue","ACTR3","ACTR3",3,"N","ACTR3B/ACTR3",-0.432177913269297,0.16059583906724,-0.0582243095101476,0.857359308309993,-0.182683061653177,0.569841827675011
"ACTR5","turquoise","ACTR5","ACTR5",3,"N","ACTR5",-0.0542087425853035,0.867116985861233,-0.057603768272554,0.858866036197531,0.381103288907302,0.2216049758451
"ACTR6","turquoise","ACTR6","ACTR6",3,"N","ACTR6",0.114520223230896,0.72304325358247,0.190640025011427,0.55285026956988,0.415932903349972,0.178686966222835
"ACTR8","greenyellow","ACTR8","ACTR8",3,"N","ACTR8",0.20518735221478,0.522339986630925,0.08145553032705,0.801305851427009,-0.425707489348317,0.167655989335375
"ACVR1","greenyellow","ACVR1","ACVR1",2,"N","ACVR1",0.273481523826001,0.389735449365417,0.189617967209447,0.555021047842819,0.186172675678273,0.562364257161394
"ACVR1B","blue","ACVR1B","ACVR1B",2,"N","ACVR1B",-0.267806093326943,0.400038141985187,-0.461695898307661,0.130799508072675,-0.449984926050298,0.142151397165819
"ACVR1C","greenyellow","ACVR1C","ACVR1C",2,"N","ACVR1C",0.571873175601605,0.0520455057336417,0.321921016534638,0.307524170799638,-0.033765123184062,0.917032324548903
"ACVR2A","blue","ACVR2A","ACVR2A",3,"N","ACVR2A",-0.185793426424877,0.563174981147479,-0.0726453044564444,0.822476432220042,-0.381520475930636,0.221057348069508
"ACVR2B","turquoise","ACVR2B","ACVR2B",3,"N","ACVR2B",-0.140393457546349,0.663420787259842,0.146582445237771,0.649406354192337,0.43999045346062,0.152326438874718
"ACVRL1","blue","ACVRL1","ACVRL1",3,"N","ACVRL1",-0.458529161446734,0.133808853160905,-0.356647799584502,0.255131406667008,-0.425716870258979,0.167645614255575
"ACYP1","blue","ACYP1","ACYP1",3,"N","ACYP1",-0.114405151805472,0.723311885533729,-0.248161789094515,0.436737342100776,-0.208759654299558,0.514961129748777
"ACYP2","saddlebrown","ACYP2","ACYP2",3,"N","ACYP2",-0.320100469880185,0.310424045547793,-0.0831969037911438,0.797135447755959,-0.120999840339935,0.707963803480459
"ADA","saddlebrown","ADA","ADA",3,"N","ADA",0.0734035502353435,0.820649922031147,0.318012881780341,0.313767865331297,-0.176748023199076,0.582649996484526
