"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ARMC8","darkgreen","ARMC8","ARMC8",3,"N","ARMC8",-0.406197329694798,0.118478310105585,-0.0515339715060332,0.849670123675938,0.217190077366657,0.419089079214888
"ARMC9","darkgreen","ARMC9","ARMC9",2,"N","ARMC9",-0.237943853022792,0.374856331536641,-0.135485003520302,0.616866427817177,-0.16552417474976,0.540115139455156
"ARMH1","floralwhite","ARMH1","ARMH1",2,"N","ARMH1",0.21524500401808,0.423368960622346,-0.0508264343174987,0.851712661020741,0.0416213162089602,0.87836241088088
"ARMH3","midnightblue","ARMH3","ARMH3",2,"N","ARMH3",-0.139666050353671,0.605933281524531,0.0912203518998304,0.736882552886903,0.100645152667068,0.710735800878709
"ARMH4","blue","ARMH4","ARMH4",2,"N","ARMH4",-0.192167348978228,0.475842656346388,-0.388708618525514,0.136761465696386,-0.000562116585405831,0.998351528282012
"ARMT1","brown4","ARMT1","ARMT1",2,"N","ARMT1",-0.311140588392897,0.240792341519191,-0.352852403099532,0.180075868626074,0.185589904946013,0.491353898857066
"ARNT","midnightblue","ARNT","ARNT",3,"N","ARNT",-0.385292466909249,0.140546023203147,0.0894329232290235,0.741872960886948,-0.26574639869468,0.319834535963988
"ARNT2","coral1","ARNT","ARNT",3,"N","ARNT2/ARNT",0.047924112400374,0.860100281414767,-0.194202352302033,0.47109247077648,-0.0206259005405087,0.939563563177699
"ARNTL","honeydew1","ARNTL","ARNTL",3,"N","ARNTL",0.155200116390489,0.566009292862409,0.20419563883989,0.448107409993469,-0.172670301489665,0.522506611257102
"ARNTL2","brown4","ARNTL2","ARNTL2",3,"N","ARNTL2",0.630232894888588,0.0088719519890793,0.178042810665571,0.509443603194559,0.259339206734034,0.332075572636192
"ARPC1A","brown","ARPC1A","ARPC1A",3,"N","ARPC1A",0.263989280409965,0.323165114159621,0.400565526663507,0.124168746210427,0.0104713078004518,0.969298395894464
"ARPC1B","steelblue","ARPC1B","ARPC1B",3,"N","ARPC1B",-0.242968481725569,0.36454860973296,0.163927388089401,0.544085394938012,-0.00220885880152851,0.993522325923916
"ARPC2","darkviolet","ARPC2","ARPC2",3,"N","ARPC2",0.287340619868245,0.280546320552143,0.0492478857344961,0.856272825576415,0.0949355818480629,0.726541497245111
"ARPC3","mediumorchid","ARPC3","ARPC3",3,"N","ARPC3",-0.153142753968206,0.571231829353996,-0.320896006656406,0.225574878614068,0.199440073775483,0.458974131052053
"ARPC4","brown","ARPC4","ARPC4",3,"N","ARPC4",0.203134605973745,0.450520605733455,0.159649966359133,0.554783785281598,-0.118929385485231,0.660885378668677
"ARPC5","brown","ARPC5","ARPC5",3,"N","ARPC5",-0.0772469607201991,0.776143694041834,-0.0418892145165237,0.877584950610895,-0.214975822259087,0.423963043251294
"ARPC5L","brown","ARPC5L","ARPC5L",3,"N","ARPC5L",0.545652479928809,0.0287925585323604,0.38812274912655,0.137405503501503,0.0180214632545815,0.947184258952418
"ARPP19","coral1","ARPP19","ARPP19",3,"N","ARPP19",-0.114783046864227,0.672082051146733,-0.4453215254492,0.0838816912219169,0.157113653155969,0.561170216652531
"ARPP21","midnightblue","ARPP21","ARPP21",2,"N","ARPP21",-0.281645283820899,0.290612105915753,-0.0399809687689596,0.883125065889575,-0.16827039061902,0.533317221430063
"ARRB1","brown","ARRB1","ARRB1",2,"N","ARRB1",-0.0292318678003757,0.914420440318855,0.179917467440607,0.504921530632424,-0.185626336476016,0.491267326272273
"ARRDC1","midnightblue","ARRDC1","ARRDC1",3,"N","ARRDC1",0.0883507057253582,0.744899161971714,0.348321195411567,0.186125557802465,0.112107177573434,0.67934253478864
"ARRDC2","steelblue","ARRDC2","ARRDC2",2,"N","ARRDC2",0.244236298322099,0.361972870773955,-0.0265596546146246,0.92222047278556,-0.180430379520313,0.503687560300271
"ARRDC3","coral1","ARRDC3","ARRDC3",2,"N","ARRDC3",-0.230547556618536,0.390316378435047,-0.531163969991404,0.0342432902931451,0.0603685766606383,0.824245426654101
"ARRDC4","darkgreen","ARRDC4","ARRDC4",2,"N","ARRDC4",-0.166318364385912,0.538145271480345,-0.0739990273027703,0.78534640095849,0.384590427736057,0.141332532865068
"ARSA","brown","ARSA","ARSA",2,"N","ARSA",0.387472761607521,0.138122450525105,0.299125754567369,0.260394888841962,-0.284579597675546,0.285399483877592
"ARSB","royalblue","ARSB","ARSB",3,"N","ARSB",0.266944989029633,0.317574118985641,-0.425870563506115,0.100027740172748,-0.214021401564191,0.426072929266377
"ARSG","midnightblue","ARSG","ARSG",3,"N","ARSG",-0.485719728482079,0.0564689468914303,-0.242104037673894,0.366310657658262,-0.216640597296176,0.420295841650236
"ARSJ","brown","ARSJ","ARSJ",2,"N","ARSJ",0.336424348304274,0.202638185619742,0.278686987481736,0.295924476921719,0.0519443341644446,0.848485887456052
"ARSK","black","ARSK","ARSK",3,"N","ARSK",0.098631837275046,0.716296988005105,0.38224611554582,0.143980647506926,0.223879331629579,0.404544217882569
"ARTN","brown","NRTN","NRTN",2,"N","ARTN/NRTN",0.347010270043308,0.187900351070016,0.163687563492915,0.54468280650531,-0.233542598763031,0.384015060617832
"ARV1","brown4","ARV1","ARV1",2,"N","ARV1",0.101533909893196,0.708285198809594,-0.0954190226847957,0.725199084128315,0.208535460710873,0.438305255656485
"ARVCF","blue2","ARVCF","ARVCF",3,"N","ARVCF",-0.203899453920943,0.448780391117224,0.133093683628839,0.623153836818104,0.0195356419313733,0.942753144566886
"ARX","black","ARX","ARX",2,"N","ARX",0.144929889630374,0.592279649887873,0.482595754431912,0.0583137514980379,0.123914979636747,0.647511299252971
"AS3MT","brown4","AS3MT","AS3MT",2,"N","AS3MT",0.132894424373901,0.623678852299652,0.0577846514167041,0.831665765927795,0.392148140954418,0.133022115676667
"ASAH1","black","ASAH1","ASAH1",3,"N","ASAH1",-0.245692394129647,0.359027151238069,-0.67903143258533,0.00382067834614396,-0.225829096359114,0.400355858634077
"ASAP1","darkseagreen4","ASAP1","ASAP1",2,"N","ASAP1",-0.271183957460259,0.309654739042531,0.293320064402266,0.270207799280479,0.276847991891667,0.299255741600727
"ASAP2","darkgreen","ASAP2","ASAP2",2,"N","ASAP2",-0.0829559017179965,0.760036081460062,0.166391988572021,0.537962820099203,-0.0129260259846201,0.962105578051921
"ASAP3","indianred4","ASAP3","ASAP3",2,"N","ASAP3",-0.335689075242294,0.20368879031003,-0.0855006170633938,0.752885505394371,-0.429146706290479,0.097165488419527
"ASB1","honeydew1","ASB1","ASB1",3,"N","ASB1",-0.510852576191575,0.0431575978998399,-0.286295138942249,0.282378114682278,-0.364583093899301,0.165021375911418
"ASB11","midnightblue","ASB11","ASB11",2,"N","ASB11",-0.0757664106444544,0.780335304817403,-0.0534476632727287,0.844150149492338,0.0361292852167302,0.894322703480188
"ASB12","honeydew1","ASB12","ASB12",3,"N","ASB12",-0.0919572979745176,0.73482789144282,0.106604767468595,0.694355034004085,-0.2872312657294,0.280737584320807
"ASB13","floralwhite","ASB13","ASB13",3,"N","ASB13",0.48113517392719,0.0591913381335225,-0.0723211780353839,0.790110965006297,0.117859001139086,0.663769483098044
"ASB14","magenta","ASB14","ASB14",2,"N","ASB14",0.0695316161946379,0.798047815941546,0.581967532820935,0.0180270833034676,0.0110372752985577,0.967639781573658
"ASB16","brown","ASB16","ASB16",3,"N","ASB16",0.117474977270393,0.664805300677136,0.0595985497731912,0.826455306247994,-0.449425448902938,0.0807300594152688
"ASB2","midnightblue","ASB2","ASB2",2,"N","ASB2",-0.0428705354543878,0.874737986911571,0.248857546102362,0.352670322322023,0.156583175601775,0.562509939740153
"ASB3","honeydew1","ASB3","ASB3",3,"N","ASB3",-0.136433961634606,0.614378235442606,0.261068963861108,0.328744706457118,-0.172538691523053,0.522828519740036
"ASB5","paleturquoise","ASB5","ASB5",2,"N","ASB5",-0.0403232913509047,0.882130836701056,-0.137358138510377,0.611958803050878,-0.0574462861789411,0.832638461073316
"ASB6","brown","ASB6","ASB6",3,"N","ASB6",0.0308738185436234,0.9096312687373,-0.171467267874627,0.525452504831888,-0.136685957289262,0.61371815687055
"ASB7","coral1","ASB7","ASB7",3,"N","ASB7",-0.26494454091994,0.321351957826151,-0.299608135546999,0.259589547166469,0.249349644153854,0.351687719737456
"ASB8","brown","ASB8","ASB8",3,"N","ASB8",0.0566109233482312,0.835040842320723,0.199937460771096,0.457831476907547,-0.115418971305965,0.67036054622771
"ASCC1","brown","ASCC1","ASCC1",2,"N","ASCC1",0.353056342243224,0.179806675283729,0.254663034352988,0.341176535477708,-0.0912564973960326,0.736781737411964
"ASCC2","blue","ASCC2","ASCC2",2,"N","ASCC2",0.0866517052714341,0.749657119555895,-0.294280353234717,0.268569376219718,-0.0138288269561225,0.959460850994048
"ASCC3","black","ASCC3","ASCC3",3,"N","ASCC3",-0.432642744842269,0.094175720199305,-0.020733153333776,0.939249837974788,-0.123911185615155,0.647521439177049
"ASCL1","brown","ASCL1","ASCL1",3,"N","ASCL1",0.197982414614154,0.462330988082291,0.218550304935487,0.416109562882831,-0.361735136764303,0.168596201115156
"ASCL2","black","ASCL2","ASCL2",2,"N","ASCL2",0.179166594147107,0.506730538685246,0.448705515400674,0.0812766673628477,-0.0157126332617579,0.953943605877756
"ASCL3","darkgreen","ASCL3","ASCL3",3,"N","ASCL3",-0.316227514718997,0.232779224149617,-0.274691375371888,0.30319053540546,-0.25403063077334,0.342418121153652
"ASDURF","magenta","ASNSD1","ASNSD1",2,"N","ASDURF/ASNSD1",0.00423166728142791,0.987590584233697,0.437302214808696,0.0902935132280806,0.0877315209139569,0.746632163669061
"ASF1A","brown4","ASF1A","ASF1A",3,"N","ASF1A",0.117953787685333,0.663513905515532,0.0452228542247378,0.86791946907667,0.358926509733688,0.172171811524573
"ASH1L","darkgreen","ASH1L","ASH1L",2,"N","ASH1L",-0.376300742428059,0.150847296143123,0.141385325702088,0.601459980517081,-0.0645790842528639,0.812184075453656
"ASH2L","midnightblue","ASH2L","ASH2L",3,"N","ASH2L",0.0282898726348439,0.917169267952328,0.0420882784193124,0.877007320642506,0.000336447638854059,0.999013328094979
"ASIC3","midnightblue","ASIC1","ASIC1",2,"N","ASIC3/ASIC1",-0.0340518684162553,0.900370086886627,0.172134928494722,0.523816658993483,-0.167888683786809,0.534259784938768
"ASIC4","blue","ASIC4","ASIC4",2,"N","ASIC4",0.0311570745185551,0.908805370397134,-0.0351118472381041,0.897283814819263,-0.208183049400388,0.439097119417105
"ASL","blue","ASL","ASL",3,"N","ASL",-0.0124042928004763,0.963634149566135,-0.18184226823485,0.500298140662765,-0.197065465121522,0.46444885376688
"ASMT","honeydew1","ASMT","ASMT",3,"N","ASMT",-0.280251722657344,0.293107455152841,-0.283072634331919,0.288069452228332,-0.281356175195117,0.291128745356796
"ASMTL","blue","ASMT","ASMT",3,"N","ASMTL/ASMT",0.21350432056326,0.427218279528866,-0.242904005234349,0.364679873424881,0.148406695821495,0.583330786351389
"ASNA1","lightcyan1","ASNA1","ASNA1",2,"N","ASNA1",0.241285821465882,0.367982812923969,-0.0922011287583773,0.734148443013366,-0.135748611997583,0.616174846126711
"ASNS","midnightblue","ASNS","ASNS",3,"N","ASNS",-0.399277132034941,0.125496677470152,-0.284747065748229,0.285103691967484,0.0494414627829646,0.855713381447274
"ASNSD1","brown4","ASNSD1","ASNSD1",3,"N","ASNSD1",-0.163758692066202,0.544505592523753,0.0532981296726689,0.844581232205311,0.406292585216136,0.118383652553131
"ASPA","darkturquoise","ASPA","ASPA",2,"N","ASPA",0.16667578258109,0.53725979565643,-0.289905283416364,0.276083186810037,0.227258652934783,0.397299747555844
"ASPDH","brown4","ASPDH","ASPDH",3,"N","ASPDH",-0.200357668926573,0.45686723290343,-0.252980852478645,0.344484784229391,-0.0984274732384909,0.716862236245094
"ASPG","blue","ASPG","ASPG",2,"N","ASPG",-0.304643291442226,0.25127480099039,-0.0618263212555494,0.820065283967064,0.133550775099396,0.621950118572089
"ASPH","blue","ASPH","ASPH",2,"N","ASPH",-0.266770839697756,0.317901967744587,-0.222838532837835,0.40678948249498,0.185438602366619,0.491713518424809
"ASPHD2","brown","ASPHD2","ASPHD2",3,"N","ASPHD2",-0.011997349196583,0.964826493765119,0.0904753834800254,0.738961280662937,-0.215457445837321,0.422900408394734
"ASPM","coral2","ASPM","ASPM",2,"N","ASPM",-0.126338989983969,0.64104481644367,0.00472026429489002,0.986157888635395,-0.163759624355824,0.544503269930591
"ASPSCR1","darkturquoise","ASPSCR1","ASPSCR1",2,"N","ASPSCR1",-0.161622465806099,0.549838974281545,-0.301627200689169,0.256235327222302,-0.0971553401835652,0.720383903422564
"ASRGL1","blue","ASRGL1","ASRGL1",2,"N","ASRGL1",-0.169671829670552,0.529863011878405,-0.217866295559577,0.417606463728716,0.146822308163653,0.587401859187899
"ASS1","coral2","ASS1","ASS1",3,"N","ASS1",0.0687259103465608,0.800343697637914,-0.0560676142489187,0.836604055250075,-0.394106166689043,0.13092508219054
"ASTE1","midnightblue","ASTE1","ASTE1",2,"N","ASTE1",-0.123972894861633,0.647356521900707,-0.158674574667649,0.55723608098225,-0.325056556791608,0.219274850645704
"ASTN1","midnightblue","ASTN1","ASTN1",2,"N","ASTN1",-0.18216047983376,0.499535719926416,0.083028419239916,0.759832054058963,-0.00926657721666449,0.972829342844391
"ASTN2","magenta","ASTN2","ASTN2",3,"N","ASTN2",-0.113096964331881,0.676653809225762,0.259691691495865,0.331395253448495,-0.191143628024418,0.478241047926916
"ASXL1","darkgreen","ASXL1","ASXL1",2,"N","ASXL1",-0.349441018049199,0.184618227077128,-0.0578198633388405,0.831564555700224,-0.0402853520858972,0.882241018012908
"ASXL2","darkturquoise","ASXL2","ASXL2",3,"N","ASXL2",-0.627881278943409,0.00920776157414931,-0.0623784606667735,0.818483180250103,0.05147715011482,0.849834124267502
"ASXL3","darkturquoise","ASXL3","ASXL3",2,"N","ASXL3",-0.364411959596576,0.165234745459091,-0.269214304509209,0.313319975672958,-0.231608085420521,0.388078764790297
"ASZ1","darkslateblue","ASZ1","ASZ1",3,"N","ASZ1",-0.0709227608593739,0.794087368981177,-0.562532750910939,0.0233063753716448,-0.246069528318731,0.358266387162632
"ATAD1","floralwhite","ATAD1","ATAD1",2,"N","ATAD1",0.190826982850329,0.478984075813746,0.0521470496684625,0.847900997216913,0.334332437499677,0.205636461778522
"ATAD2","blue","ATAD2","ATAD2",2,"N","ATAD2",0.103408457057368,0.703125255324919,-0.0199589039779454,0.941514780519692,0.211373256818778,0.431955418363004
"ATAD2B","coral1","ATAD2B","ATAD2B",2,"N","ATAD2B",-0.405671295434586,0.119001990686611,-0.439324582885023,0.0886445816569937,0.0971470732937756,0.720406806116299
"ATAD5","brown4","ATAD5","ATAD5",3,"N","ATAD5",-0.173902307039063,0.519497608354445,-0.402890090329259,0.121797519107807,0.28932376965771,0.277091369635009
"ATAT1","brown","ATAT1","ATAT1",2,"N","ATAT1",-0.203748646958072,0.449123245090569,-0.263912713634292,0.323310699460191,-0.234087069973454,0.382875512604926
"ATCAY","blue","ATCAY","ATCAY",2,"N","ATCAY",-0.106390699359983,0.694941286171861,-0.244620363817254,0.361194594153092,0.0448266506541336,0.869067321039169
"ATE1","floralwhite","ATE1","ATE1",3,"N","ATE1",-0.135396351937516,0.617099074760075,-0.528250716658218,0.0354276956192513,0.0560619344322504,0.83662040029783
"ATF1","royalblue","ATF1","ATF1",2,"N","ATF1",-0.0731479659111487,0.78776226577981,-0.110314743960167,0.68422084122258,-0.15771467401512,0.559653995526889
"ATF2","brown4","ATF2","ATF2",3,"N","ATF2",0.0112349097141406,0.967060626623007,-0.393546409354999,0.131522240847358,0.172239687774269,0.523560197333389
"ATF3","bisque4","ATF3","ATF3",2,"N","ATF3",-0.103478770974981,0.702931941375418,-0.356658530311003,0.175095611875063,0.164490603623303,0.542683544092874
"ATF4","floralwhite","ATF4","ATF4",3,"N","ATF4",0.225788033023497,0.400443828855219,-0.27655904696824,0.299781164365955,0.0184989207927501,0.945786857845671
"ATF6","brown","ATF6","ATF6",2,"N","ATF6",0.411122603064337,0.113652693729014,0.189423987881246,0.482283013710136,0.240659893656433,0.369264839779521
"ATF7","magenta","ATF7","ATF7",2,"N","ATF7",-0.291823872613935,0.272772664778144,0.11549973022395,0.670142034308481,-0.210249095307415,0.434465154233366
"ATF7IP","darkturquoise","ATF7IP","ATF7IP",3,"N","ATF7IP",-0.374051383768578,0.153501966984515,-0.195079441159575,0.4690523279866,0.0710349485829047,0.793768186034277
"ATG10","brown4",NA,NA,NA,NA,"ATG10",0.0648440019870462,0.811426490022378,-0.390478246614038,0.134828697750292,-0.0672200895843229,0.804638674078681
"ATG101","brown","ATG101","ATG101",2,"N","ATG101",0.308753492191359,0.244611277241419,0.190305819025702,0.480208237263724,-0.261068173283547,0.328746224405166
"ATG12","lightcyan1","ATG12","ATG12",2,"N","ATG12",-0.226620572200685,0.398662291802594,-0.316903121812283,0.23172778018004,-0.109963298626819,0.685178719490762
"ATG13","coral1","ATG13","ATG13",2,"N","ATG13",0.0310459270552254,0.909129436153005,-0.106621259288584,0.694309875834288,0.38419733511016,0.141774231334675
"ATG14","darkturquoise","ATG14","ATG14",3,"N","ATG14",-0.223045564900334,0.406342337166261,-0.106303011340704,0.695181477540296,0.0484396962881868,0.858609210336885
"ATG16L1","brown4","ATG16L1","ATG16L1",2,"N","ATG16L1",0.223204443550871,0.405999369763997,0.0154957518943747,0.954578707249079,0.320266257823681,0.226538350193396
"ATG2B","darkturquoise","ATG2B","ATG2B",3,"N","ATG2B",-0.308126299040269,0.24562089955671,-0.133100968623836,0.62313464527143,0.173392740501165,0.520741190145709
"ATG3","floralwhite","ATG3","ATG3",3,"N","ATG3",0.454919327219349,0.076645738081112,-0.112431924397983,0.678459968658668,0.181465560145174,0.501201424305021
"ATG4A","blue","ATG4A","ATG4A",3,"N","ATG4A",-0.214790293135758,0.424372756882316,-0.190373313446199,0.480049614334321,-0.0721093961836587,0.790712858087471
"ATG4B","steelblue","ATG4B","ATG4B",3,"N","ATG4B",-0.111841490196204,0.680064885278124,0.133755791446003,0.621410513824402,0.0398262529054995,0.883574470735599
"ATG4C","blue","ATG4C","ATG4C",2,"N","ATG4C",0.181820537229983,0.500350227162913,-0.496701054421775,0.0503249877653208,-0.193450963432667,0.472843681018021
"ATG4D","brown","ATG4D","ATG4D",2,"N","ATG4D",0.235740393154691,0.379426498007097,0.213439963299588,0.427360944208698,-0.259185532638045,0.332372424542272
"ATG5","darkturquoise","ATG5","ATG5",3,"N","ATG5",-0.209891476367675,0.435265117702249,-0.304520288901286,0.251475929522451,0.13715645530022,0.612486476539242
"ATG7","coral1","ATG7","ATG7",3,"N","ATG7",-0.0527621364961409,0.846126758249477,0.127872917711289,0.636965217314482,0.428759768973876,0.0975004802247711
"ATG9A","midnightblue","ATG9A","ATG9A",3,"N","ATG9A",-0.0481151191905728,0.859547836931345,-0.24724383414914,0.355903323948496,-0.279235009285554,0.294936038659531
"ATG9B","magenta","ATG9A","ATG9A",2,"N","ATG9B/ATG9A",-0.356665852076149,0.175086120350982,-0.106624023125817,0.694302307944503,-0.233225414375118,0.38467975850244
"ATIC","floralwhite","ATIC","ATIC",3,"N","ATIC",0.505872275517103,0.0455866320510291,0.0222004164804579,0.93495880506047,0.201146933124059,0.455058865668259
"ATL1","brown","ATL1","ATL1",2,"N","ATL1",0.206807700793809,0.442194478945945,0.272947667632933,0.306394175761793,-0.208722145764474,0.437886072334217
"ATL2","coral1","ATL2","ATL2",2,"N","ATL2",-0.482777856146198,0.058205012006043,-0.251093230211354,0.348218607966677,0.272181723822375,0.307807682004569
"ATM","brown4","ATM","ATM",3,"N","ATM",-0.0780675114769645,0.773823102774064,0.247610111827962,0.355168051160265,0.354369252431843,0.178080030011493
"ATMIN","darkturquoise","ATMIN","ATMIN",2,"N","ATMIN",-0.10261944964869,0.705295638913606,-0.149484917281124,0.580567004826485,0.205009693928755,0.446260367903829
"ATN1","magenta","ATN1","ATN1",2,"N","ATN1",-0.398870165716033,0.125918165101377,0.0478475743064653,0.860321667841883,-0.383348988482906,0.142730680560015
"ATOH7","coral1","ATOH7","ATOH7",3,"N","ATOH7",-0.4465382961782,0.0829382031589096,0.0306631011985525,0.910245720237229,0.204188037665459,0.448124674751017
"ATOH8","blue","ATOH8","ATOH8",3,"N","ATOH8",0.180199033738538,0.504243959788948,-0.0723149616565172,0.790128630638375,0.169900047050892,0.529301468937773
"ATOX1","brown","ATOX1","ATOX1",3,"N","ATOX1",-0.0850765018163542,0.754075966580346,0.0668264703387889,0.805762243419795,-0.216965657618146,0.419581728721813
"ATP10A","indianred4","ATP10A","ATP10A",3,"N","ATP10A",-0.438535520464899,0.0892853589483198,-0.64284935615724,0.00723202798712824,-0.0831699484344513,0.759433905696537
"ATP10B","midnightblue","ATP10B","ATP10B",2,"N","ATP10B",-0.346058122007361,0.189196340471798,-0.247977593637883,0.354431217373678,-0.189134994922452,0.482963897758901
"ATP10D","darkturquoise","ATP10D","ATP10D",2,"N","ATP10D",-0.567920763718722,0.0217368850217566,-0.17831057754151,0.508796541783106,0.220921108212395,0.41094307890846
"ATP11A","coral1","ATP11A","ATP11A",2,"N","ATP11A",-0.226995780574602,0.397860777326242,-0.533003316003071,0.0335110964861657,0.0930234324206888,0.731858412267052
"ATP11B","darkgreen","ATP11B","ATP11B",2,"N","ATP11B",-0.357757426020001,0.173674876211503,0.0769407432273523,0.77701016072661,0.0479663140092273,0.859978217442702
"ATP11C","darkgreen","ATP11C","ATP11C",2,"N","ATP11C",-0.246125851961723,0.358152847107222,-0.0259991766315686,0.923857340868606,0.00106419497799424,0.996879130585524
"ATP12A","midnightblue","ATP12A","ATP12A",2,"N","ATP12A",-0.169508162086897,0.530265891542846,0.00896085133669144,0.973725473048628,-0.25655504283484,0.337477305333996
"ATP13A1","brown","ATP13A1","ATP13A1",2,"N","ATP13A1",-0.122108051802649,0.652347052992847,-0.0737647307778505,0.786011304409931,-0.177676008814176,0.510330604281388
"ATP13A2","brown","ATP13A2","ATP13A2",3,"N","ATP13A2",-0.128982804452414,0.634019462144129,0.38128616665101,0.145074673527646,-0.135445558684466,0.616969938057675
"ATP13A3","coral1","ATP13A3","ATP13A3",2,"N","ATP13A3",-0.0917817155618215,0.735317276109668,-0.264365238628043,0.322450811897097,0.336437235112111,0.202619803443773
"ATP1A1","coral1","ATP1A1","ATP1A1",3,"N","ATP1A1",0.102408419212636,0.705876498648657,0.345948143373955,0.189346410556494,0.420814076629159,0.104561692211745
"ATP1B1","floralwhite","ATP1B1","ATP1B1",3,"N","ATP1B1",-0.0110575946303798,0.967580236374019,-0.469126071620977,0.0667794491595792,0.0911605876319285,0.737049253654721
"ATP1B3","coral1","ATP1B3","ATP1B3",3,"N","ATP1B3",-0.179550797662776,0.505804535669663,-0.431382774161972,0.0952455856600147,-0.0872314882515574,0.748032508618708
"ATP1B4","blue","ATP1B4","ATP1B4",3,"N","ATP1B4",-0.0598663806709142,0.825686526170368,-0.271915508835586,0.308299862486969,0.190491136638272,0.479772771375431
"ATP23","floralwhite","ATP23","ATP23",3,"N","ATP23",0.0257846481372788,0.924483944462427,-0.219991606055091,0.412964616445683,0.255321374335366,0.339886752478674
"ATP2A2","indianred4","ATP2A2","ATP2A2",2,"N","ATP2A2",-0.221953955278324,0.408702915876059,-0.0997053752644933,0.713329974402052,-0.158261942300903,0.558274915761854
"ATP2A3","midnightblue","ATP2A3","ATP2A3",3,"N","ATP2A3",0.0286413376143907,0.916143556694418,0.335697150426454,0.203677232901608,0.0836986477801751,0.757947076154068
"ATP2B1","midnightblue","ATP2B1","ATP2B1",3,"N","ATP2B1",-0.373682872324887,0.153939865829503,-0.0487487057160441,0.857715767934352,-0.08958133629409,0.741458229158972
"ATP2B2","coral1","ATP2B2","ATP2B2",3,"N","ATP2B2",0.00921198995739861,0.972989344403818,-0.0227271209228258,0.933418853569576,-0.0740933848426876,0.785078665638192
"ATP2B4","midnightblue","ATP2B4","ATP2B4",1,"N","ATP2B4",-0.309050050355839,0.244134795488816,-0.17346956423652,0.520553616993818,-0.368553958686593,0.160122132964021
"ATP2C1","coral1","ATP2C1","ATP2C1",2,"N","ATP2C1",-0.340370541052058,0.197059544473943,-0.0794517758735452,0.769912354100285,0.184460213392499,0.494042001253725
"ATP5F1A","lightcyan1","ATP5F1A","ATP5F1A",2,"N","ATP5F1A",0.533841149291508,0.0331815411112929,0.0962938460820261,0.722771792484959,0.0102028299663629,0.970085233922674
"ATP5F1B","brown","ATP5F1B","ATP5F1B",2,"N","ATP5F1B",0.510293266642446,0.0434254444005692,0.081910130264439,0.762979993220676,-0.30925986690659,0.243798031753528
"ATP5F1C","paleturquoise","ATP5F1C","ATP5F1C",2,"N","ATP5F1C",0.290415274142551,0.275200835697102,0.0695515667046966,0.797990985996646,-0.0640335474305803,0.813744638818661
"ATP5F1D","brown","ATP5F1D","ATP5F1D",2,"N","ATP5F1D",0.330998864602499,0.210473216852923,0.16433505702561,0.543070541769493,-0.205161050140819,0.445917374755099
"ATP5F1E","brown","ATP5F1E","ATP5F1E",1,"N","ATP5F1E",0.564749066995096,0.0226505637553514,0.256977355919254,0.33665474158677,-0.120500479558246,0.656660230629152
"ATP5IF1","brown","ATP5IF1","ATP5IF1",1,"N","ATP5IF1",0.0487823771117819,0.857618423214971,0.259636953067238,0.331500849760232,-0.164710474799439,0.542136716108173
"ATP5MC1","brown","ATP5MC1","ATP5MC1",2,"N","ATP5MC1",0.45633457012812,0.075618272027573,0.379157611013419,0.147520648695832,-0.0717018456750926,0.791871445817796
"ATP5MC3","brown","ATP5MC3","ATP5MC3",1,"N","ATP5MC3",0.351703182137056,0.181597772669293,0.0146048623222307,0.957187795538107,-0.129030056048004,0.633894165327022
"ATP5MD","paleturquoise","ATP5MD","ATP5MD",2,"N","ATP5MD",0.341767272080026,0.195109184048569,0.0851004047869397,0.754008858818145,-0.0104320060185243,0.969413577454064
"ATP5ME","brown","ATP5ME","ATP5ME",1,"N","ATP5ME",0.435371344061529,0.0918881647969072,0.386085129695787,0.139661582319777,-0.0172677412251032,0.949390510749507
"ATP5MF","brown","ATP5MF","ATP5MF",2,"N","ATP5MF",0.419337782647181,0.105912287059143,0.140232235280199,0.604458691546028,0.0190160137246813,0.944273620892783
"ATP5MG","brown","ATP5MG","ATP5MG",2,"N","ATP5MG",0.274594227031374,0.303368499873267,0.336457048270469,0.202591543392148,-0.212687726582582,0.429030299520016
"ATP5MPL","paleturquoise","ATP5MPL","ATP5MPL",1,"N","ATP5MPL",0.143720036292321,0.595406717366621,-0.182070911013374,0.499750267385401,-0.0112808014695177,0.966926145981848
"ATP5PB","brown","ATP5PB","ATP5PB",2,"N","ATP5PB",0.255931522895355,0.338693865568725,0.167925808722711,0.534168078116315,-0.117613398077977,0.664431876198644
"ATP5PD","brown","ATP5PD","ATP5PD",2,"N","ATP5PD",0.513156091696225,0.0420675024975795,0.243369984000335,0.363731806279743,-0.157772265171985,0.559508800567659
"ATP5PF","brown","ATP5PF","ATP5PF",2,"N","ATP5PF",0.461334116533656,0.0720683838192034,0.40755870930529,0.117130471561532,-0.0504187048954867,0.852890107476172
"ATP5PO","brown","ATP5PO","ATP5PO",2,"N","ATP5PO",0.470482684751311,0.0658884313710886,0.25297077398893,0.344504659586433,-0.198981017321865,0.460029985734682
"ATP6AP1","brown4","ATP6AP1","ATP6AP1",3,"N","ATP6AP1",-0.312329606119853,0.238904114069542,-0.636058194966621,0.00808171784064278,-0.27746336656131,0.298138552605402
