"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","MM.black","MM.blue","MM.brown","MM.cyan","MM.green","MM.grey60","MM.midnightblue","MM.pink","MM.salmon","MM.turquoise"
"MIB1","turquoise","MIB1","MIB1",2,"N","MIB1",0.132162273424192,0.209481381341571,0.391385727258478,0.353918229520481,0.488263906614314,0.586961380551504,0.762827770956186,0.00300130662848739,0.0962829636305069,0.0348485487581527
"MIB2","black","MIB2","MIB2",3,"N","MIB2",0.000656188224943287,0.536023977732742,0.146233576206021,0.315407699189048,0.049794137357786,0.332096824145297,0.731498557520884,0.101747977610755,0.787411008209492,0.160014960826332
"MICAL1","blue","MICAL1","MICAL1",2,"N","MICAL1",0.662813348279435,0.132349932582185,0.078879925012298,0.130926092638818,0.202589135692016,0.842700763323407,0.6337413733785,0.0477792574404994,0.0935639584207967,0.0480906269237716
"MICAL2","turquoise","MICAL2","MICAL2",2,"N","MICAL2",0.803197952563838,0.0660748968811252,0.39786025888814,0.583097148403131,0.068532236796378,0.0269029719608774,0.383199224306564,0.0908623138054352,0.00323120613569787,0.0893930323129964
"MICAL3","turquoise","MICAL3","MICAL3",2,"N","MICAL3",0.376634832044795,0.0558794610194896,0.0147257205271652,0.298366759365911,0.651185119477464,0.977086585293546,0.829987561084211,0.352867215968173,0.293483461977588,0.00611346141029807
"MICALL1","brown","MICALL1","MICALL1",3,"N","MICALL1",0.631129896571367,0.220272168259305,0.000214228916358032,0.859233906510707,0.0732976339150837,0.305417753566729,0.594464984236939,0.0935761455943293,0.363677519574243,0.0563083812033661
"MICALL2","green","MICALL2","MICALL2",2,"N","MICALL2",0.383480448220929,0.214855197073753,0.765198706340057,0.51106141322308,0.0835744401789738,0.253310838512101,0.484242703545863,0.530132325318461,0.103467387418205,0.444488331062872
"MICOS10","green","MICOS10","MICOS10",2,"N","MICOS10",0.114802370057626,0.423829830721041,0.93455736713008,0.62104620235131,0.171512570041572,0.558638551347182,0.236360593808049,0.836140261433622,0.275083977394904,0.97919761035141
"MICOS13","midnightblue","MICOS13","MICOS13",2,"N","MICOS13",0.23988645211248,0.00023556191726733,0.454634630158844,0.299650552204274,0.00159728834360601,0.00132463569007656,0.000145831007329815,0.122550781864676,0.187704621731151,0.0031465657686924
"MICU1","blue","MICU1","MICU1",2,"N","MICU1",0.921152136821212,0.0344482999114445,0.720513732872152,0.0731677847626971,0.262997135564385,0.0446934388502783,0.875032500139287,0.514831313945589,0.0813018713363653,0.0763606471387503
"MICU2","turquoise","MICU2","MICU2",3,"N","MICU2",0.903414134505023,0.000832555068244766,0.498981288329227,0.510101740413256,0.0750857081863287,0.0244421849663021,0.124415424690626,0.884639904009802,0.40083691490327,0.0155014436820455
"MICU3","grey60","MICU3","MICU3",3,"N","MICU3",0.454336464736075,0.00795032974908272,0.034919922016115,0.623440451579571,0.00176411883419974,2.21517850128791e-05,0.000444936214275762,0.531098545775433,0.899734571352273,0.0494210286629802
"MID1","brown","MID1","MID1",3,"N","MID1",0.958794087388273,0.288779321491668,0.066112163475773,0.765595901406344,0.191592566163637,0.184014316424264,0.403995355307298,0.449237659463194,0.21555677455491,0.926025631805515
"MID1IP1","midnightblue","MID1IP1","MID1IP1",3,"N","MID1IP1",0.638165480141649,0.0229392895327558,0.416231540688931,0.237761109955859,0.0433692591357352,0.00452538080978496,4.59780555060314e-05,0.0399536220890049,0.171386577707027,0.0103290294530906
"MIDN","midnightblue","MIDN","MIDN",3,"N","MIDN",0.573336068272127,0.00872558706834544,0.510184056895765,0.616102602976511,0.537857076436467,0.251192480606826,0.00260145237987915,0.115419507472207,0.995022082524789,0.00154513154752894
"MIEF1","midnightblue","MIEF1","MIEF1",3,"N","MIEF1",0.508321379127141,0.312913103324383,0.00524199061235758,0.432747332988808,0.0131606448523384,0.0213167255393047,0.0163528309011008,0.891775371543771,0.621918012593853,0.779780345795847
"MIEF2","blue","MIEF2","MIEF2",3,"N","MIEF2",0.645412787269288,0.0153870300647015,0.250145865649593,0.889219920181018,0.976637120814335,0.633264582092827,0.420578355140772,0.369890429904094,0.573696033590492,0.0107464612558101
"MIER1","turquoise","MIER1","MIER1",3,"N","MIER1",0.630869508054664,0.0944553679312303,0.153756324016175,0.45580595818231,0.43175223581805,0.437137672860355,0.348783135382383,0.00159700967803902,0.0959361981537962,0.00964803176528483
"MIER2","black","MIER2","MIER2",2,"N","MIER2",0.0339798165173599,0.426648832801082,0.95424301857931,0.766296975009382,0.440802192589594,0.772996160743354,0.156926541783583,0.376786067074401,0.655039066615732,0.438095638160357
"MIER3","turquoise","MIER3","MIER3",2,"N","MIER3",0.966362871229042,1.21466314468806e-05,0.802851680533772,0.210034330098413,0.126210818138229,0.00860498857438159,0.000821483128338346,0.032093665456998,0.284077120580476,2.40608617143531e-06
"MIF4GD","midnightblue","MIF4GD","MIF4GD",2,"N","MIF4GD",0.428253973571811,0.27842534884056,0.54344241215764,0.433640382213627,0.379720783806993,0.0969325290877408,0.0471856017173608,0.290765911293503,0.796089438319573,0.107865789414727
"MIGA1","turquoise","MIGA1","MIGA1",2,"N","MIGA1",0.546999658826153,7.01669399168671e-06,0.845545673819922,0.815309359461854,0.0758565053746707,0.0123455721501483,0.00230144710042996,0.264931177760395,0.599043602343247,0.000137569093691961
"MIGA2","brown","MIGA2","MIGA2",2,"N","MIGA2",0.165197917814645,0.938676565274313,5.67800418283332e-06,0.259233936959436,0.0193849265090983,0.0118011343766432,0.960928161831426,0.458555731176731,0.891879772790178,0.202910708757821
"MIIP","grey60","MIIP","MIIP",3,"N","MIIP",0.681800946388084,0.284423786130751,0.314219301759284,0.599699173361016,0.0609962446187893,0.12680532541455,0.161674126266457,0.873327258160194,0.288142721756894,0.420449563435685
"MILR1","midnightblue","MILR1","MILR1",1,"N","MILR1",0.642590191297186,0.550875801736264,0.456477195665704,0.974844415687844,0.294839880345152,0.155931112949845,0.0270415514746737,0.526670946200073,0.924565359786895,0.398517213309655
"MINAR1","grey60","MINAR1","MINAR1",2,"N","MINAR1",0.717349649877022,0.0440634276131019,0.18932761315285,0.889963729645154,0.00678532770566963,0.00230822863512262,0.036823331036162,0.401353514794314,0.939065048330225,0.0752240803688416
"MINDY1","blue","MINDY1","MINDY1",2,"N","MINDY1",0.283197410207844,0.00640107777843129,0.267115377288003,0.3610808794334,0.0477237520125024,0.0119870517576354,0.0796440422178835,0.442104416345324,0.087179079059903,0.0591348979749273
"MINDY2","turquoise","MINDY2","MINDY2",2,"N","MINDY2",0.442925235726409,0.000261308500024912,0.692542114733535,0.91974515412252,0.0799405936369203,0.00172552284606854,0.198028785823118,0.0394670774174636,0.025694791771861,0.0029965800625827
"MINDY3","turquoise","MINDY3","MINDY3",2,"N","MINDY3",0.288252177850813,0.00347519576803906,0.657202883598109,0.0840002457233047,0.784712865904739,0.0994721742421358,0.080643947774857,0.0024753352883847,0.0145414972523238,0.00017255145852615
"MINDY4","green","MINDY4","MINDY4",2,"N","MINDY4",0.0737467769537533,0.262153703635865,0.114564221819764,0.513045848851824,0.0252833538202247,0.0115585606667568,0.0545127324424504,0.857616244577061,0.836674862958528,0.643887027379306
"MINDY4B","turquoise","MINDY4B","MINDY4B",2,"N","MINDY4B",0.441693612011434,0.930400833381908,0.247490844155576,0.156382806088896,0.766157160513235,0.694701148819574,0.141750700642173,0.707726649944784,0.472861543868103,0.655402464746669
"MINPP1","blue","MINPP1","MINPP1",3,"N","MINPP1",0.13990688781448,0.171099146896172,0.757386025629731,0.550513727064436,0.206451322783702,0.323678795384295,0.612894784270137,0.792980509986712,0.979714117156862,0.548446515100705
"MIOS","turquoise","MIOS","MIOS",2,"N","MIOS",0.253147698130535,0.095283250869327,0.510816692291582,0.751041173973421,0.93305479936115,0.566881140527229,0.52874898573755,0.280375723879778,0.472264102213947,0.0733881721193134
"MIOX","brown","MIOX","MIOX",2,"N","MIOX",0.894984702985379,0.52703443205867,1.69978869042922e-05,0.819712221399894,0.0822343269505533,0.144732410150886,0.440483326502317,0.746689046434708,0.878360078324268,0.164527215610019
"MIPEP","turquoise","MIPEP","MIPEP",3,"N","MIPEP",0.542563074507749,0.235456712021079,0.535851653326482,0.239992788531486,0.0487432188915516,0.1130293848309,0.0499741971176927,0.977398754695778,0.744615832711768,0.260916391546177
"MIPOL1","turquoise","MIPOL1","MIPOL1",2,"N","MIPOL1",0.0599518558732984,0.0321895175347132,0.799154171024634,0.900669859142458,0.0402358798832639,0.0121140714305859,0.0200191136913874,0.337432851901601,0.446737297712801,0.0539371363989696
"MIS12","blue","MIS12","MIS12",3,"N","MIS12",0.0905980211944457,0.226901718651394,0.812401581219106,0.98372139986135,0.268671269919897,0.361398243111328,0.526857077014868,0.720241030968354,0.956937392621421,0.634069487201633
"MIS18A","black","MIS18A","MIS18A",2,"N","MIS18A",0.2194334273316,0.918188911606413,0.166204372061021,0.969797313482517,0.962197136470873,0.285331818474718,0.891246081644802,0.263119816713187,0.287297501647298,0.99515436487184
"MIS18BP1","turquoise","MIS18BP1","MIS18BP1",3,"N","MIS18BP1",0.419214040350761,0.342341792079293,0.241715217132848,0.365692244874648,0.643413494634859,0.884769951163648,0.826424298764253,0.64049310514411,0.588040429987958,0.228153847557747
"MISP","blue","MISP","MISP",2,"N","MISP",0.964329150361556,0.20969955812384,0.728076096634924,0.538215387517072,0.965568019888919,0.130079313998345,0.497497235607851,0.733414122232296,0.63330312205664,0.277649649799794
"MITD1","blue","MITD1","MITD1",2,"N","MITD1",0.522060480950293,0.0368257511240482,0.265562306700672,0.905502347349704,0.119835675212723,0.0117952812128406,0.122331100370843,0.597752715143188,0.0730706524731322,0.0988470651112225
"MITF","brown","MITF","MITF",3,"N","MITF",0.194106488658655,0.871911679615565,0.116553832865094,0.481903493446359,0.589736545105805,0.326050439993584,0.845002975764578,0.855781843239638,0.470864523598688,0.941477776183769
"MKI67","turquoise","MKI67","MKI67",2,"N","MKI67",0.706986368791926,0.00015559462720017,0.276621947536994,0.421725163680653,0.388539555347081,0.087467969465066,0.101969669732901,0.189559329463979,0.109219577722083,8.67151332860319e-05
"MKKS","turquoise","MKKS","MKKS",3,"N","MKKS",0.277643926368078,0.21147943015706,0.327420868559814,0.154335007184944,0.490147663712811,0.851955427136017,0.485088283062617,0.0656151590261548,0.513442693795508,0.0929920953343484
"MKLN1","turquoise","MKLN1","MKLN1",3,"N","MKLN1",0.563098794400757,0.658519545368853,0.118158570479548,0.924447351361079,0.539724729186858,0.501159047036565,0.756301599373317,0.768690965348672,0.794693530031348,0.590656406956529
"MKNK1","green","MKNK1","MKNK1",2,"N","MKNK1",0.205156074254116,0.76328518519473,0.151044564574736,0.440279922164707,0.0625369131348749,0.286263020246219,0.318251714312367,0.373208893317216,0.927851037489479,0.769364322026836
"MKNK2","brown","MKNK2","MKNK2",3,"N","MKNK2",0.0710591696414771,0.482552670940788,0.0321499085973148,0.778237123761314,5.54898541208901e-05,0.0749838558002587,0.168081869594857,0.470362941447681,0.887807410043467,0.839150744715037
"MKRN1","blue","MKRN1","MKRN1",2,"N","MKRN1",0.768054950325272,0.514644490662629,0.903319100602541,0.668171126134476,0.686655373774333,0.878976136990656,0.756624637535624,0.707678838158041,0.182451918538853,0.73932369255635
"MKRN2","blue","MKRN2","MKRN2",3,"N","MKRN2",0.921167892704266,0.0343828504088225,0.416084398539207,0.0403571365206909,0.987956608040161,0.383846307903886,0.145987128310598,0.0413373876309324,0.116400454407229,0.0299241406157756
"MKRN2OS","blue","MKRN2OS","MKRN2OS",3,"N","MKRN2OS",0.615257014197275,0.179329596577766,0.310935716185389,0.0616326785478734,0.84135562250862,0.923588486787536,0.683022147574044,0.43878725637553,0.494417980200374,0.37075272390521
"MKS1","blue","MKS1","MKS1",2,"N","MKS1",0.801421693957367,0.355536166330528,0.825324932396754,0.325534533797982,0.925404703677925,0.524991184140861,0.412354766988227,0.851784377607868,0.620300145716433,0.449123068877821
"MKX","turquoise","MKX","MKX",2,"N","MKX",0.808183181276847,0.190324402053675,0.50818344551969,0.706601151157121,0.510321944734089,0.882503996708202,0.0544143235391744,0.588964073284772,0.0303218423328844,0.308530986615067
"MLC1","brown","MLC1","MLC1",2,"N","MLC1",0.777083949397154,0.217370144122358,0.152417117931504,0.0835841313127145,0.185976791222349,0.0878416474390944,0.166054836014862,0.11514592089428,0.97481911295672,0.444434932651577
"MLEC","brown","MLEC","MLEC",2,"N","MLEC",0.621986648903373,0.878638027984678,0.687893764680168,0.10571441681962,0.636647418904013,0.412360439979583,0.324048221594077,0.0967534195673209,0.29099756180668,0.84172826878155
"MLF1","green","MLF1","MLF1",2,"N","MLF1",0.0193836699444432,0.0914375065930645,0.0437919583044235,0.901485639597525,2.30075108547597e-05,0.00439579785607205,0.00682263449552381,0.788870407555158,0.751836736048213,0.508144290172021
"MLF2","blue","MLF2","MLF2",3,"N","MLF2",0.933709683915015,0.000728465099388537,0.389391430221758,0.32264117527769,0.519624159445939,0.206387083847525,0.215986748184945,0.248261277498623,0.395667755143331,0.00216673482200283
"MLH1","brown","MLH1","MLH1",2,"N","MLH1",0.194507851589124,0.350241824671606,0.0471916963948785,0.118972755244379,0.0753959534659749,0.022099531854175,0.822237555333363,0.638610480057461,0.669329862242681,0.95164787298345
"MLH3","turquoise","MLH3","MLH3",2,"N","MLH3",0.15977627114223,0.0139294417210548,0.140433319051787,0.395425697701678,0.53416405684499,0.318079730527382,0.209009597707762,0.000443029581459869,0.0885264268350027,0.000201959082772097
"MLIP","brown","MLIP","MLIP",2,"N","MLIP",0.0408738061386483,0.611631213400724,0.00212012537886035,0.970176533153437,0.0153139792530697,0.0179116619488667,0.541981417974861,0.780954607394669,0.782114557609271,0.467433887628848
"MLLT1","brown","MLLT1","MLLT1",2,"N","MLLT1",0.134238771514039,0.700939801887301,0.038528158380266,0.907328281792818,0.550566518738177,0.107929337982797,0.701056649121313,0.259956890297965,0.0620685412459692,0.728322180802225
"MLLT10","turquoise","MLLT10","MLLT10",2,"N","MLLT10",0.332847045978488,0.000509556803124891,0.158158592573696,0.582443129485527,0.780056309257493,0.183638899409243,0.0847883235724538,0.0112699897499224,0.325757126634581,6.51370342765529e-07
"MLLT11","pink","MLLT11","MLLT11",2,"N","MLLT11",0.308249910107183,0.0192045333060653,0.792820806005846,0.00737123351283599,0.821047883061524,0.100698851300057,0.0719939541475934,3.98320771673772e-09,0.025791515623624,0.00157042881656969
"MLLT3","turquoise","MLLT3","MLLT3",2,"N","MLLT3",0.287955828735056,0.0406457736976449,0.000784411890687604,0.42332049255566,0.289430491640308,0.531900311841926,0.964718102425265,0.199114811160406,0.615369829216631,0.00488001948391193
"MLLT6","green","MLLT6","MLLT6",2,"N","MLLT6",0.266378804013714,0.401168039054986,0.0113193488276126,0.129775881636015,0.0281855855699203,0.0546064627633044,0.103177630927056,0.732194550971421,0.866621190124178,0.943614394325895
"MLN","black","MLN","MLN",3,"N","MLN",0.0555490721320118,0.203408959944176,0.592477786181646,0.303792344296194,0.0710297775165528,0.243720799904816,0.0159194826876449,0.362551185073714,0.207839030217329,0.560760970048233
"MLNR","turquoise","MLNR","MLNR",3,"N","MLNR",0.321995054303723,0.21290660653614,0.309493849498618,0.104310456051891,0.794287647448298,0.616273103975112,0.063337723341166,0.0104094951869265,0.979847856862672,0.0221093161416409
"MLPH","blue","MLPH","MLPH",3,"N","MLPH",0.539281949018332,0.013617887005683,0.450443685109063,0.938952217081642,0.64528948338305,0.350303500703109,0.560581221613997,0.396316186852263,0.139952272256142,0.0479684953661189
"MLST8","blue","MLST8","MLST8",3,"N","MLST8",0.598418714493276,0.000268080893801212,0.955486568505068,0.586953490553555,0.0620877413711233,0.0182062268999914,0.0764699893853507,0.0321664396540703,0.159167139219896,0.00138212642633114
