"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABCA1","coral3","ABCA1","ABCA1",3,"N","ABCA1",-0.0759020394033612,0.779951086042466,0.151907140411486,0.574378138019159,-0.195572796814731,0.467906674350797
"ABCA12","tan","ABCA12","ABCA12",2,"N","ABCA12",0.227806265238389,0.39613237927979,0.321146822090089,0.225191872907412,0.312760515583873,0.238222101837934
"ABCA2","black","ABCA2","ABCA2",2,"N","ABCA2",-0.0833800530458219,0.758842946188022,0.363845540000653,0.165942269167854,-0.19807509930272,0.462117182224185
"ABCA3","black","ABCA3","ABCA3",2,"N","ABCA3",-0.470863275115354,0.0656400298217197,-0.019301820817089,0.943437302399071,-0.0531947747683053,0.844879212907774
"ABCA4","coral1","ABCA4","ABCA4",2,"N","ABCA4",-0.129675029453198,0.632184825834443,-0.0805558981691994,0.766796764877239,0.269831839169279,0.312168116718195
"ABCA5","coral3","ABCA5","ABCA5",2,"N","ABCA5",0.0361786506760445,0.89417906516352,0.118522321960562,0.661981669440799,0.0625187419721082,0.818081321655689
"ABCA7","darkorange","ABCA1","ABCA1",2,"N","ABCA7/ABCA1",-0.190125713771321,0.480631638233835,0.416713000613523,0.108343813024738,0.520204276235467,0.038860175798673
"ABCB10","palevioletred3","ABCB10","ABCB10",3,"N","ABCB10",0.0383427725736848,0.887885223211584,0.306039192506172,0.248999266208525,0.351839583177211,0.181416696312692
"ABCB5","antiquewhite4","ABCB1","ABCB1",2,"N","ABCB5/ABCB1",-0.193584663586264,0.472531842766786,-0.446847414062905,0.0826997323435898,-0.300448683949531,0.258189902989829
"ABCB6","coral1","ABCB6","ABCB6",3,"N","ABCB6",0.608228346235397,0.0124240192547898,0.58081626459793,0.0183112129230036,0.408538907824039,0.116166661805937
"ABCB7","orangered4","ABCB7","ABCB7",2,"N","ABCB7",-0.0632271774841622,0.816052543498321,0.0043709535724184,0.987182156208279,-0.386836096836282,0.138827178419087
"ABCB8","coral1","ABCB8","ABCB8",2,"N","ABCB8",0.22310466883561,0.406214733032377,0.204105504747614,0.448312155647832,-0.153260431660956,0.57093256078009
"ABCB9","darkorange","ABCB9","ABCB9",2,"N","ABCB9",0.165148400016945,0.541048307256216,-0.321561887435764,0.224558956930494,0.160626337764702,0.552333731346104
"ABCC10","coral1","ABCC1","ABCC1",2,"N","ABCC10/ABCC1",0.44686537548392,0.0826858910712772,0.687553792800104,0.00324662589798078,0.303144427306998,0.25373247276786
"ABCC2","orangered4","ABCC2","ABCC2",2,"N","ABCC2",0.117073000207055,0.665890152170599,0.15213933002699,0.573786345727262,-0.567873781202758,0.0217502085523053
"ABCC3","orangered4","ABCC3","ABCC3",2,"N","ABCC3",-0.12491944471656,0.644828808491055,-0.110928348176371,0.682549520378729,-0.424991921736608,0.100805413407841
"ABCC4","blue","ABCC4","ABCC4",3,"N","ABCC4",-0.385621043298898,0.140178940186672,-0.504683539275721,0.0461812114187478,-0.586850609696654,0.0168597842425349
"ABCC5","orangered4","ABCC5","ABCC5",2,"N","ABCC5",-0.418903109232669,0.106312278405529,-0.214833731733984,0.424276810738563,-0.624715536608025,0.00967560612943292
"ABCC8","blue","ABCC8","ABCC8",2,"N","ABCC8",-0.320058070319939,0.226857434696752,-0.211307517233871,0.432101978925603,-0.20019807695802,0.457233326285719
