"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ACTA1","darkseagreen3","ACTA1","ACTA1",3,"N","ACTA1",0.146079508179856,0.618267545823051,-0.262614453367915,0.36437039879435,-0.184844228565912,0.526975149434079
"ACTA2","darkseagreen3","ACTA2","ACTA2",3,"N","ACTA2",-0.124195194770735,0.672284343905343,-0.00437845511509999,0.988147763876204,0.310528452056937,0.27989135485425
"ACTB","darkgrey","ACTB","ACTB",3,"N","ACTB",0.566413188364706,0.0347087803637932,0.136817910341883,0.640928551027002,0.410351808964056,0.14501766642253
"ACTC1","darkmagenta","ACTC1","ACTC1",3,"N","ACTC1",0.0396500921790789,0.892946669832164,0.169285477876525,0.562889208620305,0.257972769263651,0.373217940555284
"ACTG1","darkgrey","ACTG1","ACTG1",2,"N","ACTG1",0.451842957785366,0.104810821767735,0.274779114295344,0.341731307299502,0.569066689259496,0.0336821515567949
"ACTG2","bisque4","ACTG2","ACTG2",3,"N","ACTG2",-0.0316827139801014,0.914377216333082,-0.176801596719294,0.545412370814482,-0.614129762275391,0.0194659519048717
"ACTL6A","coral1","ACTL6A","ACTL6A",3,"N","ACTL6A",-0.0773553018038181,0.792670241885244,0.104545848578177,0.722079429614735,-0.276946591795014,0.337781538711845
"ACTL6B","darkseagreen3","ACTL6B","ACTL6B",3,"N","ACTL6B",0.299133114549791,0.298833947458335,0.0314361959081585,0.915041231742968,0.404125115416323,0.15182527052528
"ACTN1","turquoise","ACTN4","ACTN4",2,"N","ACTN1/ACTN4",-0.129900350533434,0.658047307781737,0.427147145598499,0.127676802727186,0.152222387091241,0.603407932564423
"ACTN2","bisque4","ACTN2","ACTN2",3,"N","ACTN2",-0.228351285472453,0.432329091931909,0.576093178725036,0.0310723443625979,0.243559684792641,0.401414692274827
"ACTR10","bisque4","ACTR10","ACTR10",3,"N","ACTR10",0.34905786024048,0.221244710300631,0.192792219767252,0.509031511593716,-0.390165708022706,0.167844882690187
"ACTR1A","darkseagreen3","ACTR1A","ACTR1A",3,"N","ACTR1A",0.224793834762033,0.439728464512652,-0.286333132187622,0.320972820372904,0.0123633962330312,0.966540424674711
"ACTR2","coral1","ACTR2","ACTR2",3,"N","ACTR2",-0.30558411393355,0.288021281949155,-0.0755751763385794,0.797349851411505,-0.185476188674609,0.525538240205138
"ACTR3","greenyellow","ACTR3","ACTR3",3,"N","ACTR3",-0.188542961895019,0.518590046080572,-0.236822116231907,0.414965250094609,0.0830560837057147,0.77772826781502
"ACTR3B","coral1","ACTR3","ACTR3",3,"N","ACTR3B/ACTR3",0.0102148712428317,0.972352832573074,0.0159797318891039,0.956760770629335,-0.662430768451784,0.00984002607964844
"ACTR5","skyblue","ACTR5","ACTR5",3,"N","ACTR5",-0.0625958248780755,0.831652525551568,-0.21669550802561,0.456805177957728,0.35851080007601,0.208131842780025
"ACTR6","coral1","ACTR6","ACTR6",3,"N","ACTR6",0.0599847607682659,0.838588973119725,-0.35006071286944,0.219829800229898,-0.0281212917121556,0.923975023312994
"ACTR8","orangered4","ACTR8","ACTR8",3,"N","ACTR8",-0.33384850812241,0.243396942838322,-0.05606083285537,0.849033497287211,-0.605627236727136,0.0217154415280661
"ACVR1","turquoise","ACVR1","ACVR1",2,"N","ACVR1",-0.108134723323227,0.712901304657566,0.186753171244938,0.522640045877956,0.105858947333425,0.71871722978219
"ACVR1B","honeydew1","ACVR1B","ACVR1B",2,"N","ACVR1B",0.323716439299629,0.258877146237061,-0.503466040154624,0.0664540854013669,-0.30853721043411,0.2831490784282
"ACVR1C","darkturquoise","ACVR1C","ACVR1C",2,"N","ACVR1C",-0.258378537875062,0.372439933558128,-0.381316503072293,0.178549519160614,0.409334291043936,0.146115981493512
"ACVR2A","bisque4","ACVR2A","ACVR2A",3,"N","ACVR2A",-0.0959578093431418,0.744181871679229,0.457923675330787,0.0996461174784275,0.154144724061577,0.598786667776669
