"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","MM.black","MM.blue","MM.brown","MM.cyan","MM.green","MM.grey60","MM.midnightblue","MM.pink","MM.salmon","MM.turquoise"
"LOC113991168","turquoise",NA,NA,NA,NA,"LOC113991168",0.365090127310452,-0.435770351424844,0.137526438920125,-0.232067949336979,-0.521194945292043,0.406989598391529,-0.738735751616744,-0.0424738141213628,0.272132031932528,0.313413849505397
"LOC113991169","pink","S100A4","S100A4",3,"Y","LOC113991169/S100A4",0.399319758684989,0.635507115698929,0.0701739261351935,0.425689473941197,0.00410760419136369,-0.435937132105353,0.476290107285661,0.741502376090746,0.561449296644111,-0.78171259571408
"LOC113991172","cyan","S100A12","S100A12",3,"Y","LOC113991172/S100A12",0.26107787115337,-0.0478361059969449,-0.267229723278217,0.555710761529036,0.030115602550934,-0.0936632748426223,0.341335748438601,0.0957424584674509,-0.394939983052642,0.0360503458676666
"LOC113991173","blue","LOC113991173","LOC113991173",2,"N","LOC113991173",0.333533179567684,0.793764480607228,0.161056979943015,0.00184972461775104,0.133413858478136,-0.467646779389231,0.225441650484734,0.632476830181012,0.415008418697071,-0.828730625805213
"LOC113991174","blue",NA,NA,NA,NA,"LOC113991174",0.340525366035961,0.459935644185901,0.377046496364309,0.0724661370083665,-0.213272662065238,-0.143997619225783,-0.0309030920505516,0.596960441067927,0.415024770727052,-0.583268719196165
"LOC113991189","midnightblue","LOC113991189","LOC113991189",2,"N","LOC113991189",-0.286207587172655,0.266167062330298,-0.115831240413314,-0.251016910145505,0.367716106444255,-0.28488930840193,0.574464972435373,-0.246408517664756,-0.108884973146662,-0.21685549602842
"LOC113991194","green","LOC113991194","LOC113991194",2,"N","LOC113991194",-0.255316402719682,0.031806061590916,-0.118791605959646,-0.421199169751526,0.309808491111556,-0.0344506702179313,-0.00437776224231771,-0.441816490198637,-0.281872835929977,0.147909748531331
"LOC113991195","green","LOC113991195","LOC113991195",2,"N","LOC113991195",-0.531685782003611,0.353510355078628,-0.185376348348416,0.0280496055414364,0.521774759814386,-0.344517189565428,0.48827106341184,0.00435630648844433,-0.211857437235286,-0.156277056833479
"LOC113991196","brown","LOC113991196","LOC113991196",2,"N","LOC113991196",0.317566625933182,-0.301008790396723,0.343378403092777,-0.0945097843799207,-0.684837295569393,0.404761049442058,-0.331995546428401,0.174272576746235,0.36463980490045,0.0698095343800555
"LOC113991197","green","LOC113991197","LOC113991197",2,"N","LOC113991197",-0.43645794994386,-0.01382204153985,-0.0670649675108986,-0.0245408886683885,0.274705610236765,-0.0587551268522305,0.388197034782663,-0.4655608806911,-0.695736101843346,0.142380315446271
"LOC113991207","brown","TUBA1A1","TUBA1A1",2,"Y","LOC113991207/TUBA1A1",-0.0272403327861622,0.192115558039616,0.480243995268117,0.405525053955966,-0.117425000194884,0.112944638278115,0.060328999133353,0.468903880314663,0.0440860393736575,-0.315611806148175
"LOC113991219","blue","HSFL2","HSFL2",2,"Y","LOC113991219/HSFL2",-0.083989231063822,0.506490822149216,0.233984105682832,-0.493931096878919,0.133593463693532,-0.275177908011606,0.137347744247442,0.15294256725394,0.429856015855635,-0.551628878336345
"LOC113991222","midnightblue","LOC113991222","LOC113991222",2,"N","LOC113991222",0.0440588053080973,-0.122380091136239,-0.182210173381488,0.145464877483602,0.0458178784080832,-0.122497145357148,0.396894239233968,0.147766466830156,-0.106248835367521,-0.0280304259244052
"LOC113991226","turquoise","LOC113991226","LOC113991226",1,"N","LOC113991226",-0.366509600565701,-0.133460595646057,0.0543263045518973,-0.24556504161982,-0.115846499054414,0.135635968825267,-0.176013103802493,-0.174128081981658,0.185135180553629,0.227858302248208
"LOC113991233","blue","TUBA1C","TUBA1C",3,"Y","LOC113991233/TUBA1C",0.324446689423437,0.809283874370279,0.113207105936172,0.37063021206256,0.0923345412350742,-0.497123986438421,0.463600840943666,0.690646636148922,0.379580543241633,-0.858984674495936
"LOC113991241","green","RND1","RND1",4,"Y","LOC113991241/RND1",-0.191798805679855,0.0751722211371694,-0.252216940879745,0.281584440883946,0.222509779861938,-0.368611449558499,0.069482463365242,0.136947621278581,0.218947004615227,-0.0278273337898737
"LOC113991242","turquoise","AQP14","LOC113991242",1,"Y","LOC113991242/AQP14",-0.288999046527523,-0.0388558333726309,-0.0703900300010157,-0.58073971647014,0.0582500609571115,-0.0350856251273573,-0.113281952057479,-0.351863974161279,-0.0930195115551353,0.141609457127954
"LOC113991243","brown","MIP","MIP",4,"Y","LOC113991243/MIP",0.0339729766696819,-0.199790295511981,0.288819571412357,-0.0192963811624777,-0.248426181572351,0.271358609678402,0.259219678927928,-0.103129244355546,-0.045533721452136,-0.00886010907007394
"LOC113991247","turquoise","RDH16","RDH16",2,"Y","LOC113991247/RDH16",-0.205174262563244,-0.476135217524359,-0.143563961585548,-0.519816129852961,0.0581501793311071,0.29169396106054,-0.176281577112394,-0.811815921871624,-0.613623727768609,0.582261261153379
"LOC113991249","brown","RDH16","RDH16",4,"Y","LOC113991249/RDH16",0.20307877376714,-0.363217501754965,0.37684599052761,-0.560314756183603,-0.355776350521312,0.545298473113318,-0.463748638544368,-0.596351735598369,-0.445954135782759,0.291092025482109
"LOC113991266","blue",NA,NA,NA,NA,"LOC113991266",0.0220738433882515,0.184468845176893,-0.0279714000705879,-0.0484956366091905,0.0601525767384588,-0.0498369781485999,-0.273216734633327,-0.0939919153967939,-0.133826303623849,-0.00501122298615248
"LOC113991271","turquoise","ASAP1","ASAP1",3,"Y","LOC113991271/ASAP1",-0.160898523829957,-0.431087816166547,0.188155775199605,-0.31969369779807,-0.21045326073578,0.366337315891766,-0.330399998219884,-0.509635336793639,-0.466382633732382,0.429435374527306
"LOC113991273","midnightblue","MACF1","MACF1",2,"Y","LOC113991273/MACF1",-0.256682282721426,-0.208873560229987,-0.194548839333765,0.297400425804898,0.270698744798487,-0.105310479538087,0.4468286377518,0.158801636009521,-0.150405503901135,0.131390615926123
"LOC113991279","salmon",NA,NA,NA,NA,"LOC113991279",0.184134061774809,0.23401117194014,-0.0914373831064485,-0.0320497087921633,0.0213355483607171,-0.337271405119216,-0.0715822194283125,0.563101792868067,0.76407763417127,-0.296624381416169
"LOC113991284","salmon","MMP14","MMP14",2,"Y","LOC113991284/MMP14",0.436405984593902,0.367502053725033,-0.0470848937904214,0.373903465120077,-0.0526965664532374,-0.255944575257367,0.154041630643215,0.686390496215458,0.748662355393225,-0.475251638670942
"LOC113991286","green","LOC113991286","LOC113991286",2,"N","LOC113991286",-0.0848925475374957,0.0520100086737568,-0.324405792433608,0.363938805279671,0.389837600798317,-0.366350956314402,0.170831167535275,0.321319184274465,0.303397867738369,-0.0844462442369775
"LOC113991287","turquoise","CCDC171","CCDC171",3,"Y","LOC113991287/CCDC171",-0.267236425964794,-0.632277898021459,-0.23373654525573,0.0245981026740263,-0.0819922874447662,0.345015848051738,-0.293903374786336,-0.442678318653934,-0.452856045884906,0.766608384860285
"LOC113991289","blue","LOC113991289","LOC113991289",2,"N","LOC113991289",0.160790606644161,0.24745561730259,-0.175572699545882,0.483478885328006,0.097044640138239,-0.204746314946382,0.190128968934886,0.282551179533322,0.0922070951908638,-0.205582080954658
"LOC113991296","green",NA,NA,NA,NA,"LOC113991296",-0.368927077885784,0.118195727911045,-0.386483742527259,-0.372775218158626,0.578994974081696,-0.385086361025521,0.0035687241942674,-0.185092160065798,0.262088976019655,0.0308409700548408
"LOC113991298","brown",NA,NA,NA,NA,"LOC113991298",-0.59735201599097,0.0187887964399922,0.0634026612560993,0.199136135500763,0.139017377875034,-0.0590154420611352,0.061463091502482,0.0199170452751664,0.0591916706422473,0.0698660549868758
"LOC113991312","turquoise","TMEM30CP","TMEM30CP",3,"Y","LOC113991312/TMEM30CP",-0.258897880930445,-0.317649089244034,-0.381071959063116,0.467291021983016,0.0774742353013764,-0.0687144522034316,0.0922047750136973,0.082615187689215,0.0270854082890958,0.381921928479612
"LOC113991317","turquoise","LOC113991317","LOC113991317",2,"N","LOC113991317",-0.213491288070235,-0.261831165068432,-0.305705994324684,0.0831241642502394,0.0679108528263409,0.0282289461100123,-0.157838077848726,-0.374966631341245,-0.525999310203041,0.461453556156406
"LOC113991320","turquoise","FAM172BP","FAM172BP",2,"Y","LOC113991320/FAM172BP",0.187604890897822,-0.22471562517736,-0.437323463778032,0.0643043459088555,0.0440333267367662,-0.0367521132106199,-0.393947781557197,0.00316906799809632,0.182195589023702,0.339897987225667
"LOC113991334","blue","SPIRE1","SPIRE1",4,"Y","LOC113991334/SPIRE1",-0.00314418507354031,0.349519830020969,-0.0573499979323449,-0.321606451733414,0.0274030242286802,-0.160191354046182,-0.273020766686357,-0.0445246362858042,0.170296750119958,-0.12860468521253
"LOC113991349","blue",NA,NA,NA,NA,"LOC113991349",-0.0523371025270349,0.451283060594746,-0.350205166886415,0.212993668141971,0.449996161668308,-0.543319881806716,0.177865372560578,0.457709868942528,0.545860860674436,-0.315632769470307
"LOC113991350","green",NA,NA,NA,NA,"LOC113991350",-0.423561043904563,0.391109851636104,-0.290158537441601,-0.244723587077888,0.532295055914744,-0.343842400798492,0.352527971773043,-0.399162331135274,-0.0478035983957667,-0.123677765440085
"LOC113991360","brown","ACY1","ACY1",2,"Y","LOC113991360/ACY1",0.00792832875536665,0.203503678281539,0.942300545879171,-0.0619437436270919,-0.45299167290516,0.459123699416254,-0.136734414782039,0.0526776033772182,-0.00572085720991248,-0.38292261475318
"LOC113991361","blue",NA,NA,NA,NA,"LOC113991361",0.112202938606181,0.111555711365909,-0.219198541091595,0.227678564942795,0.175783851772901,-0.239343279439936,-0.160516987215985,0.257669295399685,0.361330845713283,-0.0542568792243161
