"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABCC4","maroon","ABCC4","ABCC4",3,"N","ABCC4",0.0698288001384595,0.804688168848495,0.184102702116731,0.511296932497758,-0.562731303640886,0.0289690030662906
"ABCC5","brown4","ABCC5","ABCC5",2,"N","ABCC5",0.329868695182536,0.229861779457966,0.136329727810806,0.628053160137591,-0.357464938233741,0.19084593010543
"ABCC8","black","ABCC8","ABCC8",2,"N","ABCC8",0.245818934053292,0.377170562632954,0.205099902124239,0.463383523210346,-0.342610222803154,0.211274259821668
"ABCC9","lightsteelblue1","ABCC9","ABCC9",1,"N","ABCC9",0.196237890236217,0.483332248114704,-0.0810997396866285,0.773866058255401,0.348258020579808,0.203350419415767
"ABCD2","brown4","ABCD2","ABCD2",3,"N","ABCD2",-0.169956714324003,0.544802419615878,0.170786467844822,0.542811023174621,-0.2904702951818,0.29360244483045
"ABCD3","brown4","ABCD3","ABCD3",3,"N","ABCD3",0.347243805337236,0.204759141810072,0.0297417101418126,0.91620270365808,-0.780500252649301,0.000595659476191543
"ABCD4","blue","ABCD4","ABCD4",2,"N","ABCD4",-0.0490000242711233,0.862325124454862,0.028295036294906,0.920266445340251,0.284774476884288,0.303599364489948
"ABCE1","yellow","ABCE1","ABCE1",3,"N","ABCE1",0.041961391284171,0.88196328283793,0.0932645991529734,0.740948852855145,-0.395832991981353,0.144151867310015
"ABCF2","orangered4","ABCF2","ABCF2",3,"N","ABCF2",-0.525561101273297,0.0442157194118714,-0.35735383924434,0.190993782017208,0.155015781811007,0.581193926878828
"ABCF3","lightsteelblue1","ABCF3","ABCF3",3,"N","ABCF3",-0.0798050724726284,0.777391512861261,0.0920168499652309,0.744307054523978,0.733024255876878,0.00187681459990136
"ABCG1","brown","ABCG1","ABCG1",1,"N","ABCG1",0.0122827833360492,0.965346685699616,0.19684905072579,0.481943501280929,-0.0285624951390699,0.919515006223746
"ABCG2","coral2","ABCG2","ABCG2",3,"N","ABCG2",0.272920463261216,0.325032146504179,0.0499281987195175,0.859740805295675,0.0798270109209535,0.777331739402336
"ABCG4","paleturquoise","ABCG4","ABCG4",2,"N","ABCG4",-0.335550208738866,0.221451498640175,0.15348645724215,0.584974406847237,0.291049066005298,0.292597625088765
"ABHD10","black","ABHD10","ABHD10",3,"N","ABHD10",0.535406235973327,0.0397024188956381,-0.318837577508671,0.246753303021316,-0.730311238163578,0.00198987388046224
"ABHD11","darkorange","ABHD11","ABHD11",2,"N","ABHD11",-0.320502661552975,0.244156007393689,-0.251800532708961,0.365292748213315,0.215988592505554,0.43943791326724
"ABHD12","brown4","ABHD12","ABHD12",3,"N","ABHD12",-0.15615071609405,0.578394893751614,-0.12400253855363,0.659718815266209,-0.267179685752977,0.335714409589184
"ABHD12B","green","ABHD12","ABHD12",3,"N","ABHD12B/ABHD12",-0.0730611260478932,0.795819517198625,-0.0572385660527618,0.839434594537787,0.147735379841051,0.599279984200765
"ABHD13","brown4","ABHD13","ABHD13",3,"N","ABHD13",-0.239506196182116,0.389929564264075,-0.206240249230977,0.460846252923036,-0.497830611639991,0.0589670570466237
"ABHD14A","darkorange","ABHD14A","ABHD14A",3,"N","ABHD14A",0.0264737402744777,0.925385102863376,-0.181692083565284,0.516938839973006,0.0507057582605458,0.857576859067208
"ABHD15","coral2","ABHD15","ABHD15",2,"N","ABHD15",0.242900871319049,0.383040013497915,-0.0436241085771492,0.877318045859758,-0.0459567310714146,0.870807540883885
"ABHD17A","yellowgreen","ABHD17A","ABHD17A",3,"N","ABHD17A",-0.669460548429261,0.00633611520032092,-0.303983213890348,0.270673540214804,-0.019858616497359,0.943998050371098
"ABHD17B","black","ABHD17B","ABHD17B",3,"N","ABHD17B",0.328072123866503,0.232562166613435,0.110922258083097,0.693914296729778,-0.71159480293965,0.00292746493007373
"ABHD17C","navajowhite2","ABHD17C","ABHD17C",3,"N","ABHD17C",-0.0125409550908543,0.964618723535848,-0.103910293161834,0.712478582028593,-0.741166558633684,0.00156812933502118
"ABHD18","black","ABHD18","ABHD18",3,"N","ABHD18",-0.0776084634851099,0.783382205080219,0.0200483944682548,0.943463654995461,-0.614607758078582,0.0147669549498392
"ABHD2","brown4","ABHD2","ABHD2",2,"N","ABHD2",-0.208052951764715,0.456827093532103,-0.397413385005349,0.142412037138802,-0.15842855477449,0.572794063109788
